"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"384","Artemi Panarin","NYR","L","4","76.566666666667","2","8","3","5","10","100.00","10","20.00","0.97","19","12","10","3","1","1","2","1","1","0","0","1","4","2","3","2","1","0","0","-"
"177","Mika Zibanejad","NYR","C","4","83.916666666667","4","4","3","1","8","88.89","24","16.67","3.58","38","34","26","7","1","2","0","0","0","0","0","3","2","2","2","3","2","36","33","52.17"
"267","Nathan MacKinnon","COL","C","3","63.45","2","5","3","2","7","63.64","16","12.50","1.43","24","22","14","5","2","1","2","1","1","0","0","5","0","2","2","5","0","26","32","44.83"
"16","Sidney Crosby","PIT","C","3","56.616666666667","2","4","2","2","6","100.00","10","20.00","1.18","14","13","11","4","0","3","2","1","1","0","0","0","3","4","3","2","0","22","22","50.00"
"18","Anze Kopitar","L.A","C","4","78","1","5","3","2","6","85.71","8","12.50","0.98","13","10","9","3","0","0","0","0","0","0","0","0","3","2","6","7","5","51","28","64.56"
"275","Valeri Nichushkin","COL","R","3","63.983333333333","4","2","0","2","6","75.00","11","36.36","1.59","16","12","9","7","1","0","0","0","0","0","0","1","0","1","3","2","3","0","0","-"
"309","Adrian Kempe","L.A","C","4","72.866666666667","4","2","2","0","6","85.71","9","44.44","0.99","15","12","11","2","0","2","4","2","2","0","0","2","3","1","5","7","2","0","2","0.00"
"353","Mikko Rantanen","COL","R","3","61.116666666667","1","5","4","1","6","66.67","7","14.29","0.79","18","13","7","1","2","2","2","1","1","0","0","1","0","1","1","5","0","6","11","35.29"
"395","Troy Terry","ANA","R","3","54.666666666667","3","3","2","1","6","75.00","10","30.00","1.22","24","14","17","7","1","2","2","1","1","0","0","1","1","3","0","7","1","0","0","-"
"9","Alex Ovechkin","WSH","L","4","79.916666666667","2","3","3","0","5","83.33","17","11.76","1.82","39","27","16","2","0","2","0","0","0","0","0","0","2","2","18","3","2","0","0","-"
"60","Steven Stamkos","T.B","C","3","62.166666666667","4","1","0","1","5","100.00","16","25.00","1.52","23","18","18","6","4","2","4","2","2","0","0","0","0","0","3","6","3","10","20","33.33"
"85","John Tavares","TOR","C","4","68.666666666667","1","4","3","1","5","100.00","12","8.33","1.04","16","14","13","5","0","2","0","0","0","0","0","1","3","5","7","9","2","38","27","58.46"
