"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"393","Connor McDavid","EDM","C","18","400.2","16","18","12","6","34","87.18","71","22.54","8.51","103","87","74","27","4","2","10","5","5","0","0","10","23","14","22","25","8","115","99","53.74"
"334","Leon Draisaitl","EDM","C","18","397.06666666667","10","20","16","4","30","68.18","58","17.24","6.23","90","75","61","21","2","10","10","5","5","0","0","5","27","24","9","23","17","214","182","54.04"
"72","Erik Karlsson","S.J","D","20","505.78333333333","11","17","9","8","28","68.29","62","17.74","3.2","140","81","57","9","15","12","6","3","3","0","0","4","23","15","9","29","19","0","0","-"
"192","Nikita Kucherov","T.B","R","18","389.7","10","18","11","7","28","84.85","72","13.89","9.32","136","102","85","29","12","13","16","8","8","0","0","12","28","13","19","28","8","0","0","-"
"350","David Pastrnak","BOS","R","18","353.73333333333","11","17","10","7","28","75.68","93","11.83","9.35","172","128","85","27","5","13","12","6","6","0","0","10","29","11","19","30","3","4","6","40.00"
"565","Jason Robertson","DAL","L","18","304.58333333333","12","15","7","8","27","77.14","70","17.14","7.25","112","91","67","29","2","10","6","3","3","0","0","2","17","10","12","19","0","0","0","-"
"303","Nathan MacKinnon","COL","C","16","352.03333333333","5","21","13","8","26","68.42","77","6.49","6.41","127","104","68","22","5","7","16","8","8","0","0","12","7","11","17","19","10","144","159","47.52"
"400","Mikko Rantanen","COL","R","16","344.63333333333","11","14","11","3","25","69.44","50","22.00","6.46","81","68","42","19","4","8","14","7","7","0","0","5","6","14","17","19","8","36","48","42.86"
"462","Matthew Tkachuk","FLA","L","16","340.08333333333","7","17","10","7","24","72.73","74","9.46","11.38","131","97","84","44","5","19","37","13","11","1","1","13","19","7","14","15","4","6","8","42.86"
"17","Sidney Crosby","PIT","C","18","363","9","14","9","5","23","79.31","48","18.75","6.06","91","65","59","23","5","11","12","6","6","0","0","4","14","15","23","19","10","190","182","51.08"
"561","Nick Suzuki","MTL","C","18","372.55","11","12","8","4","23","69.70","40","27.50","3.7","62","51","38","14","1","8","4","2","2","0","0","8","12","7","9","19","10","115","123","48.32"
"342","Dylan Larkin","DET","C","18","370.5","8","14","5","9","22","64.71","56","14.29","7.56","101","78","58","22","5","6","8","4","4","0","0","9","13","16","13","22","11","182","162","52.91"
"394","Jack Eichel","VGK","C","19","348.13333333333","10","12","7","5","22","73.33","69","14.49","6.4","106","82","54","17","1","5","0","0","0","0","0","8","16","12","14","22","13","87","118","42.44"
