"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"46","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"93","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"23","Keith Kinkaid","BOS, COL","2","87.85","40","38","2","0.950","1.37","1.80","4.17","12","10","2","0.833","1.37","0.12","10","10","0","1.000","0.00","1.06","16","16","0","1.000","0.00","0.62","1","7","36.30","10.00"
"12","Michael Hutchinson","CBJ","1","36.933333333333","16","15","1","0.938","1.62","0.52","1.68","4","3","1","0.750","1.62","-0.29","4","4","0","1.000","0.00","0.42","7","7","0","1.000","0.00","0.27","3","1","31.19","16.00"
"34","Linus Ullmark","BOS","39","2289.5333333333","1162","1090","72","0.938","1.89","38.27","102.38","312","271","41","0.869","1.07","14.10","310","294","16","0.948","0.42","16.93","456","441","15","0.967","0.39","2.76","105","178","37.08","21.36"
"65","Joseph Woll","TOR","3","176.51666666667","96","90","6","0.938","2.04","3.11","8.99","26","21","5","0.808","1.70","-0.41","33","32","1","0.970","0.34","2.51","32","32","0","1.000","0.00","1.25","4","13","30.95","14.50"
"81","Kevin Mandolese","OTT","2","122.2","80","75","5","0.938","2.45","2.59","6.96","22","20","2","0.909","0.98","1.88","30","28","2","0.933","0.98","1.19","26","25","1","0.962","0.49","0.01","3","9","32.96","27.20"
"24","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.44","9.39","37","32","5","0.865","1.57","1.53","40","38","2","0.950","0.63","2.25","31","31","0","1.000","0.00","1.21","8","9","30.93","14.71"
"68","Filip Gustavsson","MIN","29","1691","833","777","56","0.933","1.99","23.05","75.18","213","181","32","0.850","1.14","5.61","232","216","16","0.931","0.57","8.64","347","339","8","0.977","0.28","5.51","74","121","35.43","19.43"
"48","Ilya Sorokin","NYI","47","2716.4","1423","1317","106","0.926","2.34","29.04","145.79","442","374","68","0.846","1.50","10.05","355","329","26","0.927","0.57","11.71","556","544","12","0.978","0.27","9.65","91","289","34.37","19.77"
"85","Akira Schmid","N.J","12","599.53333333333","271","251","20","0.926","2.00","5.72","26.24","65","55","10","0.846","1.00","1.48","78","71","7","0.910","0.70","1.29","112","109","3","0.973","0.30","1.36","9","39","37.41","18.55"
"66","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"71","Jake Oettinger","DAL","47","2758.9666666667","1366","1260","106","0.922","2.31","23.63","127.75","377","320","57","0.849","1.24","9.57","357","321","36","0.899","0.78","1.92","561","548","13","0.977","0.28","8.85","82","191","34.93","19.72"
"83","Kevin Lankinen","NSH","14","814.68333333333","451","416","35","0.922","2.58","7.80","42.96","125","110","15","0.880","1.10","7.07","119","105","14","0.882","1.03","-1.36","179","173","6","0.966","0.44","0.97","27","76","34.85","22.91"
"88","Mads Sogaard","OTT","6","309.15","153","141","12","0.922","2.33","2.52","11.69","35","28","7","0.800","1.36","-0.82","39","36","3","0.923","0.58","1.14","69","67","2","0.971","0.39","0.69","5","15","36.95","19.25"
"33","Connor Hellebuyck","WPG","48","2819.3833333333","1516","1393","123","0.919","2.62","20.86","146.25","418","348","70","0.833","1.49","3.81","443","407","36","0.919","0.77","11.06","570","553","17","0.970","0.36","5.20","94","216","35.49","19.48"
"82","Pavel Francouz","COL","15","900.28333333333","470","432","38","0.919","2.53","6.60","40.63","125","99","26","0.792","1.73","-3.93","125","119","6","0.952","0.40","7.28","193","187","6","0.969","0.40","1.52","24","65","35.93","19.87"
"1","Craig Anderson","BUF","21","1214.5333333333","683","627","56","0.918","2.77","8.81","63.16","205","176","29","0.859","1.43","7.20","179","162","17","0.905","0.84","2.01","266","256","10","0.962","0.49","0.36","40","92","36.09","21.91"
"76","Jeremy Swayman","BOS","26","1400.15","643","590","53","0.918","2.27","8.02","60.74","182","161","21","0.885","0.90","11.14","181","157","24","0.867","1.03","-4.77","241","233","8","0.967","0.34","1.39","45","93","35.16","23.19"
"78","Alexandar Georgiev","COL","43","2551.8","1385","1272","113","0.918","2.66","18.43","125.86","392","332","60","0.847","1.41","9.22","312","282","30","0.904","0.71","3.14","600","577","23","0.962","0.54","0.37","74","208","35.78","20.86"
"29","Andrei Vasilevskiy","T.B","46","2758.95","1448","1328","120","0.917","2.61","17.41","136.79","410","349","61","0.851","1.33","11.40","410","365","45","0.890","0.98","-1.45","569","555","14","0.975","0.30","8.16","81","199","33.82","20.83"
"38","Juuse Saros","NSH","46","2729.3666666667","1512","1387","125","0.917","2.75","18.48","149.05","437","367","70","0.840","1.54","7.17","495","450","45","0.909","0.99","7.58","505","495","10","0.980","0.22","9.67","118","220","32.79","19.36"
"39","Tristan Jarry","PIT","32","1865.15","1029","943","86","0.916","2.77","11.65","89.2","274","226","48","0.825","1.54","0.39","283","260","23","0.919","0.74","7.06","414","399","15","0.964","0.48","1.12","55","140","36.14","19.81"
"7","Alex Stalock","CHI","15","792.68333333333","436","399","37","0.915","2.80","4.37","38.97","106","85","21","0.802","1.59","-2.28","135","123","12","0.911","0.91","2.34","172","168","4","0.977","0.30","2.70","29","58","35.89","20.41"
"56","Ilya Samsonov","TOR","32","1882.5833333333","884","809","75","0.915","2.39","8.89","84.28","240","213","27","0.888","0.86","15.38","244","207","37","0.848","1.18","-11.08","352","341","11","0.969","0.35","2.71","46","146","35.14","21.88"
"9","Semyon Varlamov","NYI","20","1188.6166666667","617","564","53","0.914","2.68","5.55","58.96","185","158","27","0.854","1.36","5.67","165","148","17","0.897","0.86","0.53","229","220","9","0.961","0.45","-0.08","44","94","35.88","21.13"
"77","Logan Thompson","VGK","36","2119.55","1093","999","94","0.914","2.66","9.72","93.24","264","223","41","0.845","1.16","5.62","297","265","32","0.892","0.91","-0.45","475","455","20","0.958","0.57","-1.50","91","149","36.22","22.45"
"19","Scott Wedgewood","DAL","18","987.8","551","503","48","0.913","2.92","4.29","50.86","155","130","25","0.839","1.52","2.37","144","131","13","0.910","0.79","2.30","223","213","10","0.955","0.61","-1.32","39","77","36.34","20.29"
"35","Aaron Dell","S.J","4","199.28333333333","103","94","9","0.913","2.71","0.77","11.58","39","35","4","0.897","1.20","2.89","27","22","5","0.815","1.51","-2.13","34","34","0","1.000","0.00","1.32","7","20","29.11","18.89"
"57","Adin Hill","VGK","26","1432.8666666667","688","628","60","0.913","2.51","5.29","63.07","168","138","30","0.821","1.26","-0.33","189","166","23","0.878","0.96","-2.92","292","285","7","0.976","0.29","4.37","49","100","35.64","18.40"
"89","Pyotr Kochetkov","CAR","19","1106.4833333333","497","454","43","0.913","2.33","4.16","49.2","170","148","22","0.871","1.19","8.02","123","108","15","0.878","0.81","-1.93","167","161","6","0.964","0.33","0.50","43","69","34.63","20.91"
"31","Joonas Korpisalo","CBJ, L.A","29","1631.25","953","869","84","0.912","3.09","6.44","89.98","266","227","39","0.853","1.43","7.97","273","242","31","0.886","1.14","-2.00","366","352","14","0.962","0.51","0.25","44","142","34.68","20.68"
"70","Stuart Skinner","EDM","36","2059.9833333333","1119","1020","99","0.912","2.88","7.19","107.44","302","252","50","0.834","1.46","3.33","336","298","38","0.887","1.11","-2.31","405","394","11","0.973","0.32","4.77","65","151","35.14","21.54"
"94","Jaxson Stauber","CHI","6","363.5","191","174","17","0.911","2.81","1.13","18.42","60","54","6","0.900","0.99","4.60","50","41","9","0.820","1.49","-3.69","70","68","2","0.971","0.33","0.73","8","31","33.31","21.29"
"15","Darcy Kuemper","WSH","43","2426.3","1244","1132","112","0.910","2.77","6.05","119.09","326","263","63","0.807","1.56","-5.43","337","307","30","0.911","0.74","5.80","510","491","19","0.963","0.47","0.86","92","176","36.18","20.92"
"45","Vitek Vanecek","N.J","39","2167.95","987","898","89","0.910","2.46","4.66","95.98","253","205","48","0.810","1.33","-3.32","262","237","25","0.905","0.69","2.83","408","392","16","0.961","0.44","-0.11","62","148","36.18","20.19"
"36","Antti Raanta","CAR","22","1299.4833333333","541","492","49","0.909","2.26","2.34","50.92","163","138","25","0.847","1.15","3.78","152","134","18","0.882","0.83","-1.85","183","177","6","0.967","0.28","1.13","42","62","35.32","21.63"
"51","Igor Shesterkin","NYR","45","2701.4333333333","1316","1196","120","0.909","2.67","4.88","127.87","392","328","64","0.837","1.42","5.22","371","334","37","0.900","0.82","2.41","489","470","19","0.961","0.42","0.04","136","187","33.55","20.49"
"30","Matt Murray","TOR","20","1156.9166666667","585","531","54","0.908","2.80","1.51","55.68","175","148","27","0.846","1.40","3.90","152","134","18","0.882","0.93","-1.85","232","223","9","0.961","0.47","0.03","59","94","34.21","21.67"
"61","Connor Ingram","ARI","22","1274.9666666667","768","697","71","0.908","3.34","1.88","73.65","210","174","36","0.829","1.69","1.08","243","221","22","0.909","1.04","3.81","279","266","13","0.953","0.61","-2.14","52","118","34.18","21.58"
"69","David Rittich","WPG","18","942.06666666667","434","394","40","0.908","2.55","1.19","39.25","108","92","16","0.852","1.02","3.07","112","102","10","0.911","0.64","1.90","194","180","14","0.928","0.89","-6.45","20","50","35.57","25.35"
"74","Daniil Tarasov","CBJ","13","676.98333333333","403","366","37","0.908","3.28","1.24","37.12","104","85","19","0.817","1.68","-0.63","116","103","13","0.888","1.15","-0.68","170","165","5","0.971","0.44","1.62","26","77","36.20","21.49"
"90","Arturs Silovs","VAN","4","241.51666666667","120","109","11","0.908","2.73","0.39","10.64","29","25","4","0.862","0.99","1.12","34","31","3","0.912","0.75","0.61","50","46","4","0.920","0.99","-2.05","7","20","38.51","25.64"
"67","Carter Hart","PHI","45","2575.55","1355","1229","126","0.907","2.94","2.58","131.12","413","346","67","0.838","1.56","5.93","343","303","40","0.883","0.93","-3.56","520","502","18","0.965","0.42","2.25","99","234","35.43","21.17"
