"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"19","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.91","2.92","9","8","1","0.889","1.00","0.53","9","9","0","1.000","0.00","0.99","11","11","0","1.000","0.00","0.47","0","5","37.65","8.00"
"2","Marc-Andre Fleury","MIN","3","175.9","83","80","3","0.964","1.02","4.78","7.96","22","22","0","1.000","0.00","3.73","25","23","2","0.920","0.68","0.74","34","33","1","0.971","0.34","0.44","12","10","31.31","26.33"
"61","Pavel Francouz","COL","2","121.83333333333","73","70","3","0.959","1.48","3.84","7.36","18","16","2","0.889","0.98","1.05","22","21","1","0.955","0.49","1.41","32","32","0","1.000","0.00","1.36","2","14","34.41","20.00"
"65","Pyotr Kochetkov","CAR","2","119.95","49","47","2","0.959","1.00","2.59","5.95","23","21","2","0.913","1.00","1.90","6","6","0","1.000","0.00","0.66","18","18","0","1.000","0.00","0.76","2","8","33.45","11.00"
"28","Linus Ullmark","BOS","5","297.78333333333","141","134","7","0.950","1.41","6.22","10.79","36","32","4","0.889","0.81","2.11","28","28","0","1.000","0.00","3.07","69","66","3","0.957","0.60","-0.08","6","14","38.06","26.57"
"27","Connor Hellebuyck","WPG","4","238.35","118","112","6","0.949","1.51","5.06","9.36","28","23","5","0.821","1.26","-0.25","25","25","0","1.000","0.00","2.74","52","51","1","0.981","0.25","1.20","8","10","41.38","22.83"
"64","Spencer Knight","FLA","4","216.6","123","116","7","0.943","1.94","4.53","11.21","39","37","2","0.949","0.55","4.62","30","28","2","0.933","0.55","1.29","51","48","3","0.941","0.83","-0.84","6","22","32.66","28.71"
"11","Martin Jones","SEA","5","302.41666666667","143","134","9","0.937","1.79","4.41","15.85","35","31","4","0.886","0.79","1.94","45","41","4","0.911","0.79","0.93","53","52","1","0.981","0.20","1.25","8","24","36.00","20.00"
"21","Jordan Binnington","STL","5","296.51666666667","177","165","12","0.932","2.43","4.59","14.56","39","32","7","0.821","1.42","-0.38","46","44","2","0.957","0.40","3.04","84","81","3","0.964","0.61","0.56","12","26","35.99","25.33"
"8","Semyon Varlamov","NYI","3","168.3","102","95","7","0.931","2.50","2.56","10.59","27","24","3","0.889","1.07","1.58","23","22","1","0.957","0.36","1.52","45","42","3","0.933","1.07","-1.09","7","13","35.41","17.00"
"60","Alexandar Georgiev","COL","4","238.16666666667","145","135","10","0.931","2.52","3.59","11.77","39","34","5","0.872","1.26","1.62","32","31","1","0.969","0.25","2.51","67","63","4","0.940","1.01","-1.16","9","21","34.86","21.40"
"20","Anton Forsberg","OTT","2","124.45","71","66","5","0.930","2.41","1.66","7.31","21","19","2","0.905","0.96","1.56","22","20","2","0.909","0.96","0.41","23","22","1","0.957","0.48","-0.03","4","17","36.10","24.40"
"48","Karel Vejmelka","ARI","5","298.06666666667","158","147","11","0.930","2.21","3.81","15.35","38","33","5","0.868","1.01","1.45","42","38","4","0.905","0.81","0.61","67","65","2","0.970","0.40","0.84","6","16","38.42","26.27"
"24","Matt Murray","TOR","2","120.06666666667","70","65","5","0.929","2.50","1.56","6.76","21","18","3","0.857","1.50","0.56","26","24","2","0.923","1.00","0.85","21","21","0","1.000","0.00","0.89","10","17","31.30","16.60"
