"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"65","Ivan Prosvetov","ARI","1","59.966666666667","40","39","1","0.975","1.00","3.07","4.55","11","10","1","0.909","1.00","1.15","14","14","0","1.000","0.00","1.49","15","15","0","1.000","0.00","0.59","4","8","32.95","5.00"
"63","Kevin Lankinen","NSH","2","124.85","58","56","2","0.966","0.96","3.90","6.42","21","20","1","0.952","0.48","3.10","14","13","1","0.929","0.48","0.49","23","23","0","1.000","0.00","0.90","7","11","27.71","20.50"
"50","Joseph Woll","TOR","1","60","26","25","1","0.962","1.00","1.65","3.27","11","10","1","0.909","1.00","1.15","8","8","0","1.000","0.00","0.85","7","7","0","1.000","0.00","0.27","1","5","23.73","13.00"
"48","Casey DeSmith","PIT","4","198.41666666667","103","97","6","0.942","1.81","4.48","10.05","26","24","2","0.923","0.60","3.08","29","26","3","0.897","0.91","0.08","44","43","1","0.977","0.30","0.72","5","20","37.46","25.33"
"52","Filip Gustavsson","MIN","3","189.15","80","75","5","0.938","1.59","3.14","6.65","16","14","2","0.875","0.63","1.13","27","24","3","0.889","0.95","-0.13","31","31","0","1.000","0.00","1.21","5","8","37.18","17.80"
"35","Thatcher Demko","VAN","5","298.25","142","133","9","0.937","1.81","5.45","13.26","35","28","7","0.800","1.41","-0.16","39","38","1","0.974","0.20","3.15","56","55","1","0.982","0.20","1.19","6","11","36.50","16.11"
"45","Adin Hill","VGK","3","183.03333333333","110","103","7","0.936","2.29","4.19","11.73","35","33","2","0.943","0.66","4.84","30","26","4","0.867","1.31","-0.81","42","41","1","0.976","0.33","0.64","8","24","28.96","23.29"
"34","Pheonix Copley","L.A","3","184.31666666667","73","68","5","0.932","1.63","2.43","7.47","17","15","2","0.882","0.65","1.32","23","21","2","0.913","0.65","0.44","29","28","1","0.966","0.33","0.14","4","9","36.23","30.60"
"7","Alex Stalock","CHI","3","148.81666666667","102","95","7","0.931","2.82","3.38","8.7","28","25","3","0.893","1.21","2.47","30","30","0","1.000","0.00","3.19","41","37","4","0.902","1.61","-2.40","5","16","32.68","28.86"
"2","Marc-Andre Fleury","MIN","4","239.05","143","133","10","0.930","2.51","4.55","14.05","53","48","5","0.906","1.25","5.36","36","33","3","0.917","0.75","0.83","45","43","2","0.956","0.50","-0.24","10","24","32.50","18.90"
"6","Jonathan Quick","VGK","4","243.15","128","119","9","0.930","2.22","4.02","14.28","38","34","4","0.895","0.99","3.43","25","21","4","0.840","0.99","-1.34","60","59","1","0.983","0.25","1.35","10","32","34.25","21.78"
"27","Joonas Korpisalo","L.A","3","179.65","84","78","6","0.929","2.00","2.55","8.26","25","22","3","0.880","1.00","1.89","27","25","2","0.926","0.67","0.87","31","30","1","0.968","0.33","0.21","3","16","30.64","21.17"
"66","Akira Schmid","N.J","4","208.11666666667","85","79","6","0.929","1.73","2.65","7.81","29","25","4","0.862","1.15","1.67","19","17","2","0.895","0.58","0.02","34","34","0","1.000","0.00","1.33","3","13","31.98","18.50"
"68","Pyotr Kochetkov","CAR","2","119.75","42","39","3","0.929","1.50","1.27","5.34","10","8","2","0.800","1.00","-0.05","15","14","1","0.933","0.50","0.59","13","13","0","1.000","0.00","0.51","8","11","39.52","13.67"
"19","Petr Mrazek","CHI","5","265.45","153","142","11","0.928","2.49","4.57","15.44","51","45","6","0.882","1.36","3.97","38","35","3","0.921","0.68","1.04","57","55","2","0.965","0.45","0.23","12","21","31.50","21.73"
"31","Juuse Saros","NSH","5","300.71666666667","165","153","12","0.927","2.39","4.79","15.09","45","37","8","0.822","1.60","0.80","57","55","2","0.965","0.40","4.06","60","58","2","0.967","0.40","0.35","10","26","32.99","14.42"
"10","Jacob Markstrom","CGY","7","425.56666666667","213","197","16","0.925","2.26","5.67","20.29","63","51","12","0.810","1.69","0.31","67","64","3","0.955","0.42","4.12","69","68","1","0.986","0.14","1.70","8","34","34.03","14.31"
"14","Darcy Kuemper","WSH","6","361.3","198","183","15","0.924","2.49","5.15","20.45","65","57","8","0.877","1.33","4.70","55","49","6","0.891","1.00","-0.15","65","64","1","0.985","0.17","1.54","19","38","32.74","17.33"
"42","Felix Sandstrom","PHI","2","116.23333333333","61","56","5","0.918","2.58","1.21","6.34","19","16","3","0.842","1.55","0.71","15","13","2","0.867","1.03","-0.41","22","22","0","1.000","0.00","0.86","1","11","39.20","12.00"
"61","Lukas Dostal","ANA","1","60.333333333333","34","31","3","0.912","2.98","0.46","2.95","10","8","2","0.800","1.99","-0.05","10","10","0","1.000","0.00","1.06","14","13","1","0.929","0.99","-0.45","0","2","24.35","19.33"
"47","Connor Ingram","ARI","4","242.61666666667","169","154","15","0.911","3.71","2.20","13.74","30","23","7","0.767","1.73","-1.14","54","50","4","0.926","0.99","1.74","74","70","4","0.946","0.99","-1.10","11","23","38.08","25.60"
"58","Jiri Patera","VGK","1","60","33","30","3","0.909","3.00","0.36","3.29","8","6","2","0.750","2.00","-0.44","10","10","0","1.000","0.00","1.06","11","10","1","0.909","1.00","-0.57","1","5","38.48","15.00"
"1","Craig Anderson","BUF","2","118.33333333333","65","59","6","0.908","3.04","0.61","5.78","16","14","2","0.875","1.01","1.13","19","16","3","0.842","1.52","-0.98","25","24","1","0.960","0.51","-0.02","4","8","33.35","17.17"
"38","Ilya Sorokin","NYI","5","297.85","142","129","13","0.908","2.62","1.45","11.97","42","35","7","0.833","1.41","1.21","38","35","3","0.921","0.60","1.04","57","54","3","0.947","0.60","-0.77","11","20","32.92","24.85"
"41","Igor Shesterkin","NYR","5","308.1","142","129","13","0.908","2.53","1.45","13.7","41","34","7","0.829","1.36","1.01","37","33","4","0.892","0.78","-0.07","57","55","2","0.965","0.39","0.23","5","25","35.17","19.38"
"16","Sergei Bobrovsky","FLA","5","305.23333333333","129","117","12","0.907","2.36","1.13","12.61","40","34","6","0.850","1.18","1.82","38","35","3","0.921","0.59","1.04","43","40","3","0.930","0.59","-1.32","6","18","33.39","20.17"
"15","Cam Talbot","OTT","2","119.78333333333","53","48","5","0.906","2.50","0.39","5.56","13","9","4","0.692","2.00","-1.46","14","13","1","0.929","0.50","0.49","25","25","0","1.000","0.00","0.98","5","9","31.98","17.00"
