"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"389","Connor McDavid","EDM","C","38","163.9","14","23","14","9","37","86.05","49","28.57","7.41","75","62","56","18","1","6","2","1","1","0","0","1","18","3","3","10","1","6","6","50.00"
"331","Leon Draisaitl","EDM","C","36","155.91666666667","13","14","11","3","27","64.29","51","25.49","7.55","82","68","52","17","0","8","4","2","2","0","0","1","7","2","1","9","0","89","75","54.27"
"187","Ryan Nugent-Hopkins","EDM","C","38","162.33333333333","6","18","7","11","24","55.81","29","20.69","4.57","48","38","37","14","0","3","2","1","1","0","0","1","2","0","3","1","2","5","9","35.71"
"560","Jason Robertson","DAL","L","38","117.13333333333","7","16","10","6","23","82.14","50","14.00","5.82","90","65","41","12","1","9","4","2","2","0","0","0","2","0","0","3","0","0","0","-"
"186","Nikita Kucherov","T.B","R","35","149.48333333333","5","17","10","7","22","84.62","36","13.89","3.84","70","52","36","5","4","3","2","1","1","0","0","1","15","2","3","6","1","0","0","-"
"347","David Pastrnak","BOS","R","37","153.68333333333","10","12","8","4","22","75.86","65","15.38","6.42","113","88","41","11","0","8","4","2","2","0","0","1","14","2","1","7","2","1","0","100.00"
"506","Tage Thompson","BUF","C, R","35","128.78333333333","12","10","5","5","22","75.86","50","24.00","4.48","73","60","39","7","2","3","0","0","0","0","0","1","5","1","1","6","0","10","12","45.45"
"632","Rasmus Dahlin","BUF","D","34","147.35","4","16","9","7","20","66.67","26","15.38","2.22","47","32","13","2","0","2","4","2","2","0","0","1","5","0","3","4","1","0","0","-"
"106","Tyson Barrie","EDM","D","38","126.73333333333","2","17","6","11","19","59.38","17","11.76","1.61","37","24","9","1","0","4","4","2","2","0","0","1","2","6","1","1","2","0","0","-"
"191","Mika Zibanejad","NYR","C","38","153.66666666667","11","8","5","3","19","73.08","59","18.64","7.25","102","80","44","11","0","5","2","1","1","0","0","1","7","1","0","2","0","7","8","46.67"
"471","Alex DeBrincat","OTT","R","37","157.75","5","14","9","5","19","63.33","38","13.16","5.04","76","50","52","7","1","8","0","0","0","0","0","1","1","4","0","2","1","0","0","-"
"27","Brad Marchand","BOS","L","29","109.65","5","13","8","5","18","72.00","23","21.74","2.77","41","32","23","4","0","3","4","2","2","0","0","1","11","1","2","4","0","6","2","75.00"
"398","Mikko Rantanen","COL","R","36","158.33333333333","4","14","12","2","18","64.29","26","15.38","3.81","52","41","26","5","2","5","2","1","1","0","0","1","4","1","2","9","0","14","30","31.82"
"436","Artemi Panarin","NYR","L","38","153.86666666667","2","16","11","5","18","72.00","33","6.06","3.73","79","55","37","3","0","8","4","2","2","0","0","1","5","0","2","1","0","0","0","-"
"446","Kirill Kaprizov","MIN","L","36","141.68333333333","9","9","8","1","18","72.00","49","18.37","7.77","84","64","58","24","1","9","0","0","0","0","0","4","3","0","1","5","1","0","0","-"
"573","Cale Makar","COL","D","36","151.23333333333","4","14","9","5","18","69.23","27","14.81","2.68","65","43","23","0","0","5","4","2","2","0","0","0","4","1","2","3","2","0","0","-"
"591","Drake Batherson","OTT","R","37","137.91666666667","9","9","5","4","18","64.29","29","31.03","6.9","55","45","48","27","0","6","2","1","1","0","0","0","5","2","2","10","0","0","1","0.00"
"64","Steven Stamkos","T.B","C","35","147.7","8","9","7","2","17","62.96","49","16.33","6.12","86","67","53","11","9","7","4","2","2","0","0","0","6","1","2","6","0","41","37","52.56"
"91","John Tavares","TOR","C","37","132.88333333333","7","10","6","4","17","70.83","48","14.58","9.39","69","64","62","44","0","12","0","0","0","0","0","0","5","0","1","5","0","85","54","61.15"
"385","Kyle Connor","WPG","L","37","122.63333333333","3","14","9","5","17","70.83","37","8.11","4.3","71","50","43","9","1","8","0","0","0","0","0","1","3","1","0","2","0","0","0","-"
"10","Alex Ovechkin","WSH","L","39","209.21666666667","8","8","4","4","16","59.26","59","13.56","6.25","131","86","43","6","0","7","4","2","2","0","0","1","3","7","3","5","0","0","0","-"
"11","Evgeni Malkin","PIT","C","37","145.15","4","12","6","6","16","84.21","28","14.29","3.83","62","41","36","7","2","2","0","0","0","0","0","0","11","3","1","7","0","23","15","60.53"
"41","Jamie Benn","DAL","L","38","104.05","8","8","5","3","16","59.26","32","25.00","6.35","43","39","38","23","0","2","2","1","1","0","0","0","5","1","3","5","0","49","43","53.26"
"125","Mats Zuccarello","MIN","R","36","140.66666666667","6","10","5","5","16","64.00","34","17.65","2.55","57","45","18","3","0","7","0","0","0","0","0","1","4","1","2","2","1","0","0","-"
"311","Josh Morrissey","WPG","D","37","121.26666666667","1","15","7","8","16","66.67","9","11.11","1.2","31","18","5","0","0","1","2","1","1","0","0","0","4","1","1","1","3","0","0","-"
"564","Miro Heiskanen","DAL","D","35","104.18333333333","1","15","9","6","16","59.26","19","5.26","1.43","46","23","15","1","0","10","0","0","0","0","0","0","2","1","0","1","2","0","0","-"
"617","Brady Tkachuk","OTT","L","37","153.51666666667","5","11","7","4","16","53.33","45","11.11","10.17","67","63","59","47","0","10","11","4","3","1","0","4","6","0","3","2","2","65","78","45.45"
"53","Patrick Kane","CHI","R","36","139.13333333333","2","13","5","8","15","78.95","46","4.35","3.56","69","55","23","4","0","2","2","1","1","0","0","0","4","2","0","1","1","0","0","-"
"196","J.T. Miller","VAN","C","36","139.55","7","8","7","1","15","60.00","35","20.00","3.58","70","52","35","9","1","7","4","2","2","0","0","0","8","1","3","4","0","1","3","25.00"
