"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"33","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.67","0.67","2","2","0","1.000","0.00","0.36","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.11","0","2","38.57","-"
"18","Anton Forsberg","OTT","2","120","56","55","1","0.982","0.50","4.39","5.04","15","14","1","0.933","0.50","1.73","14","14","0","1.000","0.00","1.49","23","23","0","1.000","0.00","0.86","4","9","38.25","8.00"
"22","Andrei Vasilevskiy","T.B","3","184.73333333333","103","98","5","0.951","1.62","4.91","8.88","29","28","1","0.966","0.32","4.28","29","27","2","0.931","0.65","1.10","40","38","2","0.950","0.65","-0.51","9","12","35.67","29.00"
"26","Linus Ullmark","BOS","3","179.51666666667","98","93","5","0.949","1.67","4.43","9.33","24","20","4","0.833","1.34","0.37","23","23","0","1.000","0.00","2.46","44","43","1","0.977","0.33","0.64","20","26","35.00","19.40"
"47","Charlie Lindgren","WSH","2","119.6","59","56","3","0.949","1.51","2.68","6.24","20","18","2","0.900","1.00","1.64","11","10","1","0.909","0.50","0.17","26","26","0","1.000","0.00","0.97","4","9","31.49","17.33"
"32","Vitek Vanecek","N.J","4","196.21666666667","91","86","5","0.945","1.53","3.75","10.93","32","28","4","0.875","1.22","1.83","19","18","1","0.947","0.31","1.03","33","33","0","1.000","0.00","1.23","4","15","35.70","12.60"
"24","Joonas Korpisalo","CBJ","4","233.4","115","108","7","0.939","1.80","4.06","11.66","28","25","3","0.893","0.77","2.10","33","29","4","0.879","1.03","-0.48","49","49","0","1.000","0.00","1.83","7","18","36.19","23.57"
"1","Craig Anderson","BUF","1","58.95","32","30","2","0.938","2.04","1.08","2.67","9","7","2","0.778","2.04","-0.36","9","9","0","1.000","0.00","0.96","14","14","0","1.000","0.00","0.52","0","3","33.00","8.50"
"28","Juuse Saros","NSH","5","303.41666666667","200","187","13","0.935","2.57","6.24","20.94","62","53","9","0.855","1.78","2.30","57","53","4","0.930","0.79","2.08","71","71","0","1.000","0.00","2.65","13","33","32.86","16.08"
"49","Filip Gustavsson","MIN","3","176.16666666667","91","85","6","0.934","2.04","2.75","7.55","17","13","4","0.765","1.36","-0.90","29","28","1","0.966","0.34","2.10","42","41","1","0.976","0.34","0.57","9","12","35.45","14.33"
"59","Lukas Dostal","ANA","1","62.4","45","42","3","0.933","2.88","1.33","4.23","12","11","1","0.917","0.96","1.19","11","10","1","0.909","0.96","0.17","16","15","1","0.938","0.96","-0.40","1","5","37.82","29.67"
"2","Marc-Andre Fleury","MIN","3","120.46666666667","73","68","5","0.932","2.49","2.02","7.24","21","18","3","0.857","1.49","0.83","20","18","2","0.900","1.00","0.13","31","31","0","1.000","0.00","1.16","5","19","33.25","19.00"
"58","Collin Delia","VAN","3","179.55","103","96","7","0.932","2.34","2.91","11.71","39","34","5","0.872","1.67","2.11","19","19","0","1.000","0.00","2.03","40","38","2","0.950","0.67","-0.51","5","19","33.50","25.57"
"52","Jake Oettinger","DAL","5","297.83333333333","142","132","10","0.930","2.01","3.66","14.07","43","38","5","0.884","1.01","2.83","32","28","4","0.875","0.81","-0.58","58","57","1","0.983","0.20","1.17","17","22","37.61","16.30"
"25","Connor Hellebuyck","WPG","5","297.28333333333","155","144","11","0.929","2.22","3.91","14.59","38","32","6","0.842","1.21","0.92","43","38","5","0.884","1.01","-0.41","65","65","0","1.000","0.00","2.43","5","17","38.14","16.91"
"15","Scott Wedgewood","DAL","1","57.133333333333","27","25","2","0.926","2.10","0.60","1.59","2","2","0","1.000","0.00","0.36","9","9","0","1.000","0.00","0.96","15","13","2","0.867","2.10","-1.44","1","3","39.93","38.50"
"21","John Gibson","ANA","4","244.91666666667","162","150","12","0.926","2.94","3.58","14.51","43","36","7","0.837","1.71","0.83","51","49","2","0.961","0.49","3.44","60","57","3","0.950","0.73","-0.76","7","17","32.18","20.08"
"3","Jaroslav Halak","NYR","2","119.76666666667","53","49","4","0.925","2.00","1.10","5.79","16","15","1","0.938","0.50","1.92","18","16","2","0.889","1.00","-0.08","18","17","1","0.944","0.50","-0.33","2","9","27.96","23.00"
"6","Alex Stalock","CHI","4","235.63333333333","122","112","10","0.918","2.55","1.74","11.87","31","25","6","0.806","1.53","-0.35","43","40","3","0.930","0.76","1.59","45","44","1","0.978","0.25","0.68","10","15","34.38","21.20"
"11","Darcy Kuemper","WSH","5","305.96666666667","158","145","13","0.918","2.55","2.20","13.93","41","33","8","0.805","1.57","-0.53","50","47","3","0.940","0.59","2.34","59","57","2","0.966","0.39","0.20","9","17","34.68","22.23"
"35","Ilya Sorokin","NYI","7","414.13333333333","196","180","16","0.918","2.32","2.85","18.42","48","39","9","0.813","1.30","-0.25","40","36","4","0.900","0.58","0.27","94","91","3","0.968","0.43","0.51","14","32","38.27","23.00"
