"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"326","David Pastrnak","BOS","R","7","137.65","6","7","2","5","13","92.86","39","15.38","3.79","68","52","37","11","4","5","4","2","2","0","0","6","13","5","11","11","3","2","1","66.67"
"363","Connor McDavid","EDM","C","7","153.88333333333","5","8","7","1","13","81.25","21","23.81","2.66","32","27","22","9","3","1","0","0","0","0","0","4","6","5","3","8","3","41","33","55.41"
"464","Jesper Bratt","N.J","L","7","119.7","4","8","6","2","12","92.31","22","18.18","2.06","35","32","22","7","1","3","0","0","0","0","0","1","4","3","2","6","1","0","0","-"
"468","Tage Thompson","BUF","R","7","121.26666666667","6","6","3","3","12","75.00","35","17.14","3.64","61","47","39","18","3","4","8","4","4","0","0","2","5","6","1","8","1","37","42","46.84"
"185","Ryan Nugent-Hopkins","EDM","C","7","131.4","5","6","1","5","11","68.75","24","20.83","2.87","33","30","27","16","1","4","6","3","3","0","0","1","2","3","6","7","5","18","27","40.00"
"313","Leon Draisaitl","EDM","C","7","154.45","3","8","7","1","11","73.33","25","12.00","2.72","39","34","26","7","2","4","4","2","2","0","0","3","12","15","1","13","4","93","75","55.36"
"254","Dominik Kubalik","DET","L","7","113.7","3","7","5","2","10","83.33","19","15.79","1.84","27","22","15","5","1","1","2","1","1","0","0","1","6","1","10","4","6","6","3","66.67"
"402","Artemi Panarin","NYR","L","7","149.95","4","6","3","3","10","83.33","21","19.05","2.13","39","33","16","2","0","4","6","3","3","0","0","4","8","1","1","4","2","0","0","-"
"425","Matthew Tkachuk","FLA","L","7","148.26666666667","3","7","4","3","10","76.92","38","7.89","4.69","59","45","34","18","4","10","14","7","7","0","0","5","8","0","5","9","3","4","5","44.44"
"543","Drake Batherson","OTT","R","6","106.31666666667","3","7","5","2","10","83.33","23","13.04","3.33","39","32","32","16","3","7","2","1","1","0","0","1","3","5","9","8","0","3","4","42.86"
"564","Brady Tkachuk","OTT","L","6","103.36666666667","5","5","2","3","10","90.91","23","21.74","2.29","33","28","24","14","0","4","13","5","4","1","0","3","3","0","15","6","1","27","22","55.10"
"146","Zach Hyman","EDM","L","7","134.9","6","3","2","1","9","56.25","26","23.08","4.73","45","35","34","21","1","3","2","1","1","0","0","0","2","4","6","11","1","0","1","0.00"
"184","Nikita Kucherov","T.B","R","6","137.8","3","6","4","2","9","69.23","15","20.00","1.77","31","24","18","6","1","3","6","3","3","0","0","5","4","3","6","4","4","0","0","-"
"292","Valeri Nichushkin","COL","R","5","99.083333333333","4","5","2","3","9","81.82","18","22.22","1.62","31","21","14","6","1","0","0","0","0","0","0","0","1","0","10","4","3","0","1","0.00"
"319","Kevin Fiala","L.A","L","8","133.23333333333","1","8","5","3","9","90.00","16","6.25","1.96","26","20","16","8","1","2","6","3","3","0","0","5","6","4","4","8","3","1","1","50.00"
"372","Sebastian Aho","CAR","C","7","135.93333333333","3","6","6","0","9","75.00","15","20.00","3.03","32","29","26","14","1","2","6","3","3","0","0","5","5","3","8","5","1","60","40","60.00"
"507","Nico Hischier","N.J","C","7","135.13333333333","4","5","2","3","9","64.29","28","14.29","4.01","40","34","25","14","3","4","2","1","1","0","0","3","2","6","5","15","4","93","55","62.84"
"511","Gabriel Vilardi","L.A","C","8","125.23333333333","6","3","3","0","9","90.00","24","25.00","3.67","39","33","32","19","2","6","0","0","0","0","0","3","3","5","3","12","2","5","7","41.67"
"522","Martin Necas","CAR","C","7","142.1","3","6","3","3","9","75.00","21","14.29","1.8","38","29","20","10","0","3","8","4","4","0","0","2","2","4","6","10","1","27","24","52.94"
"577","Rasmus Dahlin","BUF","D","7","178.36666666667","4","5","2","3","9","52.94","23","17.39","2.41","40","31","17","3","1","2","8","4","4","0","0","0","7","6","14","14","15","0","0","-"
"7","Patrice Bergeron","BOS","C","7","128.21666666667","3","5","4","1","8","53.33","23","13.04","3.7","47","34","28","14","1","2","2","1","1","0","0","1","1","3","4","4","5","106","61","63.47"
"53","Patrick Kane","CHI","R","6","122.76666666667","2","6","1","5","8","80.00","17","11.76","1.79","37","25","15","4","0","1","2","1","1","0","0","1","7","2","1","0","0","0","0","-"
"70","Erik Karlsson","S.J","D","7","162.81666666667","5","3","0","3","8","66.67","22","22.73","1.53","50","28","20","2","4","5","4","2","2","0","0","2","3","4","4","8","5","0","0","-"
"126","Mats Zuccarello","MIN","R","7","144.5","3","5","4","1","8","72.73","24","12.50","1.95","44","34","21","7","1","5","2","1","1","0","0","1","7","5","2","3","3","2","3","40.00"
"136","Justin Faulk","STL","D","7","161.08333333333","3","5","3","2","8","72.73","23","13.04","1.68","34","27","12","3","1","1","4","2","2","0","0","0","6","5","11","11","12","0","0","-"
"145","Jeff Skinner","BUF","L","7","110.78333333333","2","6","5","1","8","66.67","17","11.76","2.57","38","27","28","15","3","6","2","1","1","0","0","3","5","5","3","5","2","16","10","61.54"
"189","Mika Zibanejad","NYR","C","7","149.05","4","4","4","0","8","80.00","36","11.11","3.86","53","50","31","10","0","4","0","0","0","0","0","4","8","4","6","3","2","57","48","54.29"
"283","Nathan MacKinnon","COL","C","7","161.83333333333","2","6","4","2","8","72.73","36","5.56","3.1","60","48","37","12","3","4","8","4","4","0","0","1","3","4","12","8","5","78","62","55.71"
"411","Kirill Kaprizov","MIN","L","7","151.21666666667","5","3","2","1","8","66.67","27","18.52","2.51","49","36","25","6","1","3","2","1","1","0","0","4","7","5","7","14","4","0","1","0.00"
"510","Elias Pettersson","VAN","C","7","141.56666666667","3","5","1","4","8","66.67","16","18.75","1.9","35","27","18","4","1","1","2","1","1","0","0","2","3","7","5","7","11","38","44","46.34"
"575","Andrei Svechnikov","CAR","R","7","135.91666666667","7","1","1","0","8","66.67","28","25.00","2.76","48","37","22","5","0","3","4","2","2","0","0","7","2","4","13","14","2","0","0","-"
"618","Jack Hughes","N.J","C","7","130.2","3","5","2","3","8","61.54","28","10.71","2.99","44","33","32","14","4","2","0","0","0","0","0","0","6","5","0","15","3","12","20","37.50"
"5","Brent Burns","CAR","D","7","164.15","2","5","1","4","7","58.33","26","7.69","1.23","54","35","13","1","2","4","8","4","4","0","0","3","2","4","3","6","5","0","0","-"
"10","Alex Ovechkin","WSH","L","7","142.51666666667","5","2","2","0","7","70.00","29","17.24","3.48","50","39","26","11","1","4","4","2","2","0","0","0","3","2","18","6","1","0","1","0.00"
"96","Brayden Schenn","STL","C","7","131.26666666667","2","5","2","3","7","87.50","8","25.00","1.18","22","15","11","2","1","1","8","4","4","0","0","0","6","3","18","6","1","4","6","40.00"
"137","Brock Nelson","NYI","C","7","122.85","3","4","2","2","7","58.33","21","14.29","2.29","35","28","23","5","1","1","4","2","2","0","0","1","6","5","4","3","2","42","55","43.30"
"140","Kevin Hayes","PHI","C","6","111.98333333333","1","6","5","1","7","63.64","12","8.33","0.81","21","15","8","4","0","4","0","0","0","0","0","0","8","2","3","8","2","40","60","40.00"
"144","Jaden Schwartz","SEA","C","7","122.78333333333","3","4","3","1","7","77.78","22","13.64","3.52","38","28","25","15","1","3","0","0","0","0","0","1","3","4","5","11","1","7","5","58.33"
"257","Tyler Motte","OTT","L","6","91.816666666667","2","5","4","1","7","100.00","11","18.18","2.51","22","16","16","9","1","3","0","0","0","0","0","3","8","2","17","9","5","3","6","33.33"
"265","Carter Verhaeghe","FLA","C","7","118.68333333333","4","3","0","3","7","77.78","17","23.53","2.75","37","26","22","7","0","1","4","2","2","0","0","5","3","2","2","10","2","0","0","-"
"291","Bo Horvat","VAN","C","7","137.76666666667","6","1","1","0","7","58.33","23","26.09","2.82","33","26","25","11","2","2","2","1","1","0","0","1","1","9","3","8","2","100","67","59.88"
"294","Josh Morrissey","WPG","D","8","178.31666666667","0","7","2","5","7","63.64","12","0.00","0.71","28","17","6","2","0","0","15","6","5","1","0","3","5","2","7","8","12","0","0","-"
"316","William Nylander","TOR","R","7","132.23333333333","2","5","4","1","7","70.00","15","13.33","1.85","36","26","27","7","2","3","0","0","0","0","0","2","1","3","4","9","1","4","4","50.00"
"320","Dylan Larkin","DET","C","7","141.93333333333","4","3","0","3","7","58.33","19","21.05","2.16","32","26","20","9","1","2","4","2","2","0","0","5","5","8","6","9","5","68","66","50.75"
"322","Alex Tuch","BUF","R","7","124.65","5","2","2","0","7","70.00","18","27.78","3.19","33","26","19","7","2","1","2","1","1","0","0","3","4","8","4","3","4","4","4","50.00"
"325","Jared McCann","SEA","L","7","99.016666666667","4","3","1","2","7","77.78","17","23.53","1.32","24","21","14","6","2","2","0","0","0","0","0","3","4","5","2","4","1","11","13","45.83"
"332","Brandon Montour","FLA","D","5","132.95","2","5","3","2","7","70.00","16","12.50","1.14","30","20","13","3","1","2","2","1","1","0","0","1","3","1","8","3","5","0","0","-"
"364","Jack Eichel","VGK","C","7","128.33333333333","3","4","3","1","7","70.00","24","12.50","2.07","36","28","18","6","0","3","0","0","0","0","0","2","3","1","3","4","3","40","51","43.96"
"380","Mathew Barzal","NYI","C","7","127.03333333333","0","7","5","2","7","77.78","18","0.00","1.91","24","21","17","7","1","3","4","2","2","0","0","0","3","5","5","5","4","16","30","34.78"
"397","Jake DeBrusk","BOS","L","7","133.15","3","4","3","1","7","46.67","33","9.09","4.18","45","40","33","19","5","6","0","0","0","0","0","1","2","6","6","10","3","1","3","25.00"
"429","Adam Fox","NYR","D","7","171","1","6","3","3","7","53.85","14","7.14","1.23","30","20","17","5","0","2","2","1","1","0","0","0","5","4","4","10","10","0","0","-"
"435","Alex DeBrincat","OTT","R","6","119.36666666667","2","5","3","2","7","77.78","30","6.67","3.08","52","35","27","12","2","6","2","1","1","0","0","4","3","8","9","3","4","0","1","0.00"
"438","Clayton Keller","ARI","R","6","110.38333333333","1","6","3","3","7","87.50","9","11.11","1.12","22","16","13","2","0","3","0","0","0","0","0","0","6","7","0","1","0","2","3","40.00"
"488","Trevor Moore","L.A","C","8","145.25","1","6","5","1","7","63.64","24","4.17","2.95","32","30","18","10","1","2","0","0","0","0","0","2","2","6","5","13","3","0","4","0.00"
"506","Casey Mittelstadt","BUF","C","7","115.3","1","6","5","1","7","87.50","11","9.09","1.42","25","18","19","9","0","2","0","0","0","0","0","1","3","5","4","13","0","46","54","46.00"
"513","Nick Suzuki","MTL","C","6","114.03333333333","3","4","2","2","7","58.33","18","16.67","1.18","24","21","14","4","0","2","2","1","1","0","0","5","1","4","4","3","1","34","33","50.75"
"614","Cole Caufield","MTL","R","6","101.65","5","2","0","2","7","63.64","20","25.00","2.58","33","30","19","6","2","2","0","0","0","0","0","1","0","3","4","4","0","0","0","-"
"11","Evgeni Malkin","PIT","C","7","132.46666666667","3","3","2","1","6","100.00","24","12.50","2.49","38","28","24","8","0","3","2","1","1","0","0","0","7","10","2","7","0","43","44","49.43"
"12","Blake Wheeler","WPG","R","8","141.88333333333","2","4","3","1","6","75.00","11","18.18","1.69","21","16","12","7","0","2","4","2","2","0","0","0","4","4","8","12","3","2","3","40.00"
"19","Anze Kopitar","L.A","C","8","158.96666666667","2","4","2","2","6","66.67","14","14.29","1.52","25","18","18","9","1","2","2","1","1","0","0","2","7","5","5","13","9","93","65","58.86"
"71","Jordan Eberle","SEA","R","7","115.8","1","5","4","1","6","75.00","10","10.00","1.47","18","16","10","5","0","1","4","2","2","0","0","1","3","6","4","2","2","0","1","0.00"
"72","John Carlson","WSH","D","6","123.06666666667","2","4","2","2","6","50.00","22","9.09","1.19","48","35","12","1","0","2","0","0","0","0","0","1","2","0","3","5","15","0","0","-"
"92","John Tavares","TOR","C","7","131.65","3","3","2","1","6","85.71","27","11.11","4.54","43","36","32","22","0","9","0","0","0","0","0","2","4","6","6","13","4","70","57","55.12"
"93","Victor Hedman","T.B","D","6","148.11666666667","1","5","2","3","6","60.00","13","7.69","1","34","22","15","1","1","3","4","2","2","0","0","2","6","2","7","7","13","0","0","-"
"95","Evander Kane","EDM","L","7","143.71666666667","2","4","2","2","6","60.00","25","8.00","2.92","54","38","34","17","1","5","12","6","6","0","0","1","6","3","27","9","4","2","5","28.57"
"98","Nazem Kadri","CGY","C","5","85.216666666667","3","3","1","2","6","75.00","20","15.00","2.68","36","28","21","10","1","4","4","2","2","0","0","3","2","5","6","5","3","33","42","44.00"
"119","Anders Lee","NYI","L","7","113.55","4","2","1","1","6","60.00","21","19.05","2.67","25","24","18","12","1","4","10","5","5","0","0","2","3","0","14","7","6","4","4","50.00"
"120","Nick Jensen","WSH","D","7","150.38333333333","1","5","3","2","6","75.00","9","11.11","0.83","19","13","4","1","0","2","2","1","1","0","0","2","3","1","13","22","15","0","0","-"
"159","Mark Stone","VGK","R","7","138.88333333333","2","4","1","3","6","66.67","18","11.11","2.64","29","24","26","18","1","3","0","0","0","0","0","2","2","3","5","9","3","0","0","-"
"167","Johnny Gaudreau","CBJ","L","7","135.33333333333","4","2","1","1","6","100.00","22","18.18","2.88","38","30","23","10","4","5","2","1","1","0","0","2","3","9","0","4","0","0","0","-"
"170","Vincent Trocheck","NYR","C","7","147.23333333333","3","3","2","1","6","46.15","29","10.34","3.08","47","38","36","17","2","1","2","1","1","0","0","1","7","3","28","10","3","69","46","60.00"
"171","Adam Lowry","WPG","C","8","114.75","2","4","3","1","6","66.67","13","15.38","1.72","21","20","14","9","0","2","4","2","2","0","0","0","3","5","18","11","5","46","60","43.40"
"199","Phillip Danault","L.A","C","8","148.51666666667","4","2","2","0","6","60.00","17","23.53","1.4","25","20","17","6","0","1","0","0","0","0","0","0","5","6","5","14","6","68","60","53.13"
"284","Aleksander Barkov","FLA","C","7","159.5","1","5","3","2","6","60.00","26","3.85","2.34","54","41","29","7","1","5","0","0","0","0","0","3","2","4","1","11","4","91","72","55.83"
"293","Max Domi","CHI","C","6","106.3","3","3","2","1","6","60.00","8","37.50","0.86","10","9","9","4","2","2","25","7","5","1","1","5","6","8","3","1","1","64","25","71.91"
"336","Brayden Point","T.B","C","6","133.11666666667","3","3","2","1","6","50.00","17","17.65","2.91","32","26","29","16","0","3","0","0","0","0","0","0","2","5","3","6","2","41","40","50.62"
