"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"17","Sidney Crosby","PIT","C","7","137.71666666667","4","9","7","2","13","92.86","12","33.33","1.97","35","20","23","9","4","5","4","2","2","0","0","2","3","5","5","6","5","89","69","56.33"
"382","Mathew Barzal","NYI","C","8","158.95","2","9","3","6","11","91.67","19","10.53","1.96","41","28","27","6","1","2","6","3","3","0","0","1","15","8","7","6","4","20","44","31.25"
"523","Jason Robertson","DAL","L","7","125.58333333333","6","5","5","0","11","73.33","32","18.75","2.87","53","40","26","14","1","5","2","1","1","0","0","1","7","4","5","8","0","0","0","-"
"27","Brad Marchand","BOS","L","7","131.61666666667","2","8","5","3","10","83.33","18","11.11","1.49","35","23","20","4","1","3","2","1","1","0","0","4","10","5","7","9","3","5","4","55.56"
"61","Alex Pietrangelo","VGK","D","7","162.81666666667","3","7","3","4","10","66.67","23","13.04","0.82","37","28","7","2","2","2","0","0","0","0","0","0","9","5","7","13","10","0","0","-"
"66","Erik Karlsson","S.J","D","7","181.9","1","9","7","2","10","62.50","23","4.35","1.38","54","29","24","7","6","4","2","1","1","0","0","2","11","6","3","19","9","0","0","-"
"256","Pavel Buchnevich","STL","L","9","167.56666666667","3","7","5","2","10","71.43","19","15.79","3.21","39","30","25","14","1","3","4","2","2","0","0","1","5","3","3","12","3","2","8","20.00"
"283","Elias Lindholm","CGY","C","8","149.85","3","7","5","2","10","83.33","22","13.64","2.04","31","25","22","12","0","3","0","0","0","0","0","2","4","5","7","7","6","85","76","52.80"
"323","David Pastrnak","BOS","R","7","137.5","4","6","4","2","10","66.67","36","11.11","3.91","65","51","27","8","1","3","4","2","2","0","0","3","10","4","3","17","0","0","2","0.00"
"364","Connor McDavid","EDM","C","7","157.7","4","6","4","2","10","83.33","29","13.79","3.57","45","37","30","16","0","1","8","4","4","0","0","6","9","6","10","9","1","49","46","51.58"
"365","Jack Eichel","VGK","C","7","131.51666666667","5","5","4","1","10","76.92","26","19.23","2.91","38","30","22","10","1","0","0","0","0","0","0","3","6","10","6","11","7","22","37","37.29"
"371","Mikko Rantanen","COL","R","6","139.45","4","6","6","0","10","76.92","17","23.53","2.7","33","26","14","8","1","2","6","3","3","0","0","4","5","5","7","5","5","9","21","30.00"
"436","Adam Fox","NYR","D","6","148.86666666667","3","7","2","5","10","76.92","11","27.27","1.52","28","16","18","4","1","1","0","0","0","0","0","2","3","5","6","7","11","0","0","-"
"463","Jordan Kyrou","STL","C","9","151.46666666667","3","7","5","2","10","76.92","31","9.68","2.65","45","36","35","14","0","4","0","0","0","0","0","2","8","9","3","17","7","0","0","-"
"511","Nico Hischier","N.J","C","7","137.96666666667","4","6","4","2","10","66.67","18","22.22","2.48","37","26","26","9","3","3","0","0","0","0","0","2","5","4","1","7","5","76","72","51.35"
"8","Joe Pavelski","DAL","C","7","117.25","3","6","3","3","9","75.00","14","21.43","2.63","24","21","20","14","2","4","0","0","0","0","0","4","4","0","4","7","6","38","28","57.58"
"41","Jamie Benn","DAL","L","7","113.1","4","5","2","3","9","81.82","10","40.00","0.67","19","14","9","4","3","1","10","2","0","2","0","2","3","5","8","5","4","40","29","57.97"
"48","Logan Couture","S.J","C","7","128.56666666667","6","3","1","2","9","81.82","16","37.50","2.58","27","23","20","11","2","5","5","1","0","1","0","1","3","5","13","7","6","49","69","41.53"
"69","Roman Josi","NSH","D","7","177","2","7","2","5","9","64.29","31","6.45","1.64","57","37","24","1","1","3","2","1","1","0","0","3","2","2","6","12","21","0","0","-"
"156","Johnny Gaudreau","CBJ","L","6","113","2","7","4","3","9","81.82","12","16.67","1.32","23","17","11","4","0","4","0","0","0","0","0","0","5","4","1","1","2","0","0","-"
