"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"18","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.93","2.92","9","8","1","0.889","1.00","0.51","9","9","0","1.000","0.00","0.99","11","11","0","1.000","0.00","0.49","0","5","37.65","8.00"
"2","Marc-Andre Fleury","MIN","2","117.78333333333","53","51","2","0.962","1.02","3.01","5","14","14","0","1.000","0.00","2.35","12","11","1","0.917","0.51","0.32","26","25","1","0.962","0.51","0.17","3","7","29.17","25.00"
"43","Dan Vladar","CGY","2","124.03333333333","66","63","3","0.955","1.45","3.24","6.65","20","19","1","0.950","0.48","2.36","15","14","1","0.933","0.48","0.65","29","28","1","0.966","0.48","0.30","2","9","35.11","34.00"
"23","Matt Murray","TOR","4","239.7","139","131","8","0.942","2.00","5.15","13.05","37","32","5","0.865","1.25","1.22","48","45","3","0.938","0.75","2.27","50","50","0","1.000","0.00","2.25","20","25","32.49","14.50"
"27","Linus Ullmark","BOS","4","239.06666666667","121","114","7","0.942","1.76","4.45","10.26","37","35","2","0.946","0.50","4.22","23","22","1","0.957","0.25","1.53","54","50","4","0.926","1.00","-1.57","9","17","37.31","32.86"
"63","Akira Schmid","N.J","3","133.83333333333","51","48","3","0.941","1.34","1.82","4.7","9","7","2","0.778","0.90","-0.49","18","18","0","1.000","0.00","1.98","21","20","1","0.952","0.45","-0.06","1","6","36.06","11.33"
"57","Daniil Tarasov","CBJ","1","60","50","47","3","0.940","3.00","1.73","3.85","7","4","3","0.571","3.00","-1.82","20","20","0","1.000","0.00","2.20","20","20","0","1.000","0.00","0.90","3","5","40.28","6.00"
"60","Alexandar Georgiev","COL","4","243.55","130","122","8","0.938","1.97","4.30","9.61","32","28","4","0.875","0.99","1.38","28","27","1","0.964","0.25","2.08","59","56","3","0.949","0.74","-0.35","7","16","36.95","17.63"
"46","Karel Vejmelka","ARI","4","238.06666666667","125","117","8","0.936","2.02","3.82","13.57","35","31","4","0.886","1.01","1.88","33","30","3","0.909","0.76","0.63","50","49","1","0.980","0.25","1.25","7","16","38.18","25.63"
"38","Ilya Sorokin","NYI","5","300.5","168","157","11","0.935","2.20","4.89","17.86","57","48","9","0.842","1.80","0.58","42","42","0","1.000","0.00","4.61","61","59","2","0.967","0.40","0.74","5","37","32.57","17.27"
