"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"57","Stuart Skinner","EDM","4","226.75","134","128","6","0.955","1.59","6.65","13.22","32","28","4","0.875","1.06","1.83","42","40","2","0.952","0.53","2.13","51","51","0","1.000","0.00","2.03","8","16","36.25","21.00"
"58","Jake Oettinger","DAL","7","385.25","186","177","9","0.952","1.40","8.56","17.27","44","41","3","0.932","0.47","5.02","44","42","2","0.955","0.31","2.33","92","88","4","0.957","0.62","-0.33","8","19","35.37","26.56"
"1","Craig Anderson","BUF","3","180.48333333333","92","87","5","0.946","1.66","3.69","8.65","27","24","3","0.889","1.00","1.92","25","23","2","0.920","0.66","0.46","34","34","0","1.000","0.00","1.36","3","14","35.38","13.60"
"28","Linus Ullmark","BOS","7","388.5","201","190","11","0.945","1.70","7.98","15.54","39","33","6","0.846","0.93","1.11","65","61","4","0.938","0.62","2.40","74","73","1","0.986","0.15","1.95","7","28","41.96","21.00"
"61","Logan Thompson","VGK","6","355.35","174","164","10","0.943","1.69","6.43","16.02","47","39","8","0.830","1.35","0.57","45","44","1","0.978","0.17","3.43","72","71","1","0.986","0.17","1.87","13","31","38.48","18.10"
"48","Adin Hill","VGK","4","244.43333333333","116","109","7","0.940","1.72","3.95","8.61","23","18","5","0.783","1.23","-0.81","37","35","2","0.946","0.49","1.64","48","48","0","1.000","0.00","1.91","10","12","39.51","17.29"
"54","Carter Hart","PHI","6","364.1","226","212","14","0.938","2.31","7.34","22.65","67","66","1","0.985","0.16","11.21","65","57","8","0.877","1.32","-1.60","84","79","5","0.940","0.82","-1.65","20","51","34.67","28.93"
"22","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.93","2.94","12","10","2","0.833","2.00","0.19","6","6","0","1.000","0.00","0.59","13","13","0","1.000","0.00","0.52","3","5","28.45","12.50"
"39","Ilya Sorokin","NYI","6","352.58333333333","195","182","13","0.933","2.21","5.41","22.69","66","58","8","0.879","1.36","4.03","55","51","4","0.927","0.68","1.41","68","67","1","0.985","0.17","1.71","19","46","32.68","20.15"
"27","Connor Hellebuyck","WPG","7","424","247","230","17","0.931","2.41","6.32","25.67","74","64","10","0.865","1.42","3.49","74","71","3","0.959","0.42","4.28","93","89","4","0.957","0.57","-0.29","11","47","33.20","20.53"
"46","Sam Montembeault","MTL","3","181.1","102","95","7","0.931","2.32","2.63","10.31","31","26","5","0.839","1.66","0.65","30","30","0","1.000","0.00","2.95","38","36","2","0.947","0.66","-0.48","5","20","31.58","18.71"
"34","Spencer Martin","VAN","2","123.35","68","63","5","0.926","2.43","1.42","6.29","16","13","3","0.813","1.46","-0.08","16","15","1","0.938","0.49","0.57","34","33","1","0.971","0.49","0.36","1","8","34.62","9.40"
"40","Ville Husso","DET","5","299.76666666667","162","150","12","0.926","2.40","3.29","14.65","38","34","4","0.895","0.80","2.93","41","34","7","0.829","1.40","-2.96","70","69","1","0.986","0.20","1.79","14","24","37.06","19.67"
"53","Charlie Lindgren","WSH","2","116.51666666667","80","74","6","0.925","3.09","1.55","8.97","25","19","6","0.760","3.09","-1.44","23","23","0","1.000","0.00","2.26","29","29","0","1.000","0.00","1.16","9","8","30.56","8.67"
"47","Ilya Samsonov","TOR","6","357.4","175","161","14","0.920","2.35","2.52","18.31","57","50","7","0.877","1.18","3.39","47","41","6","0.872","1.01","-1.37","65","64","1","0.985","0.17","1.59","14","35","33.90","18.07"
"13","Darcy Kuemper","WSH","7","412.48333333333","210","193","17","0.919","2.47","2.83","19.06","51","41","10","0.804","1.45","-0.70","50","44","6","0.880","0.87","-1.08","95","94","1","0.989","0.15","2.79","15","31","36.84","17.59"
