"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"375","Connor McDavid","EDM","C","11","243.51666666667","12","12","9","3","24","88.89","42","28.57","5.08","57","50","40","11","4","1","4","2","2","0","0","5","14","7","11","16","5","67","54","55.37"
"321","Leon Draisaitl","EDM","C","11","245.55","6","16","13","3","22","78.57","36","16.67","3.71","56","47","37","10","2","5","6","3","3","0","0","5","21","21","2","19","6","147","117","55.68"
"336","David Pastrnak","BOS","R","11","216.9","8","11","6","5","19","79.17","61","13.11","5.9","108","81","60","18","5","11","8","4","4","0","0","7","20","7","13","18","3","3","3","50.00"
"71","Erik Karlsson","S.J","D","13","317.96666666667","10","8","2","6","18","75.00","38","26.32","2.13","86","49","36","4","8","7","6","3","3","0","0","2","12","9","6","14","11","0","0","-"
"477","Jesper Bratt","N.J","L","11","183.65","5","12","10","2","17","94.44","29","17.24","2.74","55","43","36","10","2","6","2","1","1","0","0","2","6","5","3","9","1","0","0","-"
"538","Martin Necas","CAR","C","11","214.95","7","10","7","3","17","85.00","34","20.59","3.35","64","50","36","17","2","5","8","4","4","0","0","3","6","9","9","14","1","39","35","52.70"
"187","Nikita Kucherov","T.B","R","11","249.01666666667","5","11","7","4","16","80.00","35","14.29","3.38","66","49","39","11","4","6","6","3","3","0","0","6","13","9","11","12","8","0","0","-"
"291","Nathan MacKinnon","COL","C","10","222.21666666667","3","13","7","6","16","69.57","51","5.88","4.42","82","69","47","15","3","4","14","7","7","0","0","6","3","6","13","11","5","102","95","51.78"
"415","Artemi Panarin","NYR","L","12","248.63333333333","5","11","5","6","16","88.89","32","15.63","2.85","60","45","26","4","1","4","10","5","5","0","0","5","14","4","3","6","2","0","0","-"
"438","Matthew Tkachuk","FLA","L","11","239.46666666667","5","11","7","4","16","80.00","60","8.33","9.02","100","75","66","34","5","16","18","9","9","0","0","8","11","2","9","14","3","6","7","46.15"
"382","Mikko Rantanen","COL","R","10","214.01666666667","7","8","6","2","15","68.18","32","21.88","3.82","55","44","29","10","3","6","8","4","4","0","0","3","3","8","8","16","5","19","28","40.43"
"384","Sebastian Aho","CAR","C","11","215.08333333333","7","8","8","0","15","75.00","29","24.14","5.36","56","47","43","20","1","2","10","5","5","0","0","6","9","7","11","11","3","100","74","57.47"
"426","Troy Terry","ANA","R","11","217.73333333333","5","10","5","5","15","83.33","33","15.15","4.29","70","49","49","20","3","9","8","4","4","0","0","7","4","10","4","15","5","0","0","-"
"526","Elias Pettersson","VAN","C","11","224.25","5","10","3","7","15","68.18","34","14.71","3.97","70","53","37","11","1","2","2","1","1","0","0","3","6","12","11","11","14","55","66","45.45"
"533","Jason Robertson","DAL","L","11","182.73333333333","7","8","1","7","15","83.33","35","20.00","4.04","56","47","38","15","1","3","4","2","2","0","0","1","12","7","4","10","0","0","0","-"
"581","Brady Tkachuk","OTT","L","10","174.81666666667","6","9","5","4","15","93.75","33","18.18","3.43","52","43","38","20","1","6","17","7","6","1","0","4","4","4","28","10","1","43","36","54.43"
"595","Rasmus Dahlin","BUF","D","11","284.83333333333","7","8","3","5","15","57.69","44","15.91","4.04","68","54","28","10","2","3","16","8","8","0","0","2","9","8","18","18","25","0","0","-"
"93","John Tavares","TOR","C","11","193.45","7","7","5","2","14","93.33","43","16.28","6.34","64","55","48","31","0","11","2","1","1","0","0","2","6","11","13","22","5","110","84","56.70"
"192","Mika Zibanejad","NYR","C","12","254.15","6","8","7","1","14","82.35","56","10.71","7.33","89","83","56","17","1","5","2","1","1","0","0","6","12","7","9","9","4","99","91","52.11"
"393","Roope Hintz","DAL","C","11","176.93333333333","5","9","5","4","14","77.78","22","22.73","4.21","44","37","35","20","2","4","2","1","1","0","0","2","6","2","7","17","11","36","34","51.43"
"481","Tage Thompson","BUF","R","11","193.83333333333","7","7","4","3","14","73.68","44","15.91","4.41","77","59","45","19","3","5","8","4","4","0","0","2","6","6","1","13","3","54","70","43.55"
"138","Brock Nelson","NYI","C","11","197.95","5","8","5","3","13","65.00","32","15.63","3.01","50","39","29","8","1","1","6","3","3","0","0","3","7","7","6","9","6","79","89","47.02"
"147","Zach Hyman","EDM","L","11","212.98333333333","6","7","5","2","13","61.90","43","13.95","7.04","69","56","54","38","2","6","4","2","2","0","0","2","3","9","13","27","3","1","2","33.33"
"213","Hampus Lindholm","BOS","D","11","266.45","4","9","7","2","13","48.15","20","20.00","2.31","37","25","11","2","1","2","14","7","7","0","0","0","11","4","16","30","13","0","0","-"
"299","Bo Horvat","VAN","C","11","223.01666666667","10","3","2","1","13","65.00","38","26.32","4.65","52","44","40","18","2","2","2","1","1","0","0","3","2","9","6","9","5","155","105","59.62"
"327","Kevin Fiala","L.A","L","13","222.96666666667","3","10","6","4","13","81.25","30","10.00","3.29","48","37","29","13","2","4","10","5","5","0","0","6","8","5","5","16","6","3","2","60.00"
"329","Dylan Larkin","DET","C","10","204.1","6","7","1","6","13","65.00","28","21.43","4.25","48","40","29","13","1","2","4","2","2","0","0","7","7","9","8","15","7","96","98","49.48"
"376","Jack Eichel","VGK","C","12","217.6","5","8","4","4","13","72.22","42","11.90","3.83","67","52","34","10","1","5","0","0","0","0","0","5","8","2","7","13","6","66","90","42.31"
"424","Kirill Kaprizov","MIN","L","11","238.41666666667","8","5","4","1","13","72.22","43","18.60","5.2","82","59","46","14","2","8","8","4","4","0","0","5","9","6","11","17","4","0","1","0.00"
"527","Gabriel Vilardi","L.A","C","13","211.73333333333","8","5","4","1","13","86.67","34","23.53","5.54","56","47","48","28","2","7","2","1","1","0","0","8","4","6","5","20","3","13","16","44.83"
"529","Nick Suzuki","MTL","C","11","216.75","6","7","4","3","13","68.42","29","20.69","2.53","41","35","28","10","1","7","4","2","2","0","0","6","7","6","7","12","9","64","65","49.61"
"592","Andrei Svechnikov","CAR","R","11","209.23333333333","8","5","2","3","13","68.42","40","20.00","4.21","80","59","42","8","0","6","6","3","3","0","0","9","6","8","20","21","3","0","0","-"
"11","Evgeni Malkin","PIT","C","11","208","5","7","3","4","12","75.00","39","12.82","4.84","66","51","43","16","3","5","8","4","4","0","0","5","13","16","4","14","2","75","66","53.19"
"17","Sidney Crosby","PIT","C","11","222.78333333333","5","7","3","4","12","70.59","36","13.89","4.3","59","45","38","15","2","7","6","3","3","0","0","2","11","10","17","12","4","104","116","47.27"
"66","Steven Stamkos","T.B","C","11","231.46666666667","7","5","4","1","12","66.67","48","14.58","7.21","84","65","55","24","12","8","8","4","4","0","0","1","6","4","12","13","10","71","75","48.63"
"120","Anders Lee","NYI","L","11","176.56666666667","6","6","3","3","12","70.59","33","18.18","4.45","38","37","28","20","4","7","19","8","7","1","0","3","3","3","19","14","8","10","8","55.56"
"127","Mats Zuccarello","MIN","R","11","227.8","5","7","5","2","12","75.00","33","15.15","2.6","62","46","28","9","1","5","4","2","2","0","0","2","11","7","7","4","4","3","4","42.86"
"188","Ryan Nugent-Hopkins","EDM","C","11","209.26666666667","5","7","2","5","12","50.00","30","16.67","3.62","44","37","35","19","1","4","8","4","4","0","0","1","4","8","9","10","6","40","46","46.51"
"225","Filip Forsberg","NSH","L","11","197.73333333333","4","8","3","5","12","70.59","39","10.26","3.97","72","61","36","12","1","6","0","0","0","0","0","7","8","9","19","11","3","0","0","-"
"261","Dominik Kubalik","DET","L","10","154.06666666667","4","8","6","2","12","85.71","21","19.05","2.35","37","28","22","7","1","1","2","1","1","0","0","1","7","2","12","4","6","6","4","60.00"
"300","Valeri Nichushkin","COL","R","7","143.21666666667","7","5","2","3","12","75.00","26","26.92","2.53","42","30","22","13","2","0","0","0","0","0","0","1","1","1","12","6","5","0","1","0.00"
"635","Cole Caufield","MTL","R","11","189.31666666667","7","5","2","3","12","70.59","43","16.28","4.31","67","58","32","11","4","2","0","0","0","0","0","2","6","5","7","15","1","0","0","-"
"95","Matt Duchene","NSH","C","11","199.36666666667","3","8","5","3","11","64.71","29","10.34","4.37","53","41","27","9","2","3","18","5","4","0","1","2","11","8","3","11","7","17","13","56.67"
"96","Evander Kane","EDM","L","11","224.75","5","6","4","2","11","55.00","46","10.87","5.66","84","61","53","26","1","7","14","7","7","0","0","4","11","4","45","19","8","2","6","25.00"
"324","William Nylander","TOR","R","11","199.6","4","7","5","2","11","61.11","32","12.50","4.24","65","49","49","18","5","7","4","2","2","0","0","2","4","9","7","15","2","9","8","52.94"
"346","Brayden Point","T.B","C","11","239.16666666667","5","6","2","4","11","57.89","30","16.67","4.51","51","42","45","27","2","5","2","1","1","0","0","0","5","7","7","19","6","60","76","44.12"
"388","Travis Konecny","PHI","R","10","202.91666666667","4","7","7","0","11","68.75","33","12.12","3.23","59","45","36","14","2","3","22","7","6","0","1","6","8","1","12","19","9","6","5","54.55"
"392","Mathew Barzal","NYI","C","11","198.03333333333","0","11","8","3","11","73.33","30","0.00","3.49","44","38","32","16","1","9","6","3","3","0","0","0","9","11","6","8","4","22","46","32.35"
"407","Mitchell Marner","TOR","R","11","249.65","2","9","3","6","11","64.71","24","8.33","3.06","65","43","29","9","3","5","6","3","3","0","0","2","13","13","13","20","3","0","0","-"
"522","Nico Hischier","N.J","C","10","190.43333333333","5","6","2","4","11","68.75","35","14.29","5.31","56","46","38","23","3","6","2","1","1","0","0","4","7","12","7","22","6","125","76","62.19"
"559","Drake Batherson","OTT","R","10","177.91666666667","3","8","6","2","11","84.62","31","9.68","4.78","62","50","46","23","5","8","4","2","2","0","0","1","6","6","14","15","1","3","5","37.50"
"7","Patrice Bergeron","BOS","C","11","199.33333333333","4","6","5","1","10","45.45","37","10.81","4.81","70","52","41","18","1","4","2","1","1","0","0","1","3","4","10","13","10","163","95","63.18"
