"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"426","Matthew Tkachuk","FLA","L","6","122.4","6","9","6","3","15","78.95","30","20.00","4.18","41","34","24","17","2","4","2","1","1","0","0","0","2","4","3","7","1","1","1","50.00"
"515","Miro Heiskanen","DAL","D","7","187.05","2","12","7","5","14","66.67","18","11.11","1.12","36","23","18","2","1","4","2","1","1","0","0","0","3","3","6","16","6","0","0","-"
"38","Jamie Benn","DAL","L","7","118.48333333333","4","9","4","5","13","68.42","21","19.05","2.32","34","26","22","10","1","3","2","1","1","0","0","2","6","8","6","7","3","34","25","57.63"
"180","J.T. Miller","VAN","C","7","147.21666666667","7","6","4","2","13","92.86","20","35.00","2.24","40","32","25","10","1","3","4","2","2","0","0","3","2","3","25","6","3","78","62","55.71"
"278","Nathan MacKinnon","COL","C","7","144.68333333333","4","9","4","5","13","72.22","36","11.11","3.24","61","46","35","12","2","4","6","3","3","0","0","5","3","2","9","5","3","33","55","37.50"
"438","Clayton Keller","ARI","R","7","144.53333333333","6","7","6","1","13","86.67","28","21.43","2.1","43","33","22","4","0","5","0","0","0","0","0","4","6","6","1","1","4","3","5","37.50"
"362","Connor McDavid","EDM","C","6","136.23333333333","4","8","6","2","12","75.00","19","21.05","3.71","32","27","25","7","0","0","4","2","2","0","0","4","6","5","7","5","3","38","42","47.50"
"370","Mikko Rantanen","COL","R","7","143.03333333333","5","7","3","4","12","70.59","23","21.74","3.28","50","36","31","16","0","2","6","3","3","0","0","1","5","5","4","11","4","15","14","51.72"
"650","Tim Stützle","OTT","L","8","183.13333333333","4","8","5","3","12","80.00","24","16.67","2.48","45","33","24","9","2","2","2","1","1","0","0","4","9","4","11","18","5","27","30","47.37"
"59","Alex Pietrangelo","VGK","D","7","157","1","10","6","4","11","73.33","14","7.14","1.22","24","15","6","0","1","1","0","0","0","0","0","1","5","3","5","17","12","0","0","-"
"119","Tyler Toffoli","CGY","R","7","117.8","3","8","3","5","11","91.67","27","11.11","2.97","48","37","25","13","1","4","4","2","2","0","0","2","1","4","1","3","1","1","0","100.00"
"393","Mitchell Marner","TOR","R","6","138.46666666667","4","7","5","2","11","84.62","14","28.57","0.82","24","16","10","2","1","2","2","1","1","0","0","5","11","10","1","13","7","0","0","-"
"405","Artemi Panarin","NYR","L","8","144.9","4","7","4","3","11","64.71","16","25.00","1.59","31","20","13","3","0","2","4","2","2","0","0","0","15","2","1","4","1","0","3","0.00"
"521","Cale Makar","COL","D","6","155.06666666667","2","9","6","3","11","61.11","13","15.38","0.75","30","20","9","2","0","4","0","0","0","0","0","3","5","2","3","5","9","0","0","-"
"573","Barrett Hayton","ARI","C","7","134.9","5","6","4","2","11","78.57","25","20.00","3.55","34","30","23","15","0","4","4","2","2","0","0","2","3","0","5","12","3","68","55","55.28"
"8","Joe Pavelski","DAL","C","7","122.25","5","5","2","3","10","66.67","18","27.78","2.23","29","21","23","12","0","3","0","0","0","0","0","2","4","1","7","3","5","42","26","61.76"
"154","Johnny Gaudreau","CBJ","L","6","117.78333333333","2","8","6","2","10","76.92","22","9.09","1.65","35","26","15","3","1","4","0","0","0","0","0","2","5","1","1","1","1","0","0","-"
"175","Mika Zibanejad","NYR","C","8","142.73333333333","5","5","1","4","10","100.00","17","29.41","1.37","29","22","18","9","2","2","2","1","1","0","0","4","7","5","6","8","4","74","67","52.48"
"279","Aleksander Barkov","FLA","C","6","125.38333333333","1","9","7","2","10","76.92","26","3.85","2.26","35","30","21","10","0","3","0","0","0","0","0","0","1","9","8","9","3","44","24","64.71"
