"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"35","Alex Nedeljkovic","DET","1","28.566666666667","12","12","0","1.000","0.00","1.15","0.7","3","3","0","1.000","0.00","0.52","5","5","0","1.000","0.00","0.57","4","4","0","1.000","0.00","0.17","1","0","29.33","-"
"63","Akira Schmid","N.J","2","119.88333333333","60","58","2","0.967","1.00","3.76","5.59","15","13","2","0.867","1.00","0.58","16","16","0","1.000","0.00","1.82","25","25","0","1.000","0.00","1.07","0","10","37.95","16.00"
"60","Alexandar Georgiev","COL","4","243.55","137","131","6","0.956","1.48","7.15","10.69","42","39","3","0.929","0.74","4.22","25","23","2","0.920","0.49","0.84","58","57","1","0.983","0.25","1.47","5","18","36.74","15.00"
"31","Tristan Jarry","PIT","4","244.5","119","113","6","0.950","1.47","5.42","8.73","24","22","2","0.917","0.49","2.13","28","24","4","0.857","0.98","-0.82","57","57","0","1.000","0.00","2.43","5","10","39.13","18.50"
"43","Dan Vladar","CGY","2","124.53333333333","72","68","4","0.944","1.93","2.91","7.36","19","18","1","0.947","0.48","2.27","25","23","2","0.920","0.96","0.84","27","26","1","0.963","0.48","0.15","2","17","32.46","28.50"
"57","Daniil Tarasov","CBJ","2","125","86","81","5","0.942","2.40","3.26","7.3","14","10","4","0.714","1.92","-1.59","33","32","1","0.970","0.48","2.75","33","33","0","1.000","0.00","1.41","4","9","40.55","13.80"
"36","Vitek Vanecek","N.J","6","358.35","179","168","11","0.939","1.84","6.18","16.94","43","37","6","0.860","1.00","1.39","50","47","3","0.940","0.50","2.68","78","76","2","0.974","0.33","1.32","7","22","34.42","17.18"
"23","Matt Murray","TOR","6","359.56666666667","211","198","13","0.938","2.17","7.26","18.75","57","49","8","0.860","1.33","1.80","66","61","5","0.924","0.83","2.50","79","79","0","1.000","0.00","3.37","23","40","33.49","15.00"
"46","Karel Vejmelka","ARI","3","182.73333333333","111","104","7","0.937","2.30","3.66","12.25","32","29","3","0.906","0.99","2.50","34","31","3","0.912","0.99","0.86","37","36","1","0.973","0.33","0.58","4","13","37.50","26.86"
"38","Ilya Sorokin","NYI","4","240.96666666667","138","129","9","0.935","2.24","4.25","15.16","42","36","6","0.857","1.49","1.22","38","36","2","0.947","0.50","2.32","51","50","1","0.980","0.25","1.17","4","30","34.17","21.33"
"27","Linus Ullmark","BOS","3","166.61666666667","88","82","6","0.932","2.16","2.45","8.09","29","26","3","0.897","1.08","1.98","16","15","1","0.938","0.36","0.82","36","34","2","0.944","0.72","-0.47","8","15","37.73","22.67"
"19","Anton Forsberg","OTT","3","115.95","71","66","5","0.930","2.59","1.82","7.86","25","22","3","0.880","1.55","1.30","22","21","1","0.955","0.52","1.50","18","17","1","0.944","0.52","-0.23","10","13","34.56","20.20"
"62","Kevin Lankinen","NSH","1","58.183333333333","28","26","2","0.929","2.06","0.69","2.86","9","9","0","1.000","0.00","1.55","3","3","0","1.000","0.00","0.34","13","11","2","0.846","2.06","-1.45","0","4","38.11","43.00"
"22","Andrei Vasilevskiy","T.B","4","240.58333333333","128","118","10","0.922","2.49","2.29","9.92","29","24","5","0.828","1.25","-0.02","35","32","3","0.914","0.75","0.98","58","56","2","0.966","0.50","0.47","3","12","34.90","20.10"
"12","Darcy Kuemper","WSH","4","239.03333333333","126","116","10","0.921","2.51","2.10","11.85","33","26","7","0.788","1.76","-1.33","29","27","2","0.931","0.50","1.30","55","54","1","0.982","0.25","1.34","5","26","37.48","20.10"
"8","Semyon Varlamov","NYI","3","177.41666666667","100","92","8","0.920","2.71","1.60","11.13","34","29","5","0.853","1.69","0.84","24","22","2","0.917","0.68","0.73","33","32","1","0.970","0.34","0.41","8","16","35.39","17.88"
"47","Erik Kallgren","TOR","2","121.66666666667","50","46","4","0.920","1.97","0.80","4.75","12","12","0","1.000","0.00","2.06","17","14","3","0.824","1.48","-1.07","20","19","1","0.950","0.49","-0.15","2","10","34.48","28.25"
"34","Thatcher Demko","VAN","3","179.13333333333","111","102","9","0.919","3.01","1.66","9.91","37","31","6","0.838","2.01","0.36","36","33","3","0.917","1.00","1.09","30","30","0","1.000","0.00","1.28","12","15","34.63","16.56"
"61","Pavel Francouz","COL","2","120.7","73","67","6","0.918","2.98","1.01","6.99","21","17","4","0.810","1.99","-0.39","21","20","1","0.952","0.50","1.39","29","28","1","0.966","0.50","0.24","1","9","32.93","23.33"
"30","Juuse Saros","NSH","4","247.6","132","121","11","0.917","2.67","1.67","13.79","31","26","5","0.839","1.21","0.33","48","44","4","0.917","0.97","1.45","43","41","2","0.953","0.48","-0.17","11","27","36.48","22.45"
"32","Eric Comrie","BUF","1","32.6","24","22","2","0.917","3.68","0.30","2.07","7","5","2","0.714","3.68","-0.80","2","2","0","1.000","0.00","0.23","11","11","0","1.000","0.00","0.47","1","5","42.33","25.00"
"16","Scott Wedgewood","DAL","3","153.63333333333","83","76","7","0.916","2.73","0.97","7.36","28","23","5","0.821","1.95","-0.19","16","14","2","0.875","0.78","-0.18","38","38","0","1.000","0.00","1.62","6","10","31.52","17.86"
"33","Spencer Martin","VAN","3","179.98333333333","95","87","8","0.916","2.67","1.12","8.64","22","17","5","0.773","1.67","-1.22","26","24","2","0.923","0.67","0.95","42","41","1","0.976","0.33","0.79","3","16","36.85","17.63"
"13","Cam Talbot","OTT","6","297.58333333333","152","139","13","0.914","2.62","1.59","13.78","37","31","6","0.838","1.21","0.36","41","35","6","0.854","1.21","-1.34","63","62","1","0.984","0.20","1.68","16","20","39.38","24.69"
"52","Filip Gustavsson","MIN","3","180.71666666667","81","74","7","0.914","2.32","0.78","6.71","16","15","1","0.938","0.33","1.75","25","20","5","0.800","1.66","-2.16","33","32","1","0.970","0.33","0.41","3","10","38.20","30.29"
"59","Logan Thompson","VGK","6","363.38333333333","186","170","16","0.914","2.64","1.86","15.38","36","29","7","0.806","1.16","-0.81","56","50","6","0.893","0.99","0.36","80","77","3","0.963","0.50","0.41","18","29","39.11","22.81"
"65","Pyotr Kochetkov","CAR","5","300.45","138","126","12","0.913","2.40","1.25","14","53","48","5","0.906","1.00","4.11","35","30","5","0.857","1.00","-1.02","49","47","2","0.959","0.40","0.09","8","17","29.30","23.92"
"44","Sam Montembeault","MTL","3","182.16666666667","91","83","8","0.912","2.63","0.74","9.16","26","22","4","0.846","1.32","0.47","27","25","2","0.926","0.66","1.07","38","36","2","0.947","0.66","-0.38","2","18","30.38","24.75"
"1","Craig Anderson","BUF","4","200.46666666667","122","111","11","0.910","3.29","0.71","11.03","42","37","5","0.881","1.50","2.22","35","30","5","0.857","1.50","-1.02","39","38","1","0.974","0.30","0.66","14","14","35.68","24.36"
"5","Thomas Greiss","STL","2","126.06666666667","88","80","8","0.909","3.81","0.45","7.99","31","29","2","0.935","0.95","3.33","21","18","3","0.857","1.43","-0.61","30","27","3","0.900","1.43","-1.72","7","11","34.18","31.13"
"17","Philipp Grubauer","SEA","1","60","22","20","2","0.909","2.00","0.11","2.21","4","3","1","0.750","1.00","-0.31","6","5","1","0.833","1.00","-0.32","9","9","0","1.000","0.00","0.38","2","3","36.68","13.00"
"20","Jordan Binnington","STL","7","419.63333333333","215","195","20","0.907","2.86","0.64","20.32","53","44","9","0.830","1.29","0.11","65","59","6","0.908","0.86","1.39","85","80","5","0.941","0.71","-1.38","16","34","34.19","24.20"
"41","Igor Shesterkin","NYR","5","298.56666666667","162","147","15","0.907","3.01","0.55","15.72","42","34","8","0.810","1.61","-0.78","50","48","2","0.960","0.40","3.68","62","57","5","0.919","1.00","-2.36","21","22","34.22","22.67"
"58","Jeremy Swayman","BOS","3","134.8","54","49","5","0.907","2.23","0.18","4.97","17","14","3","0.824","1.34","-0.08","15","13","2","0.867","0.89","-0.30","17","17","0","1.000","0.00","0.72","6","8","41.46","17.60"
"48","Connor Ingram","ARI","2","123.46666666667","74","67","7","0.905","3.40","0.10","7.17","22","18","4","0.818","1.94","-0.22","18","18","0","1.000","0.00","2.05","30","27","3","0.900","1.46","-1.72","4","6","34.50","24.86"
"64","Spencer Knight","FLA","5","283.78333333333","168","152","16","0.905","3.38","0.13","14.03","50","43","7","0.860","1.48","1.59","40","33","7","0.825","1.48","-2.46","69","67","2","0.971","0.42","0.94","8","18","36.45","22.56"
"26","Connor Hellebuyck","WPG","5","299.15","167","151","16","0.904","3.21","0.03","16.54","49","41","8","0.837","1.60","0.42","38","35","3","0.921","0.60","1.32","69","64","5","0.928","1.00","-2.06","6","24","37.11","26.88"
"39","Ville Husso","DET","6","337.75","146","131","15","0.897","2.66","-0.98","15.39","32","27","5","0.844","0.89","0.50","47","41","6","0.872","1.07","-0.66","61","57","4","0.934","0.71","-1.40","6","26","34.38","26.67"
"21","John Gibson","ANA","6","323.55","182","163","19","0.896","3.52","-1.53","19.4","68","59","9","0.868","1.67","2.69","59","50","9","0.847","1.67","-2.30","47","46","1","0.979","0.19","1.00","6","32","28.89","20.11"
"29","Cal Petersen","L.A","3","181.26666666667","76","68","8","0.895","2.65","-0.70","5.82","21","18","3","0.857","0.99","0.61","22","19","3","0.864","0.99","-0.50","30","28","2","0.933","0.66","-0.72","3","9","31.04","22.88"
"49","Casey DeSmith","PIT","3","179.35","105","94","11","0.895","3.68","-0.92","10.09","27","20","7","0.741","2.34","-2.36","32","30","2","0.938","0.67","1.64","41","39","2","0.951","0.67","-0.25","6","12","35.08","16.27"
"54","Stuart Skinner","EDM","4","237.95","121","108","13","0.893","3.28","-1.38","11.34","31","25","6","0.806","1.51","-0.67","38","33","5","0.868","1.26","-0.68","46","44","2","0.957","0.50","-0.04","15","9","33.67","22.00"
"55","Jake Oettinger","DAL","6","332.11666666667","182","162","20","0.890","3.61","-2.53","18.45","65","51","14","0.785","2.53","-2.83","44","38","6","0.864","1.08","-1.00","61","61","0","1.000","0.00","2.60","17","27","32.82","15.50"
"15","Jack Campbell","EDM","2","119.86666666667","54","48","6","0.889","3.00","-0.82","3.85","13","9","4","0.692","2.00","-1.77","10","9","1","0.900","0.50","0.14","24","23","1","0.958","0.50","0.02","5","4","39.44","9.83"
"53","David Rittich","WPG","1","62.05","27","24","3","0.889","2.90","-0.41","2.55","3","2","1","0.667","0.97","-0.48","9","9","0","1.000","0.00","1.02","15","13","2","0.867","1.93","-1.36","2","7","41.07","40.33"
