"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"44","Ilya Samsonov","TOR","2","119.28333333333","53","52","1","0.981","0.50","4.27","4.37","11","10","1","0.909","0.50","1.04","16","16","0","1.000","0.00","1.80","21","21","0","1.000","0.00","0.83","8","5","43.74","9.00"
"63","Kevin Lankinen","NSH","1","60","49","48","1","0.980","1.00","3.87","4.02","14","14","0","1.000","0.00","2.59","12","11","1","0.917","1.00","0.35","22","22","0","1.000","0.00","0.87","4","9","35.47","34.00"
"26","Linus Ullmark","BOS","3","179.6","79","77","2","0.975","0.67","5.86","6.38","20","18","2","0.900","0.67","1.70","19","19","0","1.000","0.00","2.14","35","35","0","1.000","0.00","1.38","7","10","39.48","12.00"
"48","Casey DeSmith","PIT","1","59.733333333333","38","37","1","0.974","1.00","2.78","3.51","11","10","1","0.909","1.00","1.04","11","11","0","1.000","0.00","1.24","11","11","0","1.000","0.00","0.43","3","6","40.71","8.00"
"45","Adin Hill","VGK","2","123.35","53","51","2","0.962","0.97","3.27","6.07","14","13","1","0.929","0.49","1.59","16","16","0","1.000","0.00","1.80","18","17","1","0.944","0.49","-0.29","1","11","31.15","10.00"
"15","Scott Wedgewood","DAL","2","84.433333333333","39","37","2","0.949","1.42","1.88","3.59","11","9","2","0.818","1.42","0.04","8","8","0","1.000","0.00","0.90","18","18","0","1.000","0.00","0.71","0","4","32.18","16.50"
"56","Daniil Tarasov","CBJ","1","65","36","34","2","0.944","1.85","1.58","3.45","7","6","1","0.857","0.92","0.30","13","12","1","0.923","0.92","0.47","13","13","0","1.000","0.00","0.51","1","4","40.92","25.50"
"25","Connor Hellebuyck","WPG","6","357.91666666667","202","190","12","0.941","2.01","8.09","18.72","59","50","9","0.847","1.51","1.93","52","49","3","0.942","0.50","2.86","77","77","0","1.000","0.00","3.04","14","25","34.46","15.83"
"51","Filip Gustavsson","MIN","2","125","68","64","4","0.941","1.92","2.76","6.73","21","18","3","0.857","1.44","0.89","17","17","0","1.000","0.00","1.92","27","26","1","0.963","0.48","0.07","3","15","33.99","18.25"
"49","Charlie Lindgren","WSH","5","262.16666666667","126","118","8","0.937","1.83","4.53","10.49","28","25","3","0.893","0.69","2.19","29","26","3","0.897","0.69","0.27","63","61","2","0.968","0.46","0.49","11","10","37.93","29.25"
