"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"27","Ville Husso","DET","1","60","29","29","0","1.000","0.00","2.44","1.62","4","4","0","1.000","0.00","0.68","4","4","0","1.000","0.00","0.39","16","16","0","1.000","0.00","0.30","2","1","48.55","-"
"20","Connor Hellebuyck","WPG","1","60","41","40","1","0.976","1.00","2.44","4.47","12","12","0","1.000","0.00","2.05","14","14","0","1.000","0.00","1.37","14","13","1","0.929","1.00","-0.73","1","9","35.05","16.00"
"5","Alex Stalock","CHI","1","58.233333333333","37","36","1","0.973","1.03","2.11","3.73","9","9","0","1.000","0.00","1.54","10","9","1","0.900","1.03","-0.02","15","15","0","1.000","0.00","0.28","3","7","33.22","31.00"
"1","Craig Anderson","BUF","1","60","36","35","1","0.972","1.00","2.02","2.43","10","10","0","1.000","0.00","1.71","6","5","1","0.833","1.00","-0.41","19","19","0","1.000","0.00","0.36","2","1","35.64","29.00"
"11","Sergei Bobrovsky","FLA","1","59.65","33","32","1","0.970","1.01","1.77","3.94","14","14","0","1.000","0.00","2.40","8","8","0","1.000","0.00","0.78","10","9","1","0.900","1.01","-0.81","1","9","32.79","53.00"
"15","Frederik Andersen","CAR","1","60","32","31","1","0.969","1.00","1.69","2.75","6","6","0","1.000","0.00","1.03","14","14","0","1.000","0.00","1.37","7","6","1","0.857","1.00","-0.87","2","6","45.00","41.00"
"35","Jake Oettinger","DAL","1","60","32","31","1","0.969","1.00","1.69","2.05","3","3","0","1.000","0.00","0.51","8","7","1","0.875","1.00","-0.22","19","19","0","1.000","0.00","0.36","0","3","39.44","23.00"
"9","Martin Jones","SEA","1","60","27","26","1","0.963","1.00","1.27","2.51","7","6","1","0.857","1.00","0.20","9","9","0","1.000","0.00","0.88","10","10","0","1.000","0.00","0.19","3","1","35.78","6.00"
"22","Antti Raanta","CAR","1","60","19","18","1","0.947","1.00","0.60","1.7","7","7","0","1.000","0.00","1.20","4","3","1","0.750","1.00","-0.61","6","6","0","1.000","0.00","0.11","3","4","36.16","30.00"
"37","Logan Thompson","VGK","2","119.7","57","54","3","0.947","1.50","1.79","4.94","18","15","3","0.833","1.50","0.08","8","8","0","1.000","0.00","0.78","27","27","0","1.000","0.00","0.51","5","9","39.16","14.33"
"34","Carter Hart","PHI","1","60","37","35","2","0.946","2.00","1.11","3.79","11","11","0","1.000","0.00","1.88","10","9","1","0.900","1.00","-0.02","12","11","1","0.917","1.00","-0.77","8","11","40.00","32.50"
"8","Jake Allen","MTL","2","118.31666666667","70","66","4","0.943","2.03","1.88","6.98","26","22","4","0.846","2.03","0.45","15","15","0","1.000","0.00","1.46","26","26","0","1.000","0.00","0.49","4","10","34.21","13.00"
"21","Linus Ullmark","BOS","1","60","35","33","2","0.943","2.00","0.94","2.92","6","6","0","1.000","0.00","1.03","11","9","2","0.818","2.00","-0.93","14","14","0","1.000","0.00","0.27","0","3","38.74","16.00"
"16","Anton Forsberg","OTT","1","59.016666666667","34","32","2","0.941","2.03","0.86","2.54","8","6","2","0.750","2.03","-0.63","7","7","0","1.000","0.00","0.68","17","17","0","1.000","0.00","0.32","1","5","37.06","14.00"
"40","Kevin Lankinen","NSH","1","60","33","31","2","0.939","2.00","0.77","3.48","10","9","1","0.900","1.00","0.71","11","10","1","0.909","1.00","0.07","11","11","0","1.000","0.00","0.21","3","8","30.42","18.50"
"29","Igor Shesterkin","NYR","2","119","62","58","4","0.935","2.02","1.21","6.73","22","19","3","0.864","1.51","0.76","18","17","1","0.944","0.50","0.76","15","15","0","1.000","0.00","0.28","8","8","37.40","19.00"
"24","Tristan Jarry","PIT","1","59.466666666667","28","26","2","0.929","2.02","0.35","2.43","9","7","2","0.778","2.02","-0.46","10","10","0","1.000","0.00","0.98","8","8","0","1.000","0.00","0.15","0","5","31.11","12.50"
"26","Ilya Sorokin","NYI","1","58.416666666667","28","26","2","0.929","2.05","0.35","4.13","11","10","1","0.909","1.03","0.88","7","6","1","0.857","1.03","-0.32","10","10","0","1.000","0.00","0.19","1","8","27.14","17.50"
"18","Andrei Vasilevskiy","T.B","2","117.93333333333","67","62","5","0.925","2.54","0.63","7.43","21","19","2","0.905","1.02","1.59","14","12","2","0.857","1.02","-0.63","31","30","1","0.968","0.51","-0.41","1","9","31.85","22.00"
"6","James Reimer","S.J","2","117.26666666667","66","61","5","0.924","2.56","0.54","6.88","24","21","3","0.875","1.53","1.11","16","14","2","0.875","1.02","-0.44","21","21","0","1.000","0.00","0.40","5","15","36.33","17.40"
"31","Ilya Samsonov","TOR","1","59.983333333333","26","24","2","0.923","2.00","0.18","2.23","4","4","0","1.000","0.00","0.68","8","6","2","0.750","2.00","-1.22","12","12","0","1.000","0.00","0.23","1","2","46.15","17.50"
"33","Charlie Lindgren","WSH","1","56.516666666667","39","36","3","0.923","3.18","0.28","4.24","14","11","3","0.786","3.18","-0.60","11","11","0","1.000","0.00","1.07","12","12","0","1.000","0.00","0.23","5","5","31.79","10.33"
"12","Jack Campbell","EDM","1","59.9","36","33","3","0.917","3.01","0.02","3.26","7","5","2","0.714","2.00","-0.80","9","9","0","1.000","0.00","0.88","20","19","1","0.950","1.00","-0.62","1","1","35.50","18.33"
"17","John Gibson","ANA","1","60.916666666667","48","44","4","0.917","3.94","0.03","4.64","15","13","2","0.867","1.97","0.57","13","11","2","0.846","1.97","-0.73","20","20","0","1.000","0.00","0.38","0","7","27.98","21.25"
"23","Juuse Saros","NSH","2","118.21666666667","60","55","5","0.917","2.54","0.04","5.96","18","15","3","0.833","1.52","0.08","20","18","2","0.900","1.02","-0.05","20","20","0","1.000","0.00","0.38","3","7","30.80","15.20"
"3","Jaroslav Halak","NYR","1","58.966666666667","33","30","3","0.909","3.05","-0.23","3.2","10","9","1","0.900","1.02","0.71","9","7","2","0.778","2.04","-1.12","14","14","0","1.000","0.00","0.27","1","2","30.67","16.67"
"4","Jonathan Quick","L.A","2","117.18333333333","72","65","7","0.903","3.58","-0.95","6.67","25","21","4","0.840","2.05","0.28","21","18","3","0.857","1.54","-0.95","23","23","0","1.000","0.00","0.44","2","10","31.24","16.00"
"36","Daniil Tarasov","CBJ","2","120","82","73","9","0.890","4.50","-2.11","6.87","20","15","5","0.750","2.50","-1.58","21","20","1","0.952","0.50","1.05","37","34","3","0.919","1.50","-2.30","7","17","40.09","26.00"
"32","Karel Vejmelka","ARI","1","59.666666666667","53","47","6","0.887","6.03","-1.55","5.28","19","14","5","0.737","5.03","-1.75","18","18","0","1.000","0.00","1.76","14","13","1","0.929","1.01","-0.73","2","8","30.19","17.33"
"38","Alexandar Georgiev","COL","1","59.75","17","15","2","0.882","2.01","-0.57","2.04","5","4","1","0.800","1.00","-0.14","7","7","0","1.000","0.00","0.68","5","4","1","0.800","1.00","-0.91","3","5","30.18","19.00"
"7","Jacob Markstrom","CGY","1","60","25","22","3","0.880","3.00","-0.90","2.35","10","7","3","0.700","3.00","-1.29","4","4","0","1.000","0.00","0.39","9","9","0","1.000","0.00","0.17","2","2","35.16","7.67"
"10","Darcy Kuemper","WSH","1","57.8","29","25","4","0.862","4.15","-1.56","2.69","7","4","3","0.571","3.11","-1.80","8","7","1","0.875","1.04","-0.22","10","10","0","1.000","0.00","0.19","3","4","40.52","19.75"
"14","Petr Mrazek","CHI","1","60","35","30","5","0.857","5.00","-2.06","2.7","6","2","4","0.333","4.00","-2.97","5","4","1","0.800","1.00","-0.51","20","20","0","1.000","0.00","0.38","2","2","46.23","14.80"
"25","Thatcher Demko","VAN","1","58.066666666667","24","20","4","0.833","4.13","-1.98","2.48","8","6","2","0.750","2.07","-0.63","10","8","2","0.800","2.07","-1.02","5","5","0","1.000","0.00","0.09","3","2","26.88","21.00"
"28","Kaapo Kahkonen","S.J","1","57.366666666667","18","15","3","0.833","3.14","-1.49","1.57","5","3","2","0.600","2.09","-1.14","5","4","1","0.800","1.05","-0.51","6","6","0","1.000","0.00","0.11","4","5","47.22","21.33"
"30","Mackenzie Blackwood","N.J","1","57.533333333333","24","20","4","0.833","4.17","-1.98","2.42","6","5","1","0.833","1.04","0.03","10","7","3","0.700","3.13","-2.02","7","7","0","1.000","0.00","0.13","1","4","36.83","26.75"
"19","Matt Murray","TOR","1","59.3","23","19","4","0.826","4.05","-2.07","2.47","5","3","2","0.600","2.02","-1.14","10","8","2","0.800","2.02","-1.02","8","8","0","1.000","0.00","0.15","4","7","32.13","21.25"
"13","Philipp Grubauer","SEA","1","60.683333333333","27","22","5","0.815","4.94","-2.73","2.22","8","5","3","0.625","2.97","-1.63","10","8","2","0.800","1.98","-1.02","7","7","0","1.000","0.00","0.13","0","3","36.56","22.00"
"39","Pavel Francouz","COL","1","57.633333333333","27","22","5","0.815","5.21","-2.73","2.77","7","4","3","0.571","3.12","-1.80","9","7","2","0.778","2.08","-1.12","9","9","0","1.000","0.00","0.17","1","6","35.63","16.60"
"2","Marc-Andre Fleury","MIN","1","58.85","35","28","7","0.800","7.14","-4.06","3.11","13","7","6","0.538","6.12","-3.78","8","7","1","0.875","1.02","-0.22","13","13","0","1.000","0.00","0.25","2","5","32.51","12.57"
