"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"318","Brayden Point","T.B","C","5","92.783333333333","5","5","2","3","10","100.00","16","31.25","2.71","24","22","24","17","7","2","5","1","0","1","0","4","3","7","1","7","4","9","6","60.00"
"179","Dougie Hamilton","N.J","D","4","92.433333333333","2","7","4","3","9","81.82","18","11.11","0.93","32","23","15","1","2","4","8","4","4","0","0","2","3","0","3","10","9","0","0","-"
"401","Matthew Tkachuk","FLA","L","4","82.366666666667","2","7","5","2","9","81.82","22","9.09","2.7","32","26","20","12","1","5","0","0","0","0","0","1","3","3","3","0","4","0","0","-"
"172","Nikita Kucherov","T.B","R","5","101.51666666667","1","7","5","2","8","88.89","7","14.29","1.14","28","16","18","8","5","2","2","1","1","0","0","0","4","6","3","8","3","0","0","-"
"273","Bo Horvat","NYI, VAN","C","4","75","2","5","2","3","7","77.78","11","18.18","1.43","15","13","13","8","0","1","0","0","0","0","0","1","4","0","5","4","4","42","29","59.15"
"359","Brock Boeser","VAN","R","4","68.816666666667","1","6","3","3","7","77.78","9","11.11","1.22","16","11","7","3","0","1","2","1","1","0","0","1","0","3","6","1","1","1","1","50.00"
"480","Elias Pettersson","VAN","C","4","81.95","5","2","1","1","7","77.78","10","50.00","1.2","18","16","11","8","0","3","0","0","0","0","0","4","5","1","4","7","8","31","30","50.82"
"585","Jack Hughes","N.J","C","3","61.683333333333","5","2","2","0","7","77.78","18","27.78","1.3","30","20","15","5","0","0","0","0","0","0","0","0","2","2","1","3","3","11","21","34.38"
"33","Claude Giroux","OTT","R","3","51.666666666667","4","2","2","0","6","100.00","13","30.77","1.37","24","18","15","7","3","1","0","0","0","0","0","1","0","4","0","2","2","24","17","58.54"
"48","Logan Couture","S.J","C","4","70.766666666667","2","4","3","1","6","66.67","15","13.33","2.68","23","18","16","12","5","1","0","0","0","0","0","0","1","2","7","4","3","27","40","40.30"
"67","Erik Karlsson","S.J","D","4","105.16666666667","2","4","3","1","6","60.00","10","20.00","0.6","27","14","11","2","5","4","0","0","0","0","0","0","4","13","2","5","5","0","1","0.00"
"128","Brock Nelson","NYI","C","5","92.383333333333","2","4","0","4","6","66.67","17","11.76","2.17","31","24","20","9","1","5","0","0","0","0","0","1","4","2","2","9","2","29","29","50.00"
