"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"27","Linus Ullmark","BOS","6","328.5","166","157","9","0.946","1.64","6.67","12.62","33","27","6","0.818","1.10","0.02","54","52","2","0.963","0.37","3.19","60","59","1","0.983","0.18","1.52","7","25","42.63","22.11"
"45","Sam Montembeault","MTL","2","122.68333333333","73","69","4","0.945","1.96","2.89","6.43","22","20","2","0.909","0.98","2.01","23","23","0","1.000","0.00","2.21","26","24","2","0.923","0.98","-0.91","4","12","31.19","25.00"
"36","Vitek Vanecek","N.J","4","200","71","67","4","0.944","1.20","2.70","5.72","15","12","3","0.800","0.90","-0.26","14","13","1","0.929","0.30","0.35","34","34","0","1.000","0.00","1.43","4","10","41.46","20.75"
"57","Jake Oettinger","DAL","5","265.25","124","117","7","0.944","1.58","4.71","12.18","35","33","2","0.943","0.45","4.38","33","32","1","0.970","0.23","2.17","54","50","4","0.926","0.90","-1.73","8","15","33.54","29.43"
"56","Stuart Skinner","EDM","3","178.01666666667","103","97","6","0.942","2.02","3.73","9.58","25","21","4","0.840","1.35","0.56","31","29","2","0.935","0.67","0.98","39","39","0","1.000","0.00","1.64","7","11","37.25","21.00"
"47","Adin Hill","VGK","3","184.43333333333","83","78","5","0.940","1.63","2.84","6.24","16","13","3","0.813","0.98","-0.08","25","23","2","0.920","0.65","0.40","37","37","0","1.000","0.00","1.55","9","9","40.84","18.80"
"60","Logan Thompson","VGK","4","235.65","117","110","7","0.940","1.78","4.05","11.08","29","24","5","0.828","1.27","0.29","37","36","1","0.973","0.25","2.56","45","44","1","0.978","0.25","0.89","8","22","38.15","19.71"
"53","Carter Hart","PHI","4","244.1","159","149","10","0.937","2.46","5.01","15.87","46","45","1","0.978","0.25","7.39","52","46","6","0.885","1.47","-1.00","55","52","3","0.945","0.74","-0.69","12","33","34.10","26.30"
"22","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.93","2.94","12","10","2","0.833","2.00","0.19","6","6","0","1.000","0.00","0.58","13","13","0","1.000","0.00","0.55","3","5","28.45","12.50"
"62","Pavel Francouz","COL","2","117.86666666667","61","57","4","0.934","2.04","1.76","5.08","17","13","4","0.765","2.04","-0.90","12","12","0","1.000","0.00","1.15","29","29","0","1.000","0.00","1.22","6","5","35.70","12.00"
"38","Ilya Sorokin","NYI","4","234.3","144","134","10","0.931","2.56","3.60","15.44","47","40","7","0.851","1.79","1.57","37","35","2","0.946","0.51","1.56","54","53","1","0.981","0.26","1.27","14","29","34.13","20.30"
"1","Craig Anderson","BUF","2","120.48333333333","56","52","4","0.929","1.99","1.29","6.23","17","14","3","0.824","1.49","0.10","19","18","1","0.947","0.50","0.83","15","15","0","1.000","0.00","0.63","1","13","35.21","9.75"
"52","Charlie Lindgren","WSH","1","60","41","38","3","0.927","3.00","0.87","4.73","11","8","3","0.727","3.00","-0.99","12","12","0","1.000","0.00","1.15","17","17","0","1.000","0.00","0.71","4","3","29.39","7.00"
"33","Spencer Martin","VAN","2","123.35","68","63","5","0.926","2.43","1.42","6.29","16","13","3","0.813","1.46","-0.08","16","15","1","0.938","0.49","0.54","34","33","1","0.971","0.49","0.43","1","8","34.62","9.40"
"13","Darcy Kuemper","WSH","5","294.68333333333","159","147","12","0.925","2.44","3.01","14.04","41","35","6","0.854","1.22","1.48","37","32","5","0.865","1.02","-1.44","71","70","1","0.986","0.20","1.98","11","23","36.42","17.67"
"26","Connor Hellebuyck","WPG","6","364","206","190","16","0.922","2.64","3.45","21.19","62","52","10","0.839","1.65","1.31","60","57","3","0.950","0.49","2.77","79","76","3","0.962","0.49","0.31","10","38","32.83","20.81"
"30","Juuse Saros","NSH","4","238.91666666667","129","119","10","0.922","2.51","2.18","12.67","34","28","6","0.824","1.51","0.20","46","43","3","0.935","0.75","1.42","45","44","1","0.978","0.25","0.89","6","17","31.74","18.80"
"61","Alexandar Georgiev","COL","5","303.03333333333","191","176","15","0.921","2.97","3.04","17.88","56","49","7","0.875","1.39","3.21","44","39","5","0.886","0.99","-0.77","80","77","3","0.963","0.59","0.36","7","31","35.10","20.73"
"40","Kaapo Kahkonen","S.J","2","117.55","61","56","5","0.918","2.55","0.76","5.77","15","12","3","0.800","1.53","-0.26","21","19","2","0.905","1.02","0.02","22","22","0","1.000","0.00","0.92","6","7","34.03","23.20"
"46","Ilya Samsonov","TOR","4","237.41666666667","121","111","10","0.917","2.53","1.43","13.32","41","35","6","0.854","1.52","1.48","34","31","3","0.912","0.76","0.27","43","42","1","0.977","0.25","0.80","12","28","31.68","18.00"
"2","Marc-Andre Fleury","MIN","5","311.26666666667","151","138","13","0.914","2.51","1.26","15.5","43","36","7","0.837","1.35","0.84","42","38","4","0.905","0.77","0.04","64","62","2","0.969","0.39","0.68","12","29","32.26","21.38"
"32","Eric Comrie","BUF","4","239.28333333333","149","136","13","0.913","3.26","1.07","13.75","49","41","8","0.837","2.01","0.94","34","32","2","0.941","0.50","1.27","57","54","3","0.947","0.75","-0.61","5","25","37.38","25.00"
"51","Casey DeSmith","PIT","3","181.65","104","95","9","0.913","2.97","0.82","9.98","26","20","6","0.769","1.98","-1.26","37","37","0","1.000","0.00","3.56","35","32","3","0.914","0.99","-1.53","5","16","33.39","20.33"
"4","Brian Elliott","T.B","2","119.43333333333","56","51","5","0.911","2.51","0.29","4.8","10","10","0","1.000","0.00","1.82","17","13","4","0.765","2.01","-2.36","28","27","1","0.964","0.50","0.17","3","7","33.46","25.20"
"65","Arvid Soderblom","CHI","1","60.4","45","41","4","0.911","3.97","0.25","4.63","16","14","2","0.875","1.99","0.92","11","10","1","0.909","0.99","0.06","16","15","1","0.938","0.99","-0.33","0","15","31.73","20.75"
"8","James Reimer","S.J","5","294.66666666667","155","141","14","0.910","2.85","0.64","14.99","42","37","5","0.881","1.02","2.66","46","39","7","0.848","1.43","-2.58","60","58","2","0.967","0.41","0.52","9","29","33.61","21.36"
"39","Ville Husso","DET","4","239.76666666667","133","121","12","0.910","3.00","0.56","13.03","34","30","4","0.882","1.00","2.20","37","30","7","0.811","1.75","-3.44","54","53","1","0.981","0.25","1.27","12","23","34.55","19.67"
"20","Anton Forsberg","OTT","5","296.56666666667","176","160","16","0.909","3.24","0.62","16.32","40","33","7","0.825","1.42","0.29","50","47","3","0.940","0.61","1.81","71","65","6","0.915","1.21","-3.02","9","26","37.59","25.00"
"10","Jacob Markstrom","CGY","5","263.16666666667","119","108","11","0.908","2.51","0.24","12.97","33","27","6","0.818","1.37","0.02","49","45","4","0.918","0.91","0.71","27","26","1","0.963","0.23","0.13","10","26","35.40","20.09"
"9","Semyon Varlamov","NYI","3","178.48333333333","97","88","9","0.907","3.03","0.16","8.92","34","28","6","0.824","2.02","0.20","25","23","2","0.920","0.67","0.40","32","31","1","0.969","0.34","0.34","8","13","36.12","18.00"
"25","Anthony Stolarz","ANA","3","97.466666666667","54","49","5","0.907","3.08","0.10","5.54","22","19","3","0.864","1.85","1.01","15","15","0","1.000","0.00","1.44","15","13","2","0.867","1.23","-1.37","6","9","30.94","22.40"
"31","Tristan Jarry","PIT","4","238.3","147","133","14","0.905","3.52","-0.12","13.29","44","33","11","0.750","2.77","-2.98","39","38","1","0.974","0.25","2.75","57","55","2","0.965","0.50","0.39","10","17","34.47","18.43"
"5","Thomas Greiss","STL","2","117.03333333333","83","75","8","0.904","4.10","-0.16","7.57","19","13","6","0.684","3.08","-2.54","29","29","0","1.000","0.00","2.79","29","27","2","0.931","1.03","-0.78","3","11","38.40","14.75"
"41","Igor Shesterkin","NYR","5","304.05","146","132","14","0.904","2.76","-0.21","13.53","41","35","6","0.854","1.18","1.48","45","38","7","0.844","1.38","-2.67","56","55","1","0.982","0.20","1.35","9","23","33.13","19.00"
"64","Spencer Knight","FLA","2","119.71666666667","52","47","5","0.904","2.51","-0.09","4.64","13","11","2","0.846","1.00","0.37","15","14","1","0.933","0.50","0.44","20","18","2","0.900","1.00","-1.16","3","5","37.48","24.80"
"15","Jack Campbell","EDM","4","238.3","132","119","13","0.902","3.27","-0.54","12.39","27","21","6","0.778","1.51","-1.08","39","35","4","0.897","1.01","-0.25","60","57","3","0.950","0.76","-0.48","6","22","34.85","23.69"
"24","Andrei Vasilevskiy","T.B","4","237.95","122","110","12","0.902","3.03","-0.48","11.23","33","27","6","0.818","1.51","0.02","44","39","5","0.886","1.26","-0.77","39","38","1","0.974","0.25","0.64","12","23","32.90","20.83"
"28","Antti Raanta","CAR","2","128.31666666667","61","55","6","0.902","2.81","-0.24","5.41","15","12","3","0.800","1.40","-0.26","16","14","2","0.875","0.94","-0.46","23","22","1","0.957","0.47","-0.04","2","6","41.02","17.67"
"63","Kevin Lankinen","NSH","1","57.983333333333","41","37","4","0.902","4.14","-0.13","4.25","9","8","1","0.889","1.03","0.64","12","11","1","0.917","1.03","0.15","17","15","2","0.882","2.07","-1.29","4","9","39.05","29.00"
"43","Felix Sandstrom","PHI","2","114.6","60","54","6","0.900","3.14","-0.33","5.3","16","15","1","0.938","0.52","1.92","22","20","2","0.909","1.05","0.12","19","16","3","0.842","1.57","-2.20","15","6","33.90","28.00"
"7","Alex Stalock","CHI","5","267.03333333333","148","133","15","0.899","3.37","-1.03","13.38","36","27","9","0.750","2.02","-2.43","43","37","6","0.860","1.35","-1.86","58","58","0","1.000","0.00","2.43","14","20","37.86","18.07"
"21","Jordan Binnington","STL","4","239.73333333333","109","98","11","0.899","2.75","-0.71","11.16","29","24","5","0.828","1.25","0.29","36","32","4","0.889","1.00","-0.54","42","40","2","0.952","0.50","-0.24","3","19","31.83","20.18"
"58","Daniil Tarasov","CBJ","3","115.11666666667","49","44","5","0.898","2.61","-0.37","5","10","8","2","0.800","1.04","-0.18","16","14","2","0.875","1.04","-0.46","23","22","1","0.957","0.52","-0.04","1","5","33.22","21.80"
"44","Dan Vladar","CGY","1","38.966666666667","19","17","2","0.895","3.08","-0.21","1.95","4","3","1","0.750","1.54","-0.27","11","11","0","1.000","0.00","1.06","2","1","1","0.500","1.54","-0.92","1","3","37.00","27.00"
"23","John Gibson","ANA","6","324.98333333333","194","173","21","0.892","3.88","-2.68","18.02","68","56","12","0.824","2.22","0.40","47","42","5","0.894","0.92","-0.48","69","65","4","0.942","0.74","-1.11","8","22","30.88","18.76"
"50","Connor Ingram","ARI","3","178.61666666667","101","90","11","0.891","3.70","-1.46","8.5","24","18","6","0.750","2.02","-1.62","34","30","4","0.882","1.34","-0.73","40","39","1","0.975","0.34","0.68","4","13","35.03","19.73"
"11","Jake Allen","MTL","4","239.06666666667","117","104","13","0.889","3.26","-1.95","12.5","38","29","9","0.763","2.26","-2.07","39","37","2","0.949","0.50","1.75","36","34","2","0.944","0.50","-0.49","8","18","31.47","17.15"
"54","Filip Gustavsson","MIN","2","114.4","62","55","7","0.887","3.67","-1.15","4.67","15","10","5","0.667","2.62","-2.26","21","19","2","0.905","1.05","0.02","24","24","0","1.000","0.00","1.01","5","5","32.94","14.86"
"55","David Rittich","WPG","2","117.21666666667","52","46","6","0.885","3.07","-1.09","4.01","11","10","1","0.909","0.51","1.01","16","13","3","0.813","1.54","-1.46","21","19","2","0.905","1.02","-1.12","1","3","37.31","25.83"
"29","Cal Petersen","L.A","3","145","69","61","8","0.884","3.31","-1.48","7.17","18","13","5","0.722","2.07","-1.72","25","23","2","0.920","0.83","0.40","25","24","1","0.960","0.41","0.05","2","12","31.71","20.75"
"48","Karel Vejmelka","ARI","3","180.3","95","84","11","0.884","3.66","-2.03","9.85","31","20","11","0.645","3.66","-5.35","26","26","0","1.000","0.00","2.50","38","38","0","1.000","0.00","1.59","5","10","29.09","14.45"
"42","Mackenzie Blackwood","N.J","4","219.88333333333","77","68","9","0.883","2.46","-1.73","7.77","15","13","2","0.867","0.55","0.74","18","15","3","0.833","0.82","-1.27","40","36","4","0.900","1.09","-2.32","6","11","40.51","27.11"
"16","Scott Wedgewood","DAL","3","153.9","92","81","11","0.880","4.29","-2.31","10.45","30","27","3","0.900","1.17","2.47","32","26","6","0.813","2.34","-2.92","25","23","2","0.920","0.78","-0.95","5","17","34.41","24.45"
"14","Sergei Bobrovsky","FLA","5","292.81666666667","141","124","17","0.879","3.48","-3.69","12.36","37","26","11","0.703","2.25","-4.25","31","29","2","0.935","0.41","0.98","61","57","4","0.934","0.82","-1.44","10","16","39.99","17.00"
"12","Martin Jones","SEA","6","308.31666666667","123","108","15","0.878","2.92","-3.39","12.31","35","26","9","0.743","1.75","-2.62","40","35","5","0.875","0.97","-1.15","42","41","1","0.976","0.19","0.76","5","19","33.67","17.67"
"34","Thatcher Demko","VAN","5","299.3","168","147","21","0.875","4.21","-5.14","14.93","50","38","12","0.760","2.41","-2.88","45","39","6","0.867","1.20","-1.67","66","63","3","0.955","0.60","-0.23","6","20","33.90","18.86"
"49","Erik Kallgren","TOR","3","182.3","88","77","11","0.875","3.62","-2.69","7.43","30","23","7","0.767","2.30","-1.53","20","17","3","0.850","0.99","-1.08","32","31","1","0.969","0.33","0.34","7","7","32.84","13.45"
"19","Frederik Andersen","CAR","4","238.46666666667","102","89","13","0.873","3.27","-3.37","10.12","31","24","7","0.774","1.76","-1.35","30","27","3","0.900","0.75","-0.11","33","30","3","0.909","0.75","-1.62","6","19","33.13","16.69"
"37","Elvis Merzlikins","CBJ","6","306.26666666667","188","164","24","0.872","4.70","-6.25","17.45","53","40","13","0.755","2.55","-3.33","52","45","7","0.865","1.37","-2.00","78","74","4","0.949","0.78","-0.73","8","33","33.88","24.83"
"59","Jeremy Swayman","BOS","2","99.75","54","47","7","0.870","4.21","-1.90","6.21","21","19","2","0.905","1.20","1.83","16","11","5","0.688","3.01","-3.46","14","14","0","1.000","0.00","0.59","3","10","30.28","20.00"
"17","Philipp Grubauer","SEA","2","110.28333333333","53","46","7","0.868","3.81","-2.00","5.16","17","13","4","0.765","2.18","-0.90","13","10","3","0.769","1.63","-1.75","19","19","0","1.000","0.00","0.80","3","7","35.92","19.86"
"6","Jonathan Quick","L.A","5","276.73333333333","133","115","18","0.865","3.90","-5.44","11.86","37","31","6","0.838","1.30","0.75","34","25","9","0.735","1.95","-5.73","48","45","3","0.938","0.65","-0.99","8","16","36.80","24.33"
"35","Alex Nedeljkovic","DET","2","122.26666666667","70","60","10","0.857","4.91","-3.39","5.16","21","16","5","0.762","2.45","-1.17","14","12","2","0.857","0.98","-0.65","31","28","3","0.903","1.47","-1.70","9","8","39.33","25.30"
"3","Jaroslav Halak","NYR","2","119.76666666667","50","42","8","0.840","4.01","-3.28","5.03","16","12","4","0.750","2.00","-1.08","12","10","2","0.833","1.00","-0.85","21","19","2","0.905","1.00","-1.12","3","2","32.86","19.75"
"18","Petr Mrazek","CHI","1","39.616666666667","18","15","3","0.833","4.54","-1.30","1.36","4","2","2","0.500","3.03","-1.27","5","4","1","0.800","1.51","-0.52","8","8","0","1.000","0.00","0.34","0","2","39.28","16.67"
