"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Craig Anderson","BUF","2","119.48333333333","71","69","2","0.972","1.00","4.47","5.56","17","16","1","0.941","0.50","1.92","24","24","0","1.000","0.00","2.46","30","29","1","0.967","0.50","0.11","6","4","35.39","35.50"
"2","Marc-Andre Fleury","MIN","3","179.71666666667","73","70","3","0.959","1.00","3.65","5.85","18","15","3","0.833","1.00","0.09","18","18","0","1.000","0.00","1.85","34","34","0","1.000","0.00","1.26","3","8","37.26","13.00"
"6","Jonathan Quick","L.A","1","64.916666666667","24","23","1","0.958","0.92","1.19","2.47","5","5","0","1.000","0.00","0.86","11","10","1","0.909","0.92","0.13","8","8","0","1.000","0.00","0.30","3","4","31.04","12.00"
"67","Pyotr Kochetkov","CAR","4","239.98333333333","107","102","5","0.953","1.25","4.75","10.2","32","30","2","0.938","0.50","3.50","29","26","3","0.897","0.75","-0.03","39","39","0","1.000","0.00","1.45","14","11","37.34","21.60"
"55","Ukko-Pekka Luukkonen","BUF","2","120","84","80","4","0.952","2.00","3.66","8.59","25","23","2","0.920","1.00","2.29","33","32","1","0.970","0.50","2.39","25","24","1","0.960","0.50","-0.07","3","16","31.87","20.25"
"24","Andrei Vasilevskiy","T.B","3","179.16666666667","99","94","5","0.949","1.67","4.02","8.45","25","24","1","0.960","0.33","3.29","27","23","4","0.852","1.34","-1.23","44","44","0","1.000","0.00","1.63","0","10","35.87","23.20"
"59","Alexandar Georgiev","COL","5","307.33333333333","131","124","7","0.947","1.37","4.94","11.87","38","32","6","0.842","1.17","0.53","28","27","1","0.964","0.20","1.87","56","56","0","1.000","0.00","2.08","10","21","36.17","11.86"
"26","Joonas Korpisalo","CBJ","1","36.366666666667","18","17","1","0.944","1.65","0.64","1.97","5","4","1","0.800","1.65","-0.14","5","5","0","1.000","0.00","0.51","6","6","0","1.000","0.00","0.22","2","5","34.67","15.00"
"30","Juuse Saros","NSH","6","371.25","212","199","13","0.939","2.10","6.32","20.58","47","43","4","0.915","0.65","4.07","72","65","7","0.903","1.13","0.39","87","85","2","0.977","0.32","1.23","11","27","32.72","26.23"
"60","Collin Delia","VAN","1","59.85","33","31","2","0.939","2.01","1.01","3.89","12","10","2","0.833","2.01","0.06","7","7","0","1.000","0.00","0.72","12","12","0","1.000","0.00","0.45","1","4","33.70","8.50"
"57","Jeremy Swayman","BOS","2","118.83333333333","60","56","4","0.933","2.02","1.47","6.54","23","20","3","0.870","1.51","0.95","15","15","0","1.000","0.00","1.54","21","20","1","0.952","0.50","-0.22","1","8","31.40","20.75"
"21","Jordan Binnington","STL","4","261.93333333333","118","110","8","0.932","1.83","2.75","14.83","48","43","5","0.896","1.15","3.24","29","27","2","0.931","0.46","0.97","34","33","1","0.971","0.23","0.26","8","20","32.28","12.88"
"7","Alex Stalock","CHI","1","60","29","27","2","0.931","2.00","0.64","2.91","5","5","0","1.000","0.00","0.86","9","8","1","0.889","1.00","-0.08","15","14","1","0.933","1.00","-0.44","2","7","35.79","41.00"
"9","Semyon Varlamov","NYI","2","118.63333333333","70","65","5","0.929","2.53","1.38","5.46","17","14","3","0.824","1.52","-0.08","17","15","2","0.882","1.01","-0.26","32","32","0","1.000","0.00","1.19","3","9","36.87","22.40"
"43","Sam Montembeault","MTL","2","119.48333333333","70","65","5","0.929","2.51","1.38","7.77","28","25","3","0.893","1.51","1.81","20","18","2","0.900","1.00","0.05","22","22","0","1.000","0.00","0.82","1","11","27.06","16.00"
"54","Jake Oettinger","DAL","5","299.16666666667","156","145","11","0.929","2.21","3.22","11.83","32","26","6","0.813","1.20","-0.50","42","38","4","0.905","0.80","0.31","73","72","1","0.986","0.20","1.71","4","16","36.38","18.82"
"62","Pavel Francouz","COL","1","60","28","26","2","0.929","2.00","0.55","1.83","5","3","2","0.600","2.00","-1.14","7","7","0","1.000","0.00","0.72","14","14","0","1.000","0.00","0.52","3","2","39.68","11.00"
"15","Sergei Bobrovsky","FLA","5","296.21666666667","166","154","12","0.928","2.43","3.13","17.08","51","43","8","0.843","1.62","0.76","37","36","1","0.973","0.20","2.80","70","67","3","0.957","0.61","-0.40","13","34","34.51","21.33"
"31","Tristan Jarry","PIT","4","240.2","125","116","9","0.928","2.25","2.39","10.63","36","31","5","0.861","1.25","1.18","30","28","2","0.933","0.50","1.08","52","50","2","0.962","0.50","-0.07","5","17","36.78","20.67"
"47","Connor Ingram","ARI","1","58.983333333333","41","38","3","0.927","3.05","0.74","4.21","10","9","1","0.900","1.02","0.72","17","15","2","0.882","2.03","-0.26","13","13","0","1.000","0.00","0.48","1","7","34.32","18.00"
"52","David Rittich","WPG","3","176.56666666667","96","89","7","0.927","2.38","1.75","8.72","23","21","2","0.913","0.68","1.95","27","23","4","0.852","1.36","-1.23","42","41","1","0.976","0.34","0.56","6","14","32.84","21.57"
"23","John Gibson","ANA","1","30.8","27","25","2","0.926","3.90","0.46","3.01","7","6","1","0.857","1.95","0.20","10","9","1","0.900","1.95","0.03","10","10","0","1.000","0.00","0.37","0","3","30.56","22.50"
"36","Ilya Sorokin","NYI","5","247.68333333333","132","122","10","0.924","2.42","2.03","12.8","36","31","5","0.861","1.21","1.18","26","23","3","0.885","0.73","-0.33","67","65","2","0.970","0.48","0.49","3","30","35.77","22.40"
"25","Matt Murray","TOR","2","118.9","38","35","3","0.921","1.51","0.46","3.16","10","8","2","0.800","1.01","-0.28","3","3","0","1.000","0.00","0.31","23","22","1","0.957","0.50","-0.15","5","3","39.00","13.33"
"5","Thomas Greiss","STL","2","119.81666666667","75","69","6","0.920","3.00","0.84","6.72","20","16","4","0.800","2.00","-0.57","27","25","2","0.926","1.00","0.77","24","24","0","1.000","0.00","0.89","4","11","37.00","12.67"
"13","Darcy Kuemper","WSH","1","61.8","25","23","2","0.920","1.94","0.28","2.15","3","2","1","0.667","0.97","-0.48","9","8","1","0.889","0.97","-0.08","12","12","0","1.000","0.00","0.45","2","1","35.24","17.50"
"17","Scott Wedgewood","DAL","2","122.15","74","68","6","0.919","2.95","0.74","7.47","24","20","4","0.833","1.96","0.12","13","13","0","1.000","0.00","1.33","32","30","2","0.938","0.98","-0.81","5","14","37.11","16.67"
"28","Linus Ullmark","BOS","4","249.28333333333","135","124","11","0.919","2.65","1.30","12.31","31","26","5","0.839","1.20","0.32","37","36","1","0.973","0.24","2.80","60","55","5","0.917","1.20","-2.77","26","30","38.21","25.64"
"49","Charlie Lindgren","WSH","5","301.4","136","125","11","0.919","2.19","1.40","13.52","36","29","7","0.806","1.39","-0.82","39","37","2","0.949","0.40","2.00","53","51","2","0.962","0.40","-0.03","7","13","36.96","20.45"
