"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"34","Tristan Jarry","PIT","1","60","45","44","1","0.978","1.00","3.29","4.72","11","11","0","1.000","0.00","1.95","12","12","0","1.000","0.00","1.26","16","15","1","0.938","1.00","-0.35","2","13","40.31","14.00"
"62","Jeremy Swayman","BOS","3","179.9","90","88","2","0.978","0.67","6.58","8.3","20","20","0","1.000","0.00","3.55","23","22","1","0.957","0.33","1.42","40","39","1","0.975","0.33","0.61","3","14","37.07","42.50"
"67","Kevin Lankinen","NSH","1","60","40","39","1","0.975","1.00","2.81","4.87","10","9","1","0.900","1.00","0.78","21","21","0","1.000","0.00","2.21","7","7","0","1.000","0.00","0.28","2","8","30.38","10.00"
"3","Jaroslav Halak","NYR","1","60","25","24","1","0.960","1.00","1.38","3.08","9","9","0","1.000","0.00","1.60","4","3","1","0.750","1.00","-0.58","10","10","0","1.000","0.00","0.40","2","6","36.40","36.00"
"58","Jake Oettinger","DAL","6","363.88333333333","174","166","8","0.954","1.32","8.59","17.98","48","44","4","0.917","0.66","4.52","48","46","2","0.958","0.33","3.05","71","69","2","0.972","0.33","0.86","15","28","33.62","18.13"
"5","Thomas Greiss","STL","3","152.55","85","81","4","0.953","1.57","4.11","7.07","17","15","2","0.882","0.79","1.02","22","20","2","0.909","0.79","0.31","39","39","0","1.000","0.00","1.57","5","13","37.22","20.25"
"4","Brian Elliott","T.B","1","60","39","37","2","0.949","2.00","1.72","3.76","14","12","2","0.857","2.00","0.49","10","10","0","1.000","0.00","1.05","15","15","0","1.000","0.00","0.60","1","5","28.21","11.00"
"21","Frederik Andersen","CAR","4","239.7","120","113","7","0.942","1.75","4.44","12.14","40","35","5","0.875","1.25","2.10","28","26","2","0.929","0.50","0.94","39","39","0","1.000","0.00","1.57","4","21","38.34","14.29"
"68","Samuel Ersson","PHI","3","152.41666666667","68","64","4","0.941","1.57","2.49","7.24","23","21","2","0.913","0.79","2.08","17","16","1","0.941","0.39","0.79","24","23","1","0.958","0.39","-0.03","4","15","33.93","23.00"
"66","Pavel Francouz","COL","4","242.78333333333","115","108","7","0.939","1.73","3.97","10.34","29","26","3","0.897","0.74","2.15","30","28","2","0.933","0.49","1.15","48","46","2","0.958","0.49","-0.06","5","15","37.23","24.14"
"47","Ilya Samsonov","TOR","5","280.18333333333","125","117","8","0.936","1.71","3.92","13.86","42","39","3","0.929","0.64","4.46","28","24","4","0.857","0.86","-1.06","51","50","1","0.980","0.21","1.06","4","23","32.69","23.63"
"19","Philipp Grubauer","SEA","3","184.65","91","85","6","0.934","1.95","2.68","9.22","24","20","4","0.833","1.30","0.26","20","19","1","0.950","0.32","1.10","46","45","1","0.978","0.32","0.85","6","19","32.66","18.00"
"46","Sam Montembeault","MTL","7","398.76666666667","256","239","17","0.934","2.56","7.42","29.27","77","68","9","0.883","1.35","4.67","69","65","4","0.942","0.60","3.25","104","100","4","0.962","0.60","0.19","10","69","31.23","23.35"
"64","Alexandar Georgiev","COL","4","240.75","132","123","9","0.932","2.24","3.59","12.69","39","32","7","0.821","1.74","-0.08","28","27","1","0.964","0.25","1.94","54","53","1","0.981","0.25","1.18","5","17","36.01","14.33"
"61","Daniil Tarasov","CBJ","1","59.15","28","26","2","0.929","2.03","0.67","3.58","12","12","0","1.000","0.00","2.13","6","4","2","0.667","2.03","-1.37","10","10","0","1.000","0.00","0.40","1","5","26.82","22.50"
"31","Linus Ullmark","BOS","4","236.46666666667","107","99","8","0.925","2.03","2.20","11.62","32","29","3","0.906","0.76","2.68","33","30","3","0.909","0.76","0.47","40","38","2","0.950","0.51","-0.39","9","24","31.63","27.75"
