"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"43","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"21","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.94","2.92","9","8","1","0.889","1.00","0.59","9","9","0","1.000","0.00","0.97","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"31","Linus Ullmark","BOS","25","1450.55","733","688","45","0.939","1.86","24.52","63.58","187","161","26","0.861","1.08","7.10","182","174","8","0.956","0.33","11.56","306","295","11","0.964","0.45","0.97","65","119","38.33","21.44"
"30","Connor Hellebuyck","WPG","29","1740.6666666667","936","869","67","0.928","2.31","21.77","88.36","251","212","39","0.845","1.34","5.43","258","243","15","0.942","0.52","12.73","374","361","13","0.965","0.45","1.63","48","131","36.11","20.97"
"73","Collin Delia","VAN","4","222.8","120","111","9","0.925","2.42","2.38","14.28","45","38","7","0.844","1.89","0.97","25","25","0","1.000","0.00","2.69","45","43","2","0.956","0.54","-0.24","6","24","32.78","22.89"
"45","Ilya Sorokin","NYI","30","1685.4166666667","873","807","66","0.924","2.35","16.80","88.81","259","218","41","0.842","1.46","4.85","215","200","15","0.930","0.53","8.11","360","350","10","0.972","0.36","4.08","48","174","34.60","21.48"
"63","Filip Gustavsson","MIN","15","878.86666666667","436","403","33","0.924","2.25","8.35","38.59","105","88","17","0.838","1.16","1.59","129","118","11","0.915","0.75","2.87","178","173","5","0.972","0.34","1.96","39","63","35.65","20.52"
"1","Craig Anderson","BUF","14","805.28333333333","457","422","35","0.923","2.61","8.34","41.14","128","110","18","0.859","1.34","4.66","134","122","12","0.910","0.89","2.40","177","172","5","0.972","0.37","1.92","30","54","36.25","21.46"
"61","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"26","Andrei Vasilevskiy","T.B","26","1559.95","799","736","63","0.921","2.42","12.78","73.97","218","188","30","0.862","1.15","8.59","232","206","26","0.888","1.00","-1.06","314","307","7","0.978","0.27","5.28","40","110","34.16","21.32"
"66","Jake Oettinger","DAL","29","1657.4333333333","830","764","66","0.920","2.39","12.72","79.85","242","205","37","0.847","1.34","5.84","196","175","21","0.893","0.76","0.07","351","343","8","0.977","0.29","5.73","58","115","34.58","18.85"
"9","Semyon Varlamov","NYI","12","702.38333333333","381","350","31","0.919","2.65","5.14","36.79","111","95","16","0.856","1.37","3.65","99","89","10","0.899","0.85","0.64","145","140","5","0.966","0.43","0.67","31","56","36.17","20.00"
"77","Akira Schmid","N.J","9","456.16666666667","209","192","17","0.919","2.24","2.82","20.8","45","38","7","0.844","0.92","0.97","66","59","7","0.894","0.92","0.09","84","81","3","0.964","0.39","0.29","7","31","38.47","19.41"
"80","Pyotr Kochetkov","CAR","17","982.56666666667","443","407","36","0.919","2.20","6.02","42.94","149","132","17","0.886","1.04","9.38","109","95","14","0.872","0.85","-2.28","155","150","5","0.968","0.31","1.06","38","56","34.45","22.39"
"35","Juuse Saros","NSH","29","1713.9166666667","959","880","79","0.918","2.77","11.95","95.79","272","232","40","0.853","1.40","8.15","308","276","32","0.896","1.12","1.11","329","322","7","0.979","0.25","5.87","63","142","33.51","20.90"
"36","Tristan Jarry","PIT","25","1461.9","816","749","67","0.918","2.75","10.39","68.15","219","178","41","0.813","1.68","-2.23","212","197","15","0.929","0.62","7.79","338","327","11","0.967","0.45","2.22","41","100","37.08","20.21"
"48","Igor Shesterkin","NYR","29","1754.1666666667","853","782","71","0.917","2.43","9.90","80","241","203","38","0.842","1.30","4.66","251","230","21","0.916","0.72","5.98","314","302","12","0.962","0.41","0.28","85","106","34.29","21.15"
"7","Alex Stalock","CHI","11","563.83333333333","309","283","26","0.916","2.77","3.31","29.09","76","61","15","0.803","1.60","-1.55","98","88","10","0.898","1.06","0.53","118","117","1","0.992","0.11","3.62","27","42","35.78","19.77"
"13","Darcy Kuemper","WSH","25","1432.1","728","667","61","0.916","2.56","8.05","68.76","186","149","37","0.801","1.55","-4.07","187","173","14","0.925","0.59","6.10","315","305","10","0.968","0.42","2.32","61","101","36.51","20.57"
"76","Kevin Lankinen","NSH","9","515.65","297","272","25","0.916","2.91","3.17","27.73","82","73","9","0.890","1.05","5.52","73","62","11","0.849","1.28","-3.15","122","117","5","0.959","0.58","-0.23","21","50","35.69","24.28"
