"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"64","Erik Karlsson","S.J","D","6","151.98333333333","1","11","6","5","12","80.00","12","8.33","1","28","17","10","2","3","3","2","1","1","0","0","1","8","4","2","4","5","0","0","-"
"10","Alex Ovechkin","WSH","L","6","121.13333333333","8","3","2","1","11","64.71","32","25.00","3.9","48","39","25","8","2","5","2","1","1","0","0","1","4","1","12","0","0","0","0","-"
"151","Mark Stone","VGK","R","6","132.35","4","7","4","3","11","84.62","23","17.39","5.19","37","30","31","27","2","6","2","1","1","0","0","1","2","12","4","5","0","0","1","0.00"
"275","Bo Horvat","VAN","C","6","124","6","5","3","2","11","84.62","14","42.86","2.69","24","19","18","7","0","1","0","0","0","0","0","2","5","2","4","5","4","59","58","50.43"
"298","William Nylander","TOR","R","6","119.16666666667","4","7","5","2","11","73.33","27","14.81","2.84","36","32","20","10","1","2","2","1","1","0","0","2","2","9","0","7","2","1","1","50.00"
"366","Travis Konecny","PHI","R","6","126.16666666667","7","4","2","2","11","91.67","17","41.18","2.02","29","20","18","7","1","1","4","2","2","0","0","5","2","3","9","8","1","3","2","60.00"
"488","Elias Pettersson","VAN","C","6","114.56666666667","4","6","5","1","10","83.33","17","23.53","2.28","34","27","23","9","2","1","0","0","0","0","0","1","4","3","8","10","5","29","38","43.28"
"123","Evgeny Kuznetsov","WSH","C","6","106.86666666667","2","7","6","1","9","81.82","15","13.33","1.14","27","19","16","2","1","3","4","2","2","0","0","0","6","5","6","1","0","34","40","45.95"
"214","Chandler Stephenson","VGK","C","6","128.08333333333","2","7","3","4","9","75.00","10","20.00","1.65","20","16","13","5","1","2","0","0","0","0","0","0","3","12","5","5","7","69","55","55.65"
"347","Kyle Connor","WPG","L","7","145.5","3","6","4","2","9","81.82","20","15.00","2.06","39","28","23","13","1","3","0","0","0","0","0","2","4","4","4","7","3","0","0","-"
"351","Connor McDavid","EDM","C","6","126.41666666667","5","4","4","0","9","81.82","19","26.32","2.75","29","22","25","10","2","5","2","1","1","0","0","3","8","6","3","11","7","39","51","43.33"
"358","Mikko Rantanen","COL","R","6","151.01666666667","4","5","4","1","9","75.00","30","13.33","2.62","56","40","29","7","1","4","4","2","2","0","0","2","4","3","10","10","2","11","9","55.00"
"370","Mathew Barzal","NYI","C","6","111.7","6","3","2","1","9","81.82","14","42.86","1.28","23","20","16","7","1","0","0","0","0","0","0","0","5","2","1","4","5","9","10","47.37"
"371","Roope Hintz","DAL","C","6","106.95","6","3","1","2","9","81.82","17","35.29","2.39","31","22","28","13","4","2","2","1","1","0","0","0","0","3","6","8","4","20","14","58.82"
"85","Victor Hedman","T.B","D","6","149.56666666667","0","8","5","3","8","53.33","11","0.00","0.66","32","19","11","3","3","2","2","1","1","0","0","1","4","4","8","6","8","0","0","-"
"122","Tyler Toffoli","CGY","R","7","118.51666666667","4","4","3","1","8","80.00","20","20.00","3.51","38","32","19","10","0","2","6","2","2","0","0","2","1","3","4","4","1","1","0","100.00"
"172","Ryan Nugent-Hopkins","EDM","C","6","117.06666666667","2","6","1","5","8","72.73","11","18.18","1.42","23","17","17","5","2","1","0","0","0","0","0","1","1","5","5","7","2","37","43","46.25"
"186","Phillip Danault","L.A","C","7","130.85","4","4","2","2","8","88.89","17","23.53","1.45","29","23","13","5","0","2","2","1","1","0","0","0","0","1","3","10","7","62","46","57.41"
"208","Filip Forsberg","NSH","L","6","104.2","5","3","2","1","8","66.67","19","26.32","2.34","44","33","21","9","3","2","2","1","1","0","0","2","1","3","10","5","1","0","0","-"
"229","Erik Gustafsson","WSH","D","6","129.03333333333","2","6","3","3","8","57.14","10","20.00","1.22","28","25","12","3","1","0","2","1","1","0","0","0","6","1","7","15","4","0","0","-"
"286","Conor Sheary","WSH","L","6","99.6","1","7","5","2","8","57.14","12","8.33","1.49","16","15","10","3","1","2","2","1","1","0","0","1","3","3","6","5","2","4","3","57.14"
"305","Tony DeAngelo","PHI","D","6","140.71666666667","3","5","4","1","8","66.67","20","15.00","0.74","26","20","5","2","0","2","4","2","2","0","0","2","5","7","10","3","2","0","0","-"
"325","Michael Amadio","VGK","C","6","97.783333333333","5","3","2","1","8","80.00","19","26.32","2.43","26","24","18","12","3","6","2","1","1","0","0","1","1","6","5","11","0","4","3","57.14"
"328","Viktor Arvidsson","L.A","R","7","114.95","2","6","6","0","8","72.73","20","10.00","2.48","34","27","22","13","2","2","2","1","1","0","0","4","5","0","4","19","3","3","3","50.00"
"356","Timo Meier","S.J","R","6","128.4","5","3","2","1","8","72.73","26","19.23","2.94","53","40","29","10","7","5","2","1","1","0","0","3","2","3","16","7","3","2","2","50.00"
"410","Matthew Tkachuk","FLA","L","6","114.68333333333","6","2","0","2","8","88.89","24","25.00","4.08","39","34","30","19","1","4","16","4","3","0","1","2","5","0","2","4","2","1","1","50.00"
"495","Jason Robertson","DAL","L","6","121.35","2","6","6","0","8","88.89","25","8.00","2.43","56","35","31","7","2","6","0","0","0","0","0","0","4","3","6","8","1","0","1","0.00"
"634","Tim Stützle","OTT","L","6","137.96666666667","5","3","2","1","8","100.00","20","25.00","3.5","37","32","25","13","1","1","4","2","2","0","0","2","1","4","11","16","7","7","13","35.00"
