"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"62","Jake Oettinger","DAL","7","385.25","186","177","9","0.952","1.40","8.72","17.27","44","41","3","0.932","0.47","5.02","44","42","2","0.955","0.31","2.61","92","88","4","0.957","0.62","-0.51","8","19","35.37","26.56"
"14","Cam Talbot","OTT","2","85.95","41","39","2","0.951","1.40","1.90","3.92","13","11","2","0.846","1.40","0.37","10","10","0","1.000","0.00","1.05","11","11","0","1.000","0.00","0.42","4","7","46.71","23.50"
"58","Carter Hart","PHI","8","488.15","296","280","16","0.946","1.97","12.19","30.82","88","85","3","0.966","0.37","13.04","90","82","8","0.911","0.98","1.43","107","102","5","0.953","0.61","-0.94","25","64","33.74","26.31"
"61","Stuart Skinner","EDM","5","285.11666666667","177","167","10","0.944","2.10","6.86","17.57","42","38","4","0.905","0.84","3.66","63","57","6","0.905","1.26","0.60","62","62","0","1.000","0.00","2.35","14","25","35.05","26.10"
"42","Ville Husso","DET","7","419.55","220","207","13","0.941","1.86","7.95","19.74","52","48","4","0.923","0.57","5.48","58","50","8","0.862","1.14","-1.92","92","91","1","0.989","0.14","2.49","14","37","37.41","20.38"
"29","Connor Hellebuyck","WPG","9","545.61666666667","299","280","19","0.936","2.09","9.48","30.73","86","74","12","0.860","1.32","3.68","88","85","3","0.966","0.33","6.22","115","111","4","0.965","0.44","0.36","14","56","33.97","19.16"
"23","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.95","2.94","12","10","2","0.833","2.00","0.19","6","6","0","1.000","0.00","0.63","13","13","0","1.000","0.00","0.49","3","5","28.45","12.50"
"65","Logan Thompson","VGK","8","476.66666666667","241","225","16","0.934","2.01","6.95","21.45","63","52","11","0.825","1.38","0.48","57","54","3","0.947","0.38","2.97","102","101","1","0.990","0.13","2.87","15","36","38.89","22.44"
"41","Ilya Sorokin","NYI","9","480.8","253","236","17","0.933","2.12","7.10","27.59","81","71","10","0.877","1.25","4.76","73","68","5","0.932","0.62","2.65","92","90","2","0.978","0.25","1.49","20","51","32.29","20.94"
"68","Kevin Lankinen","NSH","3","177.98333333333","104","97","7","0.933","2.36","2.91","10.45","27","24","3","0.889","1.01","1.92","29","27","2","0.931","0.67","1.04","42","40","2","0.952","0.67","-0.41","9","23","36.04","23.71"
"30","Linus Ullmark","BOS","10","556.13333333333","283","263","20","0.929","2.16","6.95","23.88","68","56","12","0.824","1.29","0.40","78","72","6","0.923","0.65","2.18","106","104","2","0.981","0.22","2.02","12","37","39.88","19.00"
"48","Sam Montembeault","MTL","4","242.85","138","128","10","0.928","2.47","3.14","14.16","41","35","6","0.854","1.48","1.47","43","41","2","0.953","0.49","2.51","48","46","2","0.958","0.49","-0.18","7","26","31.80","19.00"
"1","Craig Anderson","BUF","4","239.9","124","115","9","0.927","2.25","2.81","11.24","30","26","4","0.867","1.00","1.47","37","33","4","0.892","1.00","-0.12","49","48","1","0.980","0.25","0.86","5","16","38.81","16.11"
