"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"426","Connor McDavid","EDM","C","56","1273.6166666667","42","59","40","19","101","81.45","240","17.50","28.96","349","296","250","111","11","26","22","11","11","0","0","29","58","54","59","83","31","339","327","50.90"
"358","Leon Draisaitl","EDM","C","54","1189.8","32","49","41","8","81","68.07","167","19.16","20.79","279","230","168","66","3","27","22","11","11","0","0","18","62","47","36","100","30","525","456","53.52"
"202","Nikita Kucherov","T.B","R","54","1107.6166666667","21","57","33","24","78","78.79","180","11.67","20.24","362","265","212","78","42","31","30","15","15","0","0","28","65","40","42","73","23","0","0","-"
"503","Matthew Tkachuk","FLA","L","55","1122.9166666667","27","48","25","23","75","70.75","214","12.62","31.07","370","283","251","139","13","48","74","26","22","2","2","31","45","24","38","43","24","9","14","39.13"
"375","David Pastrnak","BOS","R","54","1066.35","39","35","22","13","74","76.29","261","14.94","25.21","470","341","232","73","16","39","32","15","15","0","0","20","78","35","60","87","20","5","8","38.46"
"75","Erik Karlsson","S.J","D","56","1424.3166666667","18","55","32","23","73","65.18","144","12.50","9.18","346","198","143","22","39","30","10","5","5","0","0","11","69","52","25","72","62","0","1","0.00"
"623","Jason Robertson","DAL","L","56","1059.6","34","37","23","14","71","76.34","218","15.60","23.35","396","288","217","82","6","41","14","7","7","0","0","4","43","44","36","54","10","0","1","0.00"
"556","Tage Thompson","BUF","C, R","53","1002.3833333333","36","34","18","16","70","73.68","207","17.39","21.01","376","283","214","85","12","27","24","12","12","0","0","15","22","29","26","59","20","251","356","41.35"
"203","Ryan Nugent-Hopkins","EDM","C","56","1113.55","27","41","15","26","68","61.26","136","19.85","19.29","224","180","158","69","5","15","26","12","12","0","0","6","17","36","34","52","22","255","314","44.82"
"17","Sidney Crosby","PIT","C","54","1084.0166666667","25","42","24","18","67","77.91","153","16.34","20.67","279","213","174","90","17","31","46","15","13","0","2","12","41","42","55","55","27","629","565","52.68"
"774","Jack Hughes","N.J","C","50","1008.3333333333","35","32","19","13","67","76.14","229","15.28","25.89","369","281","229","83","34","24","4","2","2","0","0","20","50","42","11","75","13","75","151","33.19"
"156","Zach Hyman","EDM","L","55","1135","27","39","21","18","66","56.41","213","12.68","34.68","322","276","279","176","7","34","27","12","11","1","0","21","22","26","52","116","16","5","3","62.50"
"616","Elias Pettersson","VAN","C","53","1060.2333333333","25","41","27","14","66","70.97","174","14.37","19.33","333","252","188","71","6","22","6","3","3","0","0","21","35","35","48","56","61","284","355","44.44"
"465","Mitchell Marner","TOR","R","55","1170.1333333333","19","46","23","23","65","73.86","134","14.18","13.32","282","185","136","40","8","24","18","9","9","0","0","8","62","68","47","80","31","0","4","0.00"
"361","William Nylander","TOR","R","55","1022.5333333333","30","34","22","12","64","68.82","199","15.08","23.91","342","271","222","98","17","24","16","8","8","0","0","12","24","53","14","70","15","19","32","37.25"
"477","Artemi Panarin","NYR","L","55","1106.4666666667","18","46","27","19","64","80.00","143","12.59","14.08","303","219","153","32","9","21","24","12","12","0","0","11","59","21","19","29","9","1","7","12.50"
"487","Kirill Kaprizov","MIN","L","55","1156.6","31","33","24","9","64","75.29","206","15.05","25.67","398","291","237","89","7","30","29","13","12","1","0","26","41","38","51","86","20","1","3","25.00"
"435","Mikko Rantanen","COL","R","53","1208.2666666667","34","29","24","5","63","68.48","203","16.75","21.28","346","274","177","63","10","26","46","19","18","0","1","20","23","36","57","87","30","138","167","45.25"
"326","Nathan MacKinnon","COL","C","42","947.51666666667","18","44","28","16","62","74.70","221","8.14","19.39","382","289","202","62","12","21","20","10","10","0","0","20","28","28","30","42","23","343","409","45.61"
"422","Kyle Connor","WPG","L","55","1130.1666666667","25","37","25","12","62","71.26","193","12.95","22.29","344","266","233","93","7","28","12","6","6","0","0","7","25","23","33","46","17","2","5","28.57"
"207","Mika Zibanejad","NYR","C","55","1138.7833333333","30","30","21","9","60","71.43","193","15.54","23.3","338","284","174","61","9","20","12","6","6","0","0","16","44","37","45","49","28","441","480","47.88"
"388","Brayden Point","T.B","C","54","1068.7666666667","32","28","13","15","60","63.83","166","19.28","23.82","260","221","231","136","29","23","7","2","1","1","0","13","28","40","20","75","21","277","277","50.00"
"69","Steven Stamkos","T.B","C","54","1054.5166666667","24","34","20","14","58","62.37","187","12.83","24.31","333","256","216","84","33","33","28","14","14","0","0","11","37","21","62","62","35","363","282","56.28"
"334","Bo Horvat","NYI, VAN","C","55","1150.0166666667","34","24","14","10","58","63.74","163","20.86","21.77","246","211","187","97","3","15","12","6","6","0","0","16","21","28","41","39","37","689","550","55.61"
"364","Kevin Fiala","L.A","L","56","985.26666666667","19","39","27","12","58","78.38","173","10.98","20.7","293","221","189","86","21","21","42","21","21","0","0","18","30","15","40","83","16","7","6","53.85"
"705","Rasmus Dahlin","BUF","D","52","1351.6333333333","14","44","26","18","58","50.88","152","9.21","11.93","268","192","106","26","5","13","68","30","29","0","1","15","43","28","70","88","89","0","0","-"
