"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"403","Connor McDavid","EDM","C","62","248.26666666667","18","37","22","15","55","83.33","82","21.95","11.83","125","99","92","31","1","6","2","1","1","0","0","4","19","4","4","19","1","12","9","57.14"
"341","Leon Draisaitl","EDM","C","60","241.65","23","22","17","5","45","68.18","78","29.49","12.47","123","106","74","32","0","12","6","3","3","0","0","1","10","5","2","14","1","145","108","57.31"
"193","Ryan Nugent-Hopkins","EDM","C","62","243.6","10","30","9","21","40","60.61","43","23.26","6.21","72","55","53","19","0","5","2","1","1","0","0","1","3","1","4","6","2","6","10","37.50"
"192","Nikita Kucherov","T.B","R","60","246.65","6","29","17","12","35","87.50","56","10.71","6.6","121","86","67","12","7","5","8","4","4","0","0","2","18","4","6","10","2","0","0","-"
"462","Kirill Kaprizov","MIN","L","61","231.4","16","15","13","2","31","73.81","78","20.51","12.67","132","104","90","38","1","13","0","0","0","0","0","4","8","1","3","7","1","0","0","-"
"197","Mika Zibanejad","NYR","C","61","229.08333333333","19","10","6","4","29","80.56","83","22.89","11.43","151","123","69","19","1","9","2","1","1","0","0","1","9","1","1","2","0","29","20","59.18"
"358","David Pastrnak","BOS","R","60","229.26666666667","14","15","10","5","29","76.32","94","14.89","10.04","177","129","73","20","0","14","6","3","3","0","0","2","19","3","1","13","2","1","0","100.00"
"440","Mitchell Marner","TOR","R","61","221.01666666667","7","22","5","17","29","70.73","36","19.44","3.88","76","46","33","5","0","8","2","1","1","0","0","0","16","4","2","11","1","0","0","-"
"524","Tage Thompson","BUF","C, R","59","204.26666666667","17","12","5","7","29","74.36","69","24.64","6.17","111","84","52","13","3","4","0","0","0","0","0","1","6","2","2","8","0","12","13","48.00"
"110","Tyson Barrie","EDM","D","61","194.2","4","24","11","13","28","56.00","29","13.79","2.6","68","41","15","2","0","7","6","3","3","0","0","1","3","6","2","2","2","0","0","-"
"95","John Tavares","TOR","C","61","212.96666666667","11","16","11","5","27","67.50","76","14.47","15.03","108","99","95","70","1","20","4","2","2","0","0","0","8","0","4","10","0","137","91","60.09"
"641","Quinn Hughes","VAN","D","56","228.55","2","25","10","15","27","81.82","37","5.41","2.52","80","50","20","3","0","6","4","2","2","0","0","0","6","4","0","5","2","0","0","-"
"657","Rasmus Dahlin","BUF","D","56","214.25","5","22","13","9","27","69.23","38","13.16","3.15","71","48","22","3","2","3","6","3","3","0","0","1","8","0","5","5","1","0","0","-"
"11","Evgeni Malkin","PIT","C","60","239.48333333333","9","17","9","8","26","78.79","53","16.98","7.73","110","75","70","19","2","10","0","0","0","0","0","1","24","3","2","9","0","24","18","57.14"
"66","Steven Stamkos","T.B","C","60","245.25","10","15","10","5","25","59.52","78","12.82","9.82","142","109","84","16","10","10","4","2","2","0","0","0","11","1","4","10","0","82","63","56.55"
"129","Mats Zuccarello","MIN","R","59","221.15","8","17","7","10","25","62.50","42","19.05","3.58","81","57","30","7","0","9","2","1","1","0","0","2","8","2","3","2","1","0","0","-"
"321","Josh Morrissey","WPG","D","61","216.76666666667","1","24","14","10","25","71.43","18","5.56","2.52","62","37","16","3","1","1","2","1","1","0","0","0","5","2","2","1","5","0","0","-"
"451","Artemi Panarin","NYR","L","61","230.2","2","23","12","11","25","69.44","42","4.76","5.32","107","73","53","6","0","11","6","3","3","0","0","1","9","1","2","2","1","0","0","-"
"476","Matthew Tkachuk","FLA","L","59","254.36666666667","10","15","6","9","25","71.43","75","13.33","14.61","116","101","88","64","3","20","0","0","0","0","0","0","12","1","0","11","0","1","7","12.50"
"488","Alex DeBrincat","OTT","R","60","248.46666666667","9","16","10","6","25","60.98","63","14.29","8.38","113","79","76","11","1","14","4","2","2","0","0","2","4","4","4","7","1","0","0","-"
"582","Jason Robertson","DAL","L","61","200.41666666667","8","17","11","6","25","75.76","75","10.67","8.56","133","96","64","14","1","13","6","3","3","0","0","1","5","2","0","5","1","0","0","-"
"199","Dougie Hamilton","N.J","D","60","189.65","8","16","9","7","24","77.42","39","20.51","3.55","89","55","37","4","4","9","2","1","1","0","0","0","5","1","1","1","3","0","0","-"
"202","J.T. Miller","VAN","C","59","237.75","9","15","13","2","24","63.16","60","15.00","6.83","115","89","61","19","1","11","6","3","3","0","0","0","10","3","3","5","0","25","14","64.10"
"412","Mikko Rantanen","COL","R","59","247.63333333333","8","16","14","2","24","63.16","53","15.09","7.41","91","75","50","15","2","5","2","1","1","0","0","1","6","3","3","14","0","35","48","42.17"
"613","Drake Batherson","OTT","R","60","229.15","12","12","7","5","24","61.54","47","25.53","10.78","86","70","74","41","0","13","4","2","2","0","0","0","8","3","5","12","2","0","2","0.00"
"27","Brad Marchand","BOS","L","52","182.1","7","16","11","5","23","67.65","36","19.44","4.78","63","49","39","8","0","5","8","4","4","0","0","2","15","1","2","6","0","8","5","61.54"
"75","Roman Josi","NSH","D","58","200.71666666667","8","15","5","10","23","85.19","65","12.31","4.89","111","79","32","5","0","12","2","1","1","0","0","1","3","1","4","2","6","0","0","-"
"370","Brayden Point","T.B","C","60","232.76666666667","14","9","3","6","23","60.53","50","28.00","9.52","82","70","79","48","6","7","0","0","0","0","0","1","4","5","2","9","0","40","39","50.63"
"399","Kyle Connor","WPG","L","61","216.51666666667","7","16","10","6","23","63.89","66","10.61","7.11","123","92","66","12","2","11","2","1","1","0","0","1","8","1","0","5","0","0","0","-"
"762","Tim Stützle","OTT","L","56","216.01666666667","8","15","6","9","23","74.19","43","18.60","5.51","85","62","47","9","0","9","2","1","1","0","0","1","10","2","3","11","1","1","3","25.00"
"311","Aleksander Barkov","FLA","C","49","201.13333333333","7","15","8","7","22","70.97","39","17.95","4.11","71","53","37","8","1","7","0","0","0","0","0","1","6","3","1","9","0","120","75","61.54"
"344","William Nylander","TOR","R","61","220.13333333333","8","14","11","3","22","52.38","54","14.81","8.91","88","73","61","25","1","10","2","1","1","0","0","0","4","0","0","11","2","1","3","25.00"
"347","Kevin Fiala","L.A","L","62","185.21666666667","7","15","11","4","22","81.48","48","14.58","7.58","95","66","63","25","4","6","10","5","5","0","0","1","5","0","3","8","1","0","0","-"
"441","Joel Eriksson Ek","MIN","C","61","214.68333333333","11","11","5","6","22","55.00","60","18.33","13.21","82","80","77","61","0","17","14","7","7","0","0","4","2","3","9","12","0","133","107","55.42"
"642","Brady Tkachuk","OTT","L","60","248.98333333333","6","16","10","6","22","51.16","73","8.22","16.89","111","101","97","76","0","17","13","5","4","1","0","5","9","0","5","5","2","115","119","49.15"
"720","Matt Boldy","MIN","L","61","229.05","7","15","8","7","22","52.38","60","11.67","7.88","105","85","62","18","0","10","0","0","0","0","0","1","5","1","0","7","1","6","6","50.00"
