"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"8","Frederik Andersen","CAR","1","60","32","31","1","0.969","1.00","2.05","2.75","6","6","0","1.000","0.00","1.12","14","14","0","1.000","0.00","1.64","7","6","1","0.857","1.00","-0.85","2","6","45.00","41.00"
"13","Juuse Saros","NSH","1","60","31","30","1","0.968","1.00","1.95","2.94","8","8","0","1.000","0.00","1.49","7","6","1","0.857","1.00","-0.18","14","14","0","1.000","0.00","0.30","3","5","37.90","17.00"
"16","Igor Shesterkin","NYR","1","59.683333333333","26","25","1","0.962","1.01","1.48","2.78","11","10","1","0.909","1.01","1.05","8","8","0","1.000","0.00","0.94","6","6","0","1.000","0.00","0.13","5","3","29.04","33.00"
"12","Linus Ullmark","BOS","1","60","35","33","2","0.943","2.00","1.34","2.92","6","6","0","1.000","0.00","1.12","11","9","2","0.818","2.00","-0.71","14","14","0","1.000","0.00","0.30","0","3","38.74","16.00"
"20","Kevin Lankinen","NSH","1","60","33","31","2","0.939","2.00","1.15","3.48","10","9","1","0.900","1.00","0.86","11","10","1","0.909","1.00","0.29","11","11","0","1.000","0.00","0.24","3","8","30.42","18.50"
"10","Andrei Vasilevskiy","T.B","1","57.933333333333","39","36","3","0.923","3.11","0.72","4.98","16","14","2","0.875","2.07","0.98","6","6","0","1.000","0.00","0.70","16","15","1","0.938","1.04","-0.66","1","9","30.95","20.33"
"1","Jonathan Quick","L.A","1","59.2","51","47","4","0.922","4.05","0.86","4.34","20","19","1","0.950","1.01","2.72","14","11","3","0.786","3.04","-1.36","14","14","0","1.000","0.00","0.30","0","8","31.16","21.50"
"5","Jack Campbell","EDM","1","59.9","36","33","3","0.917","3.01","0.43","3.26","7","5","2","0.714","2.00","-0.70","9","9","0","1.000","0.00","1.06","20","19","1","0.950","1.00","-0.57","1","1","35.50","18.33"
"9","John Gibson","ANA","1","60.916666666667","48","44","4","0.917","3.94","0.57","4.64","15","13","2","0.867","1.97","0.79","13","11","2","0.846","1.97","-0.47","20","20","0","1.000","0.00","0.43","0","7","27.98","21.25"
"17","Daniil Tarasov","CBJ","1","60","43","39","4","0.907","4.00","0.10","3.77","9","7","2","0.778","2.00","-0.32","10","9","1","0.900","1.00","0.17","20","19","1","0.950","1.00","-0.57","2","11","45.79","30.25"
"3","Jake Allen","MTL","1","59.783333333333","32","29","3","0.906","3.01","0.05","2.96","12","9","3","0.750","3.01","-0.77","7","7","0","1.000","0.00","0.82","11","11","0","1.000","0.00","0.24","2","3","37.88","11.00"
"2","James Reimer","S.J","1","58.7","31","28","3","0.903","3.07","-0.05","3.84","13","12","1","0.923","1.02","1.42","9","7","2","0.778","2.04","-0.94","8","8","0","1.000","0.00","0.17","2","11","30.90","24.00"
"18","Logan Thompson","VGK","1","59.8","30","27","3","0.900","3.01","-0.14","2.78","11","8","3","0.727","3.01","-0.95","5","5","0","1.000","0.00","0.59","12","12","0","1.000","0.00","0.26","5","3","43.30","14.33"
"19","Alexandar Georgiev","COL","1","59.75","17","15","2","0.882","2.01","-0.38","2.04","5","4","1","0.800","1.00","-0.07","7","7","0","1.000","0.00","0.82","5","4","1","0.800","1.00","-0.89","3","5","30.18","19.00"
"4","Darcy Kuemper","WSH","1","57.8","29","25","4","0.862","4.15","-1.24","2.69","7","4","3","0.571","3.11","-1.70","8","7","1","0.875","1.04","-0.06","10","10","0","1.000","0.00","0.21","3","4","40.52","19.75"
"7","Petr Mrazek","CHI","1","60","35","30","5","0.857","5.00","-1.66","2.7","6","2","4","0.333","4.00","-2.88","5","4","1","0.800","1.00","-0.41","20","20","0","1.000","0.00","0.43","2","2","46.23","14.80"
"14","Thatcher Demko","VAN","1","58.066666666667","24","20","4","0.833","4.13","-1.71","2.48","8","6","2","0.750","2.07","-0.51","10","8","2","0.800","2.07","-0.83","5","5","0","1.000","0.00","0.11","3","2","26.88","21.00"
"15","Kaapo Kahkonen","S.J","1","57.366666666667","18","15","3","0.833","3.14","-1.28","1.57","5","3","2","0.600","2.09","-1.07","5","4","1","0.800","1.05","-0.41","6","6","0","1.000","0.00","0.13","4","5","47.22","21.33"
"11","Matt Murray","TOR","1","59.3","23","19","4","0.826","4.05","-1.81","2.47","5","3","2","0.600","2.02","-1.07","10","8","2","0.800","2.02","-0.83","8","8","0","1.000","0.00","0.17","4","7","32.13","21.25"
"6","Philipp Grubauer","SEA","1","60.683333333333","27","22","5","0.815","4.94","-2.43","2.22","8","5","3","0.625","2.97","-1.51","10","8","2","0.800","1.98","-0.83","7","7","0","1.000","0.00","0.15","0","3","36.56","22.00"
