"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"379","Connor McDavid","EDM","C","15","332.5","15","16","10","6","31","91.18","60","25.00","7.36","87","75","62","22","4","2","6","3","3","0","0","8","18","10","17","20","8","94","82","53.41"
"324","Leon Draisaitl","EDM","C","15","329.68333333333","9","18","15","3","27","72.97","51","17.65","5.61","77","67","54","21","2","9","8","4","4","0","0","5","21","21","6","21","13","193","152","55.94"
"340","David Pastrnak","BOS","R","14","278.15","9","13","7","6","22","78.57","75","12.00","7.64","136","102","69","21","5","11","8","4","4","0","0","8","22","9","17","25","3","4","5","44.44"
"71","Erik Karlsson","S.J","D","16","399.18333333333","10","11","4","7","21","65.63","51","19.61","2.66","111","66","45","5","11","9","6","3","3","0","0","3","16","12","8","20","13","0","0","-"
"188","Nikita Kucherov","T.B","R","14","307.15","6","15","10","5","21","80.77","51","11.76","5.58","90","69","52","16","5","7","10","5","5","0","0","9","18","12","16","18","8","0","0","-"
"294","Nathan MacKinnon","COL","C","12","266.08333333333","3","18","11","7","21","72.41","63","4.76","5.17","101","84","52","18","5","5","14","7","7","0","0","8","4","9","14","13","7","117","117","50.00"
"424","Artemi Panarin","NYR","L","15","305.31666666667","5","16","10","6","21","91.30","40","12.50","3.27","79","55","31","4","1","6","10","5","5","0","0","5","16","4","3","8","3","0","0","-"
"545","Jason Robertson","DAL","L","14","237.61666666667","9","12","4","8","21","80.77","54","16.67","5.73","84","69","54","22","2","9","4","2","2","0","0","1","13","9","8","13","0","0","0","-"
"380","Jack Eichel","VGK","C","15","272.8","9","10","6","4","19","73.08","56","16.07","5.53","87","67","46","15","1","5","0","0","0","0","0","5","12","6","12","15","9","77","101","43.26"
"386","Mikko Rantanen","COL","R","12","256.98333333333","9","10","7","3","19","70.37","41","21.95","4.86","64","53","35","15","4","8","10","5","5","0","0","3","4","10","12","18","7","29","34","46.03"
"552","Martin Necas","CAR","C","14","271.7","7","12","9","3","19","79.17","44","15.91","4.43","81","63","45","20","2","6","10","5","5","0","0","3","10","13","12","18","3","46","52","46.94"
"193","Mika Zibanejad","NYR","C","15","316.98333333333","9","9","7","2","18","75.00","66","13.64","8.69","109","98","65","21","1","7","2","1","1","0","0","7","14","7","10","10","4","118","119","49.79"
"399","Roope Hintz","DAL","C","14","228.41666666667","6","12","7","5","18","72.00","26","23.08","4.7","50","43","41","22","2","4","6","3","3","0","0","2","8","4","9","20","11","43","43","50.00"
"488","Jesper Bratt","N.J","L","14","240.53333333333","5","13","10","3","18","81.82","35","14.29","3.48","68","52","45","13","3","8","2","1","1","0","0","2","10","6","3","11","1","0","0","-"
"492","Tage Thompson","BUF","R","14","247.95","10","8","4","4","18","81.82","59","16.95","6.58","105","81","64","30","4","10","10","5","5","0","0","2","7","6","1","19","3","71","89","44.38"
"538","Elias Pettersson","VAN","C","14","283.2","6","12","4","8","18","64.29","46","13.04","5.26","87","66","45","14","1","5","2","1","1","0","0","4","9","13","13","15","16","64","84","43.24"
"147","Zach Hyman","EDM","L","15","293.48333333333","7","10","7","3","17","62.96","53","13.21","8.41","82","68","66","45","3","6","6","3","3","0","0","4","4","14","20","36","6","2","2","50.00"
"389","Sebastian Aho","CAR","C","14","273.68333333333","7","10","9","1","17","68.00","38","18.42","6.44","67","57","51","26","1","7","10","5","5","0","0","7","9","8","12","17","4","123","96","56.16"
"414","Mitchell Marner","TOR","R","15","334.4","3","14","5","9","17","73.91","31","9.68","3.53","77","52","35","11","3","6","8","4","4","0","0","2","17","16","17","25","6","0","0","-"
