"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"34","Tristan Jarry","PIT","1","60","45","44","1","0.978","1.00","3.25","4.72","11","11","0","1.000","0.00","1.91","12","12","0","1.000","0.00","1.23","16","15","1","0.938","1.00","-0.32","2","13","40.31","14.00"
"62","Jeremy Swayman","BOS","3","179.9","90","88","2","0.978","0.67","6.50","8.3","20","20","0","1.000","0.00","3.48","23","22","1","0.957","0.33","1.36","40","39","1","0.975","0.33","0.70","3","14","37.07","42.50"
"3","Jaroslav Halak","NYR","1","60","25","24","1","0.960","1.00","1.36","3.08","9","9","0","1.000","0.00","1.56","4","3","1","0.750","1.00","-0.59","10","10","0","1.000","0.00","0.42","2","6","36.40","36.00"
"5","Thomas Greiss","STL","2","119.33333333333","74","71","3","0.959","1.51","3.99","6.08","14","12","2","0.857","1.01","0.43","20","19","1","0.950","0.50","1.05","35","35","0","1.000","0.00","1.48","4","9","37.01","20.00"
"67","Kevin Lankinen","NSH","2","120","72","69","3","0.958","1.50","3.80","6.89","15","13","2","0.867","1.00","0.61","28","27","1","0.964","0.50","1.87","24","24","0","1.000","0.00","1.02","4","14","35.14","13.00"
"4","Brian Elliott","T.B","1","60","39","37","2","0.949","2.00","1.69","3.76","14","12","2","0.857","2.00","0.43","10","10","0","1.000","0.00","1.03","15","15","0","1.000","0.00","0.64","1","5","28.21","11.00"
"47","Ilya Samsonov","TOR","4","218.26666666667","94","89","5","0.947","1.37","3.88","9.85","28","26","2","0.929","0.55","2.87","23","21","2","0.913","0.55","0.36","39","38","1","0.974","0.27","0.65","2","13","35.03","26.20"
"21","Frederik Andersen","CAR","3","180","89","84","5","0.944","1.67","3.41","9.83","30","26","4","0.867","1.33","1.21","19","18","1","0.947","0.33","0.95","29","29","0","1.000","0.00","1.23","2","14","38.63","12.60"
"58","Jake Oettinger","DAL","5","303.88333333333","141","133","8","0.943","1.58","5.32","14.62","41","37","4","0.902","0.79","3.12","36","34","2","0.944","0.39","1.69","60","58","2","0.967","0.39","0.54","14","22","32.11","18.13"
"68","Samuel Ersson","PHI","3","152.41666666667","68","64","4","0.941","1.57","2.43","7.24","23","21","2","0.913","0.79","2.00","17","16","1","0.941","0.39","0.74","24","23","1","0.958","0.39","0.02","4","15","33.93","23.00"
