"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"44","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"22","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.94","2.92","9","8","1","0.889","1.00","0.59","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"32","Linus Ullmark","BOS","30","1744.4333333333","857","804","53","0.938","1.82","28.29","76.65","223","194","29","0.870","1.00","10.35","224","213","11","0.951","0.38","13.01","349","336","13","0.963","0.45","0.73","80","143","37.48","22.40"
"68","Jake Oettinger","DAL","35","2021.3166666667","1004","930","74","0.926","2.20","21.23","97.83","290","249","41","0.859","1.22","10.17","244","221","23","0.906","0.68","3.16","422","412","10","0.976","0.30","6.60","73","143","34.41","18.77"
"31","Connor Hellebuyck","WPG","36","2156.5666666667","1128","1042","86","0.924","2.39","20.99","107.95","298","252","46","0.846","1.28","6.58","318","294","24","0.925","0.67","10.09","443","427","16","0.964","0.45","1.43","67","159","36.68","21.34"
"46","Ilya Sorokin","NYI","36","2051.0166666667","1062","981","81","0.924","2.37","19.73","108.93","327","275","52","0.841","1.52","5.70","267","248","19","0.929","0.56","9.62","416","406","10","0.976","0.29","6.37","71","214","34.54","20.09"
"79","Kevin Lankinen","NSH","11","635.65","369","341","28","0.924","2.64","7.00","34.62","97","86","11","0.887","1.04","6.12","101","89","12","0.881","1.13","-1.17","146","141","5","0.966","0.47","0.74","25","64","35.58","23.07"
"63","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"65","Filip Gustavsson","MIN","19","1113.8333333333","541","499","42","0.922","2.26","9.32","49.91","137","115","22","0.839","1.19","2.17","156","142","14","0.910","0.75","2.72","218","212","6","0.972","0.32","2.58","50","81","35.74","20.86"
"37","Tristan Jarry","PIT","27","1583.6","886","816","70","0.921","2.65","14.04","75.44","235","194","41","0.826","1.55","0.47","231","216","15","0.935","0.57","9.76","366","352","14","0.962","0.53","0.40","44","118","37.09","20.59"
"78","Pavel Francouz","COL","13","778.21666666667","401","369","32","0.920","2.47","6.04","34.57","104","83","21","0.798","1.62","-2.65","105","99","6","0.943","0.46","5.26","171","166","5","0.971","0.39","1.73","21","50","35.86","19.88"
"36","Juuse Saros","NSH","35","2070.2666666667","1171","1076","95","0.919","2.75","16.07","114.54","330","280","50","0.848","1.45","8.23","384","347","37","0.904","1.07","4.17","396","388","8","0.980","0.23","7.58","76","160","33.32","20.41"
"54","Ilya Samsonov","TOR","20","1164.25","533","490","43","0.919","2.22","7.56","52.39","156","139","17","0.891","0.88","10.53","142","123","19","0.866","0.98","-3.78","206","199","7","0.966","0.36","1.10","34","89","34.95","22.30"
