"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"400","Connor McDavid","EDM","C","26","594.88333333333","22","26","17","9","48","85.71","101","21.78","12.78","151","131","106","42","6","5","16","8","8","0","0","13","32","19","25","34","9","163","144","53.09"
"340","Leon Draisaitl","EDM","C","26","583.6","17","25","21","4","42","68.85","85","20.00","9.43","139","115","88","30","2","14","14","7","7","0","0","11","40","27","14","37","19","279","236","54.17"
"579","Jason Robertson","DAL","L","26","467.4","23","18","9","9","41","78.85","115","20.00","12.81","188","148","114","52","3","19","8","4","4","0","0","3","22","24","14","25","3","0","0","-"
"193","Nikita Kucherov","T.B","R","25","544.63333333333","11","26","17","9","37","86.05","92","11.96","10.87","182","135","106","33","16","16","20","10","10","0","0","19","38","21","25","38","10","0","0","-"
"17","Sidney Crosby","PIT","C","26","517.91666666667","15","20","11","9","35","81.40","77","19.48","9.79","142","105","93","39","7","14","14","7","7","0","0","5","18","23","32","35","12","281","264","51.56"
"356","David Pastrnak","BOS","R","24","479.85","17","18","11","7","35","76.09","121","14.05","11.82","219","163","106","32","6","16","16","7","7","0","0","12","35","16","29","44","5","5","6","45.45"
"470","Matthew Tkachuk","FLA","L","24","504.73333333333","12","23","13","10","35","72.92","100","12.00","14.74","175","135","114","62","8","22","41","15","13","1","1","15","24","14","17","28","8","6","9","40.00"
"72","Erik Karlsson","S.J","D","28","703.1","11","23","14","9","34","62.96","86","12.79","5.24","195","115","84","13","20","14","8","4","4","0","0","7","35","21","12","41","30","0","0","-"
"309","Nathan MacKinnon","COL","C","23","503.5","8","26","15","11","34","69.39","120","6.67","10.95","195","158","109","37","8","11","20","10","10","0","0","16","10","15","20","24","14","196","223","46.78"
"520","Tage Thompson","BUF","C, R","25","467.21666666667","16","18","10","8","34","73.91","112","14.29","11.63","193","150","119","52","6","17","16","8","8","0","0","6","12","13","12","28","7","136","176","43.59"
"407","Mikko Rantanen","COL","R","23","510.23333333333","15","17","13","4","32","65.31","69","21.74","8.55","118","95","61","25","4","12","16","8","8","0","0","9","10","19","21","26","12","48","78","38.10"
"435","Mitchell Marner","TOR","R","27","581.41666666667","10","22","11","11","32","74.42","68","14.71","7.99","143","97","69","23","4","11","12","6","6","0","0","6","31","30","25","34","21","0","0","-"
"456","Kirill Kaprizov","MIN","L","24","506.33333333333","16","16","11","5","32","82.05","102","15.69","11.12","177","135","110","39","3","17","15","6","5","1","0","11","13","16","22","43","7","0","2","0.00"
"572","Elias Pettersson","VAN","C","26","517.6","12","20","10","10","32","64.00","84","14.29","9.21","165","122","86","27","3","11","4","2","2","0","0","10","16","25","21","25","28","129","169","43.29"
