"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"45","Ilya Samsonov","TOR","2","119.28333333333","53","52","1","0.981","0.50","4.24","4.37","11","10","1","0.909","0.50","1.02","16","16","0","1.000","0.00","1.79","21","21","0","1.000","0.00","0.85","8","5","43.74","9.00"
"65","Kevin Lankinen","NSH","1","60","49","48","1","0.980","1.00","3.84","4.02","14","14","0","1.000","0.00","2.57","12","11","1","0.917","1.00","0.35","22","22","0","1.000","0.00","0.89","4","9","35.47","34.00"
"26","Linus Ullmark","BOS","2","119.6","48","47","1","0.979","0.50","3.74","3.26","9","8","1","0.889","0.50","0.65","12","12","0","1.000","0.00","1.35","23","23","0","1.000","0.00","0.93","3","7","42.88","18.00"
"46","Adin Hill","VGK","2","123.35","53","51","2","0.962","0.97","3.24","6.07","14","13","1","0.929","0.49","1.57","16","16","0","1.000","0.00","1.79","18","17","1","0.944","0.49","-0.28","1","11","31.15","10.00"
"48","Erik Kallgren","TOR","1","60","26","25","1","0.962","1.00","1.57","2.39","7","7","0","1.000","0.00","1.28","7","6","1","0.857","1.00","-0.22","11","11","0","1.000","0.00","0.44","1","6","37.88","11.00"
"25","Connor Hellebuyck","WPG","5","299.56666666667","167","159","8","0.952","1.60","8.51","15.76","49","43","6","0.878","1.20","2.99","41","39","2","0.951","0.40","2.60","66","66","0","1.000","0.00","2.66","13","22","34.37","15.38"
"58","Daniil Tarasov","CBJ","1","65","36","34","2","0.944","1.85","1.56","3.45","7","6","1","0.857","0.92","0.28","13","12","1","0.923","0.92","0.46","13","13","0","1.000","0.00","0.52","1","4","40.92","25.50"
"53","Filip Gustavsson","MIN","2","125","68","64","4","0.941","1.92","2.72","6.73","21","18","3","0.857","1.44","0.85","17","17","0","1.000","0.00","1.91","27","26","1","0.963","0.48","0.09","3","15","33.99","18.25"
"50","Casey DeSmith","PIT","2","119.73333333333","79","74","5","0.937","2.51","2.81","7.59","23","20","3","0.870","1.50","1.22","26","24","2","0.923","1.00","0.92","23","23","0","1.000","0.00","0.93","6","11","37.14","15.60"
"21","Andrei Vasilevskiy","T.B","5","297.13333333333","135","126","9","0.933","1.82","4.34","13.18","43","38","5","0.884","1.01","2.89","35","32","3","0.914","0.61","0.92","49","48","1","0.980","0.20","0.97","10","21","33.19","19.44"
"22","Matt Murray","TOR","4","241.26666666667","147","137","10","0.932","2.49","4.53","14.48","45","42","3","0.933","0.75","5.26","38","35","3","0.921","0.75","1.26","57","53","4","0.930","0.99","-1.70","7","27","33.01","28.70"
"31","Tristan Jarry","PIT","5","302.58333333333","174","162","12","0.931","2.38","5.20","14.22","46","39","7","0.848","1.39","1.44","45","42","3","0.933","0.59","2.05","69","67","2","0.971","0.40","0.78","3","22","39.55","18.75"
"11","Darcy Kuemper","WSH","3","155.91666666667","83","77","6","0.928","2.31","2.20","6.79","14","10","4","0.714","1.54","-1.43","31","30","1","0.968","0.38","2.48","37","36","1","0.973","0.38","0.49","8","9","34.55","13.83"
"18","Anton Forsberg","OTT","3","149.66666666667","83","77","6","0.928","2.41","2.20","8.72","26","23","3","0.885","1.20","1.77","23","22","1","0.957","0.40","1.58","32","30","2","0.938","0.80","-0.71","7","12","30.78","24.83"
"33","Pheonix Copley","L.A","2","119.95","55","51","4","0.927","2.00","1.44","5.6","11","10","1","0.909","0.50","1.02","17","16","1","0.941","0.50","0.91","25","23","2","0.920","1.00","-0.99","3","12","36.20","33.25"
"68","Pyotr Kochetkov","CAR","5","264.11666666667","122","113","9","0.926","2.04","3.06","10.41","39","33","6","0.846","1.36","1.16","26","24","2","0.923","0.45","0.92","42","41","1","0.976","0.23","0.69","11","22","37.20","17.00"
"7","Semyon Varlamov","NYI","3","179.55","78","72","6","0.923","2.01","1.71","7.74","16","14","2","0.875","0.67","0.94","29","26","3","0.897","1.00","0.25","27","26","1","0.963","0.33","0.09","10","13","36.92","24.33"
"15","Scott Wedgewood","DAL","3","144.43333333333","75","69","6","0.920","2.49","1.41","6.23","22","17","5","0.773","2.08","-0.96","18","17","1","0.944","0.42","1.02","32","32","0","1.000","0.00","1.29","4","8","32.15","15.33"
"66","Akira Schmid","N.J","2","88.3","48","44","4","0.917","2.72","0.74","5.31","10","9","1","0.900","0.68","0.84","12","10","2","0.833","1.36","-0.65","23","22","1","0.957","0.68","-0.07","1","10","40.52","26.00"
"41","Igor Shesterkin","NYR","6","365.58333333333","203","186","17","0.916","2.79","3.07","18.81","56","46","10","0.821","1.64","0.28","55","53","2","0.964","0.33","4.17","78","73","5","0.936","0.82","-1.86","25","20","33.77","20.24"
"23","Joonas Korpisalo","CBJ","4","165.18333333333","94","86","8","0.915","2.91","1.29","9.44","27","24","3","0.889","1.09","1.96","20","19","1","0.950","0.36","1.24","42","38","4","0.905","1.45","-2.31","4","15","32.69","17.00"
"36","Vitek Vanecek","N.J","5","264.5","141","129","12","0.915","2.72","1.94","12.75","38","32","6","0.842","1.36","0.97","38","33","5","0.868","1.13","-0.74","60","59","1","0.983","0.23","1.42","7","22","33.89","18.25"
"55","Stuart Skinner","EDM","6","357.11666666667","198","181","17","0.914","2.86","2.57","21.7","66","55","11","0.833","1.85","1.11","46","43","3","0.935","0.50","2.16","73","70","3","0.959","0.50","-0.06","6","35","32.95","19.29"
"67","Spencer Knight","FLA","5","263.21666666667","161","147","14","0.913","3.19","1.91","13.43","41","33","8","0.805","1.82","-0.47","44","39","5","0.886","1.14","-0.07","70","69","1","0.986","0.23","1.82","1","19","35.53","16.86"
"8","Jacob Markstrom","CGY","2","113.93333333333","45","41","4","0.911","2.11","0.45","4.63","13","12","1","0.923","0.53","1.39","15","12","3","0.800","1.58","-1.32","16","16","0","1.000","0.00","0.64","4","2","29.47","25.75"
"9","Jake Allen","MTL","5","295.78333333333","158","144","14","0.911","2.84","1.62","17.46","49","41","8","0.837","1.62","0.99","41","36","5","0.878","1.01","-0.40","62","61","1","0.984","0.20","1.50","9","21","32.72","21.21"
"51","Charlie Lindgren","WSH","5","261.45","124","113","11","0.911","2.52","1.26","9.81","22","18","4","0.818","0.92","0.04","31","27","4","0.871","0.92","-0.52","64","61","3","0.953","0.69","-0.42","15","6","39.56","26.00"
"3","Jaroslav Halak","NYR","2","117.53333333333","55","50","5","0.909","2.55","0.44","5.03","12","10","2","0.833","1.02","0.20","13","11","2","0.846","1.02","-0.54","27","26","1","0.963","0.51","0.09","5","7","36.85","20.20"
"56","Jake Oettinger","DAL","5","287.21666666667","132","120","12","0.909","2.51","1.05","14.9","44","38","6","0.864","1.25","2.08","29","25","4","0.862","0.84","-0.75","54","52","2","0.963","0.42","0.17","9","27","32.70","21.58"
"30","Juuse Saros","NSH","4","241.46666666667","129","117","12","0.907","2.98","0.75","11.71","41","33","8","0.805","1.99","-0.47","33","29","4","0.879","0.99","-0.30","41","41","0","1.000","0.00","1.65","16","18","38.96","19.25"
"39","Ville Husso","DET","5","272.38333333333","150","136","14","0.907","3.08","0.83","16.49","48","43","5","0.896","1.10","3.81","42","36","6","0.857","1.32","-1.29","50","47","3","0.940","0.66","-0.99","11","26","33.78","25.71"
"52","Carter Hart","PHI","6","359.2","160","145","15","0.906","2.51","0.82","15.97","50","38","12","0.760","2.00","-2.82","36","34","2","0.944","0.33","2.04","60","60","0","1.000","0.00","2.42","16","34","36.07","20.13"
"59","Eetu Makiniemi","S.J","2","84.333333333333","32","29","3","0.906","2.13","0.16","2.64","9","8","1","0.889","0.71","0.65","9","7","2","0.778","1.42","-0.99","12","12","0","1.000","0.00","0.48","4","3","32.72","26.00"
"4","Brian Elliott","T.B","2","122.38333333333","73","66","7","0.904","3.43","0.22","7.4","29","24","5","0.828","2.45","0.32","12","12","0","1.000","0.00","1.35","27","25","2","0.926","0.98","-0.91","2","17","34.67","14.29"
"43","Dan Vladar","CGY","6","360.18333333333","177","160","17","0.904","2.83","0.50","15.87","42","37","5","0.881","0.83","2.71","63","55","8","0.873","1.33","-0.94","61","57","4","0.934","0.67","-1.54","8","21","35.48","28.35"
