"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"384","Artemi Panarin","NYR","L","4","71.633333333333","4","5","2","3","9","81.82","9","44.44","0.94","16","12","9","4","1","2","4","2","2","0","0","1","5","1","1","1","1","0","1","0.00"
"413","Clayton Keller","ARI","R","4","79.983333333333","3","6","5","1","9","81.82","9","33.33","0.83","17","15","9","3","0","1","2","1","1","0","0","0","1","1","0","3","1","0","0","-"
"311","Adrian Kempe","L.A","R","3","53.083333333333","7","1","1","0","8","80.00","14","50.00","1.43","21","19","14","9","2","0","2","1","1","0","0","0","1","1","3","0","1","0","0","-"
"610","Tim Stützle","OTT","L","3","62.516666666667","3","5","5","0","8","88.89","8","37.50","0.9","14","12","10","3","0","2","2","1","1","0","0","1","5","4","7","5","4","9","23","28.13"
"65","Erik Karlsson","S.J","D","3","73.866666666667","2","5","2","3","7","77.78","9","22.22","0.48","17","11","5","0","3","3","0","0","0","0","0","0","2","4","1","2","3","0","1","0.00"
"301","Dylan Larkin","DET","C","4","81.566666666667","5","2","0","2","7","87.50","16","31.25","1.4","26","21","14","4","0","2","0","0","0","0","0","1","1","0","0","2","1","37","30","55.22"
"306","Nick Schmaltz","ARI","C","4","82.166666666667","3","4","3","1","7","77.78","9","33.33","0.68","10","9","4","2","0","0","0","0","0","0","0","2","2","9","1","8","2","0","0","-"
"403","Matthew Tkachuk","FLA","L","4","84.083333333333","2","5","3","2","7","87.50","21","9.52","3.03","29","24","18","9","0","5","0","0","0","0","0","3","2","4","2","0","2","0","0","-"
"19","Anze Kopitar","L.A","C","3","55.633333333333","1","5","4","1","6","66.67","5","20.00","0.29","7","6","4","1","1","0","0","0","0","0","0","0","1","1","3","0","4","21","29","42.00"
"120","Tyler Toffoli","CGY","R","4","63.216666666667","4","2","1","1","6","85.71","15","26.67","1.04","35","24","15","4","0","3","0","0","0","0","0","1","2","1","3","1","1","0","0","-"
"176","Mika Zibanejad","NYR","C","4","73.766666666667","5","1","1","0","6","85.71","13","38.46","2.68","23","23","18","10","0","3","2","1","1","0","0","0","5","1","4","4","6","33","39","45.83"
"178","Dougie Hamilton","N.J","D","3","68.05","2","4","1","3","6","100.00","10","20.00","0.67","22","16","8","0","1","1","6","3","3","0","0","1","0","0","3","6","9","0","0","-"
"416","Dillon Dube","CGY","C","4","57.883333333333","3","3","3","0","6","75.00","13","23.08","1.31","18","15","13","6","2","1","19","4","2","1","1","2","1","0","4","7","1","1","0","100.00"
"461","Juuso Valimaki","ARI","D","4","87.3","0","6","0","6","6","60.00","10","0.00","0.37","15","11","7","1","1","1","2","1","1","0","0","1","1","1","3","14","6","0","0","-"
"478","Elias Pettersson","VAN","C","5","105.73333333333","4","2","1","1","6","75.00","16","25.00","1.88","27","23","17","12","0","3","0","0","0","0","0","4","7","1","6","7","6","36","35","50.70"
"38","Alex Killorn","T.B","L","4","68.183333333333","0","5","1","4","5","100.00","3","0.00","0.36","9","6","7","2","0","0","0","0","0","0","0","1","2","1","5","1","0","0","0","-"
"78","Mike Hoffman","MTL","L","3","53.416666666667","1","4","1","3","5","71.43","14","7.14","0.91","17","16","7","1","0","1","2","1","1","0","0","0","3","0","0","1","1","0","0","-"
"86","Evander Kane","EDM","L","4","76.15","3","2","0","2","5","100.00","13","23.08","0.94","22","15","17","5","3","2","13","5","4","1","0","5","2","0","4","5","1","1","0","100.00"
"94","Chris Kreider","NYR","L","4","72.316666666667","1","4","4","0","5","100.00","12","8.33","1.5","20","18","14","10","1","2","0","0","0","0","0","0","4","1","4","6","2","1","3","25.00"
"127","Brock Nelson","NYI","C","4","75.483333333333","2","3","0","3","5","62.50","13","15.38","1.52","25","19","16","7","1","5","0","0","0","0","0","1","3","1","0","8","2","24","21","53.33"
"152","Ondrej Palat","N.J","L","3","55.583333333333","2","3","3","0","5","83.33","4","50.00","0.55","5","4","3","3","0","2","0","0","0","0","0","1","3","3","7","3","6","0","2","0.00"
"158","Vincent Trocheck","NYR","C","4","69.166666666667","1","4","3","1","5","55.56","8","12.50","1.46","17","14","13","8","1","3","4","2","2","0","0","0","2","5","12","7","3","43","25","63.24"
"171","Nikita Kucherov","T.B","R","4","83.45","1","4","3","1","5","100.00","9","11.11","0.89","21","13","13","6","3","2","0","0","0","0","0","0","4","3","3","7","3","0","0","-"
"321","Brayden Point","T.B","C","4","77.666666666667","3","2","1","1","5","100.00","14","21.43","2.63","22","20","22","15","6","2","5","1","0","1","0","2","3","4","1","4","4","10","7","58.82"
"345","Connor McDavid","EDM","C","4","93.266666666667","1","4","2","2","5","62.50","19","5.26","1.81","24","19","14","9","0","0","2","1","1","0","0","2","5","4","12","5","3","25","15","62.50"
"361","Brock Boeser","VAN","R","5","86.583333333333","1","4","2","2","5","62.50","11","9.09","1.83","21","16","12","6","0","1","2","1","1","0","0","1","2","4","9","1","1","1","2","33.33"
"362","Mathew Barzal","NYI","C","4","79.666666666667","2","3","3","0","5","83.33","7","28.57","0.49","18","10","10","1","1","1","0","0","0","0","0","0","3","5","2","5","1","0","1","0.00"
"375","Mitchell Marner","TOR","R","3","65.9","1","4","4","0","5","100.00","8","12.50","0.44","19","8","11","4","0","2","0","0","0","0","0","0","6","5","1","1","0","0","1","0.00"
"382","Anthony Cirelli","T.B","C","4","68.8","2","3","2","1","5","83.33","11","18.18","1.36","16","14","14","8","0","0","10","1","0","0","1","1","1","2","0","7","2","41","33","55.41"
"449","Brandon Hagel","T.B","L","4","75.516666666667","3","2","1","1","5","83.33","11","27.27","2.1","23","18","16","10","1","1","0","0","0","0","0","1","2","4","2","12","2","0","1","0.00"
"525","Quinn Hughes","VAN","D","5","114.35","0","5","3","2","5","50.00","12","0.00","0.69","27","18","7","3","0","1","6","3","3","0","0","1","4","3","1","4","4","0","0","-"
"526","Brady Tkachuk","OTT","L","3","52.966666666667","2","3","0","3","5","71.43","9","22.22","1.6","15","13","11","6","1","1","5","1","0","1","0","1","3","0","15","4","0","10","18","35.71"
"545","Noah Dobson","NYI","D","4","78.016666666667","1","4","4","0","5","71.43","5","20.00","0.48","16","9","7","0","1","1","0","0","0","0","0","1","1","3","4","8","4","0","0","-"
"578","Moritz Seider","DET","D","4","92.416666666667","0","5","3","2","5","71.43","7","0.00","0.37","13","9","5","0","0","1","6","3","3","0","0","1","1","1","7","5","7","0","0","-"
"581","Kaapo Kakko","NYR","R","4","63.983333333333","2","3","2","1","5","83.33","6","33.33","0.91","11","9","5","1","0","0","0","0","0","0","0","0","3","4","0","5","2","0","0","-"
"1","Eric Staal","FLA","C","4","52.283333333333","3","1","1","0","4","100.00","7","42.86","2.32","11","9","7","4","1","0","0","0","0","0","0","0","0","4","1","1","3","22","28","44.00"
"11","Evgeni Malkin","PIT","C","3","58.283333333333","0","4","3","1","4","100.00","8","0.00","0.68","16","11","12","2","1","1","4","2","2","0","0","1","3","2","3","1","1","13","17","43.33"
"12","Blake Wheeler","WPG","R","2","34.7","2","2","2","0","4","100.00","4","50.00","1.44","9","6","6","4","0","0","0","0","0","0","0","0","0","1","2","2","1","0","0","-"
