"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"59","Dylan Ferguson","OTT","1","60","49","48","1","0.980","1.00","4.10","4.14","11","10","1","0.909","1.00","1.17","19","19","0","1.000","0.00","2.09","17","17","0","1.000","0.00","0.72","2","9","36.08","12.00"
"68","Ivan Prosvetov","ARI","3","179.5","105","100","5","0.952","1.67","5.93","11.25","26","24","2","0.923","0.67","3.12","30","27","3","0.900","1.00","0.29","47","47","0","1.000","0.00","1.98","8","22","34.99","19.40"
"32","Pheonix Copley","L.A","3","184.75","78","74","4","0.949","1.30","4.12","7.93","15","13","2","0.867","0.65","0.96","26","24","2","0.923","0.65","0.86","31","31","0","1.000","0.00","1.31","5","12","37.90","23.50"
"61","Logan Thompson","VGK","1","53.883333333333","39","37","2","0.949","2.23","2.06","3.76","14","12","2","0.857","2.23","0.76","9","9","0","1.000","0.00","0.99","13","13","0","1.000","0.00","0.55","0","9","32.97","20.00"
"3","Jaroslav Halak","NYR","2","121.63333333333","57","54","3","0.947","1.48","2.94","5.8","20","20","0","1.000","0.00","3.94","13","11","2","0.846","0.99","-0.57","22","21","1","0.955","0.49","-0.07","2","15","31.02","45.33"
"63","Collin Delia","VAN","1","59.466666666667","18","17","1","0.944","1.01","0.87","2.28","6","5","1","0.833","1.01","0.18","5","5","0","1.000","0.00","0.55","7","7","0","1.000","0.00","0.30","0","5","27.61","9.00"
"67","Joel Hofer","STL","4","241.9","125","118","7","0.944","1.74","6.02","10.91","28","24","4","0.857","0.99","1.52","32","30","2","0.938","0.50","1.51","59","58","1","0.983","0.25","1.49","7","13","36.42","23.57"
"40","Igor Shesterkin","NYR","7","424.85","224","211","13","0.942","1.84","10.33","19.93","62","56","6","0.903","0.85","6.22","56","51","5","0.911","0.71","1.15","92","90","2","0.978","0.28","1.88","14","39","37.74","20.38"
"19","Petr Mrazek","CHI","3","148.73333333333","95","89","6","0.937","2.42","3.89","8.59","31","28","3","0.903","1.21","3.11","27","24","3","0.889","1.21","-0.03","33","33","0","1.000","0.00","1.39","9","10","31.59","18.33"
"60","Jeremy Swayman","BOS","5","295.75","140","131","9","0.936","1.83","5.58","14.68","36","30","6","0.833","1.22","1.09","39","37","2","0.949","0.41","2.28","56","55","1","0.982","0.20","1.36","9","18","37.32","19.22"
"35","Vitek Vanecek","N.J","4","244.58333333333","115","107","8","0.930","1.96","3.98","10.22","22","18","4","0.818","0.98","0.34","39","35","4","0.897","0.98","0.28","49","49","0","1.000","0.00","2.07","18","15","36.97","19.25"
