"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"430","Connor McDavid","EDM","C","61","1391.1666666667","50","65","44","21","115","82.73","272","18.38","32.77","396","336","280","125","13","28","22","11","11","0","0","32","63","60","67","90","33","381","355","51.77"
"361","Leon Draisaitl","EDM","C","59","1300.7666666667","36","53","45","8","89","68.46","180","20.00","22.77","305","249","183","72","3","27","22","11","11","0","0","19","71","54","42","108","31","574","486","54.15"
"203","Nikita Kucherov","T.B","R","59","1201.5333333333","23","62","36","26","85","80.19","196","11.73","22.12","396","290","236","82","43","33","30","15","15","0","0","30","73","41","45","80","23","1","0","100.00"
"378","David Pastrnak","BOS","R","59","1167.7333333333","42","38","23","15","80","76.19","283","14.84","27.27","515","373","256","79","18","41","32","15","15","0","0","23","83","40","63","98","24","6","8","42.86"
"561","Tage Thompson","BUF","C, R","58","1092.5833333333","40","39","22","17","79","74.53","228","17.54","23.04","410","310","237","95","14","29","24","12","12","0","0","16","24","34","31","63","20","292","385","43.13"
"508","Matthew Tkachuk","FLA","L","58","1188.6833333333","28","50","26","24","78","70.91","229","12.23","33.04","392","303","267","149","13","50","80","29","25","2","2","33","51","26","40","47","24","11","14","44.00"
"75","Erik Karlsson","S.J","D","60","1531.9166666667","19","58","32","26","77","65.81","150","12.67","9.67","368","211","150","24","42","31","14","7","7","0","0","11","76","60","26","74","66","0","1","0.00"
"621","Elias Pettersson","VAN","C","58","1174.25","28","48","31","17","76","71.70","196","14.29","22.25","375","283","208","76","7","26","8","4","4","0","0","23","37","40","49","64","71","314","410","43.37"
"469","Mitchell Marner","TOR","R","60","1261.4166666667","20","54","29","25","74","75.51","141","14.18","14.15","304","196","148","43","8","26","20","10","10","0","0","9","65","80","48","90","33","0","4","0.00"
"782","Jack Hughes","N.J","C","55","1105.0166666667","36","38","23","15","74","77.08","250","14.40","27.78","398","305","243","88","34","28","4","2","2","0","0","20","58","45","11","79","14","93","176","34.57"
"628","Jason Robertson","DAL","L","60","1142.5","35","38","24","14","73","76.04","234","14.96","24.46","429","310","235","84","6","41","16","8","8","0","0","6","47","45","38","59","12","0","1","0.00"
"204","Ryan Nugent-Hopkins","EDM","C","61","1217.7166666667","28","44","17","27","72","60.00","144","19.44","20.31","239","191","169","73","5","16","28","13","13","0","0","7","17","40","36","55","23","273","331","45.20"
"364","William Nylander","TOR","R","60","1104.25","33","39","24","15","72","71.29","220","15.00","26.58","373","298","241","111","17","26","16","8","8","0","0","12","25","57","14","77","18","20","32","38.46"
"17","Sidney Crosby","PIT","C","59","1181.7833333333","26","45","27","18","71","78.02","169","15.38","22.48","304","233","189","100","17","33","46","15","13","0","2","13","44","44","60","58","30","680","613","52.59"
"328","Nathan MacKinnon","COL","C","47","1062.4666666667","22","49","31","18","71","76.34","248","8.87","21.55","417","319","222","64","12","25","24","12","12","0","0","21","29","32","32","48","26","385","459","45.62"
"439","Mikko Rantanen","COL","R","58","1315.2","40","31","26","5","71","68.27","222","18.02","23.63","376","298","202","72","10","28","48","20","19","0","1","21","25","41","64","93","33","149","174","46.13"
"492","Kirill Kaprizov","MIN","L","60","1267.4","37","34","25","9","71","75.53","227","16.30","29.13","443","323","266","102","7","31","31","14","13","1","0","27","46","42","62","97","28","1","3","25.00"
"157","Zach Hyman","EDM","L","60","1240.8166666667","28","41","22","19","69","53.49","223","12.56","35.81","342","292","293","184","9","35","29","13","12","1","0","22","26","30","58","125","18","5","4","55.56"
"391","Brayden Point","T.B","C","59","1163.2833333333","36","33","16","17","69","65.71","177","20.34","26.07","282","238","252","153","31","26","7","2","1","1","0","14","30","42","28","81","23","303","299","50.33"
"481","Artemi Panarin","NYR","L","60","1201.5","19","48","27","21","67","77.91","149","12.75","14.93","323","230","161","33","9","24","24","12","12","0","0","12","71","25","21","34","9","2","7","22.22"
"426","Kyle Connor","WPG","L","60","1232.7833333333","26","40","27","13","66","70.97","208","12.50","23.72","374","289","252","96","9","31","12","6","6","0","0","8","30","28","36","51","17","2","5","28.57"
"208","Mika Zibanejad","NYR","C","60","1232.2333333333","31","33","22","11","64","72.73","206","15.05","25.07","360","303","187","68","10","21","14","7","7","0","0","17","49","39","51","51","33","485","521","48.21"
"367","Kevin Fiala","L.A","L","61","1077.2166666667","21","42","28","14","63","76.83","188","11.17","22.96","323","245","211","97","25","26","50","25","25","0","0","18","36","16","45","84","17","8","7","53.33"
"11","Evgeni Malkin","PIT","C","59","1096.15","23","39","25","14","62","76.54","175","13.14","20.3","308","229","201","77","14","31","36","18","18","0","0","20","81","63","36","70","21","326","315","50.86"
"336","Bo Horvat","NYI, VAN","C","60","1251.8166666667","36","26","15","11","62","63.27","171","21.05","23","263","225","195","101","3","17","14","7","7","0","0","16","25","30","44","46","43","740","590","55.64"
"372","Alex Tuch","BUF","R","57","1081.8166666667","28","34","23","11","62","62.00","164","17.07","19.42","266","225","149","64","13","19","16","8","8","0","0","11","23","42","39","44","36","24","25","48.98"
"695","Brady Tkachuk","OTT","L","59","1092.5166666667","25","37","23","14","62","66.67","246","10.16","37.34","395","340","287","178","14","45","79","28","22","5","1","25","40","19","176","69","8","265","294","47.41"
"712","Rasmus Dahlin","BUF","D","56","1456.65","14","48","29","19","62","50.00","161","8.70","12.4","289","205","116","27","5","15","72","32","31","0","1","17","47","30","82","93","98","0","0","-"
"69","Steven Stamkos","T.B","C","59","1139.9666666667","26","35","21","14","61","61.00","197","13.20","25.48","351","273","229","86","34","33","32","16","16","0","0","12","42","21","67","68","37","381","305","55.54"
"100","John Tavares","TOR","C","60","1050.1333333333","27","34","20","14","61","71.76","212","12.74","32","342","294","268","160","6","39","28","14","14","0","0","6","44","38","90","93","26","537","394","57.68"
"146","Brock Nelson","NYI","C","63","1184.4","27","33","20","13","60","72.29","184","14.67","21.46","338","247","218","91","16","39","24","12","12","0","0","19","36","40","42","62","35","390","447","46.59"
"826","Tim Stützle","OTT","L","55","1139.4","27","33","20","13","60","71.43","157","17.20","20.23","295","217","194","81","9","24","40","20","20","0","0","23","42","40","84","95","38","138","219","38.66"
"156","Jeff Skinner","BUF","L","55","959.6","25","34","21","13","59","62.77","162","15.43","20.89","294","218","202","104","10","35","19","8","7","1","0","22","30","23","17","41","12","103","112","47.91"
"339","Josh Morrissey","WPG","D","60","1433.4666666667","11","48","28","20","59","57.28","120","9.17","8.78","282","192","95","24","4","12","29","13","12","1","0","14","47","24","73","53","90","0","0","-"
