"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"24","Connor Hellebuyck","WPG","1","60","32","31","1","0.969","1.00","1.94","3.69","6","5","1","0.833","1.00","-0.03","13","13","0","1.000","0.00","1.41","12","12","0","1.000","0.00","0.52","0","9","31.53","5.00"
"42","Ilya Samsonov","TOR","2","119.26666666667","59","57","2","0.966","1.01","3.42","3.91","11","10","1","0.909","0.50","0.77","11","10","1","0.909","0.50","0.19","30","30","0","1.000","0.00","1.29","2","6","47.31","19.50"
"31","Pheonix Copley","L.A","2","120","54","52","2","0.963","1.00","2.96","6.72","17","15","2","0.882","1.00","0.74","8","8","0","1.000","0.00","0.87","27","27","0","1.000","0.00","1.16","3","7","33.83","18.50"
"7","Jake Allen","MTL","2","120","53","51","2","0.962","1.00","2.87","5.51","14","13","1","0.929","0.50","1.25","13","12","1","0.923","0.50","0.41","22","22","0","1.000","0.00","0.95","1","8","37.91","22.50"
"55","Jeremy Swayman","BOS","2","118.08333333333","51","49","2","0.961","1.02","2.68","5.36","12","11","1","0.917","0.51","0.93","19","18","1","0.947","0.51","1.05","17","17","0","1.000","0.00","0.73","5","6","33.80","22.50"
"56","Logan Thompson","VGK","1","41.316666666667","24","23","1","0.958","1.45","1.20","2.3","6","5","1","0.833","1.45","-0.03","7","7","0","1.000","0.00","0.76","11","11","0","1.000","0.00","0.47","3","7","34.71","5.00"
"60","Kevin Mandolese","OTT","1","65","48","46","2","0.958","1.85","2.41","4.22","15","15","0","1.000","0.00","2.41","17","16","1","0.941","0.92","0.84","15","14","1","0.933","0.92","-0.35","1","7","32.50","42.00"
"45","Connor Ingram","ARI","2","128.61666666667","91","87","4","0.956","1.87","4.36","7.86","24","21","3","0.875","1.40","0.86","28","27","1","0.964","0.47","2.03","33","33","0","1.000","0.00","1.42","18","12","36.59","15.50"
"22","Joonas Korpisalo","CBJ","2","120","79","75","4","0.949","2.00","3.26","8.3","23","21","2","0.913","1.00","1.70","25","23","2","0.920","1.00","0.70","26","26","0","1.000","0.00","1.12","3","12","34.47","19.75"
"61","Pavel Francouz","COL","1","63.45","38","36","2","0.947","1.89","1.49","3.52","9","7","2","0.778","1.89","-0.55","14","14","0","1.000","0.00","1.51","11","11","0","1.000","0.00","0.47","3","5","39.58","14.50"
"53","Jake Oettinger","DAL","3","188.5","110","104","6","0.945","1.91","4.10","8.82","20","17","3","0.850","0.95","0.22","32","30","2","0.938","0.64","1.46","50","49","1","0.980","0.32","1.15","2","16","39.80","19.17"
"43","Adin Hill","VGK","4","198.68333333333","72","68","4","0.944","1.21","2.61","6.39","10","7","3","0.700","0.91","-1.39","20","20","0","1.000","0.00","2.16","32","31","1","0.969","0.30","0.38","9","11","41.82","10.25"
"50","Filip Gustavsson","MIN","4","207.11666666667","107","101","6","0.944","1.74","3.83","9.52","27","22","5","0.815","1.45","-0.66","30","29","1","0.967","0.29","2.24","47","47","0","1.000","0.00","2.02","11","9","33.77","14.33"
"11","Sergei Bobrovsky","FLA","5","302.46666666667","176","166","10","0.943","1.98","6.16","18.78","68","64","4","0.941","0.79","6.94","41","36","5","0.878","0.99","-0.57","62","61","1","0.984","0.20","1.67","16","32","31.52","22.90"
"19","Magnus Hellberg","DET","1","59.933333333333","35","33","2","0.943","2.00","1.21","4.05","9","8","1","0.889","1.00","0.45","17","16","1","0.941","1.00","0.84","9","9","0","1.000","0.00","0.39","1","6","30.14","19.50"
"26","Aaron Dell","S.J","2","82.383333333333","35","33","2","0.943","1.46","1.21","4.22","14","12","2","0.857","1.46","0.25","8","8","0","1.000","0.00","0.87","12","12","0","1.000","0.00","0.52","2","8","26.03","10.50"
"36","Kaapo Kahkonen","S.J","4","217.86666666667","128","120","8","0.938","2.20","3.76","13.52","41","35","6","0.854","1.65","0.60","35","33","2","0.943","0.55","1.79","48","48","0","1.000","0.00","2.07","9","19","33.37","17.75"
"46","Casey DeSmith","PIT","4","205.56666666667","127","119","8","0.937","2.34","3.66","11.4","44","40","4","0.909","1.17","3.08","32","29","3","0.906","0.88","0.46","44","43","1","0.977","0.29","0.90","14","16","33.17","20.63"
