"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"410","Connor McDavid","EDM","C","73","291.63333333333","21","42","25","17","63","81.82","96","21.88","14.13","151","120","109","37","1","8","2","1","1","0","0","4","23","5","4","20","1","18","11","62.07"
"347","Leon Draisaitl","EDM","C","71","286.08333333333","28","27","19","8","55","71.43","94","29.79","14.94","149","128","89","34","0","14","6","3","3","0","0","1","13","5","2","14","1","182","125","59.28"
"196","Ryan Nugent-Hopkins","EDM","C","73","286.86666666667","13","32","11","21","45","58.44","53","24.53","7.47","83","65","61","22","0","5","2","1","1","0","0","1","7","1","4","6","2","6","10","37.50"
"195","Nikita Kucherov","T.B","R","74","301.68333333333","8","36","22","14","44","86.27","69","11.59","7.81","144","102","79","16","9","6","8","4","4","0","0","3","22","5","7","14","2","0","0","-"
"11","Evgeni Malkin","PIT","C","73","289.85","10","23","13","10","33","78.57","59","16.95","8.49","123","85","78","19","2","11","4","2","2","0","0","2","27","4","3","9","2","24","18","57.14"
"97","John Tavares","TOR","C","71","242.43333333333","13","20","14","6","33","71.74","91","14.29","18.55","132","121","117","87","1","25","4","2","2","0","0","0","8","0","4","12","0","157","100","61.09"
"447","Mitchell Marner","TOR","R","72","255.98333333333","8","25","6","19","33","68.75","41","19.51","4.23","86","52","38","5","0","8","2","1","1","0","0","1","18","4","2","11","1","0","0","-"
"364","David Pastrnak","BOS","R","72","278.16666666667","16","16","10","6","32","72.73","112","14.29","12.19","214","154","95","24","0","15","6","3","3","0","0","3","21","4","2","18","3","1","0","100.00"
"483","Matthew Tkachuk","FLA","L","70","308.05","13","19","7","12","32","71.11","93","13.98","18.3","138","122","103","75","3","26","0","0","0","0","0","0","14","2","0","12","0","2","7","22.22"
"531","Tage Thompson","BUF","C, R","72","243.23333333333","19","13","6","7","32","71.11","76","25.00","7.11","125","97","58","14","3","4","0","0","0","0","0","1","9","2","2","10","0","13","13","50.00"
"591","Jason Robertson","DAL","L","73","241.48333333333","10","22","14","8","32","74.42","88","11.36","10.46","155","114","79","20","1","17","8","4","4","0","0","1","6","3","0","6","1","0","0","-"
"67","Steven Stamkos","T.B","C","73","294.9","13","18","12","6","31","58.49","89","14.61","11.11","167","127","98","17","12","10","6","3","3","0","0","0","15","1","4","11","0","94","78","54.65"
"200","Mika Zibanejad","NYR","C","73","262.73333333333","19","12","6","6","31","81.58","90","21.11","12.38","164","135","72","21","1","10","2","1","1","0","0","1","10","1","2","2","0","51","33","60.71"
"419","Mikko Rantanen","COL","R","71","291.35","11","20","16","4","31","62.00","61","18.03","8.68","110","89","60","18","2","5","2","1","1","0","0","1","7","3","3","16","0","41","57","41.84"
"469","Kirill Kaprizov","MIN","L","65","249.16666666667","16","15","13","2","31","73.81","82","19.51","13.13","138","109","95","40","1","13","0","0","0","0","0","4","9","1","3","7","1","0","0","-"
"650","Quinn Hughes","VAN","D","68","278.13333333333","2","29","14","15","31","83.78","45","4.44","3.07","95","58","22","3","1","7","4","2","2","0","0","0","8","4","0","5","2","0","0","-"
"316","Nathan MacKinnon","COL","C","60","241.23333333333","9","21","7","14","30","65.22","92","9.78","9.3","149","120","72","14","1","9","4","2","2","0","0","1","6","2","3","10","0","31","51","37.80"
"458","Artemi Panarin","NYR","L","73","267.85","5","25","12","13","30","71.43","54","9.26","7.23","129","90","67","10","0","12","6","3","3","0","0","1","12","1","2","3","1","0","0","-"
"604","Cale Makar","COL","D","56","226.76666666667","5","25","18","7","30","76.92","38","13.16","3.63","88","60","30","2","0","8","4","2","2","0","0","0","7","3","4","4","3","0","0","-"
"666","Rasmus Dahlin","BUF","D","68","252.11666666667","5","25","16","9","30","66.67","42","11.90","3.44","79","54","25","3","2","3","8","4","4","0","0","2","8","1","6","5","2","0","0","-"
"112","Tyson Barrie","EDM, NSH","D","74","219.55","4","24","11","13","28","54.90","31","12.90","2.89","76","46","17","2","1","8","6","3","3","0","0","1","3","6","2","2","2","0","0","-"
"376","Brayden Point","T.B","C","74","284.93333333333","18","10","4","6","28","57.14","60","30.00","11.84","102","87","98","56","6","7","0","0","0","0","0","1","6","6","2","9","0","52","45","53.61"
"132","Mats Zuccarello","MIN","R","71","266.85","9","18","8","10","27","62.79","50","18.00","4.85","99","70","41","9","0","10","4","2","2","0","0","3","8","2","3","4","1","0","0","-"
"202","Dougie Hamilton","N.J","D","73","226.71666666667","8","19","10","9","27","77.14","47","17.02","4.15","106","65","43","5","4","10","4","2","2","0","0","0","6","1","1","2","4","0","0","-"
"205","J.T. Miller","VAN","C","71","285.15","10","17","13","4","27","62.79","72","13.89","8.11","140","107","75","24","2","13","6","3","3","0","0","0","12","3","3","9","0","57","32","64.04"
"355","Dylan Larkin","DET","C","71","254.18333333333","14","13","4","9","27","67.50","66","21.21","10.65","117","90","95","41","2","11","2","1","1","0","0","3","6","3","0","5","1","158","106","59.85"
"371","Brandon Montour","FLA","D","71","298.8","3","24","12","12","27","57.45","52","5.77","4.63","99","74","33","7","0","6","12","6","6","0","0","2","4","2","1","3","6","0","0","-"
"406","Kyle Connor","WPG","L","74","272.71666666667","7","20","12","8","27","64.29","78","8.97","8.56","148","109","77","15","3","16","2","1","1","0","0","1","10","2","0","7","0","0","0","-"
"495","Alex DeBrincat","OTT","R","73","296.36666666667","9","18","12","6","27","57.45","74","12.16","9.69","131","92","83","13","1","15","4","2","2","0","0","2","7","6","4","10","1","0","0","-"
"595","Miro Heiskanen","DAL","D","70","226.8","2","25","16","9","27","64.29","40","5.00","2.92","95","51","34","3","1","15","2","1","1","0","0","0","6","8","0","1","6","0","0","-"
"651","Brady Tkachuk","OTT","L","73","299.63333333333","10","17","11","6","27","55.10","86","11.63","19.04","130","118","115","89","0","19","20","7","5","2","0","7","10","0","8","6","2","139","140","49.82"
"27","Brad Marchand","BOS","L","64","222.85","7","19","12","7","26","65.00","39","17.95","5.16","74","54","46","9","0","5","8","4","4","0","0","2","19","2","2","9","0","9","6","60.00"
"42","Jamie Benn","DAL","L","73","213.51666666667","12","14","7","7","26","61.90","54","22.22","10.52","79","70","64","36","0","4","4","2","2","0","0","0","11","5","5","8","0","104","84","55.32"
"317","Aleksander Barkov","FLA","C","59","242.86666666667","7","19","12","7","26","66.67","50","14.00","5.46","89","68","47","12","1","8","2","1","1","0","0","1","7","4","1","10","1","136","83","62.10"
"327","Josh Morrissey","WPG","D","72","267.25","2","24","14","10","26","70.27","26","7.69","3.45","81","50","24","4","1","1","2","1","1","0","0","0","5","2","3","1","6","0","0","-"
"350","William Nylander","TOR","R","72","255.21666666667","8","18","13","5","26","53.06","58","13.79","9.78","100","82","65","27","1","11","2","1","1","0","0","0","5","0","0","12","2","1","3","25.00"
"622","Drake Batherson","OTT","R","73","276.13333333333","14","12","7","5","26","57.78","63","22.22","13.95","110","91","96","53","1","16","4","2","2","0","0","0","9","3","5","13","2","0","2","0.00"
"732","Jack Hughes","N.J","C","69","220.06666666667","8","18","8","10","26","78.79","70","11.43","8.51","119","87","71","11","3","5","0","0","0","0","0","4","19","0","1","15","0","6","6","50.00"
"10","Alex Ovechkin","WSH","L","68","324.43333333333","14","11","6","5","25","55.56","95","14.74","9.55","201","136","62","7","0","11","6","3","3","0","0","1","5","7","5","5","0","0","0","-"
"489","Adam Fox","NYR","D","73","270.15","1","24","12","12","25","60.98","40","2.50","3.53","92","59","39","4","1","7","4","2","2","0","0","1","8","8","0","6","7","0","0","-"
"597","Martin Necas","CAR","C","71","214.96666666667","9","16","11","5","25","73.53","40","22.50","4.66","86","64","35","5","1","6","4","2","2","0","0","2","14","1","1","7","0","27","26","50.94"
"778","Tim Stützle","OTT","L","69","268.98333333333","8","17","8","9","25","67.57","51","15.69","6.46","106","75","56","10","0","11","2","1","1","0","0","1","11","2","3","18","2","1","4","20.00"
"76","Roman Josi","NSH","D","67","226.53333333333","8","16","5","11","24","82.76","74","10.81","5.46","127","89","37","6","0","14","2","1","1","0","0","1","3","1","4","2","6","0","0","-"
"136","Tyler Toffoli","CGY","R","74","214.41666666667","10","14","8","6","24","66.67","51","19.61","7.33","106","73","60","20","1","6","2","1","1","0","0","1","5","3","2","8","1","0","0","-"
"528","Mikhail Sergachev","T.B","D","72","183.6","3","21","8","13","24","75.00","23","13.04","1.4","48","29","13","1","0","6","2","1","1","0","0","0","4","5","3","3","5","0","0","-"
"8","Joe Pavelski","DAL","C","73","224.78333333333","10","13","2","11","23","54.76","57","17.54","10.86","92","80","78","53","1","15","4","2","2","0","0","2","4","1","2","2","2","52","38","57.78"
"17","Sidney Crosby","PIT","C","73","276.01666666667","8","15","9","6","23","57.50","56","14.29","8.65","91","67","66","33","1","10","2","1","1","0","0","3","8","4","1","6","1","159","131","54.83"
"35","Claude Giroux","OTT","R","73","194.75","7","16","9","7","23","76.67","32","21.88","3.61","68","49","26","8","1","8","4","2","2","0","0","1","1","0","4","2","0","87","53","62.14"
"66","Drew Doughty","L.A","D","71","226.1","3","20","6","14","23","69.70","44","6.82","4.27","82","58","30","5","7","6","8","4","4","0","0","0","3","0","9","4","2","0","0","-"
"152","Zach Hyman","EDM","L","70","246.25","13","10","5","5","23","36.51","55","23.64","12.87","82","76","81","68","1","12","6","3","3","0","0","2","8","0","2","9","0","0","0","-"
