"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"390","Connor McDavid","EDM","C","17","377","15","17","11","6","32","86.49","65","23.08","7.67","96","80","69","24","4","2","10","5","5","0","0","10","19","11","21","24","8","108","93","53.73"
"71","Erik Karlsson","S.J","D","19","480.58333333333","11","17","9","8","28","70.00","59","18.64","2.95","135","77","53","8","13","12","6","3","3","0","0","4","23","14","9","25","15","0","0","-"
"331","Leon Draisaitl","EDM","C","17","373.58333333333","9","19","16","3","28","70.00","57","15.79","6.19","86","74","58","21","2","10","10","5","5","0","0","5","23","23","8","21","16","210","172","54.97"
"347","David Pastrnak","BOS","R","17","333.83333333333","9","17","10","7","26","76.47","86","10.47","8.56","162","119","78","24","5","13","10","5","5","0","0","10","29","10","19","30","3","4","6","40.00"
"561","Jason Robertson","DAL","L","17","286.43333333333","11","15","7","8","26","76.47","67","16.42","6.82","101","83","61","28","2","10","4","2","2","0","0","2","15","10","12","19","0","0","0","-"
"191","Nikita Kucherov","T.B","R","17","366.1","9","16","10","6","25","83.33","66","13.64","8.73","125","95","76","25","12","11","16","8","8","0","0","11","27","13","18","25","8","0","0","-"
"397","Mikko Rantanen","COL","R","15","323.83333333333","11","14","11","3","25","73.53","47","23.40","5.88","73","61","38","17","4","8","12","6","6","0","0","4","5","14","16","18","8","33","46","41.77"
"300","Nathan MacKinnon","COL","C","15","331.43333333333","4","20","12","8","24","68.57","74","5.41","6.12","121","101","64","21","5","5","16","8","8","0","0","10","5","9","17","16","9","140","149","48.44"
"410","Roope Hintz","DAL","C","17","280.71666666667","8","14","7","7","22","66.67","37","21.62","5.75","65","56","52","27","2","4","6","3","3","0","0","2","9","6","12","24","13","56","58","49.12"
"436","Artemi Panarin","NYR","L","18","367.9","5","17","10","7","22","81.48","43","11.63","3.72","89","62","40","4","1","8","12","6","6","0","0","6","18","5","3","10","3","0","0","-"
"459","Matthew Tkachuk","FLA","L","15","318.1","6","16","9","7","22","73.33","72","8.33","11.26","128","95","83","43","5","19","37","13","11","1","1","12","19","5","13","14","3","6","8","42.86"
"502","Jesper Bratt","N.J","L","17","290.18333333333","7","15","11","4","22","81.48","42","16.67","4.38","83","64","54","15","5","9","4","2","2","0","0","3","11","6","4","13","4","0","0","-"
"506","Tage Thompson","BUF","R","17","309.33333333333","12","10","5","5","22","81.48","75","16.00","8.03","130","103","78","34","5","10","10","5","5","0","0","2","9","10","2","19","5","87","117","42.65"
"17","Sidney Crosby","PIT","C","17","343.93333333333","9","12","8","4","21","77.78","46","19.57","5.83","87","61","58","22","5","11","12","6","6","0","0","4","14","14","23","17","10","177","168","51.30"
"391","Jack Eichel","VGK","C","18","331.43333333333","10","11","7","4","21","72.41","64","15.63","6.07","99","77","51","17","1","5","0","0","0","0","0","7","13","10","14","20","13","85","117","42.08"
"557","Nick Suzuki","MTL","C","17","347.58333333333","11","10","6","4","21","70.00","39","28.21","3.61","59","49","37","14","1","8","4","2","2","0","0","7","11","7","8","16","10","106","120","46.90"
"568","Martin Necas","CAR","C","17","331.35","8","13","10","3","21","80.77","55","14.55","5.36","96","78","52","22","2","8","10","5","5","0","0","3","15","16","16","20","3","52","59","46.85"
"615","Brady Tkachuk","OTT","L","16","296.73333333333","7","14","8","6","21","80.77","65","10.77","8.45","100","89","75","44","4","10","23","10","9","1","0","8","9","5","41","21","2","70","69","50.36"
"196","Mika Zibanejad","NYR","C","18","380.95","10","10","8","2","20","74.07","77","12.99","9.89","127","113","75","24","2","7","6","3","3","0","0","8","14","9","14","13","4","137","141","49.28"
"267","Dominik Kubalik","DET","L","17","279.11666666667","8","12","9","3","20","83.33","42","19.05","4.87","75","53","38","11","1","1","2","1","1","0","0","3","8","2","20","11","9","12","8","60.00"
"308","Bo Horvat","VAN","C","17","356.55","14","6","4","2","20","66.67","64","21.88","7.73","91","77","72","32","2","2","6","3","3","0","0","4","3","12","9","16","7","242","172","58.45"
"425","Mitchell Marner","TOR","R","18","395.58333333333","4","16","6","10","20","71.43","40","10.00","3.86","88","61","38","12","3","6","8","4","4","0","0","3","24","17","18","27","9","0","0","-"
"447","Troy Terry","ANA","R","17","339.65","7","13","7","6","20","76.92","53","13.21","6.95","113","84","79","35","4","10","8","4","4","0","0","9","8","16","5","30","10","0","0","-"
"465","Adam Fox","NYR","D","18","450.5","5","15","6","9","20","60.61","37","13.51","2.54","79","48","44","12","1","3","8","4","4","0","0","2","16","14","8","20","30","0","0","-"
"554","Elias Pettersson","VAN","C","17","345.9","7","13","4","9","20","60.61","52","13.46","5.88","102","76","52","17","1","7","2","1","1","0","0","5","11","17","16","18","21","77","102","43.02"
"8","Joe Pavelski","DAL","C","17","267.95","9","10","6","4","19","59.38","38","23.68","5.36","61","51","48","32","3","6","2","1","1","0","0","5","12","5","20","15","9","75","69","52.08"
"66","Steven Stamkos","T.B","C","17","335.25","9","10","8","2","19","59.38","66","13.64","9.2","120","90","78","33","18","12","12","6","6","0","0","3","12","7","17","17","13","112","108","50.91"
"339","Dylan Larkin","DET","C","17","353.98333333333","7","12","4","8","19","61.29","53","13.21","7.32","96","75","56","21","5","6","8","4","4","0","0","9","13","14","12","21","11","173","151","53.40"
"404","Travis Konecny","PHI","R","17","330.08333333333","7","12","11","1","19","79.17","56","12.50","4.8","98","72","54","22","4","6","29","9","7","1","1","10","10","6","18","30","13","11","8","57.89"
"408","Mathew Barzal","NYI","C","18","334.48333333333","0","19","11","8","19","79.17","47","0.00","5.49","85","69","61","20","2","11","10","5","5","0","0","0","21","18","11","13","6","41","77","34.75"
"445","Kirill Kaprizov","MIN","L","17","352.78333333333","10","9","6","3","19","79.17","67","14.93","7.81","117","90","72","25","2","10","13","5","4","1","0","8","10","12","15","27","5","0","1","0.00"
"461","Auston Matthews","TOR","C","18","375.8","8","11","8","3","19","63.33","80","10.00","10.35","152","120","104","42","4","15","8","4","4","0","0","10","22","18","36","30","13","127","131","49.22"
"631","Rasmus Dahlin","BUF","D","16","424.31666666667","7","12","6","6","19","55.88","62","11.29","4.72","99","73","39","11","2","3","24","12","12","0","0","3","11","11","22","24","34","0","0","-"
"683","Jack Hughes","N.J","C","17","327.21666666667","7","12","6","6","19","65.52","76","9.21","8.94","124","95","80","27","10","10","2","1","1","0","0","7","15","10","2","30","3","34","68","33.33"
"11","Evgeni Malkin","PIT","C","17","312.1","7","11","5","6","18","75.00","53","13.21","6.32","94","70","61","21","5","6","14","7","7","0","0","6","21","26","7","25","4","104","96","52.00"
"94","John Tavares","TOR","C","18","314.46666666667","9","9","5","4","18","78.26","61","14.75","9.1","101","87","71","44","2","13","8","4","4","0","0","2","15","19","27","30","8","166","124","57.24"
"139","Brock Nelson","NYI","C","18","332.18333333333","9","9","6","3","18","62.07","62","14.52","6.6","105","78","65","17","3","9","10","5","5","0","0","5","11","12","13","13","8","128","132","49.23"
"149","Zach Hyman","EDM","L","17","339.66666666667","8","10","7","3","18","60.00","58","13.79","8.89","90","75","70","48","3","6","10","5","5","0","0","5","4","15","25","44","6","2","2","50.00"
"217","Hampus Lindholm","BOS","D","17","410.9","4","14","8","6","18","48.65","35","11.43","2.79","63","41","19","3","3","4","16","8","8","0","0","1","13","8","19","37","21","0","0","-"
"236","Chandler Stephenson","VGK","C","18","349.18333333333","6","12","7","5","18","66.67","32","18.75","5.15","47","42","39","24","2","4","4","2","2","0","0","4","3","9","23","34","11","142","86","62.28"
"279","Carter Verhaeghe","FLA","C","17","305.16666666667","11","7","2","5","18","81.82","54","20.37","6.77","98","73","57","24","1","8","12","6","6","0","0","9","11","9","5","25","6","1","3","25.00"
"334","William Nylander","TOR","R","18","325.7","8","10","6","4","18","66.67","53","15.09","6.74","103","77","63","26","6","8","4","2","2","0","0","3","7","15","8","27","5","11","14","44.00"
"337","Kevin Fiala","L.A","L","19","323.91666666667","6","12","7","5","18","81.82","49","12.24","5.4","79","59","50","19","4","4","12","6","6","0","0","7","10","8","13","32","6","4","3","57.14"
"400","Sebastian Aho","CAR","C","17","335.36666666667","8","10","9","1","18","66.67","47","17.02","7.62","81","69","60","32","1","10","12","6","6","0","0","8","10","9","13","19","4","141","116","54.86"
"475","Clayton Keller","ARI","R","16","306.5","7","11","6","5","18","81.82","32","21.88","3.87","56","45","33","7","1","4","2","1","1","0","0","2","11","11","4","12","4","5","11","31.25"
"549","Nico Hischier","N.J","C","16","312.61666666667","9","9","3","6","18","62.07","52","17.31","7.52","91","71","63","32","7","9","2","1","1","0","0","4","12","16","7","31","11","196","141","58.16"
"575","Cale Makar","COL","D","15","402.21666666667","3","15","8","7","18","52.94","40","7.50","2.42","100","60","34","4","0","8","6","3","3","0","0","7","8","11","22","8","28","0","0","-"
"627","Andrei Svechnikov","CAR","R","17","320.43333333333","12","6","3","3","18","72.00","59","20.34","6.77","123","94","65","15","0","9","8","4","4","0","0","9","11","8","30","31","3","0","0","-"
"10","Alex Ovechkin","WSH","L","19","399.55","9","8","4","4","17","73.91","76","11.84","8.23","161","113","73","20","2","14","12","5","5","0","0","3","10","10","57","14","5","1","2","33.33"
"36","Claude Giroux","OTT","R","16","285.96666666667","8","9","6","3","17","73.91","41","19.51","3.64","73","60","34","16","2","3","6","3","3","0","0","6","7","7","14","9","6","102","72","58.62"
"42","Jamie Benn","DAL","L","17","245.38333333333","7","10","7","3","17","73.91","38","18.42","5.01","64","47","40","19","4","2","11","4","3","1","0","3","9","8","22","11","4","97","71","57.74"
"67","Alex Pietrangelo","VGK","D","18","422.31666666667","2","15","4","11","17","65.38","43","4.65","2.06","79","57","21","2","4","5","4","2","2","0","0","2","17","10","21","37","42","0","0","-"
"121","Anders Lee","NYI","L","18","297.73333333333","8","9","6","3","17","62.96","50","16.00","6.91","67","61","53","36","4","8","21","9","8","1","0","8","7","5","33","27","12","11","11","50.00"
"128","Mats Zuccarello","MIN","R","17","350.43333333333","6","11","7","4","17","77.27","46","13.04","3.51","86","64","41","11","1","7","8","4","4","0","0","5","12","9","11","13","8","4","6","40.00"
"142","Kevin Hayes","PHI","C","17","326.75","4","13","9","4","17","65.38","46","8.70","3.63","72","59","31","14","2","6","9","3","2","1","0","5","11","12","12","19","8","125","139","47.35"
"192","Ryan Nugent-Hopkins","EDM","C","17","329.36666666667","8","9","4","5","17","53.13","40","20.00","5.91","67","53","51","27","1","6","8","4","4","0","0","2","5","10","15","11","9","52","65","44.44"
"230","Filip Forsberg","NSH","L","17","306.71666666667","6","11","5","6","17","70.83","60","10.00","6.81","117","93","57","19","2","14","2","1","1","0","0","7","13","11","32","18","10","0","0","-"
"354","Brandon Montour","FLA","D","15","382.96666666667","4","13","5","8","17","56.67","46","8.70","3.39","89","68","33","7","2","9","10","5","5","0","0","3","9","7","22","13","23","0","0","-"
"503","Mikhail Sergachev","T.B","D","17","406.06666666667","4","13","8","5","17","73.91","30","13.33","1.35","67","39","26","5","5","3","20","10","10","0","0","3","11","16","17","28","42","0","0","-"
"714","Tim Stützle","OTT","L","16","324.86666666667","6","11","5","6","17","70.83","34","17.65","5.76","69","51","48","20","2","3","12","6","6","0","0","4","14","12","32","30","13","49","59","45.37"
"201","J.T. Miller","VAN","C","17","362.38333333333","10","6","6","0","16","64.00","39","25.64","4.32","77","56","34","10","0","5","15","6","5","1","0","10","11","10","35","16","13","52","60","46.43"
"227","Tomas Hertl","S.J","C","19","374.05","4","12","6","6","16","55.17","35","11.43","4.24","68","47","45","24","1","8","6","3","3","0","0","2","9","8","22","19","17","177","176","50.14"
"277","Jake Guentzel","PIT","L","13","253.86666666667","9","7","5","2","16","72.73","45","20.00","7.5","76","59","58","28","2","4","8","3","3","0","0","2","4","4","17","29","0","3","4","42.86"
"311","Josh Morrissey","WPG","D","15","347.63333333333","1","15","5","10","16","61.54","24","4.17","1.75","60","38","19","3","2","2","17","7","6","1","0","5","13","5","18","19","21","0","0","-"
"358","Brayden Point","T.B","C","17","353.01666666667","6","10","4","6","16","55.17","49","12.24","6.83","80","65","72","42","6","7","2","1","1","0","0","1","6","16","10","30","8","99","115","46.26"
"394","Timo Meier","S.J","R","19","378.61666666667","8","8","7","1","16","59.26","93","8.60","9.07","171","132","103","40","13","17","2","1","1","0","0","9","22","21","40","32","3","4","18","18.18"
"675","Trevor Zegras","ANA","C","17","338.9","8","8","5","3","16","69.57","42","19.05","3.1","74","50","35","6","2","1","18","5","4","0","1","8","18","5","15","18","7","70","96","42.17"
"677","Cole Caufield","MTL","R","17","302.33333333333","9","7","2","5","16","59.26","66","13.64","5.82","108","88","50","14","5","4","0","0","0","0","0","3","8","6","9","16","4","0","0","-"
"7","Patrice Bergeron","BOS","C","17","308.2","8","7","5","2","15","50.00","53","15.09","7.43","101","77","64","30","3","4","4","2","2","0","0","1","5","8","12","17","13","243","150","61.83"
"100","Nazem Kadri","CGY","C","16","274.75","8","7","3","4","15","75.00","52","15.38","6.3","102","75","60","28","5","12","6","3","3","0","0","6","7","12","19","17","10","102","130","43.97"
"105","Chris Kreider","NYR","L","18","352.66666666667","7","8","5","3","15","55.56","63","11.11","10.38","105","89","83","57","5","10","4","2","2","0","0","3","9","8","38","14","6","14","9","60.87"
"216","Morgan Rielly","TOR","D","18","422.66666666667","0","15","6","9","15","45.45","32","0.00","1.92","60","43","27","7","3","3","7","2","1","1","0","2","21","7","20","41","23","0","0","-"
"285","Andre Burakovsky","SEA","L","17","290.8","4","11","7","4","15","83.33","43","9.30","3.41","80","60","37","8","0","5","8","4","4","0","0","6","7","14","7","25","3","0","4","0.00"
"342","Alex Tuch","BUF","R","17","313.63333333333","8","7","4","3","15","62.50","41","19.51","5.11","71","58","37","17","2","2","4","2","2","0","0","4","7","14","11","9","11","8","6","57.14"
"386","Kyle Connor","WPG","L","15","314.5","5","10","7","3","15","71.43","54","9.26","7.66","101","76","74","30","3","7","2","1","1","0","0","2","9","8","12","17","5","0","0","-"
"405","Dylan Strome","WSH","C","19","328.83333333333","5","10","6","4","15","68.18","34","14.71","4.89","60","50","48","25","1","10","6","3","3","0","0","1","9","12","6","12","9","117","145","44.66"
"528","Trevor Moore","L.A","C, L","19","348.55","5","10","6","4","15","65.22","59","8.47","5.5","86","75","43","22","8","5","0","0","0","0","0","6","8","11","15","26","6","3","11","21.43"
"555","Gabriel Vilardi","L.A","C, R","19","320.1","10","5","4","1","15","78.95","47","21.28","7.18","83","65","67","37","5","10","2","1","1","0","0","13","8","10","12","29","10","14","19","42.42"
