"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"423","Connor McDavid","EDM","C","49","1109.6166666667","40","49","34","15","89","83.96","203","19.70","25.5","299","256","217","95","10","22","20","10","10","0","0","26","53","46","43","73","25","291","295","49.66"
"355","Leon Draisaitl","EDM","C","47","1037.95","28","45","37","8","73","68.22","145","19.31","18.14","243","201","148","61","3","25","20","10","10","0","0","16","60","41","34","86","29","454","404","52.91"
"200","Nikita Kucherov","T.B","R","47","963.53333333333","19","52","29","23","71","78.02","165","11.52","18.09","320","237","186","63","35","28","26","13","13","0","0","28","58","35","37","61","18","0","0","-"
"372","David Pastrnak","BOS","R","48","942.98333333333","37","33","22","11","70","76.09","232","15.95","22.91","424","309","209","64","16","33","30","14","14","0","0","18","72","30","50","78","17","5","8","38.46"
"553","Tage Thompson","BUF","C, R","48","914.13333333333","34","34","18","16","68","73.91","195","17.44","19.48","343","259","197","81","11","23","20","10","10","0","0","13","22","27","24","55","15","237","329","41.87"
"618","Jason Robertson","DAL","L","51","956.56666666667","33","33","21","12","66","75.00","199","16.58","21.36","354","258","201","78","5","37","14","7","7","0","0","4","39","40","33","51","10","0","1","0.00"
"75","Erik Karlsson","S.J","D","50","1270.9333333333","15","49","29","20","64","65.31","129","11.63","8.26","312","178","129","19","33","26","10","5","5","0","0","11","62","40","23","65","55","0","0","-"
"500","Matthew Tkachuk","FLA","L","48","977.41666666667","25","39","20","19","64","70.33","183","13.66","27.25","325","247","225","125","12","43","74","26","22","2","2","27","42","19","32","41","21","8","14","36.36"
"767","Jack Hughes","N.J","C","49","986.6","33","31","18","13","64","75.29","220","15.00","25.26","356","271","225","80","34","24","4","2","2","0","0","20","48","41","11","73","13","75","146","33.94"
"432","Mikko Rantanen","COL","R","47","1074.3333333333","34","26","21","5","60","68.97","179","18.99","18.65","306","241","155","55","10","25","32","16","16","0","0","19","22","34","55","74","21","126","154","45.00"
"17","Sidney Crosby","PIT","C","48","966.63333333333","23","35","19","16","58","75.32","134","17.16","17.71","247","187","154","77","15","27","24","12","12","0","0","9","38","39","50","51","25","555","506","52.31"
"201","Ryan Nugent-Hopkins","EDM","C","49","969.81666666667","22","36","13","23","58","58.59","115","19.13","16.69","187","152","132","61","5","13","24","11","11","0","0","6","16","30","34","45","19","232","267","46.49"
"358","William Nylander","TOR","R","50","934.16666666667","27","31","21","10","58","69.05","180","15.00","20.94","307","242","195","86","16","20","14","7","7","0","0","12","23","47","14","66","14","17","26","39.53"
"462","Mitchell Marner","TOR","R","50","1063.5333333333","18","40","19","21","58","74.36","125","14.40","12.8","259","175","124","36","8","21","18","9","9","0","0","8","55","57","43","74","31","0","3","0.00"
"484","Kirill Kaprizov","MIN","L","47","975.85","27","31","22","9","58","77.33","177","15.25","22.45","340","250","209","76","5","26","27","12","11","1","0","23","29","34","38","73","17","1","3","25.00"
"611","Elias Pettersson","VAN","C","47","933.1","21","37","24","13","58","69.88","156","13.46","17.37","302","227","170","59","6","19","6","3","3","0","0","17","27","33","41","49","55","240","312","43.48"
"156","Zach Hyman","EDM","L","48","991.98333333333","25","32","17","15","57","57.58","187","13.37","30.37","286","242","248","153","5","28","25","11","10","1","0","15","16","26","50","105","15","4","3","57.14"
"419","Kyle Connor","WPG","L","50","1024.0166666667","24","33","24","9","57","69.51","173","13.87","20","306","236","215","84","7","25","8","4","4","0","0","6","25","21","29","42","16","1","5","16.67"
"69","Steven Stamkos","T.B","C","47","905.48333333333","24","32","18","14","56","65.12","165","14.55","21.2","292","225","187","72","28","30","26","13","13","0","0","9","33","17","49","51","32","305","243","55.66"
"698","Rasmus Dahlin","BUF","D","47","1226.9666666667","14","41","23","18","55","50.93","138","10.14","10.93","241","172","94","23","5","11","62","27","26","0","1","12","41","28","66","81","86","0","0","-"
"10","Alex Ovechkin","WSH","L","50","1028.55","32","22","12","10","54","71.05","215","14.88","26.8","427","306","201","74","9","41","20","9","9","0","0","8","30","23","129","27","14","3","4","42.86"
"332","Bo Horvat","VAN","C","49","1019.6833333333","31","23","14","9","54","65.85","143","21.68","18.87","215","184","160","79","3","14","12","6","6","0","0","14","15","27","37","34","30","625","491","56.00"
"366","Alex Tuch","BUF","R","48","909.68333333333","23","31","21","10","54","64.29","141","16.31","17.08","229","197","125","57","10","17","12","6","6","0","0","9","21","35","34","34","26","18","19","48.65"
"324","Nathan MacKinnon","COL","C","36","806.55","13","40","25","15","53","71.62","191","6.81","16.22","313","248","173","51","10","17","20","10","10","0","0","19","23","28","27","34","17","291","337","46.34"
"503","Auston Matthews","TOR","C","47","952.23333333333","25","28","18","10","53","60.23","200","12.50","24.68","363","291","258","102","5","30","16","8","8","0","0","18","40","44","60","75","63","351","317","52.54"
"385","Brayden Point","T.B","C","47","932","28","24","11","13","52","60.47","144","19.44","20.1","222","189","195","116","22","20","2","1","1","0","0","10","23","34","17","65","16","256","259","49.71"
