"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"377","Connor McDavid","EDM","C","29","124.23333333333","10","18","9","9","28","90.32","40","25.00","5.95","60","49","41","15","1","3","2","1","1","0","0","0","14","3","3","8","1","5","3","62.50"
"323","Leon Draisaitl","EDM","C","29","125.2","12","9","7","2","21","65.63","39","30.77","5.4","63","51","39","12","0","7","4","2","2","0","0","1","6","2","0","7","0","77","56","57.89"
"184","Nikita Kucherov","T.B","R","27","125.18333333333","5","14","9","5","19","90.48","31","16.13","3.31","57","45","29","5","4","2","2","1","1","0","0","1","13","2","3","3","1","0","0","-"
"430","Kirill Kaprizov","MIN","L","28","110.01666666667","9","9","8","1","18","78.26","43","20.93","7.04","74","57","52","22","1","9","0","0","0","0","0","3","2","0","1","3","1","0","0","-"
"185","Ryan Nugent-Hopkins","EDM","C","29","123.63333333333","3","14","6","8","17","54.84","22","13.64","3.5","36","30","27","11","0","2","2","1","1","0","0","1","0","0","2","1","2","1","3","25.00"
"339","David Pastrnak","BOS","R","27","118.75","8","9","5","4","17","77.27","50","16.00","4.68","85","66","30","7","0","7","2","1","1","0","0","1","10","1","1","6","0","1","0","100.00"
"609","Rasmus Dahlin","BUF","D","27","118.05","4","13","7","6","17","68.00","23","17.39","1.98","38","27","12","1","0","1","2","1","1","0","0","0","2","0","1","2","1","0","0","-"
"189","Mika Zibanejad","NYR","C","30","123.46666666667","10","6","4","2","16","72.73","51","19.61","6.22","77","64","33","9","0","5","2","1","1","0","0","1","6","0","0","2","0","5","8","38.46"
"421","Artemi Panarin","NYR","L","30","124.63333333333","1","15","10","5","16","76.19","21","4.76","2.73","56","36","25","3","0","8","4","2","2","0","0","1","5","0","2","1","0","0","0","-"
"487","Tage Thompson","BUF","C, R","28","102.9","9","7","3","4","16","69.57","42","21.43","3.76","61","50","33","7","2","1","0","0","0","0","0","0","4","1","1","5","0","9","11","45.00"
"90","John Tavares","TOR","C","29","104.75","7","8","4","4","15","71.43","39","17.95","7.23","53","49","48","34","0","9","0","0","0","0","0","0","3","0","0","4","0","67","43","60.91"
"123","Mats Zuccarello","MIN","R","28","109.2","5","10","5","5","15","65.22","27","18.52","2.07","45","36","16","3","0","6","0","0","0","0","0","1","3","1","2","2","1","0","0","-"
"384","Mikko Rantanen","COL","R","26","119.11666666667","3","12","10","2","15","62.50","17","17.65","2.79","33","28","17","4","2","4","0","0","0","0","0","1","3","1","0","7","0","13","27","32.50"
"537","Jason Robertson","DAL","L","29","85.766666666667","6","9","4","5","15","78.95","41","14.63","4.71","66","51","30","11","1","6","4","2","2","0","0","0","2","0","0","3","0","0","0","-"
"550","Cale Makar","COL","D","26","114.65","4","11","7","4","15","65.22","20","20.00","1.93","46","29","17","0","0","4","4","2","2","0","0","0","3","1","2","3","2","0","0","-"
"63","Steven Stamkos","T.B","C","27","122.71666666667","7","7","7","0","14","63.64","38","18.42","4.78","73","56","44","7","7","7","4","2","2","0","0","0","5","0","1","5","0","34","30","53.13"
"194","J.T. Miller","VAN","C","28","112.28333333333","6","8","7","1","14","63.64","24","25.00","2.34","54","38","27","6","1","3","4","2","2","0","0","0","7","0","2","1","0","0","2","0.00"
"292","Nathan MacKinnon","COL","C","23","101.55","4","10","4","6","14","56.00","43","9.30","4.78","68","58","34","7","1","4","4","2","2","0","0","0","0","1","2","3","0","22","33","40.00"
"395","Mathew Barzal","NYI","C","29","109.18333333333","2","12","5","7","14","87.50","20","10.00","2.2","37","28","23","1","0","6","2","1","1","0","0","0","14","1","1","0","0","3","3","50.00"
"454","Alex DeBrincat","OTT","R","28","121.1","5","9","6","3","14","63.64","26","19.23","3.92","56","37","37","6","1","5","0","0","0","0","0","0","1","3","0","2","1","0","0","-"
"10","Alex Ovechkin","WSH","L","30","170.71666666667","6","7","3","4","13","59.09","50","12.00","5.22","115","75","38","4","0","7","2","1","1","0","0","0","3","5","3","5","0","0","0","-"
"26","Brad Marchand","BOS","L","19","78.666666666667","4","9","7","2","13","72.22","18","22.22","2.29","32","24","18","4","0","2","4","2","2","0","0","1","7","1","1","3","0","4","1","80.00"
"326","William Nylander","TOR","R","29","110.83333333333","6","7","7","0","13","56.52","28","21.43","5.38","51","43","37","18","0","4","0","0","0","0","0","0","1","0","0","7","1","1","2","33.33"
"410","Mitchell Marner","TOR","R","29","107.96666666667","2","11","2","9","13","59.09","17","11.76","2.18","33","23","18","4","0","5","0","0","0","0","0","0","8","2","0","7","1","0","0","-"
"593","Quinn Hughes","VAN","D","24","99","0","13","6","7","13","72.22","14","0.00","0.76","32","17","7","1","0","1","2","1","1","0","0","0","3","2","0","2","2","0","0","-"
"694","Tim Stützle","OTT","L","28","103.93333333333","4","9","2","7","13","76.47","19","21.05","3.18","41","31","22","6","0","5","0","0","0","0","0","0","8","1","1","3","1","1","2","33.33"
"11","Evgeni Malkin","PIT","C","29","113.71666666667","2","10","4","6","12","85.71","23","8.70","3.42","52","35","32","6","2","2","0","0","0","0","0","0","8","3","1","6","0","20","14","58.82"
