"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"21","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.93","2.92","9","8","1","0.889","1.00","0.59","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"31","Linus Ullmark","BOS","23","1331.0333333333","675","632","43","0.936","1.94","20.83","57.56","170","146","24","0.859","1.08","5.94","169","161","8","0.953","0.36","10.08","283","272","11","0.961","0.50","0.15","56","103","38.82","21.95"
"76","Akira Schmid","N.J","8","398.18333333333","191","178","13","0.932","1.96","5.06","18.97","42","36","6","0.857","0.90","1.40","58","53","5","0.914","0.75","1.21","80","78","2","0.975","0.30","1.15","6","30","37.40","19.31"
"79","Pyotr Kochetkov","CAR","15","864.55","389","361","28","0.928","1.94","8.78","37.84","134","119","15","0.888","1.04","8.60","93","83","10","0.892","0.69","-0.05","138","135","3","0.978","0.21","2.44","34","54","34.13","20.36"
"30","Connor Hellebuyck","WPG","26","1560.6666666667","847","785","62","0.927","2.38","18.09","79.74","228","190","38","0.833","1.46","2.16","231","220","11","0.952","0.42","13.72","338","325","13","0.962","0.50","0.32","46","120","36.14","21.13"
"44","Ilya Sorokin","NYI","26","1449.9833333333","754","698","56","0.926","2.32","15.30","77.55","227","191","36","0.841","1.49","3.98","189","177","12","0.937","0.50","8.22","308","300","8","0.974","0.33","4.14","39","158","34.16","21.18"
"27","Matt Murray","TOR","12","719.03333333333","375","347","28","0.925","2.34","7.46","35.91","105","91","14","0.867","1.17","4.49","105","96","9","0.914","0.75","2.24","150","145","5","0.967","0.42","0.91","39","68","33.74","20.54"
"75","Kevin Lankinen","NSH","8","454.91666666667","265","245","20","0.925","2.64","5.06","24.83","71","63","8","0.887","1.06","4.50","66","59","7","0.894","0.92","0.06","108","103","5","0.954","0.66","-0.74","19","45","36.75","24.05"
"60","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.70","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"1","Craig Anderson","BUF","13","746.33333333333","425","392","33","0.922","2.65","7.19","38.47","119","103","16","0.866","1.29","4.96","125","113","12","0.904","0.96","1.38","163","158","5","0.969","0.40","1.42","30","51","36.49","22.24"
"71","Alexandar Georgiev","COL","24","1453.8666666667","764","704","60","0.921","2.48","12.24","67.13","208","179","29","0.861","1.20","7.63","169","153","16","0.905","0.66","2.08","340","325","15","0.956","0.62","-1.60","44","117","36.30","21.52"
"13","Darcy Kuemper","WSH","22","1247.9333333333","627","577","50","0.920","2.40","9.29","60.6","156","126","30","0.808","1.44","-2.52","156","144","12","0.923","0.58","4.69","281","273","8","0.972","0.38","3.08","55","86","36.82","20.02"
"52","Ilya Samsonov","TOR","14","819.06666666667","376","346","30","0.920","2.20","5.55","34.66","103","92","11","0.893","0.81","7.14","103","90","13","0.874","0.95","-1.98","146","140","6","0.959","0.44","-0.25","29","57","36.12","22.90"
"62","Filip Gustavsson","MIN","14","821","401","369","32","0.920","2.34","5.92","35.49","100","84","16","0.840","1.17","1.61","116","105","11","0.905","0.80","1.41","161","156","5","0.969","0.37","1.35","34","58","35.60","20.81"
"72","Collin Delia","VAN","2","103.1","50","46","4","0.920","2.33","0.73","6.46","18","14","4","0.778","2.33","-0.83","13","13","0","1.000","0.00","1.39","17","17","0","1.000","0.00","0.67","2","9","31.90","11.00"
"9","Semyon Varlamov","NYI","12","702.38333333333","381","350","31","0.919","2.65","5.03","36.79","111","95","16","0.856","1.37","3.55","99","89","10","0.899","0.85","0.59","145","140","5","0.966","0.43","0.72","31","56","36.17","20.00"
"65","Jake Oettinger","DAL","26","1479.5333333333","740","680","60","0.919","2.43","9.97","70.85","214","180","34","0.841","1.38","3.69","177","158","19","0.893","0.77","-0.06","313","306","7","0.978","0.28","5.34","45","99","34.31","19.35"
"36","Tristan Jarry","PIT","23","1387.6833333333","781","717","64","0.918","2.77","9.85","64.94","212","173","39","0.816","1.69","-1.66","199","185","14","0.930","0.61","7.29","325","314","11","0.966","0.48","1.81","35","96","36.80","20.00"
"7","Alex Stalock","CHI","8","388.2","216","198","18","0.917","2.78","2.42","20.13","50","41","9","0.820","1.39","-0.19","64","56","8","0.875","1.24","-1.15","88","87","1","0.989","0.15","2.47","19","34","36.57","21.33"
"26","Andrei Vasilevskiy","T.B","23","1375.2166666667","696","638","58","0.917","2.53","7.81","65.09","189","160","29","0.847","1.27","4.29","203","179","24","0.882","1.05","-2.28","274","269","5","0.982","0.22","5.80","31","98","33.94","20.66"
"64","Stuart Skinner","EDM","22","1300.4","723","662","61","0.916","2.81","7.37","72.39","202","173","29","0.856","1.34","6.58","216","191","25","0.884","1.15","-1.89","259","252","7","0.973","0.32","3.21","45","97","34.23","22.80"
"14","Cam Talbot","OTT","20","1082.15","568","520","48","0.915","2.66","5.71","53.84","142","116","26","0.817","1.44","-0.99","169","152","17","0.899","0.94","1.08","219","214","5","0.977","0.28","3.63","43","97","36.87","21.60"
"47","Igor Shesterkin","NYR","27","1630.1666666667","790","723","67","0.915","2.47","7.70","74.12","224","188","36","0.839","1.33","3.45","227","207","20","0.912","0.74","4.29","296","285","11","0.963","0.40","0.67","75","95","34.39","21.06"
"35","Juuse Saros","NSH","26","1534","838","766","72","0.914","2.82","7.24","83.87","233","198","35","0.850","1.37","6.04","277","247","30","0.892","1.17","-0.36","287","280","7","0.976","0.27","4.31","53","122","33.32","21.31"
"58","Casey DeSmith","PIT","11","656.85","362","331","31","0.914","2.83","3.23","33.37","91","74","17","0.813","1.55","-0.97","107","102","5","0.953","0.46","6.45","140","131","9","0.936","0.82","-3.48","21","42","36.31","21.10"
"59","Charlie Lindgren","WSH","17","968.21666666667","480","438","42","0.913","2.60","3.39","44.52","124","98","26","0.790","1.61","-4.16","138","128","10","0.928","0.62","4.77","194","188","6","0.969","0.37","1.65","38","44","35.30","19.29"
"70","Logan Thompson","VGK","25","1502.5166666667","772","705","67","0.913","2.68","6.00","66.09","190","159","31","0.837","1.24","2.46","201","179","22","0.891","0.88","-0.49","335","322","13","0.961","0.52","0.20","63","103","36.87","21.19"
"74","Pavel Francouz","COL","9","535.43333333333","286","261","25","0.913","2.80","2.04","24.23","75","57","18","0.760","2.02","-4.79","75","71","4","0.947","0.45","4.03","123","120","3","0.976","0.34","1.85","16","35","35.30","18.68"
"39","Pheonix Copley","L.A","8","493.13333333333","226","206","20","0.912","2.43","1.37","22.09","53","43","10","0.811","1.22","-0.67","71","66","5","0.930","0.61","2.60","87","82","5","0.943","0.61","-1.57","16","43","36.81","23.65"
"45","Ville Husso","DET","23","1367.6","703","641","62","0.912","2.72","4.47","67.59","180","158","22","0.878","0.97","9.70","206","178","28","0.864","1.23","-5.96","272","260","12","0.956","0.53","-1.28","42","114","35.46","23.27"
"51","Sam Montembeault","MTL","11","664.43333333333","364","332","32","0.912","2.89","2.42","36.95","114","96","18","0.842","1.63","2.08","109","100","9","0.917","0.81","2.66","133","128","5","0.962","0.45","0.24","10","61","30.60","18.91"
"61","Carter Hart","PHI","27","1555.2666666667","840","765","75","0.911","2.89","4.43","84.11","260","221","39","0.850","1.50","6.79","211","187","24","0.886","0.93","-1.42","318","307","11","0.965","0.42","1.53","73","154","35.20","21.23"
"17","Scott Wedgewood","DAL","13","693.6","388","353","35","0.910","3.03","1.69","37.32","120","101","19","0.842","1.64","2.13","100","89","11","0.890","0.95","-0.30","147","142","5","0.966","0.43","0.79","26","57","35.53","18.34"
"54","Karel Vejmelka","ARI","24","1438.1","819","745","74","0.910","3.09","3.44","84.75","256","211","45","0.824","1.88","0.09","224","207","17","0.924","0.71","6.97","308","296","12","0.961","0.50","0.14","45","131","33.34","21.61"
"42","Vitek Vanecek","N.J","22","1145.25","507","461","46","0.909","2.41","1.94","46.77","126","102","24","0.810","1.26","-1.81","127","113","14","0.890","0.73","-0.41","214","206","8","0.963","0.42","0.43","27","73","37.44","20.72"
