"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"218","Chandler Stephenson","VGK","C","7","142.56666666667","3","10","4","6","13","81.25","10","30.00","1.73","20","15","16","9","0","3","0","0","0","0","0","1","5","7","4","8","2","82","56","59.42"
"358","Connor McDavid","EDM","C","7","163.66666666667","6","6","3","3","12","75.00","25","24.00","3.23","41","36","31","12","0","4","0","0","0","0","0","4","10","9","0","15","8","33","54","37.93"
"10","Alex Ovechkin","WSH","L","7","141.73333333333","5","6","5","1","11","84.62","29","17.24","4.37","43","35","25","15","1","5","0","0","0","0","0","2","6","3","15","1","1","1","0","100.00"
"66","Erik Karlsson","S.J","D","6","153.3","1","10","7","3","11","78.57","13","7.69","0.72","25","18","7","1","2","2","2","1","1","0","0","2","11","4","4","5","4","0","0","-"
"302","Leon Draisaitl","EDM","C","7","154.7","2","9","7","2","11","61.11","28","7.14","3.46","44","38","22","10","1","5","0","0","0","0","0","0","7","4","5","10","6","61","66","48.03"
"118","Mats Zuccarello","MIN","R","6","118.93333333333","7","3","3","0","10","90.91","19","36.84","2.46","35","26","16","5","1","2","2","1","1","0","0","0","4","2","6","9","3","1","3","25.00"
"175","Nikita Kucherov","T.B","R","5","93.333333333333","2","8","4","4","10","71.43","15","13.33","0.99","27","18","10","5","2","2","2","1","1","0","0","0","4","3","3","5","2","0","0","-"
"282","Bo Horvat","VAN","C","6","124.8","6","4","2","2","10","76.92","13","46.15","2.6","26","20","21","9","0","1","0","0","0","0","0","2","4","3","6","1","2","65","54","54.62"
"354","Kyle Connor","WPG","L","8","166.48333333333","4","6","4","2","10","71.43","32","12.50","3.12","49","38","29","14","1","6","0","0","0","0","0","0","3","2","4","6","6","0","0","-"
"451","Jordan Kyrou","STL","C","4","77.033333333333","7","3","1","2","10","83.33","20","35.00","1.49","28","24","18","5","1","0","0","0","0","0","0","2","2","1","1","3","0","1","0","100.00"
