"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"44","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"90","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"22","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.92","2.92","9","8","1","0.889","1.00","0.57","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"79","Kevin Mandolese","OTT","1","65","48","46","2","0.958","1.85","2.52","4.22","15","15","0","1.000","0.00","2.62","17","16","1","0.941","0.92","0.81","15","14","1","0.933","0.92","-0.41","1","7","32.50","42.00"
"32","Linus Ullmark","BOS","34","1985.4833333333","993","930","63","0.937","1.90","30.61","88.44","263","228","35","0.867","1.06","11.01","262","248","14","0.947","0.42","13.91","401","387","14","0.965","0.42","1.64","97","159","37.06","21.90"
"66","Filip Gustavsson","MIN","24","1385.8833333333","678","629","49","0.928","2.12","14.91","62.15","170","143","27","0.841","1.17","2.74","196","181","15","0.923","0.65","5.88","277","270","7","0.975","0.30","3.80","64","97","35.61","20.02"
"69","Jake Oettinger","DAL","42","2457.55","1224","1134","90","0.926","2.20","25.38","114.65","335","287","48","0.857","1.17","10.61","307","277","30","0.902","0.73","2.70","519","507","12","0.977","0.29","8.24","79","174","35.17","19.81"
"31","Connor Hellebuyck","WPG","41","2438","1293","1195","98","0.924","2.41","23.88","124.79","348","295","53","0.848","1.30","7.88","370","341","29","0.922","0.71","10.42","499","483","16","0.968","0.39","3.46","73","190","36.15","20.54"
"46","Ilya Sorokin","NYI","42","2412.8","1268","1170","98","0.923","2.44","21.53","132","404","342","62","0.847","1.54","8.68","308","284","24","0.922","0.60","8.81","490","478","12","0.976","0.30","7.11","84","261","34.34","20.13"
"64","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.70","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"37","Tristan Jarry","PIT","27","1583.6","886","816","70","0.921","2.65","13.52","75.44","235","194","41","0.826","1.55","0.11","231","216","15","0.935","0.57","9.61","366","352","14","0.962","0.53","0.27","44","118","37.09","20.59"
"27","Andrei Vasilevskiy","T.B","40","2399.0333333333","1258","1157","101","0.920","2.53","17.59","118.94","347","299","48","0.862","1.20","12.71","366","325","41","0.888","1.03","-2.01","495","483","12","0.976","0.30","7.31","72","174","33.83","21.50"
