"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"65","Akira Schmid","N.J","1","60","23","23","0","1.000","0.00","2.25","2.12","5","5","0","1.000","0.00","0.91","4","4","0","1.000","0.00","0.43","14","14","0","1.000","0.00","0.54","1","5","36.96","-"
"51","Joseph Woll","TOR","1","59.583333333333","30","29","1","0.967","1.01","1.94","2.54","7","6","1","0.857","1.01","0.28","10","10","0","1.000","0.00","1.07","10","10","0","1.000","0.00","0.39","1","4","37.40","17.00"
"30","Antti Raanta","CAR","2","119.8","54","52","2","0.963","1.00","3.29","6.65","19","17","2","0.895","1.00","1.47","10","10","0","1.000","0.00","1.07","19","19","0","1.000","0.00","0.73","2","10","35.20","11.00"
"64","Justus Annunen","COL","1","59.633333333333","20","19","1","0.950","1.01","0.96","1.71","6","6","0","1.000","0.00","1.10","4","3","1","0.750","1.01","-0.57","9","9","0","1.000","0.00","0.35","0","0","36.10","18.00"
"28","Linus Ullmark","BOS","4","243.38333333333","117","111","6","0.949","1.48","5.45","8.88","30","26","4","0.867","0.99","1.48","33","31","2","0.939","0.49","1.52","40","40","0","1.000","0.00","1.54","6","12","38.89","13.00"
"53","Filip Gustavsson","MIN","5","309.96666666667","148","140","8","0.946","1.55","6.49","13.39","35","30","5","0.857","0.97","1.39","32","31","1","0.969","0.19","2.41","77","75","2","0.974","0.39","0.97","11","25","36.41","15.88"
"23","Magnus Hellberg","DET","1","59.933333333333","35","33","2","0.943","2.00","1.43","4.05","9","8","1","0.889","1.00","0.64","17","16","1","0.941","1.00","0.81","9","9","0","1.000","0.00","0.35","1","6","30.14","19.50"
"29","Aaron Dell","S.J","2","82.383333333333","35","33","2","0.943","1.46","1.43","4.22","14","12","2","0.857","1.46","0.56","8","8","0","1.000","0.00","0.85","12","12","0","1.000","0.00","0.46","2","8","26.03","10.50"
"48","Connor Ingram","ARI","4","235.75","140","132","8","0.943","2.04","5.70","15.58","41","38","3","0.927","0.76","4.48","51","50","1","0.980","0.25","4.44","44","40","4","0.909","1.02","-2.30","21","27","31.18","25.63"
"20","Frederik Andersen","CAR","4","238.26666666667","113","106","7","0.938","1.76","4.06","10.79","39","34","5","0.872","1.26","2.12","18","18","0","1.000","0.00","1.92","49","47","2","0.959","0.50","-0.11","5","17","32.85","18.00"
"62","Kevin Mandolese","OTT","2","122.2","80","75","5","0.938","2.45","2.83","6.96","22","20","2","0.909","0.98","2.02","30","28","2","0.933","0.98","1.20","26","25","1","0.962","0.49","0.00","3","9","32.96","27.20"
"21","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.77","9.39","37","32","5","0.865","1.57","1.75","40","38","2","0.950","0.63","2.26","31","31","0","1.000","0.00","1.19","8","9","30.93","14.71"
"26","Joonas Korpisalo","CBJ","4","235.98333333333","139","130","9","0.935","2.29","4.60","14.02","31","29","2","0.935","0.51","3.66","41","36","5","0.878","1.27","-0.63","59","57","2","0.966","0.51","0.27","4","23","35.68","19.67"
"37","Ilya Sorokin","NYI","5","303.46666666667","179","167","12","0.933","2.37","5.52","18.71","58","49","9","0.845","1.78","1.59","43","40","3","0.930","0.59","1.58","70","70","0","1.000","0.00","2.70","10","44","33.97","15.58"
"2","Marc-Andre Fleury","MIN","3","182.5","73","68","5","0.932","1.64","2.14","6.75","24","20","4","0.833","1.32","0.38","14","14","0","1.000","0.00","1.49","31","30","1","0.968","0.33","0.19","6","17","33.96","21.00"
"59","Alexandar Georgiev","COL","5","309.63333333333","174","162","12","0.931","2.33","5.03","16.64","45","39","6","0.867","1.16","2.22","46","41","5","0.891","0.97","-0.10","75","74","1","0.987","0.19","1.89","9","27","34.95","18.42"
"58","Jeremy Swayman","BOS","2","120","69","64","5","0.928","2.50","1.75","6.03","11","10","1","0.909","0.50","1.01","28","26","2","0.929","1.00","0.98","28","26","2","0.929","1.00","-0.92","2","7","32.75","27.40"
