"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Craig Anderson","BUF","2","119.48333333333","71","69","2","0.972","1.00","4.49","5.56","17","16","1","0.941","0.50","1.87","24","24","0","1.000","0.00","2.51","30","29","1","0.967","0.50","0.13","6","4","35.39","35.50"
"2","Marc-Andre Fleury","MIN","3","179.71666666667","73","70","3","0.959","1.00","3.67","5.85","18","15","3","0.833","1.00","0.04","18","18","0","1.000","0.00","1.88","34","34","0","1.000","0.00","1.28","3","8","37.26","13.00"
"67","Pyotr Kochetkov","CAR","5","299.98333333333","123","118","5","0.959","1.00","6.24","11.63","36","34","2","0.944","0.40","4.07","34","31","3","0.912","0.60","0.56","44","44","0","1.000","0.00","1.65","21","14","37.80","21.60"
"24","Andrei Vasilevskiy","T.B","4","239.06666666667","124","118","6","0.952","1.51","5.33","11.95","35","34","1","0.971","0.25","4.90","32","28","4","0.875","1.00","-0.65","54","53","1","0.981","0.25","1.03","3","19","34.70","24.00"
"59","Alexandar Georgiev","COL","5","307.33333333333","131","124","7","0.947","1.37","4.97","11.87","38","32","6","0.842","1.17","0.41","28","27","1","0.964","0.20","1.93","56","56","0","1.000","0.00","2.10","10","21","36.17","11.86"
"26","Joonas Korpisalo","CBJ","1","36.366666666667","18","17","1","0.944","1.65","0.65","1.97","5","4","1","0.800","1.65","-0.16","5","5","0","1.000","0.00","0.52","6","6","0","1.000","0.00","0.23","2","5","34.67","15.00"
"48","Casey DeSmith","PIT","2","117.35","67","63","4","0.940","2.05","2.12","5.68","17","15","2","0.882","1.02","0.87","18","17","1","0.944","0.51","0.88","27","26","1","0.963","0.51","0.01","3","6","37.16","27.25"
"55","Ukko-Pekka Luukkonen","BUF","3","178.38333333333","115","108","7","0.939","2.35","3.51","12.42","40","36","4","0.900","1.35","2.75","39","37","2","0.949","0.67","2.08","34","33","1","0.971","0.34","0.28","5","23","31.50","21.14"
"60","Collin Delia","VAN","1","59.85","33","31","2","0.939","2.01","1.02","3.89","12","10","2","0.833","2.01","0.02","7","7","0","1.000","0.00","0.73","12","12","0","1.000","0.00","0.45","1","4","33.70","8.50"
"30","Juuse Saros","NSH","7","430.71666666667","245","229","16","0.935","2.23","6.39","24.72","58","51","7","0.879","0.98","2.78","82","75","7","0.915","0.98","1.58","98","96","2","0.980","0.28","1.68","15","36","32.19","23.63"
"51","Filip Gustavsson","MIN","4","237.88333333333","104","97","7","0.933","1.77","2.51","10.94","30","25","5","0.833","1.26","0.06","32","31","1","0.969","0.25","2.35","39","38","1","0.974","0.25","0.46","7","24","31.70","12.86"
"57","Jeremy Swayman","BOS","2","118.83333333333","60","56","4","0.933","2.02","1.48","6.54","23","20","3","0.870","1.51","0.88","15","15","0","1.000","0.00","1.57","21","20","1","0.952","0.50","-0.21","1","8","31.40","20.75"
"62","Pavel Francouz","COL","2","119.31666666667","60","56","4","0.933","2.01","1.48","3.54","9","6","3","0.667","1.51","-1.48","16","16","0","1.000","0.00","1.67","31","30","1","0.968","0.50","0.16","5","4","40.05","14.25"
"7","Alex Stalock","CHI","1","60","29","27","2","0.931","2.00","0.65","2.91","5","5","0","1.000","0.00","0.84","9","8","1","0.889","1.00","-0.06","15","14","1","0.933","1.00","-0.44","2","7","35.79","41.00"
"9","Semyon Varlamov","NYI","2","118.63333333333","70","65","5","0.929","2.53","1.40","5.46","17","14","3","0.824","1.52","-0.13","17","15","2","0.882","1.01","-0.22","32","32","0","1.000","0.00","1.20","3","9","36.87","22.40"
