"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"16","Scott Wedgewood","DAL","1","60","34","34","0","1.000","0.00","3.11","3.29","13","13","0","1.000","0.00","2.23","6","6","0","1.000","0.00","0.61","15","15","0","1.000","0.00","0.49","3","5","29.32","-"
"68","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.03","0","0","51.00","-"
"66","Kevin Lankinen","NSH","1","60","40","39","1","0.975","1.00","2.66","4.87","10","9","1","0.900","1.00","0.71","21","21","0","1.000","0.00","2.13","7","7","0","1.000","0.00","0.23","2","8","30.38","10.00"
"3","Jaroslav Halak","NYR","1","59.416666666667","34","33","1","0.971","1.01","2.11","3.43","10","10","0","1.000","0.00","1.71","7","7","0","1.000","0.00","0.71","15","14","1","0.933","1.01","-0.51","0","5","33.06","15.00"
"17","Philipp Grubauer","SEA","2","125","52","50","2","0.962","0.96","2.75","4.68","7","6","1","0.857","0.48","0.20","14","13","1","0.929","0.48","0.42","30","30","0","1.000","0.00","0.98","2","14","37.79","23.00"
"32","Tristan Jarry","PIT","2","121.7","70","67","3","0.957","1.48","3.40","7.29","16","16","0","1.000","0.00","2.74","19","19","0","1.000","0.00","1.93","28","25","3","0.893","1.48","-2.09","3","18","37.21","29.00"
"63","Alexandar Georgiev","COL","4","240","131","125","6","0.954","1.50","5.98","11.98","40","36","4","0.900","1.00","2.85","29","29","0","1.000","0.00","2.95","49","47","2","0.959","0.50","-0.40","4","16","36.29","19.67"
"48","Karel Vejmelka","ARI","3","179","102","97","5","0.951","1.68","4.32","8.83","27","23","4","0.852","1.34","0.63","37","36","1","0.973","0.34","2.76","35","35","0","1.000","0.00","1.14","7","6","32.81","15.00"
"4","Brian Elliott","T.B","1","60","39","37","2","0.949","2.00","1.57","3.76","14","12","2","0.857","2.00","0.40","10","10","0","1.000","0.00","1.02","15","15","0","1.000","0.00","0.49","1","5","28.21","11.00"
"36","Vitek Vanecek","N.J","3","185.78333333333","91","86","5","0.945","1.61","3.32","8.67","23","22","1","0.957","0.32","2.94","30","30","0","1.000","0.00","3.05","34","30","4","0.882","1.29","-2.89","7","17","33.04","27.00"
"69","Jaxson Stauber","CHI","2","120","67","63","4","0.940","2.00","2.13","6.24","23","21","2","0.913","1.00","1.94","15","13","2","0.867","1.00","-0.48","26","26","0","1.000","0.00","0.85","3","9","32.21","20.75"
"29","Linus Ullmark","BOS","4","234.75","113","106","7","0.938","1.79","3.33","11.23","34","29","5","0.853","1.28","0.82","37","36","1","0.973","0.26","2.76","40","39","1","0.975","0.26","0.30","19","12","31.80","22.43"
"8","Semyon Varlamov","NYI","3","182.11666666667","108","101","7","0.935","2.31","2.87","10.24","33","28","5","0.848","1.65","0.65","32","32","0","1.000","0.00","3.25","38","36","2","0.947","0.66","-0.76","6","19","35.57","20.00"
"30","Antti Raanta","CAR","2","100.98333333333","44","41","3","0.932","1.78","1.02","3.69","13","11","2","0.846","1.19","0.23","12","12","0","1.000","0.00","1.22","18","17","1","0.944","0.59","-0.41","11","7","30.07","21.00"
"53","Carter Hart","PHI","5","300.68333333333","160","149","11","0.931","2.20","3.63","15.02","45","38","7","0.844","1.40","0.71","41","37","4","0.902","0.80","0.16","67","67","0","1.000","0.00","2.18","14","27","34.13","18.36"
"60","Daniil Tarasov","CBJ","1","59.15","28","26","2","0.929","2.03","0.56","3.58","12","12","0","1.000","0.00","2.06","6","4","2","0.667","2.03","-1.39","10","10","0","1.000","0.00","0.33","1","5","26.82","22.50"
"23","John Gibson","ANA","4","223.56666666667","135","125","10","0.926","2.68","2.34","13.15","34","28","6","0.824","1.61","-0.18","39","35","4","0.897","1.07","-0.04","59","59","0","1.000","0.00","1.92","5","17","32.44","18.50"
"67","Samuel Ersson","PHI","1","60","27","25","2","0.926","2.00","0.47","2.62","7","5","2","0.714","2.00","-0.80","5","5","0","1.000","0.00","0.51","12","12","0","1.000","0.00","0.39","2","4","42.11","9.00"
"46","Ilya Samsonov","TOR","7","401.38333333333","200","185","15","0.925","2.24","3.28","21.69","57","50","7","0.877","1.05","2.77","56","48","8","0.857","1.20","-2.31","78","78","0","1.000","0.00","2.54","11","39","34.22","20.00"
"61","Jeremy Swayman","BOS","4","182.65","92","85","7","0.924","2.30","1.41","7.71","21","18","3","0.857","0.99","0.60","25","23","2","0.920","0.66","0.54","41","39","2","0.951","0.66","-0.66","6","12","35.73","28.29"
"49","Connor Ingram","ARI","4","247.83333333333","166","153","13","0.922","3.15","2.18","14.91","51","45","6","0.882","1.45","2.74","49","43","6","0.878","1.45","-1.02","55","54","1","0.982","0.24","0.79","10","29","34.50","23.38"
"58","Ukko-Pekka Luukkonen","BUF","4","244.53333333333","126","116","10","0.921","2.45","1.52","10.85","32","26","6","0.813","1.47","-0.52","34","31","3","0.912","0.74","0.45","51","50","1","0.980","0.25","0.66","4","11","37.21","20.60"
"24","Andrei Vasilevskiy","T.B","5","296.23333333333","174","160","14","0.920","2.84","1.91","16.48","50","43","7","0.860","1.42","1.57","55","50","5","0.909","1.01","0.59","63","61","2","0.968","0.41","0.05","13","18","32.13","21.21"
"39","Ville Husso","DET","4","239.23333333333","113","104","9","0.920","2.26","1.33","8.54","24","18","6","0.750","1.50","-1.89","31","29","2","0.935","0.50","1.15","53","52","1","0.981","0.25","0.73","7","25","38.11","17.67"
"41","Igor Shesterkin","NYR","3","176.76666666667","97","89","8","0.918","2.72","0.87","10.64","29","24","5","0.828","1.70","-0.03","25","22","3","0.880","1.02","-0.46","40","40","0","1.000","0.00","1.30","6","19","32.43","16.75"
"20","Anton Forsberg","OTT","5","271.68333333333","145","133","12","0.917","2.65","1.26","16.6","43","35","8","0.814","1.77","-0.63","42","38","4","0.905","0.88","0.27","53","53","0","1.000","0.00","1.73","5","27","33.22","14.33"
"62","Logan Thompson","VGK","4","246.33333333333","118","108","10","0.915","2.44","0.79","9.16","24","20","4","0.833","0.97","0.11","40","35","5","0.875","1.22","-0.94","49","48","1","0.980","0.24","0.60","19","15","36.81","25.50"
"65","Pavel Francouz","COL","2","123.61666666667","58","53","5","0.914","2.43","0.30","5.25","18","15","3","0.833","1.46","0.08","12","12","0","1.000","0.00","1.22","22","20","2","0.909","0.97","-1.28","1","16","36.38","26.20"
"55","David Rittich","WPG","2","73.033333333333","34","31","3","0.912","2.46","0.11","2.71","10","9","1","0.900","0.82","0.71","11","10","1","0.909","0.82","0.12","13","12","1","0.923","0.82","-0.58","0","2","29.91","22.00"
"15","Jack Campbell","EDM","3","177.56666666667","90","82","8","0.911","2.70","0.23","7.95","23","18","5","0.783","1.69","-1.06","30","29","1","0.967","0.34","2.05","34","32","2","0.941","0.68","-0.89","9","8","32.73","18.88"
"28","Connor Hellebuyck","WPG","7","399.93333333333","213","194","19","0.911","2.85","0.47","20.73","61","52","9","0.852","1.35","1.45","66","57","9","0.864","1.35","-2.30","73","72","1","0.986","0.15","1.38","12","30","36.05","18.79"
"56","Stuart Skinner","EDM","2","122.48333333333","56","51","5","0.911","2.45","0.12","4.88","11","9","2","0.818","0.98","-0.12","21","19","2","0.905","0.98","0.13","20","19","1","0.950","0.49","-0.35","2","7","37.38","23.80"
"18","Petr Mrazek","CHI","5","297.93333333333","188","171","17","0.910","3.42","0.19","20.83","63","50","13","0.794","2.62","-2.21","49","47","2","0.959","0.40","2.98","73","71","2","0.973","0.40","0.38","12","40","29.68","12.76"
"38","Ilya Sorokin","NYI","4","237.43333333333","132","120","12","0.909","3.03","0.07","14.82","47","39","8","0.830","2.02","0.05","34","30","4","0.882","1.01","-0.55","45","45","0","1.000","0.00","1.47","11","28","33.74","17.08"
"2","Marc-Andre Fleury","MIN","4","242.41666666667","128","116","12","0.906","2.97","-0.30","11.53","34","28","6","0.824","1.49","-0.18","34","31","3","0.912","0.74","0.45","54","51","3","0.944","0.74","-1.24","14","18","35.66","24.25"
"31","Juuse Saros","NSH","4","239.86666666667","139","126","13","0.906","3.25","-0.29","13.45","46","35","11","0.761","2.75","-3.12","47","46","1","0.979","0.25","3.77","43","42","1","0.977","0.25","0.40","14","18","28.12","16.00"
"45","Sam Montembeault","MTL","5","276.25","160","145","15","0.906","3.26","-0.37","20.18","52","41","11","0.788","2.39","-2.09","48","45","3","0.938","0.65","1.88","56","55","1","0.982","0.22","0.83","9","39","28.57","16.53"
"47","Adin Hill","VGK","2","117.35","64","58","6","0.906","3.07","-0.15","4.7","16","13","3","0.813","1.53","-0.26","10","7","3","0.700","1.53","-1.98","37","37","0","1.000","0.00","1.21","2","5","35.98","16.50"
"57","Jake Oettinger","DAL","5","301.13333333333","138","125","13","0.906","2.59","-0.38","12.2","33","29","4","0.879","0.80","1.65","40","34","6","0.850","1.20","-1.94","58","55","3","0.948","0.60","-1.11","10","17","35.53","26.38"
"33","Eric Comrie","BUF","1","59.55","21","19","2","0.905","2.02","-0.08","2.43","6","6","0","1.000","0.00","1.03","7","6","1","0.857","1.01","-0.29","8","7","1","0.875","1.01","-0.74","4","3","30.71","21.50"
"19","Frederik Andersen","CAR","5","263.68333333333","114","103","11","0.904","2.50","-0.58","11.08","40","32","8","0.800","1.82","-1.15","22","20","2","0.909","0.46","0.23","42","41","1","0.976","0.23","0.37","10","21","35.18","14.64"
"22","Magnus Hellberg","DET","2","121.66666666667","52","47","5","0.904","2.47","-0.25","6.16","24","21","3","0.875","1.48","1.11","12","10","2","0.833","0.99","-0.78","16","16","0","1.000","0.00","0.52","3","11","27.88","24.00"
"64","Collin Delia","VAN","4","222.81666666667","83","75","8","0.904","2.15","-0.41","7.87","20","18","2","0.900","0.54","1.43","17","13","4","0.765","1.08","-2.27","40","38","2","0.950","0.54","-0.70","3","10","41.13","28.38"
"54","Filip Gustavsson","MIN","2","118.51666666667","62","56","6","0.903","3.04","-0.33","7.37","25","21","4","0.840","2.03","0.28","14","12","2","0.857","1.01","-0.58","20","20","0","1.000","0.00","0.65","7","12","31.39","17.67"
"27","Anthony Stolarz","ANA","3","139.73333333333","92","83","9","0.902","3.86","-0.59","8.75","24","20","4","0.833","1.72","0.11","24","21","3","0.875","1.29","-0.56","40","38","2","0.950","0.86","-0.70","5","15","32.89","20.00"
"26","Joonas Korpisalo","CBJ","5","304.61666666667","179","161","18","0.899","3.55","-1.64","16.24","60","51","9","0.850","1.77","1.28","51","46","5","0.902","0.98","0.18","57","53","4","0.930","0.79","-2.14","12","20","34.27","22.78"
"44","Dan Vladar","CGY","3","182.28333333333","79","71","8","0.899","2.63","-0.78","8.84","22","19","3","0.864","0.99","0.77","23","19","4","0.826","1.32","-1.66","29","28","1","0.966","0.33","-0.05","6","11","35.32","19.88"
"12","Darcy Kuemper","WSH","5","248.76666666667","127","114","13","0.898","3.14","-1.39","9.94","29","23","6","0.793","1.45","-1.03","46","40","6","0.870","1.45","-1.33","44","43","1","0.977","0.24","0.43","10","15","36.42","19.54"
"13","Cam Talbot","OTT","3","147.65","77","69","8","0.896","3.25","-0.96","8.84","23","17","6","0.739","2.44","-2.06","17","16","1","0.941","0.41","0.73","29","28","1","0.966","0.41","-0.05","4","17","40.16","16.88"
"1","Craig Anderson","BUF","2","123.33333333333","57","51","6","0.895","2.92","-0.79","6.23","28","24","4","0.857","1.95","0.80","9","8","1","0.889","0.49","-0.09","18","17","1","0.944","0.49","-0.41","4","12","26.82","19.17"
"11","Martin Jones","SEA","4","240.8","121","108","13","0.893","3.24","-1.94","12.25","36","28","8","0.778","1.99","-1.83","26","21","5","0.808","1.25","-2.36","51","51","0","1.000","0.00","1.66","10","20","35.91","15.85"
"42","Mackenzie Blackwood","N.J","2","117.1","80","71","9","0.888","4.61","-1.69","8.89","21","16","5","0.762","2.56","-1.40","22","21","1","0.955","0.51","1.23","34","31","3","0.912","1.54","-1.89","4","19","35.10","19.00"
"52","Alex Lyon","FLA","6","354.66666666667","204","181","23","0.887","3.89","-4.35","21.24","72","60","12","0.833","2.03","0.34","54","49","5","0.907","0.85","0.48","67","61","6","0.910","1.02","-3.82","11","37","33.15","19.48"
"7","James Reimer","S.J","4","241.33333333333","129","114","15","0.884","3.73","-3.21","12.4","39","30","9","0.769","2.24","-2.32","34","28","6","0.824","1.49","-2.55","49","49","0","1.000","0.00","1.60","9","23","34.54","19.33"
"40","Kaapo Kahkonen","S.J","2","118.46666666667","69","61","8","0.884","4.05","-1.69","6.65","19","16","3","0.842","1.52","0.26","23","19","4","0.826","2.03","-1.66","23","22","1","0.957","0.51","-0.25","3","11","32.65","19.63"
"50","Casey DeSmith","PIT","4","247.4","155","137","18","0.884","4.37","-3.83","16.88","63","54","9","0.857","2.18","1.79","28","23","5","0.821","1.21","-2.16","59","55","4","0.932","0.97","-2.08","16","31","31.16","19.28"
"9","Jacob Markstrom","CGY","2","115.03333333333","58","51","7","0.879","3.65","-1.70","4.95","17","15","2","0.882","1.04","0.91","15","11","4","0.733","2.09","-2.48","22","21","1","0.955","0.52","-0.28","5","5","37.74","24.71"
"21","Jordan Binnington","STL","5","258.88333333333","131","115","16","0.878","3.71","-4.02","12.62","32","22","10","0.688","2.32","-4.52","45","40","5","0.889","1.16","-0.43","50","49","1","0.980","0.23","0.63","9","20","34.77","19.56"
"35","Pheonix Copley","L.A","6","272.4","148","130","18","0.878","3.96","-4.47","15.2","48","39","9","0.813","1.98","-0.78","39","30","9","0.769","1.98","-5.04","56","56","0","1.000","0.00","1.83","5","35","32.91","20.61"
"37","Elvis Merzlikins","CBJ","2","113.98333333333","64","56","8","0.875","4.21","-2.15","6.76","19","15","4","0.789","2.11","-0.74","14","11","3","0.786","1.58","-1.58","28","27","1","0.964","0.53","-0.09","3","7","31.77","26.00"
"10","Jake Allen","MTL","2","121.4","71","62","9","0.873","4.45","-2.51","6.88","23","17","6","0.739","2.97","-2.06","22","19","3","0.864","1.48","-0.77","25","25","0","1.000","0.00","0.81","3","16","29.69","14.11"
"51","Charlie Lindgren","WSH","4","170.85","71","62","9","0.873","3.16","-2.51","5.68","14","10","4","0.714","1.40","-1.60","17","16","1","0.941","0.35","0.73","38","34","4","0.895","1.40","-2.76","4","15","34.83","34.22"
"14","Sergei Bobrovsky","FLA","2","63.9","37","32","5","0.865","4.69","-1.62","4.04","18","14","4","0.778","3.76","-0.92","10","9","1","0.900","0.94","0.02","9","9","0","1.000","0.00","0.29","0","4","23.16","9.20"
"43","Felix Sandstrom","PHI","1","57.783333333333","29","25","4","0.862","4.15","-1.35","3.24","10","8","2","0.800","2.08","-0.29","10","8","2","0.800","2.08","-0.98","7","7","0","1.000","0.00","0.23","3","4","35.90","16.75"
"6","Jonathan Quick","L.A","3","146.25","57","49","8","0.860","3.28","-2.79","4.52","10","5","5","0.500","2.05","-3.29","24","23","1","0.958","0.41","1.44","19","17","2","0.895","0.82","-1.38","7","5","39.05","21.25"
"59","Cayden Primeau","MTL","1","20","7","6","1","0.857","3.00","-0.36","0.99","3","2","1","0.667","3.00","-0.49","2","2","0","1.000","0.00","0.20","2","2","0","1.000","0.00","0.07","0","0","21.71","9.00"
"5","Thomas Greiss","STL","2","93.216666666667","37","31","6","0.838","3.86","-2.62","3.61","17","12","5","0.706","3.22","-2.09","6","5","1","0.833","0.64","-0.39","11","11","0","1.000","0.00","0.36","3","9","30.30","12.33"
"34","Spencer Martin","VAN","3","133.81666666667","73","60","13","0.822","5.83","-6.33","7.09","25","18","7","0.720","3.14","-2.72","27","23","4","0.852","1.79","-1.26","20","18","2","0.900","0.90","-1.35","4","10","28.53","19.85"
"25","Matt Murray","TOR","1","21.683333333333","8","4","4","0.500","11.07","-3.27","1.22","4","3","1","0.750","2.77","-0.31","3","1","2","0.333","5.53","-1.70","1","0","1","0.000","2.77","-0.97","1","3","19.88","26.25"
