"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"21","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.92","2.92","9","8","1","0.889","1.00","0.58","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"31","Linus Ullmark","BOS","24","1390.85","706","662","44","0.938","1.90","22.61","61.67","182","157","25","0.863","1.08","7.01","177","169","8","0.955","0.35","10.86","294","283","11","0.963","0.47","0.51","65","113","38.22","21.57"
"76","Akira Schmid","N.J","8","398.18333333333","191","178","13","0.932","1.96","5.02","18.97","42","36","6","0.857","0.90","1.39","58","53","5","0.914","0.75","1.18","80","78","2","0.975","0.30","1.13","6","30","37.40","19.31"
"24","Magnus Hellberg","DET, OTT","3","160.13333333333","71","66","5","0.930","1.87","1.70","6.66","25","22","3","0.880","1.12","1.40","19","17","2","0.895","0.75","0.02","26","26","0","1.000","0.00","1.02","6","11","30.90","21.00"
"79","Pyotr Kochetkov","CAR","15","864.55","389","361","28","0.928","1.94","8.70","37.84","134","119","15","0.888","1.04","8.57","93","83","10","0.892","0.69","-0.09","138","135","3","0.978","0.21","2.40","34","54","34.13","20.36"
"30","Connor Hellebuyck","WPG","26","1560.6666666667","847","785","62","0.927","2.38","17.92","79.74","228","190","38","0.833","1.46","2.10","231","220","11","0.952","0.42","13.62","338","325","13","0.962","0.50","0.23","46","120","36.14","21.13"
"44","Ilya Sorokin","NYI","26","1449.9833333333","754","698","56","0.926","2.32","15.14","77.55","227","191","36","0.841","1.49","3.92","189","177","12","0.937","0.50","8.14","308","300","8","0.974","0.33","4.06","39","158","34.16","21.18"
"27","Matt Murray","TOR","12","719.03333333333","375","347","28","0.925","2.34","7.38","35.91","105","91","14","0.867","1.17","4.47","105","96","9","0.914","0.75","2.19","150","145","5","0.967","0.42","0.87","39","68","33.74","20.54"
"75","Kevin Lankinen","NSH","8","454.91666666667","265","245","20","0.925","2.64","5.00","24.83","71","63","8","0.887","1.06","4.49","66","59","7","0.894","0.92","0.03","108","103","5","0.954","0.66","-0.77","19","45","36.75","24.05"
"60","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.70","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"1","Craig Anderson","BUF","13","746.33333333333","425","392","33","0.922","2.65","7.10","38.47","119","103","16","0.866","1.29","4.93","125","113","12","0.904","0.96","1.32","163","158","5","0.969","0.40","1.38","30","51","36.49","22.24"
"71","Alexandar Georgiev","COL","24","1453.8666666667","764","704","60","0.921","2.48","12.08","67.13","208","179","29","0.861","1.20","7.58","169","153","16","0.905","0.66","2.01","340","325","15","0.956","0.62","-1.69","44","117","36.30","21.52"
