"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"17","Sidney Crosby","PIT","C","8","151.35","6","9","5","4","15","100.00","21","28.57","2.87","51","33","35","16","2","6","2","1","1","0","0","2","2","7","7","13","1","104","77","57.46"
"511","Jason Robertson","DAL","L","8","155.13333333333","9","4","3","1","13","81.25","38","23.68","4.8","67","51","41","20","1","8","4","2","2","0","0","1","8","10","3","8","2","0","0","-"
"42","Jamie Benn","DAL","L","8","128.18333333333","4","8","4","4","12","66.67","17","23.53","1.91","25","21","18","10","2","4","5","1","0","1","0","2","3","6","7","6","5","54","36","60.00"
"63","Steven Stamkos","T.B","C","7","135.63333333333","6","6","3","3","12","63.16","18","33.33","2.58","35","27","24","6","2","3","2","1","1","0","0","2","7","2","4","4","2","50","38","56.82"
"178","Nikita Kucherov","T.B","R","7","155.86666666667","3","9","7","2","12","100.00","30","10.00","4.21","62","46","39","13","7","7","4","2","2","0","0","6","11","7","6","14","1","0","0","-"
"424","Matthew Tkachuk","FLA","L","8","164.11666666667","5","7","3","4","12","63.16","24","20.83","3.84","39","33","27","17","2","3","9","3","2","1","0","6","9","9","5","9","4","0","1","0.00"
"452","Jordan Kyrou","STL","C","8","138.45","4","8","5","3","12","85.71","29","13.79","2.7","44","32","34","13","0","4","2","1","1","0","0","1","8","10","1","13","3","0","1","0.00"
"49","Logan Couture","S.J","C","8","150.81666666667","7","4","1","3","11","73.33","22","31.82","3.08","38","30","25","13","3","3","0","0","0","0","0","0","4","5","13","7","9","57","78","42.22"
"135","Cam Fowler","ANA","D","8","206.6","2","9","3","6","11","84.62","18","11.11","1.23","46","25","18","3","1","3","0","0","0","0","0","2","3","6","3","6","4","0","0","-"
"318","Alex Tuch","BUF","R","7","136.06666666667","3","8","3","5","11","84.62","17","17.65","1.66","30","24","15","6","0","1","2","1","1","0","0","0","2","3","5","7","3","1","5","16.67"
"426","Auston Matthews","TOR","C","8","149.33333333333","4","7","5","2","11","64.71","30","13.33","3.25","56","46","36","12","1","5","2","1","1","0","0","0","8","7","7","10","18","66","51","56.41"
"617","Jack Hughes","N.J","C","8","145.05","7","4","2","2","11","84.62","37","18.92","3.29","53","42","30","7","4","4","0","0","0","0","0","2","6","6","2","9","1","5","18","21.74"
"660","Matty Beniers","SEA","C","6","97.933333333333","4","7","3","4","11","73.33","15","26.67","1.72","20","18","14","5","1","1","0","0","0","0","0","2","4","4","5","13","3","34","42","44.74"
"12","Blake Wheeler","WPG","R","7","124.41666666667","3","7","5","2","10","90.91","11","27.27","1.82","26","21","18","9","0","3","2","1","1","0","0","1","3","3","3","7","5","0","1","0.00"
"69","Erik Karlsson","S.J","D","8","197.86666666667","1","9","8","1","10","55.56","25","4.00","1.82","61","33","29","6","6","4","2","1","1","0","0","2","13","9","2","15","11","0","0","-"
"70","Jordan Eberle","SEA","R","6","100.4","2","8","5","3","10","71.43","16","12.50","2.26","28","27","16","4","1","4","0","0","0","0","0","0","1","3","5","4","1","2","3","40.00"
"73","Justin Schultz","SEA","D","6","110.71666666667","2","8","3","5","10","71.43","8","25.00","0.48","17","11","4","1","0","1","4","2","2","0","0","0","2","2","1","8","5","0","0","-"
"88","John Tavares","TOR","C","8","133.83333333333","4","6","3","3","10","83.33","24","16.67","2.65","33","27","21","14","1","1","6","3","3","0","0","0","6","6","11","11","3","85","59","59.03"
"134","Kevin Hayes","PHI","C","8","152.76666666667","5","5","4","1","10","100.00","19","26.32","2.38","35","27","17","6","1","5","4","2","2","0","0","4","2","3","6","8","4","46","44","51.11"
"140","Jeff Skinner","BUF","L","7","122.95","7","3","1","2","10","71.43","24","29.17","2.85","41","30","22","15","2","5","6","3","3","0","0","4","6","4","2","9","2","13","17","43.33"
"162","Johnny Gaudreau","CBJ","L","7","134.76666666667","2","8","4","4","10","83.33","22","9.09","2.39","34","28","15","3","0","5","2","1","1","0","0","0","5","2","2","2","4","0","0","-"
"259","Pavel Buchnevich","STL","L","8","146.96666666667","5","5","2","3","10","76.92","19","26.32","2.25","32","25","23","14","0","2","4","2","2","0","0","1","4","3","7","10","1","1","6","14.29"
"289","Josh Morrissey","WPG","D","7","164.36666666667","4","6","5","1","10","52.63","15","26.67","1.02","27","22","9","3","0","2","2","1","1","0","0","2","3","4","6","4","9","0","0","-"
