"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"50","Filip Gustavsson","MIN","3","179.58333333333","80","77","3","0.963","1.00","4.41","8.73","24","21","3","0.875","1.00","1.02","22","22","0","1.000","0.00","2.38","31","31","0","1.000","0.00","1.20","4","20","34.30","8.33"
"4","Brian Elliott","T.B","2","119.6","61","58","3","0.951","1.51","2.65","4.61","13","11","2","0.846","1.00","0.18","17","17","0","1.000","0.00","1.84","29","28","1","0.966","0.50","0.12","6","8","35.97","17.00"
"30","Tristan Jarry","PIT","4","241.1","131","124","7","0.947","1.74","5.13","9.88","34","31","3","0.912","0.75","2.70","33","29","4","0.879","1.00","-0.43","51","51","0","1.000","0.00","1.97","5","17","39.98","18.86"
"22","Andrei Vasilevskiy","T.B","4","238.16666666667","110","104","6","0.945","1.51","4.19","10.87","33","30","3","0.909","0.76","2.53","23","21","2","0.913","0.50","0.49","49","48","1","0.980","0.25","0.89","7","16","36.20","17.50"
"1","Craig Anderson","BUF","3","180.96666666667","104","98","6","0.942","1.99","3.63","8.96","28","25","3","0.893","0.99","1.69","33","32","1","0.970","0.33","2.57","41","39","2","0.951","0.66","-0.42","8","7","35.79","26.00"
"43","Ilya Samsonov","TOR","3","179.96666666667","85","80","5","0.941","1.67","2.87","6.59","19","17","2","0.895","0.67","1.18","19","18","1","0.947","0.33","1.06","38","36","2","0.947","0.67","-0.53","6","12","39.76","22.00"
"27","Linus Ullmark","BOS","5","308.96666666667","149","140","9","0.940","1.75","4.80","13.14","37","33","4","0.892","0.78","2.20","38","37","1","0.974","0.19","3.11","67","63","4","0.940","0.78","-1.41","20","26","38.70","23.56"
"47","Casey DeSmith","PIT","2","117.35","67","63","4","0.940","2.05","2.21","5.68","17","15","2","0.882","1.02","0.85","18","17","1","0.944","0.51","0.95","27","26","1","0.963","0.51","0.04","3","6","37.16","27.25"
"39","Igor Shesterkin","NYR","6","366.48333333333","179","168","11","0.939","1.80","5.58","16.6","51","44","7","0.863","1.15","1.55","51","49","2","0.961","0.33","3.52","68","66","2","0.971","0.33","0.63","20","14","33.38","20.91"
"7","James Reimer","S.J","2","124.9","63","59","4","0.937","1.92","1.84","5.7","20","17","3","0.850","1.44","0.35","15","14","1","0.933","0.48","0.62","25","25","0","1.000","0.00","0.97","6","9","32.68","12.75"
"53","Jake Oettinger","DAL","6","366.91666666667","184","172","12","0.935","1.96","5.04","17.51","47","40","7","0.851","1.14","0.88","47","43","4","0.915","0.65","1.09","82","81","1","0.988","0.16","2.17","7","30","34.41","21.67"
"23","Matt Murray","TOR","3","180.08333333333","89","83","6","0.933","2.00","2.24","9.66","27","26","1","0.963","0.33","3.52","19","17","2","0.895","0.67","0.06","38","35","3","0.921","1.00","-1.53","6","15","35.26","28.33"
