"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"46","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"93","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"23","Keith Kinkaid","BOS, COL","2","87.85","40","38","2","0.950","1.37","1.79","4.17","12","10","2","0.833","1.37","0.12","10","10","0","1.000","0.00","1.06","16","16","0","1.000","0.00","0.62","1","7","36.30","10.00"
"34","Linus Ullmark","BOS","39","2289.5333333333","1162","1090","72","0.938","1.89","38.20","102.38","312","271","41","0.869","1.07","14.12","310","294","16","0.948","0.42","16.97","456","441","15","0.967","0.39","2.63","105","178","37.08","21.36"
"65","Joseph Woll","TOR","3","176.51666666667","96","90","6","0.938","2.04","3.10","8.99","26","21","5","0.808","1.70","-0.41","33","32","1","0.970","0.34","2.51","32","32","0","1.000","0.00","1.24","4","13","30.95","14.50"
"81","Kevin Mandolese","OTT","2","122.2","80","75","5","0.938","2.45","2.59","6.96","22","20","2","0.909","0.98","1.89","30","28","2","0.933","0.98","1.19","26","25","1","0.962","0.49","0.01","3","9","32.96","27.20"
"24","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.43","9.39","37","32","5","0.865","1.57","1.54","40","38","2","0.950","0.63","2.25","31","31","0","1.000","0.00","1.20","8","9","30.93","14.71"
"68","Filip Gustavsson","MIN","30","1756","859","803","56","0.935","1.91","25.47","77.63","219","187","32","0.854","1.09","6.69","242","226","16","0.934","0.55","9.74","355","347","8","0.977","0.27","5.73","74","124","35.54","19.43"
"85","Akira Schmid","N.J","12","599.53333333333","271","251","20","0.926","2.00","5.70","26.24","65","55","10","0.846","1.00","1.48","78","71","7","0.910","0.70","1.30","112","109","3","0.973","0.30","1.33","9","39","37.41","18.55"
"48","Ilya Sorokin","NYI","48","2775.7333333333","1447","1339","108","0.925","2.33","29.23","147.37","449","380","69","0.846","1.49","10.33","363","337","26","0.928","0.56","12.60","565","552","13","0.977","0.28","8.84","94","295","34.30","20.11"
"66","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"83","Kevin Lankinen","NSH","14","814.68333333333","451","416","35","0.922","2.58","7.77","42.96","125","110","15","0.880","1.10","7.09","119","105","14","0.882","1.03","-1.34","179","173","6","0.966","0.44","0.92","27","76","34.85","22.91"
"71","Jake Oettinger","DAL","48","2818.85","1404","1293","111","0.921","2.36","22.15","130.79","385","326","59","0.847","1.26","9.02","367","329","38","0.896","0.81","1.03","579","565","14","0.976","0.30","8.39","83","194","34.99","19.76"
"7","Alex Stalock","CHI","17","910.3","512","471","41","0.920","2.70","7.56","46.16","127","104","23","0.819","1.52","-0.56","156","144","12","0.923","0.79","4.59","203","197","6","0.970","0.40","1.85","34","73","35.56","21.10"
"78","Alexandar Georgiev","COL","45","2673.2","1433","1317","116","0.919","2.60","19.91","129.94","405","344","61","0.849","1.37","10.56","323","291","32","0.901","0.72","2.35","623","600","23","0.963","0.52","1.09","80","212","35.81","20.78"
"82","Pavel Francouz","COL","15","900.28333333333","470","432","38","0.919","2.53","6.57","40.63","125","99","26","0.792","1.73","-3.91","125","119","6","0.952","0.40","7.29","193","187","6","0.969","0.40","1.46","24","65","35.93","19.87"
"1","Craig Anderson","BUF","22","1272.8666666667","720","661","59","0.918","2.78","9.28","66.9","216","186","30","0.861","1.41","8.16","190","171","19","0.900","0.90","1.21","277","267","10","0.964","0.47","0.71","44","96","35.98","21.56"
"33","Connor Hellebuyck","WPG","49","2878.2833333333","1538","1412","126","0.918","2.63","19.86","148.17","424","353","71","0.833","1.48","3.91","449","412","37","0.918","0.77","10.75","577","559","18","0.969","0.38","4.31","96","218","35.56","19.61"
"76","Jeremy Swayman","BOS","26","1400.15","643","590","53","0.918","2.27","7.98","60.74","182","161","21","0.885","0.90","11.16","181","157","24","0.867","1.03","-4.75","241","233","8","0.967","0.34","1.32","45","93","35.16","23.19"
"38","Juuse Saros","NSH","47","2794.3666666667","1541","1413","128","0.917","2.75","18.15","151.44","446","374","72","0.839","1.55","6.80","504","458","46","0.909","0.99","7.60","515","505","10","0.981","0.21","9.91","118","221","32.79","19.28"
"29","Andrei Vasilevskiy","T.B","48","2878.4333333333","1521","1393","128","0.916","2.67","16.25","143.09","434","368","66","0.848","1.38","10.68","427","380","47","0.890","0.98","-1.59","599","584","15","0.975","0.31","8.16","86","209","33.77","20.81"
"56","Ilya Samsonov","TOR","33","1941.85","917","839","78","0.915","2.41","8.97","88.31","253","223","30","0.881","0.93","14.70","252","215","37","0.853","1.14","-10.20","362","351","11","0.970","0.34","3.00","53","151","35.09","21.37"
"9","Semyon Varlamov","NYI","20","1188.6166666667","617","564","53","0.914","2.68","5.52","58.96","185","158","27","0.854","1.36","5.69","165","148","17","0.897","0.86","0.55","229","220","9","0.961","0.45","-0.15","44","94","35.88","21.13"
"39","Tristan Jarry","PIT","33","1887.7666666667","1041","951","90","0.914","2.86","8.73","90.57","277","227","50","0.819","1.59","-1.06","289","264","25","0.913","0.79","5.73","417","402","15","0.964","0.48","1.12","57","141","36.04","19.98"
"57","Adin Hill","VGK","27","1490.9","722","660","62","0.914","2.50","6.47","66.02","174","144","30","0.828","1.21","0.74","202","177","25","0.876","1.01","-3.52","306","299","7","0.977","0.28","4.83","49","105","35.47","18.53"
"77","Logan Thompson","VGK","36","2119.55","1093","999","94","0.914","2.66","9.66","93.24","264","223","41","0.845","1.16","5.64","297","265","32","0.892","0.91","-0.41","475","455","20","0.958","0.57","-1.63","91","149","36.22","22.45"
"19","Scott Wedgewood","DAL","18","987.8","551","503","48","0.913","2.92","4.26","50.86","155","130","25","0.839","1.52","2.39","144","131","13","0.910","0.79","2.31","223","213","10","0.955","0.61","-1.38","39","77","36.34","20.29"
"35","Aaron Dell","S.J","4","199.28333333333","103","94","9","0.913","2.71","0.77","11.58","39","35","4","0.897","1.20","2.89","27","22","5","0.815","1.51","-2.13","34","34","0","1.000","0.00","1.31","7","20","29.11","18.89"
"70","Stuart Skinner","EDM","37","2119.9833333333","1158","1057","101","0.913","2.86","8.82","111.22","312","262","50","0.840","1.42","5.12","350","310","40","0.886","1.13","-2.78","420","409","11","0.974","0.31","5.24","65","156","34.97","21.69"
"89","Pyotr Kochetkov","CAR","19","1106.4833333333","497","454","43","0.913","2.33","4.14","49.2","170","148","22","0.871","1.19","8.04","123","108","15","0.878","0.81","-1.92","167","161","6","0.964","0.33","0.46","43","69","34.63","20.91"
"31","Joonas Korpisalo","CBJ, L.A","29","1631.25","953","869","84","0.912","3.09","6.38","89.98","266","227","39","0.853","1.43","8.00","273","242","31","0.886","1.14","-1.97","366","352","14","0.962","0.51","0.15","44","142","34.68","20.68"
"94","Jaxson Stauber","CHI","6","363.5","191","174","17","0.911","2.81","1.11","18.42","60","54","6","0.900","0.99","4.60","50","41","9","0.820","1.49","-3.68","70","68","2","0.971","0.33","0.71","8","31","33.31","21.29"
"15","Darcy Kuemper","WSH","44","2484.3","1284","1169","115","0.910","2.78","6.77","123.16","340","275","65","0.809","1.57","-4.93","348","317","31","0.911","0.75","6.01","524","505","19","0.964","0.46","1.26","96","183","35.91","20.77"
"51","Igor Shesterkin","NYR","45","2701.4333333333","1316","1196","120","0.909","2.67","4.81","127.87","392","328","64","0.837","1.42","5.26","371","334","37","0.900","0.82","2.46","489","470","19","0.961","0.42","-0.09","136","187","33.55","20.49"
"2","Marc-Andre Fleury","MIN","38","2175.2666666667","1095","994","101","0.908","2.79","2.85","101.15","314","258","56","0.822","1.54","-0.52","275","246","29","0.895","0.80","0.25","457","441","16","0.965","0.44","1.67","75","169","34.47","21.85"
"30","Matt Murray","TOR","20","1156.9166666667","585","531","54","0.908","2.80","1.48","55.68","175","148","27","0.846","1.40","3.92","152","134","18","0.882","0.93","-1.83","232","223","9","0.961","0.47","-0.03","59","94","34.21","21.67"
"74","Daniil Tarasov","CBJ","13","676.98333333333","403","366","37","0.908","3.28","1.22","37.12","104","85","19","0.817","1.68","-0.63","116","103","13","0.888","1.15","-0.66","170","165","5","0.971","0.44","1.57","26","77","36.20","21.49"
"90","Arturs Silovs","VAN","5","305.93333333333","152","138","14","0.908","2.75","0.42","13.88","38","31","7","0.816","1.37","-0.29","41","38","3","0.927","0.59","1.36","64","60","4","0.938","0.78","-1.53","7","27","38.19","21.71"
"17","Sergei Bobrovsky","FLA","42","2351.55","1234","1119","115","0.907","2.93","2.03","122.8","373","311","62","0.834","1.58","3.90","324","295","29","0.910","0.74","5.46","474","450","24","0.949","0.61","-5.67","84","202","34.50","20.78"
"36","Antti Raanta","CAR","23","1319.4833333333","551","500","51","0.907","2.32","1.26","52.08","168","141","27","0.839","1.23","2.68","153","135","18","0.882","0.82","-1.73","187","181","6","0.968","0.27","1.23","43","64","35.23","21.06"
"45","Vitek Vanecek","N.J","41","2286.2666666667","1041","944","97","0.907","2.55","1.73","101.1","266","213","53","0.801","1.39","-6.00","279","252","27","0.903","0.71","2.67","428","411","17","0.960","0.45","-0.45","65","153","36.17","19.88"
"67","Carter Hart","PHI","47","2695.4333333333","1420","1288","132","0.907","2.94","2.67","136.16","425","355","70","0.835","1.56","5.09","366","323","43","0.883","0.96","-4.08","547","529","18","0.967","0.40","3.15","104","239","35.38","21.04"
"22","Frederik Andersen","CAR","23","1330.1666666667","552","500","52","0.906","2.35","0.35","53.83","168","135","33","0.804","1.49","-3.32","134","123","11","0.918","0.50","3.25","203","195","8","0.961","0.36","-0.15","35","88","35.15","17.50"
