"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"434","Connor McDavid","EDM","C","65","1476.7","54","70","47","23","124","83.22","288","18.75","34.91","426","359","300","133","13","30","26","13","13","0","0","37","65","62","71","96","35","413","381","52.02"
"363","Leon Draisaitl","EDM","C","63","1385.2166666667","41","55","46","9","96","68.57","191","21.47","24.69","323","264","197","79","5","30","22","11","11","0","0","19","75","60","45","112","35","605","521","53.73"
"204","Nikita Kucherov","T.B","R","64","1296.5166666667","25","66","39","27","91","79.82","215","11.63","24.25","434","318","263","92","51","38","32","16","16","0","0","32","79","44","47","85","24","1","0","100.00"
"380","David Pastrnak","BOS","R","62","1224.8666666667","44","40","23","17","84","77.06","292","15.07","29.7","541","392","269","81","18","43","32","15","15","0","0","25","89","42","69","102","26","6","9","40.00"
"567","Tage Thompson","BUF","C, R","63","1183.95","42","41","24","17","83","74.11","240","17.50","24.62","442","329","252","102","14","31","26","13","13","0","0","18","29","36","37","69","22","312","408","43.33"
"75","Erik Karlsson","S.J","D","65","1661.0166666667","19","63","36","27","82","67.21","165","11.52","10.46","411","233","164","26","47","36","26","9","8","0","1","13","80","62","30","82","69","0","1","0.00"
"513","Matthew Tkachuk","FLA","L","62","1271.0833333333","28","53","28","25","81","70.43","246","11.38","35.33","419","328","287","159","13","54","90","30","25","2","3","33","53","29","44","50","27","11","14","44.00"
"635","Jason Robertson","DAL","L","64","1211.1666666667","38","42","27","15","80","76.19","253","15.02","27.33","456","336","253","90","6","45","16","8","8","0","0","7","50","48","41","67","12","0","1","0.00"
"473","Mitchell Marner","TOR","R","64","1353.6833333333","23","56","30","26","79","75.96","156","14.74","15.25","328","213","161","45","9","27","22","11","11","0","0","11","67","84","49","92","35","0","4","0.00"
"628","Elias Pettersson","VAN","C","61","1239.6333333333","30","49","32","17","79","71.82","204","14.71","23.49","390","295","216","80","7","28","10","5","5","0","0","25","38","43","51","68","76","335","429","43.85"
"205","Ryan Nugent-Hopkins","EDM","C","65","1295.65","30","48","20","28","78","59.54","157","19.11","21.37","253","204","181","79","7","19","33","14","13","1","0","9","19","43","38","56","24","285","346","45.17"
"17","Sidney Crosby","PIT","C","63","1266.5666666667","28","48","29","19","76","77.55","184","15.22","23.93","330","254","205","106","18","36","46","15","13","0","2","15","47","47","62","64","33","739","648","53.28"
