"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"41","Jamie Benn","DAL","L","7","110.21666666667","7","5","2","3","12","92.31","14","50.00","1.45","24","18","13","7","3","1","5","1","0","1","0","2","3","4","7","5","3","45","29","60.81"
"178","Nikita Kucherov","T.B","R","7","140.68333333333","5","7","4","3","12","92.31","37","13.51","5.95","70","53","46","18","8","7","10","5","5","0","0","6","15","4","8","16","0","0","0","-"
"526","Jason Robertson","DAL","L","7","121.85","5","7","6","1","12","70.59","35","14.29","3.21","56","44","29","14","1","7","2","1","1","0","0","1","5","3","8","9","0","0","0","-"
"8","Joe Pavelski","DAL","C","7","111.73333333333","4","7","4","3","11","73.33","13","30.77","2.5","21","19","17","13","2","2","0","0","0","0","0","3","5","0","6","8","3","35","27","56.45"
"17","Sidney Crosby","PIT","C","7","140.21666666667","4","7","6","1","11","91.67","12","33.33","1.77","32","20","21","8","3","4","6","3","3","0","0","2","3","5","6","7","6","86","66","56.58"
"287","Elias Lindholm","CGY","C","8","153.95","4","7","5","2","11","91.67","24","16.67","2.67","34","28","23","13","0","3","2","1","1","0","0","2","4","4","10","7","6","93","78","54.39"
"400","Mitchell Marner","TOR","R","8","163.9","2","9","5","4","11","78.57","16","12.50","0.97","25","19","10","4","0","1","2","1","1","0","0","1","11","5","6","7","6","0","0","-"
"439","Adam Fox","NYR","D","7","178.5","3","8","2","6","11","78.57","12","25.00","1.53","32","17","19","4","1","1","2","1","1","0","0","2","5","6","6","9","13","0","0","-"
"27","Brad Marchand","BOS","L","7","129.2","2","8","5","3","10","90.91","15","13.33","1.08","30","20","16","3","1","3","0","0","0","0","0","6","10","2","10","9","3","4","4","50.00"
"67","Erik Karlsson","S.J","D","7","187.81666666667","1","9","7","2","10","58.82","24","4.17","1.06","54","32","21","5","7","5","0","0","0","0","0","2","11","6","3","15","8","0","0","-"
"284","Nathan MacKinnon","COL","C","6","129.81666666667","2","8","6","2","10","66.67","26","7.69","2","45","35","21","7","2","3","2","1","1","0","0","6","4","5","4","8","5","42","64","39.62"
"314","Sam Bennett","FLA","C","7","112.31666666667","4","6","4","2","10","100.00","24","16.67","3.52","37","28","28","15","7","4","12","6","6","0","0","2","4","4","19","10","8","38","59","39.18"
"333","Brandon Montour","FLA","D","7","168.18333333333","1","9","2","7","10","58.82","20","5.00","1.25","41","32","14","3","1","3","4","2","2","0","0","1","5","6","10","9","11","0","0","-"
"367","Connor McDavid","EDM","C","7","156.68333333333","4","6","3","3","10","83.33","29","13.79","3.42","46","37","34","16","0","1","6","3","3","0","0","5","9","7","11","9","3","48","45","51.61"
"374","Mikko Rantanen","COL","R","6","130.61666666667","4","6","5","1","10","71.43","18","22.22","2.64","26","24","13","9","1","2","6","3","3","0","0","2","3","6","9","3","3","17","20","45.95"
