"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Craig Anderson","BUF","2","120","66","64","2","0.970","1.00","4.31","5.41","15","15","0","1.000","0.00","2.77","19","17","2","0.895","1.00","-0.10","28","28","0","1.000","0.00","1.15","3","6","35.64","25.50"
"58","Jake Oettinger","DAL","6","358.86666666667","176","169","7","0.960","1.17","9.84","15.94","42","40","2","0.952","0.33","5.77","42","40","2","0.952","0.33","2.21","86","83","3","0.965","0.50","0.52","8","15","35.31","28.00"
"57","Stuart Skinner","EDM","3","166.8","92","88","4","0.957","1.44","4.80","9.63","22","19","3","0.864","1.08","1.07","32","31","1","0.969","0.36","2.21","31","31","0","1.000","0.00","1.27","6","11","35.73","21.75"
"54","Carter Hart","PHI","5","300","188","178","10","0.947","2.00","7.99","18.86","55","55","0","1.000","0.00","10.17","53","46","7","0.868","1.40","-1.69","72","69","3","0.958","0.60","-0.05","18","44","34.97","30.10"
"21","Jordan Binnington","STL","4","241.08333333333","110","103","7","0.936","1.74","3.52","10.19","26","23","3","0.885","0.75","1.81","41","38","3","0.927","0.75","1.11","41","40","1","0.976","0.25","0.68","4","20","32.74","20.57"
"28","Linus Ullmark","BOS","6","328.93333333333","171","160","11","0.936","2.01","5.36","13.56","34","28","6","0.824","1.09","0.29","55","51","4","0.927","0.73","1.51","65","64","1","0.985","0.18","1.66","6","24","40.22","21.00"
"22","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.97","2.94","12","10","2","0.833","2.00","0.22","6","6","0","1.000","0.00","0.60","13","13","0","1.000","0.00","0.53","3","5","28.45","12.50"
"48","Adin Hill","VGK","3","179.86666666667","92","86","6","0.935","2.00","2.80","6.7","18","14","4","0.778","1.33","-0.67","30","28","2","0.933","0.67","1.01","38","38","0","1.000","0.00","1.56","9","9","38.97","19.00"
"47","Ilya Samsonov","TOR","5","299.18333333333","146","136","10","0.932","2.01","3.97","15.28","50","44","6","0.880","1.20","3.25","37","33","4","0.892","0.80","-0.29","54","54","0","1.000","0.00","2.21","9","30","34.16","14.40"
"39","Ilya Sorokin","NYI","5","292.58333333333","160","149","11","0.931","2.26","4.31","19.15","59","52","7","0.881","1.44","3.91","45","41","4","0.911","0.82","0.51","51","51","0","1.000","0.00","2.09","19","39","30.98","17.27"
"46","Sam Montembeault","MTL","3","181.1","102","95","7","0.931","2.32","2.76","10.31","31","26","5","0.839","1.66","0.73","30","30","0","1.000","0.00","3.01","38","36","2","0.947","0.66","-0.44","5","20","31.58","18.71"
"61","Logan Thompson","VGK","5","295.35","145","135","10","0.931","2.03","3.87","14.06","41","33","8","0.805","1.63","-0.42","36","35","1","0.972","0.20","2.61","60","59","1","0.983","0.20","1.46","12","28","37.63","18.10"
"27","Connor Hellebuyck","WPG","6","359.41666666667","199","184","15","0.925","2.50","4.04","19.45","54","46","8","0.852","1.34","1.99","62","59","3","0.952","0.50","3.21","77","73","4","0.948","0.67","-0.84","10","35","34.78","22.27"
"53","Charlie Lindgren","WSH","2","116.51666666667","80","74","6","0.925","3.09","1.65","8.97","25","19","6","0.760","3.09","-1.38","23","23","0","1.000","0.00","2.30","29","29","0","1.000","0.00","1.19","9","8","30.56","8.67"
"8","James Reimer","S.J","6","353.18333333333","195","180","15","0.923","2.55","3.66","18.38","57","51","6","0.895","1.02","4.54","54","47","7","0.870","1.19","-1.59","73","71","2","0.973","0.34","0.99","13","40","35.47","20.67"
"32","Tristan Jarry","PIT","5","298.41666666667","183","169","14","0.923","2.81","3.51","15.09","50","38","12","0.760","2.41","-2.75","50","50","0","1.000","0.00","5.01","76","74","2","0.974","0.40","1.11","15","21","35.76","19.21"
"29","Antti Raanta","CAR","2","124.3","51","47","4","0.922","1.93","0.88","4.2","12","11","1","0.917","0.48","1.22","12","10","2","0.833","0.97","-0.80","21","20","1","0.952","0.48","-0.14","4","7","41.88","24.00"
"62","Alexandar Georgiev","COL","5","304.55","165","152","13","0.921","2.56","2.79","14.25","45","39","6","0.867","1.18","2.32","41","37","4","0.902","0.79","0.11","70","67","3","0.957","0.59","-0.13","9","21","34.98","19.62"
"64","Kevin Lankinen","NSH","2","117.98333333333","74","68","6","0.919","3.05","1.08","7.72","19","17","2","0.895","1.02","1.51","23","21","2","0.913","1.02","0.30","28","26","2","0.929","1.02","-0.85","7","17","35.20","25.50"
"9","Semyon Varlamov","NYI","2","118.48333333333","60","55","5","0.917","2.53","0.74","5.67","22","19","3","0.864","1.52","1.07","19","18","1","0.947","0.51","0.90","15","14","1","0.933","0.51","-0.39","6","9","34.52","14.00"
"11","Jake Allen","MTL","5","297.43333333333","157","144","13","0.917","2.62","2.02","16.44","56","46","10","0.821","2.02","0.36","43","42","1","0.977","0.20","3.31","51","49","2","0.961","0.40","0.09","12","24","33.06","15.31"
"40","Ville Husso","DET","4","239.76666666667","131","120","11","0.916","2.75","1.53","12.05","30","26","4","0.867","1.00","1.55","34","28","6","0.824","1.50","-2.59","57","56","1","0.982","0.25","1.34","11","19","36.53","19.36"
"42","Igor Shesterkin","NYR","5","303.78333333333","155","142","13","0.916","2.57","1.83","15.28","50","44","6","0.880","1.19","3.25","47","41","6","0.872","1.19","-1.29","48","47","1","0.979","0.20","0.97","15","24","34.91","19.69"
"24","Andrei Vasilevskiy","T.B","5","296.06666666667","162","148","14","0.914","2.84","1.50","15.6","45","37","8","0.822","1.62","0.32","49","44","5","0.898","1.01","-0.09","64","63","1","0.984","0.20","1.62","7","27","32.20","17.93"
"7","Alex Stalock","CHI","5","260.26666666667","150","137","13","0.913","3.00","1.35","14.03","33","27","6","0.818","1.38","0.10","48","41","7","0.854","1.61","-2.19","57","57","0","1.000","0.00","2.34","16","21","37.57","20.46"
"19","Frederik Andersen","CAR","4","238.66666666667","103","94","9","0.913","2.26","0.86","10.06","27","23","4","0.852","1.01","0.99","36","35","1","0.972","0.25","2.61","29","25","4","0.862","1.01","-2.81","8","17","37.21","19.67"
"33","Eric Comrie","BUF","5","298.95","186","169","17","0.909","3.41","0.80","17.93","59","49","10","0.831","2.01","0.91","51","47","4","0.922","0.80","1.11","66","63","3","0.955","0.60","-0.29","8","29","36.08","23.35"
"20","Anton Forsberg","OTT","6","356.15","185","168","17","0.908","2.86","0.70","16.88","45","35","10","0.778","1.68","-1.68","47","43","4","0.915","0.67","0.71","77","74","3","0.961","0.51","0.16","8","26","36.89","19.71"
"10","Jacob Markstrom","CGY","5","264.5","118","107","11","0.907","2.50","0.29","12.33","36","28","8","0.778","1.81","-1.34","39","36","3","0.923","0.68","0.91","33","33","0","1.000","0.00","1.35","10","24","36.05","15.91"
"16","Scott Wedgewood","DAL","2","120.28333333333","75","68","7","0.907","3.49","0.18","8.24","26","24","2","0.923","1.00","2.81","25","21","4","0.840","2.00","-1.50","19","18","1","0.947","0.50","-0.22","5","12","36.40","26.00"
"52","Casey DeSmith","PIT","2","122.76666666667","75","68","7","0.907","3.42","0.18","6.5","15","11","4","0.733","1.95","-1.23","27","27","0","1.000","0.00","2.70","28","25","3","0.893","1.47","-1.85","5","9","34.89","24.71"
"65","Spencer Knight","FLA","2","119.83333333333","53","48","5","0.906","2.50","0.07","4.62","8","4","4","0.500","2.00","-2.52","15","14","1","0.933","0.50","0.50","25","25","0","1.000","0.00","1.02","1","5","39.11","15.80"
"5","Thomas Greiss","STL","2","117.03333333333","83","75","8","0.904","4.10","-0.06","7.57","19","13","6","0.684","3.08","-2.49","29","29","0","1.000","0.00","2.91","29","27","2","0.931","1.03","-0.81","3","11","38.40","14.75"
"13","Darcy Kuemper","WSH","6","352.71666666667","176","159","17","0.903","2.89","-0.16","14.94","42","32","10","0.762","1.70","-2.23","46","40","6","0.870","1.02","-1.39","75","74","1","0.987","0.17","2.07","13","25","36.74","17.59"
"31","Juuse Saros","NSH","6","356.51666666667","176","159","17","0.903","2.86","-0.16","17.68","49","40","9","0.816","1.51","0.06","63","56","7","0.889","1.18","-0.69","57","56","1","0.982","0.17","1.34","7","20","31.61","17.47"
"4","Brian Elliott","T.B","3","178.86666666667","100","90","10","0.900","3.35","-0.43","10.21","24","21","3","0.875","1.01","1.44","30","25","5","0.833","1.68","-1.99","44","42","2","0.955","0.67","-0.20","7","15","31.56","19.00"
"44","Felix Sandstrom","PHI","2","114.6","60","54","6","0.900","3.14","-0.26","5.3","16","15","1","0.938","0.52","1.96","22","20","2","0.909","1.05","0.20","19","16","3","0.842","1.57","-2.22","15","6","33.90","28.00"
"14","Sergei Bobrovsky","FLA","6","352.46666666667","174","156","18","0.897","3.06","-1.35","16.3","51","40","11","0.784","1.87","-1.57","39","37","2","0.949","0.34","1.91","71","66","5","0.930","0.85","-2.09","11","25","38.63","19.00"
"45","Dan Vladar","CGY","2","98.966666666667","48","43","5","0.896","3.03","-0.41","4.84","14","11","3","0.786","1.82","-0.41","22","22","0","1.000","0.00","2.20","10","8","2","0.800","1.21","-1.59","2","6","30.60","24.20"
"23","John Gibson","ANA","6","323.65","215","192","23","0.893","4.26","-2.43","19.11","62","51","11","0.823","2.04","0.46","60","54","6","0.900","1.11","0.01","85","79","6","0.929","1.11","-2.52","8","26","31.74","21.70"
"36","Alex Nedeljkovic","DET","3","181.78333333333","109","97","12","0.890","3.96","-1.57","9.53","32","26","6","0.813","1.98","-0.08","25","23","2","0.920","0.66","0.50","44","40","4","0.909","1.32","-2.20","19","17","39.28","26.42"
"15","Jack Campbell","EDM","6","308.5","179","159","20","0.888","3.89","-2.87","16.75","38","27","11","0.711","2.14","-3.97","50","46","4","0.920","0.78","1.01","85","80","5","0.941","0.97","-1.52","7","25","34.52","22.50"
"59","Daniil Tarasov","CBJ","4","215.11666666667","125","111","14","0.888","3.90","-2.04","11.44","29","22","7","0.759","1.95","-1.64","36","33","3","0.917","0.84","0.61","56","52","4","0.929","1.12","-1.70","8","22","37.51","24.50"
"26","Anthony Stolarz","ANA","3","97.466666666667","61","54","7","0.885","4.31","-1.16","6.1","21","18","3","0.857","1.85","0.88","20","19","1","0.950","0.62","1.00","18","15","3","0.833","1.85","-2.26","6","9","32.39","30.00"
"2","Marc-Andre Fleury","MIN","6","325.11666666667","174","153","21","0.879","3.88","-4.35","18.31","58","45","13","0.776","2.40","-2.27","45","39","6","0.867","1.11","-1.49","68","66","2","0.971","0.37","0.79","12","31","31.68","20.19"
"34","Spencer Martin","VAN","1","63.35","33","29","4","0.879","3.79","-0.84","3.09","8","6","2","0.750","1.89","-0.52","8","7","1","0.875","0.95","-0.20","16","15","1","0.938","0.95","-0.34","0","5","34.67","10.25"
"6","Jonathan Quick","L.A","7","393.91666666667","205","180","25","0.878","3.81","-5.39","18.52","62","52","10","0.839","1.52","1.46","55","43","12","0.782","1.83","-6.49","71","68","3","0.958","0.46","-0.09","10","26","34.85","22.00"
"49","Karel Vejmelka","ARI","4","239.11666666667","155","136","19","0.877","4.77","-4.17","15.98","59","43","16","0.729","4.01","-5.09","44","42","2","0.955","0.50","2.41","49","48","1","0.980","0.25","1.01","9","20","27.89","18.16"
"63","Pavel Francouz","COL","2","117.05","65","57","8","0.877","4.10","-1.78","5.84","17","11","6","0.647","3.08","-2.86","17","15","2","0.882","1.03","-0.30","27","27","0","1.000","0.00","1.11","3","10","36.28","14.25"
"41","Kaapo Kahkonen","S.J","4","234.53333333333","104","91","13","0.875","3.33","-3.05","9.23","25","17","8","0.680","2.05","-3.38","38","33","5","0.868","1.28","-1.19","34","34","0","1.000","0.00","1.39","12","14","36.45","20.38"
"35","Thatcher Demko","VAN","7","414.81666666667","223","195","28","0.874","4.05","-6.66","20.11","65","49","16","0.754","2.31","-3.98","61","53","8","0.869","1.16","-1.89","84","80","4","0.952","0.58","-0.56","12","27","35.56","20.93"
"18","Petr Mrazek","CHI","3","159.61666666667","79","69","10","0.873","3.76","-2.44","6.36","16","10","6","0.625","2.26","-3.04","17","15","2","0.882","0.75","-0.30","41","39","2","0.951","0.75","-0.32","3","7","40.24","21.30"
"60","Jeremy Swayman","BOS","3","159.66666666667","78","68","10","0.872","3.76","-2.54","8.2","25","23","2","0.920","0.75","2.62","27","19","8","0.704","3.01","-5.30","21","21","0","1.000","0.00","0.86","3","15","34.38","22.40"
