"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"386","Artemi Panarin","NYR","L","5","89.316666666667","6","6","3","3","12","85.71","13","46.15","1.3","23","17","13","7","2","3","4","2","2","0","0","1","5","1","2","2","2","0","1","0.00"
"176","Mika Zibanejad","NYR","C","5","90.95","7","2","2","0","9","90.00","16","43.75","3.51","27","27","22","10","0","3","2","1","1","0","0","0","5","2","4","5","6","45","49","47.87"
"303","Dylan Larkin","DET","C","5","100.86666666667","6","3","1","2","9","81.82","19","31.58","1.61","29","24","14","4","0","2","0","0","0","0","0","1","1","0","0","2","1","50","41","54.95"
"405","Matthew Tkachuk","FLA","L","5","104.4","2","7","5","2","9","90.00","24","8.33","3.3","34","27","20","11","1","5","0","0","0","0","0","3","2","4","3","1","2","0","0","-"
"416","Clayton Keller","ARI","R","5","102.23333333333","3","6","5","1","9","81.82","13","23.08","1.28","25","21","12","4","1","1","2","1","1","0","0","0","2","4","0","4","1","0","0","-"
"269","Nathan MacKinnon","COL","C","5","116.33333333333","5","3","2","1","8","100.00","29","17.24","3.01","63","38","26","10","2","3","0","0","0","0","0","1","4","0","3","7","5","40","64","38.46"
"482","Elias Pettersson","VAN","C","6","127.13333333333","4","4","3","1","8","80.00","18","22.22","1.96","31","25","18","12","0","3","0","0","0","0","0","4","8","2","7","7","6","44","43","50.57"
"64","Erik Karlsson","S.J","D","4","101.51666666667","2","5","2","3","7","70.00","12","16.67","0.69","21","15","6","1","4","3","0","0","0","0","0","0","5","5","1","3","5","0","1","0.00"
"308","Nick Schmaltz","ARI","C","5","105.43333333333","3","4","3","1","7","77.78","11","27.27","0.8","13","11","6","3","0","0","0","0","0","0","0","2","3","10","1","8","3","0","3","0.00"
"347","Connor McDavid","EDM","C","5","119.45","1","6","4","2","7","63.64","27","3.70","2.44","36","28","21","10","1","2","2","1","1","0","0","2","5","6","14","7","3","33","22","60.00"
"93","Chris Kreider","NYR","L","5","88.633333333333","2","4","4","0","6","85.71","14","14.29","1.57","22","20","15","10","1","2","0","0","0","0","0","0","4","1","5","6","3","2","5","28.57"
"115","Mats Zuccarello","MIN","R","6","125.6","0","6","4","2","6","75.00","13","0.00","1.62","34","24","14","6","0","3","2","1","1","0","0","1","2","5","5","4","5","1","6","14.29"
"119","Tyler Toffoli","CGY","R","4","63.216666666667","4","2","1","1","6","85.71","15","26.67","1.04","35","24","15","4","0","3","0","0","0","0","0","1","2","1","3","1","1","0","0","-"
"126","Brock Nelson","NYI","C","5","97.933333333333","3","3","0","3","6","66.67","19","15.79","2.04","35","27","23","9","1","7","0","0","0","0","0","2","3","1","1","10","2","31","27","53.45"
"151","Ondrej Palat","N.J","L","4","69.783333333333","2","4","3","1","6","75.00","5","40.00","0.74","9","7","5","4","0","2","0","0","0","0","0","1","3","4","7","3","7","0","2","0.00"
"159","Vincent Trocheck","NYR","C","5","88.05","1","5","3","2","6","54.55","10","10.00","1.68","20","16","15","10","1","3","4","2","2","0","0","0","2","6","14","10","3","50","32","60.98"
"171","Nikita Kucherov","T.B","R","6","124.95","2","4","3","1","6","100.00","14","14.29","1.87","35","24","22","13","6","3","2","1","1","0","0","0","7","5","5","9","4","0","0","-"
"172","Ryan Nugent-Hopkins","EDM","C","5","102.7","4","2","1","1","6","75.00","18","22.22","2.06","30","24","21","7","0","1","2","1","1","0","0","0","1","4","0","2","3","17","33","34.00"
"178","Dougie Hamilton","N.J","D","4","87.85","2","4","1","3","6","100.00","16","12.50","0.95","31","25","11","1","3","1","6","3","3","0","0","1","0","0","4","6","10","0","0","-"
"252","Carter Verhaeghe","FLA","C","5","89.566666666667","3","3","1","2","6","85.71","21","14.29","2","32","24","17","7","3","1","2","1","1","0","0","1","2","1","0","4","3","2","0","100.00"
"309","Robby Fabbri","DET","C","5","83.583333333333","2","4","3","1","6","75.00","5","40.00","1.44","9","9","8","5","0","1","2","1","1","0","0","4","4","0","6","16","1","0","4","0.00"
"313","Adrian Kempe","L.A","R","2","34.35","5","1","1","0","6","85.71","11","45.45","1.19","16","15","12","7","1","0","2","1","1","0","0","0","1","0","3","0","0","0","0","-"
