"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"364","Connor McDavid","EDM","C","21","88.883333333333","7","11","7","4","18","85.71","30","23.33","4.56","40","34","30","13","1","0","2","1","1","0","0","0","12","2","3","4","1","4","2","66.67"
"311","Leon Draisaitl","EDM","C","21","89.3","8","8","6","2","16","72.73","31","25.81","3.9","45","38","26","10","0","5","4","2","2","0","0","0","3","2","0","7","0","59","39","60.20"
"327","David Pastrnak","BOS","R","21","94.466666666667","6","9","5","4","15","78.95","39","15.38","3.73","69","53","25","5","0","7","2","1","1","0","0","1","8","1","1","4","0","1","0","100.00"
"180","Nikita Kucherov","T.B","R","20","95.533333333333","4","10","5","5","14","93.33","23","17.39","2.61","43","34","24","4","3","2","2","1","1","0","0","1","11","2","3","2","1","0","0","-"
"371","Mikko Rantanen","COL","R","19","82.716666666667","3","11","10","1","14","70.00","13","23.08","2.32","23","22","10","4","1","4","0","0","0","0","0","1","3","0","0","6","0","10","21","32.26"
"87","John Tavares","TOR","C","23","80.416666666667","7","6","3","3","13","81.25","27","25.93","5.5","38","34","35","26","0","7","0","0","0","0","0","0","2","0","0","4","0","50","34","59.52"
"528","Cale Makar","COL","D","19","80.616666666667","4","9","5","4","13","65.00","10","40.00","1.39","28","18","13","0","0","2","4","2","2","0","0","0","1","0","2","1","2","0","0","-"
"185","Mika Zibanejad","NYR","C","22","97.416666666667","7","5","4","1","12","75.00","41","17.07","5","63","52","29","7","0","4","0","0","0","0","0","1","5","0","0","2","0","4","7","36.36"
"190","J.T. Miller","VAN","C","21","85.916666666667","6","6","6","0","12","66.67","21","28.57","1.93","42","32","17","4","0","2","4","2","2","0","0","0","3","0","2","1","0","0","2","0.00"
"407","Artemi Panarin","NYR","L","22","97.716666666667","1","11","7","4","12","80.00","13","7.69","1.65","34","22","14","1","0","4","4","2","2","0","0","1","5","0","2","1","0","0","0","-"
"416","Kirill Kaprizov","MIN","L","20","79.566666666667","7","5","4","1","12","80.00","35","20.00","5.41","54","43","37","16","1","7","0","0","0","0","0","2","1","0","0","3","1","0","0","-"
"515","Jason Robertson","DAL","L","22","58.166666666667","4","8","3","5","12","75.00","29","13.79","3.86","46","37","24","10","1","6","4","2","2","0","0","0","1","0","0","2","0","0","0","-"
"582","Rasmus Dahlin","BUF","D","20","92.016666666667","4","8","5","3","12","70.59","19","21.05","1.38","29","22","9","0","0","0","2","1","1","0","0","0","1","0","1","1","1","0","0","-"
