"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"366","Connor McDavid","EDM","C","8","188.73333333333","7","12","8","4","19","86.36","50","14.00","5.48","75","61","47","19","3","5","2","1","1","0","0","5","9","12","20","10","2","62","41","60.19"
"280","Nathan MacKinnon","COL","C","7","162.35","7","8","5","3","15","93.75","40","17.50","3.29","59","45","28","9","1","4","4","2","2","0","0","2","5","4","4","10","4","62","80","43.66"
"289","Max Domi","CHI","C","8","147.58333333333","4","8","6","2","12","92.31","23","17.39","2.16","33","28","16","6","0","4","18","5","4","0","1","1","5","7","3","5","6","69","78","46.94"
"310","Leon Draisaitl","EDM","C","8","181.13333333333","7","5","5","0","12","75.00","31","22.58","4.02","51","42","28","9","0","2","2","1","1","0","0","3","6","8","7","16","1","85","60","58.62"
"318","Dylan Larkin","DET","C","8","142.9","6","6","4","2","12","80.00","26","23.08","2.73","45","38","28","12","1","5","15","2","0","1","1","0","3","6","1","2","4","67","65","50.76"
"509","Elias Pettersson","VAN","C","7","153.23333333333","4","8","5","3","12","80.00","28","14.29","3.6","52","39","24","9","1","4","0","0","0","0","0","3","4","5","4","9","5","37","55","40.22"
"313","William Nylander","TOR","R","6","103.06666666667","5","6","2","4","11","100.00","26","19.23","3.05","41","33","25","15","0","3","2","1","1","0","0","0","2","4","0","10","3","1","2","33.33"
"408","Artemi Panarin","NYR","L","7","134.23333333333","6","5","1","4","11","78.57","13","46.15","1.38","30","19","14","5","1","2","2","1","1","0","0","1","12","4","3","5","1","1","0","100.00"
"19","Anze Kopitar","L.A","C","7","142.15","4","6","6","0","10","71.43","12","33.33","1.28","24","18","14","6","1","2","0","0","0","0","0","1","2","1","2","0","9","71","56","55.91"
"50","Patrick Kane","CHI","R","7","142.18333333333","7","3","3","0","10","76.92","26","26.92","2.05","37","32","22","8","2","1","0","0","0","0","0","0","9","4","2","3","2","0","0","-"
"131","Brock Nelson","NYI","C","7","139.61666666667","6","4","3","1","10","90.91","23","26.09","2.25","40","29","24","7","2","5","4","2","2","0","0","3","3","2","2","8","3","36","58","38.30"
"180","Ryan Nugent-Hopkins","EDM","C","8","169.85","5","5","2","3","10","58.82","20","25.00","2.99","37","28","27","9","0","2","4","2","2","0","0","0","0","7","1","4","4","28","33","45.90"
"274","J.T. Compher","COL","L","7","145.33333333333","2","8","3","5","10","76.92","17","11.76","2.11","25","22","18","12","0","2","13","5","4","1","0","1","1","1","4","10","13","80","72","52.63"
"316","Kevin Fiala","L.A","L","7","118.33333333333","3","7","3","4","10","71.43","23","13.04","4.17","44","36","34","17","3","5","10","5","5","0","0","2","5","2","4","7","2","1","1","50.00"
"328","Adrian Kempe","L.A","R","7","129.3","6","4","1","3","10","76.92","25","24.00","2.36","46","37","28","9","2","2","2","1","1","0","0","0","1","0","7","4","1","0","0","-"
"441","Clayton Keller","ARI","R","6","125.41666666667","5","5","5","0","10","83.33","17","29.41","2.32","37","30","19","11","3","3","4","2","2","0","0","1","3","6","1","6","3","1","0","100.00"
"443","Dillon Dube","CGY","C","8","118.51666666667","4","6","5","1","10","76.92","16","25.00","1.7","28","22","21","8","1","2","0","0","0","0","0","3","4","1","13","14","2","4","2","66.67"
"468","Tage Thompson","BUF","C","7","126.53333333333","5","5","4","1","10","90.91","21","23.81","2.56","44","33","28","10","2","4","0","0","0","0","0","1","2","3","7","4","3","45","46","49.45"
"565","Brady Tkachuk","OTT","L","8","149.4","4","6","3","3","10","83.33","29","13.79","5.69","53","47","39","33","2","7","9","3","2","1","0","3","6","2","30","10","1","38","36","51.35"
"647","Dawson Mercer","N.J","C","8","138.21666666667","8","2","2","0","10","76.92","22","36.36","4.15","30","27","27","19","4","6","2","1","1","0","0","0","3","6","3","13","4","7","6","53.85"
"650","Tim Stützle","OTT","L","8","171.31666666667","4","6","5","1","10","76.92","26","15.38","2.08","43","31","25","7","0","4","10","5","5","0","0","3","12","8","10","9","4","26","43","37.68"
"53","Mikael Backlund","CGY","C","8","146.68333333333","5","4","4","0","9","81.82","35","14.29","2.75","52","40","31","12","0","3","4","2","2","0","0","2","3","1","16","8","1","65","67","49.24"
"67","Roman Josi","NSH","D","7","178.48333333333","3","6","3","3","9","60.00","30","10.00","2.11","63","43","22","5","1","3","6","3","3","0","0","0","5","3","4","7","16","0","0","-"
"124","Tyler Toffoli","CGY","R","8","121.71666666667","6","3","1","2","9","75.00","29","20.69","2.08","54","39","24","4","1","4","2","1","1","0","0","1","3","6","6","6","3","0","1","0.00"
"140","Zach Hyman","EDM","L","8","173.7","2","7","4","3","9","42.86","26","7.69","4.19","41","36","35","23","3","6","2","1","1","0","0","6","7","3","5","15","1","0","1","0.00"
"271","Shea Theodore","VGK","D","6","135.5","2","7","3","4","9","100.00","20","10.00","1.35","40","28","12","4","0","3","2","1","1","0","0","1","3","4","1","7","8","0","0","-"
"324","Robby Fabbri","DET","C","8","137.53333333333","3","6","4","2","9","81.82","7","42.86","1.36","16","12","11","5","1","1","2","1","1","0","0","2","9","3","11","15","5","1","3","25.00"
"397","Mitchell Marner","TOR","R","6","123.11666666667","1","8","5","3","9","81.82","10","10.00","0.78","27","14","14","5","0","1","2","1","1","0","0","1","8","13","5","14","2","0","0","-"
"436","Charlie McAvoy","BOS","D","7","154.23333333333","0","9","6","3","9","81.82","8","0.00","0.56","25","15","10","2","1","2","4","2","2","0","0","0","5","2","6","16","16","0","0","-"
"575","Andrei Svechnikov","CAR","R","7","125.06666666667","2","7","2","5","9","69.23","19","10.53","3.29","48","36","28","9","1","5","10","5","5","0","0","0","11","8","20","5","1","2","3","40.00"
"66","Jordan Eberle","SEA","R","6","101.96666666667","3","5","1","4","8","80.00","16","18.75","1.5","28","21","17","5","1","1","0","0","0","0","0","0","3","3","4","4","0","4","2","66.67"
"83","Ryan O'Reilly","STL, TOR","C","7","120.03333333333","5","3","1","2","8","66.67","18","27.78","2.32","25","21","21","11","1","3","6","3","3","0","0","2","2","5","2","6","3","81","37","68.64"
"100","Tyson Barrie","EDM","D","8","144.2","3","5","3","2","8","66.67","18","16.67","1.12","36","22","10","2","0","5","2","1","1","0","0","2","0","2","6","13","5","0","0","-"
"135","Cam Fowler","ANA","D","7","152.75","2","6","4","2","8","100.00","8","25.00","0.53","14","10","6","3","1","2","4","2","2","0","0","0","4","3","2","3","12","0","0","-"
"139","Jeff Skinner","BUF","L","7","120.1","4","4","2","2","8","66.67","23","17.39","2.56","43","29","28","16","3","5","0","0","0","0","0","4","3","2","0","3","0","9","6","60.00"
"173","Boone Jenner","CBJ","C","7","155.8","4","4","2","2","8","72.73","34","11.76","5.87","62","53","42","30","4","9","0","0","0","0","0","3","1","1","16","7","10","87","62","58.39"
"184","Mika Zibanejad","NYR","C","7","130.55","4","4","2","2","8","88.89","19","21.05","3.48","33","29","19","9","0","1","4","2","2","0","0","1","6","3","5","3","7","67","68","49.63"
"212","Mike Matheson","MTL","D","8","194.86666666667","3","5","4","1","8","53.33","19","15.79","2.01","37","24","9","2","1","5","2","1","1","0","0","2","10","12","11","6","14","0","0","-"
"240","Erik Gustafsson","WSH","D","8","178.65","0","8","5","3","8","66.67","15","0.00","0.94","29","20","9","2","0","1","2","1","1","0","0","1","11","5","7","14","10","0","0","-"
"338","Brayden Point","T.B","C","7","135.85","3","5","3","2","8","80.00","16","18.75","2.86","34","26","31","19","2","3","0","0","0","0","0","1","3","2","6","11","3","30","31","49.18"
"373","Mikko Rantanen","COL","R","7","153.61666666667","4","4","4","0","8","61.54","29","13.79","3.53","47","38","33","12","0","2","4","2","2","0","0","0","3","5","5","11","7","16","14","53.33"
"379","Tommy Novak","NSH","C","5","74.583333333333","4","4","1","3","8","80.00","7","57.14","1.21","17","11","8","1","0","2","0","0","0","0","0","3","3","5","0","9","2","18","25","41.86"
"439","Alex DeBrincat","OTT","R","8","144.68333333333","2","6","5","1","8","88.89","19","10.53","2.23","37","27","26","9","0","2","4","2","2","0","0","1","3","2","11","7","6","1","0","100.00"
