"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"45","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"92","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"22","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.94","2.92","9","8","1","0.889","1.00","0.59","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"83","Justus Annunen","COL","1","59.633333333333","20","19","1","0.950","1.01","0.89","1.71","6","6","0","1.000","0.00","1.06","4","3","1","0.750","1.01","-0.57","9","9","0","1.000","0.00","0.35","0","0","36.10","18.00"
"80","Kevin Mandolese","OTT","2","122.2","80","75","5","0.938","2.45","2.58","6.96","22","20","2","0.909","0.98","1.88","30","28","2","0.933","0.98","1.19","26","25","1","0.962","0.49","0.01","3","9","32.96","27.20"
"33","Linus Ullmark","BOS","36","2105.2333333333","1052","986","66","0.937","1.88","33.61","92.17","281","243","38","0.865","1.08","11.56","277","263","14","0.949","0.40","15.49","418","404","14","0.967","0.40","2.19","100","163","37.34","21.35"
"64","Joseph Woll","TOR","2","116.51666666667","70","65","5","0.929","2.57","1.63","5.71","15","11","4","0.733","2.06","-1.35","25","24","1","0.960","0.51","1.66","25","25","0","1.000","0.00","0.97","3","8","33.63","14.80"
"67","Filip Gustavsson","MIN","26","1505.2666666667","738","685","53","0.928","2.11","16.88","67.56","187","158","29","0.845","1.16","3.98","206","190","16","0.922","0.64","5.93","310","302","8","0.974","0.32","4.00","68","110","35.44","19.96"
"23","Laurent Brossoit","VGK","2","125.7","67","62","5","0.925","2.39","1.34","5.73","22","18","4","0.818","1.91","-0.12","20","19","1","0.950","0.48","1.13","23","23","0","1.000","0.00","0.89","5","6","33.03","13.00"
"32","Connor Hellebuyck","WPG","44","2615.4333333333","1394","1290","104","0.925","2.39","28.00","133.95","376","317","59","0.843","1.35","7.32","408","379","29","0.929","0.67","14.43","533","517","16","0.970","0.37","4.64","84","199","35.68","20.31"
"47","Ilya Sorokin","NYI","44","2532.8","1340","1239","101","0.925","2.39","25.89","139.89","426","362","64","0.850","1.52","11.14","327","302","25","0.924","0.59","9.81","520","508","12","0.977","0.28","8.14","88","277","34.20","20.03"
"70","Jake Oettinger","DAL","43","2515.25","1247","1153","94","0.925","2.24","24.08","116.91","340","290","50","0.853","1.19","9.97","318","286","32","0.899","0.76","1.85","524","512","12","0.977","0.29","8.29","79","177","35.12","19.71"
"65","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"81","Pavel Francouz","COL","15","900.28333333333","470","432","38","0.919","2.53","6.50","40.63","125","99","26","0.792","1.73","-3.95","125","119","6","0.952","0.40","7.31","193","187","6","0.969","0.40","1.47","24","65","35.93","19.87"
"82","Kevin Lankinen","NSH","13","754.68333333333","420","386","34","0.919","2.70","5.77","39.17","110","96","14","0.873","1.11","5.40","114","100","14","0.877","1.11","-1.87","168","162","6","0.964","0.48","0.51","26","69","35.56","23.32"
"84","Akira Schmid","N.J","9","456.16666666667","209","192","17","0.919","2.24","2.79","20.8","45","38","7","0.844","0.92","0.94","66","59","7","0.894","0.92","0.03","84","81","3","0.964","0.39","0.25","7","31","38.47","19.41"
"7","Alex Stalock","CHI","14","732.68333333333","403","370","33","0.918","2.70","5.16","36.34","98","79","19","0.806","1.56","-1.71","119","108","11","0.908","0.90","1.67","164","161","3","0.982","0.25","3.35","29","53","36.18","20.39"
"77","Alexandar Georgiev","COL","39","2340.15","1279","1173","106","0.917","2.72","15.11","115.85","362","305","57","0.843","1.46","6.85","287","260","27","0.906","0.69","3.55","552","530","22","0.960","0.56","-0.63","69","188","35.85","20.67"
"28","Andrei Vasilevskiy","T.B","43","2580.35","1331","1219","112","0.916","2.60","14.03","126.73","372","316","56","0.849","1.30","9.61","383","339","44","0.885","1.02","-3.23","523","511","12","0.977","0.28","8.25","77","183","33.82","20.81"
"37","Juuse Saros","NSH","43","2551.6","1424","1304","120","0.916","2.82","14.84","140.75","413","345","68","0.835","1.60","4.84","467","425","42","0.910","0.99","7.71","473","463","10","0.979","0.24","8.32","110","208","32.68","19.40"
"38","Tristan Jarry","PIT","29","1681.9","946","867","79","0.916","2.82","10.58","81.22","253","209","44","0.826","1.57","0.62","252","232","20","0.921","0.71","6.82","385","370","15","0.961","0.54","-0.09","46","126","36.55","20.03"
"75","Jeremy Swayman","BOS","24","1280.4166666667","592","542","50","0.916","2.34","6.06","55.55","167","147","20","0.880","0.94","9.46","171","148","23","0.865","1.08","-4.80","215","208","7","0.967","0.33","1.33","42","85","35.47","23.26"
"1","Craig Anderson","BUF","19","1094.85","598","547","51","0.915","2.79","5.63","54.74","180","153","27","0.850","1.48","4.75","159","144","15","0.906","0.82","1.92","228","219","9","0.961","0.49","-0.17","39","74","36.39","21.76"
"55","Ilya Samsonov","TOR","29","1701.5333333333","800","732","68","0.915","2.40","7.75","75.44","217","193","24","0.889","0.85","14.27","220","186","34","0.845","1.20","-10.58","316","306","10","0.968","0.35","2.24","44","130","35.67","22.31"
"76","Logan Thompson","VGK","36","2119.55","1093","999","94","0.914","2.66","9.50","93.24","264","223","41","0.845","1.16","5.56","297","265","32","0.892","0.91","-0.39","475","455","20","0.958","0.57","-1.61","91","149","36.22","22.45"
"14","Darcy Kuemper","WSH","39","2215.0333333333","1135","1036","99","0.913","2.68","8.47","106.49","294","240","54","0.816","1.46","-2.14","309","283","26","0.916","0.70","6.89","469","450","19","0.959","0.51","-0.84","82","156","36.46","21.72"
"18","Scott Wedgewood","DAL","18","987.8","551","503","48","0.913","2.92","4.17","50.86","155","130","25","0.839","1.52","2.34","144","131","13","0.910","0.79","2.33","223","213","10","0.955","0.61","-1.37","39","77","36.34","20.29"
"30","Joonas Korpisalo","CBJ","27","1512.05","880","803","77","0.913","3.06","6.33","82.92","245","208","37","0.849","1.47","6.21","253","226","27","0.893","1.07","-0.07","336","323","13","0.961","0.52","0.01","44","131","34.90","20.97"
"34","Aaron Dell","S.J","4","199.28333333333","103","94","9","0.913","2.71","0.75","11.58","39","35","4","0.897","1.20","2.88","27","22","5","0.815","1.51","-2.13","34","34","0","1.000","0.00","1.32","7","20","29.11","18.89"
"44","Vitek Vanecek","N.J","38","2126.5166666667","968","884","84","0.913","2.37","7.66","94.79","248","202","46","0.815","1.30","-2.26","258","235","23","0.911","0.65","4.46","399","384","15","0.962","0.42","0.45","62","148","36.13","19.92"
"69","Stuart Skinner","EDM","32","1848.2833333333","1023","934","89","0.913","2.89","7.87","98.23","275","230","45","0.836","1.46","3.50","307","273","34","0.889","1.10","-1.32","373","363","10","0.973","0.32","4.44","58","138","34.92","21.58"
"85","Samuel Ersson","PHI","9","468.41666666667","230","210","20","0.913","2.56","1.78","24.78","62","56","6","0.903","0.77","4.94","66","56","10","0.848","1.28","-2.97","88","84","4","0.955","0.51","-0.59","18","36","34.72","23.60"
"87","Mads Sogaard","OTT","4","189.15","104","95","9","0.913","2.85","0.85","7.87","30","25","5","0.833","1.59","0.29","26","23","3","0.885","0.95","-0.23","43","42","1","0.977","0.32","0.67","5","10","35.03","19.11"
"88","Pyotr Kochetkov","CAR","19","1106.4833333333","497","454","43","0.913","2.33","4.06","49.2","170","148","22","0.871","1.19","7.98","123","108","15","0.878","0.81","-1.91","167","161","6","0.964","0.33","0.47","43","69","34.63","20.91"
"50","Igor Shesterkin","NYR","41","2480.2166666667","1214","1107","107","0.912","2.59","7.95","116.22","358","303","55","0.846","1.33","8.14","343","309","34","0.901","0.82","2.51","452","434","18","0.960","0.44","-0.50","122","169","33.66","21.03"
"60","Connor Ingram","ARI","20","1157.5333333333","693","632","61","0.912","3.16","4.62","66.59","193","161","32","0.834","1.66","2.04","213","192","21","0.901","1.09","1.67","254","246","8","0.969","0.41","1.84","52","103","34.29","20.84"
"9","Semyon Varlamov","NYI","19","1128.6166666667","594","541","53","0.911","2.82","3.25","56.72","179","152","27","0.849","1.44","4.57","161","144","17","0.894","0.90","0.14","218","209","9","0.959","0.48","-0.56","44","93","35.74","21.13"
"29","Matt Murray","TOR","19","1098.0166666667","561","511","50","0.911","2.73","3.12","52.84","161","138","23","0.857","1.26","5.40","149","131","18","0.879","0.98","-2.14","226","217","9","0.960","0.49","-0.25","57","90","34.49","22.40"
"68","David Rittich","WPG","15","844.91666666667","392","357","35","0.911","2.49","2.12","35.08","93","79","14","0.849","0.99","2.40","106","96","10","0.906","0.71","1.28","176","165","11","0.938","0.78","-4.18","17","43","35.48","24.11"
"93","Jaxson Stauber","CHI","6","363.5","191","174","17","0.911","2.81","1.09","18.42","60","54","6","0.900","0.99","4.58","50","41","9","0.820","1.49","-3.68","70","68","2","0.971","0.33","0.71","8","31","33.31","21.29"
"66","Carter Hart","PHI","43","2453.0166666667","1299","1181","118","0.909","2.89","5.00","126.41","399","337","62","0.845","1.52","8.37","329","291","38","0.884","0.93","-2.98","493","476","17","0.966","0.42","2.09","99","227","35.35","21.19"
"21","Frederik Andersen","CAR","19","1108.9333333333","488","443","45","0.908","2.43","1.21","46.67","150","122","28","0.813","1.51","-1.54","122","112","10","0.918","0.54","2.99","174","167","7","0.960","0.38","-0.26","29","75","35.00","17.24"
"54","Sam Montembeault","MTL","25","1481.8666666667","869","789","80","0.908","3.24","2.29","92.88","265","214","51","0.808","2.06","-4.26","252","234","18","0.929","0.73","8.82","326","315","11","0.966","0.45","1.62","41","164","31.39","18.45"
"56","Adin Hill","VGK","23","1248.15","579","526","53","0.908","2.55","1.83","51.87","132","105","27","0.795","1.30","-3.72","162","142","20","0.877","0.96","-2.76","249","243","6","0.976","0.29","3.64","40","80","36.64","18.06"
"73","Daniil Tarasov","CBJ","13","676.98333333333","403","366","37","0.908","3.28","1.16","37.12","104","85","19","0.817","1.68","-0.66","116","103","13","0.888","1.15","-0.65","170","165","5","0.971","0.44","1.58","26","77","36.20","21.49"
"26","Magnus Hellberg","DET, OTT","10","539.1","248","225","23","0.907","2.56","0.48","26.11","85","72","13","0.847","1.45","1.99","68","58","10","0.853","1.11","-2.76","88","88","0","1.000","0.00","3.41","17","39","31.62","20.39"
"48","Ville Husso","DET","42","2442.2166666667","1247","1131","116","0.907","2.85","2.08","116.28","325","272","53","0.837","1.30","4.32","342","299","43","0.874","1.06","-6.60","507","487","20","0.961","0.49","-0.37","66","201","35.35","22.18"
"62","Charlie Lindgren","WSH","25","1374.0166666667","657","595","62","0.906","2.71","0.21","62.09","174","139","35","0.799","1.53","-4.31","184","168","16","0.913","0.70","3.59","268","257","11","0.959","0.48","-0.62","55","75","34.56","22.02"
"74","Eetu Makiniemi","S.J","2","84.333333333333","32","29","3","0.906","2.13","0.03","2.64","9","8","1","0.889","0.71","0.59","9","7","2","0.778","1.42","-1.04","12","12","0","1.000","0.00","0.46","4","3","32.72","26.00"
"15","Cam Talbot","OTT","28","1512.7166666667","768","695","73","0.905","2.90","-0.28","74.4","191","151","40","0.791","1.59","-6.31","222","198","24","0.892","0.95","-0.37","299","290","9","0.970","0.36","2.58","52","127","37.11","21.00"
"2","Marc-Andre Fleury","MIN","35","1991.3666666667","1001","905","96","0.904","2.89","-1.21","91.73","278","225","53","0.809","1.60","-3.97","256","229","27","0.895","0.81","0.25","424","408","16","0.962","0.48","0.42","70","152","34.67","22.27"
"4","Brian Elliott","T.B","14","848.96666666667","428","387","41","0.904","2.90","-0.47","42.43","132","110","22","0.833","1.55","1.28","103","94","9","0.913","0.64","1.96","177","167","10","0.944","0.71","-3.15","34","70","33.30","17.83"
"61","Casey DeSmith","PIT","28","1538.0833333333","879","795","84","0.904","3.28","-0.77","84.77","287","239","48","0.833","1.87","2.62","219","199","20","0.909","0.78","3.31","323","307","16","0.950","0.62","-3.49","61","123","34.32","19.77"
"3","Jaroslav Halak","NYR","17","1015.4833333333","474","428","46","0.903","2.72","-1.12","48.36","143","120","23","0.839","1.36","2.22","121","109","12","0.901","0.71","0.88","188","177","11","0.941","0.65","-3.72","32","64","33.46","20.17"
"57","Karel Vejmelka","ARI","40","2342.3","1357","1225","132","0.903","3.38","-3.50","136.44","414","331","83","0.800","2.13","-9.98","382","353","29","0.924","0.74","11.66","511","491","20","0.961","0.51","-0.21","76","198","33.20","19.59"
"16","Sergei Bobrovsky","FLA","37","2056.2666666667","1094","987","107","0.902","3.12","-3.41","109.33","331","272","59","0.822","1.72","-0.62","286","259","27","0.906","0.79","3.44","421","400","21","0.950","0.61","-4.70","74","181","34.40","20.47"
"24","Anton Forsberg","OTT","28","1471.7166666667","817","737","80","0.902","3.26","-2.64","81.92","228","184","44","0.807","1.79","-3.79","236","213","23","0.903","0.94","2.12","303","290","13","0.957","0.53","-1.27","62","140","34.67","20.25"
"35","Antti Raanta","CAR","20","1179.55","491","443","48","0.902","2.44","-1.51","45.26","151","126","25","0.834","1.27","1.63","139","122","17","0.878","0.86","-2.20","164","158","6","0.963","0.31","0.35","38","51","34.80","21.31"
"41","Pheonix Copley","L.A","25","1408.9333333333","656","592","64","0.902","2.73","-1.88","67.4","176","140","36","0.795","1.53","-4.96","186","170","16","0.914","0.68","3.80","260","248","12","0.954","0.51","-1.93","52","126","34.86","22.05"
"86","Spencer Knight","FLA","21","1168.75","627","565","62","0.901","3.18","-2.63","55.16","170","144","26","0.847","1.33","3.98","170","144","26","0.847","1.33","-7.90","254","244","10","0.961","0.51","-0.16","28","80","35.73","22.65"
"27","John Gibson","ANA","40","2241.9333333333","1493","1343","150","0.900","4.01","-8.63","146.59","493","408","85","0.828","2.27","1.95","404","358","46","0.886","1.23","-3.00","548","529","19","0.965","0.51","2.22","61","225","31.05","19.26"
"51","Mackenzie Blackwood","N.J","17","906.88333333333","461","415","46","0.900","3.04","-2.35","48.98","128","106","22","0.828","1.46","0.58","127","113","14","0.890","0.93","-0.48","184","174","10","0.946","0.66","-2.88","35","89","36.05","21.28"
"59","Joey Daccord","SEA","1","60","40","36","4","0.900","4.00","-0.21","3","11","10","1","0.909","1.00","0.94","13","11","2","0.846","2.00","-0.62","15","14","1","0.933","1.00","-0.42","1","5","35.68","22.00"
"5","Thomas Greiss","STL","16","880.26666666667","516","464","52","0.899","3.54","-3.14","46.11","148","114","34","0.770","2.32","-7.90","146","135","11","0.925","0.75","4.54","185","178","7","0.962","0.48","0.16","33","71","36.22","16.98"
"58","Erik Kallgren","TOR","10","561.66666666667","246","221","25","0.898","2.67","-1.71","23.56","76","64","12","0.842","1.28","1.40","63","53","10","0.841","1.07","-3.29","90","87","3","0.967","0.32","0.48","18","38","35.37","17.48"
