"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"276","Nathan MacKinnon","COL","C","8","177.93333333333","2","12","9","3","14","77.78","43","4.65","3.03","65","52","35","9","2","3","0","0","0","0","0","2","4","10","3","5","2","64","71","47.41"
"140","Zach Hyman","EDM","L","6","125.9","5","8","5","3","13","68.42","20","25.00","3.43","37","29","30","14","1","4","0","0","0","0","0","0","1","4","4","20","4","0","0","-"
"619","Jack Hughes","N.J","C","7","146.46666666667","5","8","5","3","13","86.67","29","17.24","2.89","55","38","34","9","5","3","2","1","1","0","0","0","2","10","4","12","3","21","29","42.00"
"175","Nikita Kucherov","T.B","R","8","151.5","3","9","3","6","12","75.00","26","11.54","2.73","41","35","25","9","7","3","4","2","2","0","0","6","8","9","4","10","4","0","0","-"
"321","David Pastrnak","BOS","R","8","150.7","5","7","4","3","12","70.59","29","17.24","2.58","59","40","30","8","3","3","6","3","3","0","0","2","9","5","9","14","2","0","1","0.00"
"333","Brayden Point","T.B","C","8","149.3","5","7","3","4","12","75.00","23","21.74","4.13","35","31","31","21","5","3","0","0","0","0","0","3","4","4","3","11","3","28","20","58.33"
"62","Steven Stamkos","T.B","C","8","159.01666666667","7","4","2","2","11","73.33","36","19.44","4.6","58","46","37","16","3","2","6","3","3","0","0","2","3","2","8","10","4","63","41","60.58"
"277","Aleksander Barkov","FLA","C","8","169.9","3","8","3","5","11","68.75","19","15.79","2.48","30","27","20","10","2","2","0","0","0","0","0","2","4","4","5","7","5","81","88","47.93"
"304","Sam Reinhart","FLA","C","8","160.4","4","7","5","2","11","73.33","16","25.00","3.04","31","25","21","11","2","2","0","0","0","0","0","1","3","5","5","19","7","11","13","45.83"
"419","Matthew Tkachuk","FLA","L","8","160.03333333333","3","8","5","3","11","64.71","30","10.00","4.55","53","38","42","24","1","10","13","5","4","1","0","8","9","2","7","5","6","0","2","0.00"
"429","Patrik Laine","CBJ","L","8","160.96666666667","5","6","4","2","11","100.00","36","13.89","2.42","61","48","28","7","0","2","2","1","1","0","0","0","3","6","3","10","3","2","7","22.22"
"459","Tage Thompson","BUF","C","9","167.01666666667","3","8","3","5","11","78.57","29","10.34","2.72","56","38","28","12","3","1","2","1","1","0","0","2","4","6","6","11","4","36","48","42.86"
"17","Sidney Crosby","PIT","C","8","157.8","2","8","4","4","10","66.67","22","9.09","2.46","36","29","20","15","3","3","2","1","1","0","0","1","6","6","4","7","5","98","89","52.41"
"182","Dougie Hamilton","N.J","D","7","161.01666666667","4","6","5","1","10","62.50","31","12.90","1.54","54","38","24","2","6","1","2","1","1","0","0","1","10","1","6","11","6","0","0","-"
"305","Leon Draisaitl","EDM","C","6","125.65","5","5","5","0","10","76.92","13","38.46","1.69","21","16","11","5","0","0","0","0","0","0","0","0","6","7","8","16","1","38","41","48.10"
"308","William Nylander","TOR","R","7","133.03333333333","4","6","4","2","10","83.33","29","13.79","2.65","47","35","32","14","4","4","4","2","2","0","0","3","3","8","1","7","3","2","2","50.00"
"362","Connor McDavid","EDM","C","6","135.2","5","5","5","0","10","76.92","33","15.15","4.43","43","40","35","22","1","4","0","0","0","0","0","6","4","8","6","11","1","33","30","52.38"
"369","Mikko Rantanen","COL","R","8","172.15","7","3","3","0","10","71.43","24","29.17","3","44","31","23","9","4","5","4","2","2","0","0","3","4","7","6","18","2","16","16","50.00"
"552","Quinn Hughes","VAN","D","8","206.3","2","8","5","3","10","66.67","8","25.00","0.55","34","15","11","1","0","2","2","1","1","0","0","2","6","7","3","10","7","0","0","-"
"610","Trevor Zegras","ANA","C","7","128.35","5","5","2","3","10","76.92","18","27.78","1.88","39","25","28","11","1","2","2","1","1","0","0","2","7","2","3","12","1","38","28","57.58"
"12","Blake Wheeler","WPG","R","9","146.58333333333","3","6","3","3","9","75.00","10","30.00","1.67","23","20","12","8","0","1","6","3","3","0","0","2","4","6","2","4","1","4","4","50.00"
"14","David Krejci","BOS","C","8","131.3","1","8","6","2","9","60.00","12","8.33","1.31","20","15","15","8","1","2","0","0","0","0","0","0","1","0","6","14","8","37","43","46.25"
"27","Brad Marchand","BOS","L","8","149.3","3","6","6","0","9","75.00","22","13.64","2.6","45","33","26","12","1","2","8","4","4","0","0","3","5","2","6","9","2","3","5","37.50"
"70","Roman Josi","NSH","D","8","202.63333333333","2","7","5","2","9","60.00","31","6.45","2.5","67","46","25","2","1","12","4","2","2","0","0","4","4","1","7","13","14","0","0","-"
"75","Adam Henrique","ANA","C","7","129.43333333333","6","3","1","2","9","90.00","17","35.29","3.41","27","23","21","11","1","1","0","0","0","0","0","1","5","6","2","2","4","25","31","44.64"
"134","Kevin Hayes","PHI","C","8","139.88333333333","5","4","4","0","9","100.00","30","16.67","3.45","57","41","22","7","0","7","0","0","0","0","0","1","5","6","2","2","1","7","11","38.89"
"139","Jeff Skinner","BUF","L","9","155.38333333333","3","6","4","2","9","69.23","19","15.79","2.36","41","26","30","10","0","6","2","1","1","0","0","5","4","6","1","6","3","17","22","43.59"
"159","Johnny Gaudreau","CBJ","L","8","165.5","2","7","4","3","9","75.00","24","8.33","2.92","53","40","32","12","4","3","2","1","1","0","0","2","7","5","1","6","1","0","0","-"
