"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"388","Artemi Panarin","NYR","L","6","111.53333333333","6","8","3","5","14","87.50","14","42.86","1.39","27","18","14","7","2","4","4","2","2","0","0","1","5","2","2","2","2","0","1","0.00"
"305","Dylan Larkin","DET","C","6","118.61666666667","6","6","3","3","12","85.71","22","27.27","1.95","33","28","18","5","0","3","0","0","0","0","0","1","1","2","0","2","2","59","52","53.15"
"178","Mika Zibanejad","NYR","C","6","113.16666666667","8","3","3","0","11","84.62","19","42.11","3.99","34","33","25","11","0","3","4","2","2","0","0","0","5","3","5","5","8","54","56","49.09"
"126","Brock Nelson","NYI","C","6","117.65","5","4","1","3","9","75.00","22","22.73","2.19","38","30","24","10","1","7","0","0","0","0","0","3","3","1","1","11","3","36","40","47.37"
"349","Connor McDavid","EDM","C","6","143.03333333333","1","8","5","3","9","69.23","31","3.23","2.86","43","34","27","11","1","3","2","1","1","0","0","3","5","8","15","8","3","39","25","60.94"
"407","Matthew Tkachuk","FLA","L","6","124.16666666667","2","7","5","2","9","75.00","26","7.69","3.55","38","30","23","13","1","5","0","0","0","0","0","4","2","4","4","2","2","1","0","100.00"
"418","Clayton Keller","ARI","R","5","102.23333333333","3","6","5","1","9","81.82","13","23.08","1.28","25","21","12","4","1","1","2","1","1","0","0","0","2","4","0","4","1","0","0","-"
"93","Chris Kreider","NYR","L","6","109.75","4","4","4","0","8","80.00","17","23.53","2.07","31","28","21","13","1","3","0","0","0","0","0","0","4","1","6","8","3","4","5","44.44"
"174","Ryan Nugent-Hopkins","EDM","C","6","126.31666666667","5","3","1","2","8","80.00","20","25.00","2.53","33","27","24","8","0","1","2","1","1","0","0","0","1","5","0","3","3","18","40","31.03"
"254","Carter Verhaeghe","FLA","C","6","105.93333333333","3","5","1","4","8","88.89","25","12.00","2.15","37","28","20","7","4","2","2","1","1","0","0","2","2","1","0","7","4","2","1","66.67"
"271","Nathan MacKinnon","COL","C","5","116.33333333333","5","3","2","1","8","100.00","29","17.24","3.01","63","38","26","10","2","3","0","0","0","0","0","1","4","0","3","7","5","40","64","38.46"
"311","Robby Fabbri","DET","C","6","99.7","3","5","4","1","8","80.00","6","50.00","1.55","10","10","9","6","1","1","2","1","1","0","0","4","5","0","7","17","2","0","4","0.00"
"366","Mathew Barzal","NYI","C","6","127.11666666667","2","6","5","1","8","72.73","15","13.33","1.73","34","24","22","5","2","5","2","1","1","0","0","1","5","6","3","5","3","0","2","0.00"
"485","Elias Pettersson","VAN","C","6","127.13333333333","4","4","3","1","8","80.00","18","22.22","1.96","31","25","18","12","0","3","0","0","0","0","0","4","8","2","7","7","6","44","43","50.57"
"17","Sidney Crosby","PIT","C","5","95.533333333333","1","6","5","1","7","100.00","16","6.25","2.21","24","21","13","9","2","2","22","3","1","0","2","1","3","1","5","3","1","56","47","54.37"
"64","Erik Karlsson","S.J","D","5","125.9","2","5","2","3","7","70.00","13","15.38","0.7","24","16","8","1","5","3","0","0","0","0","0","0","6","6","1","4","6","0","1","0.00"
"115","Mats Zuccarello","MIN","R","7","147.4","1","6","4","2","7","77.78","15","6.67","1.8","39","26","17","7","0","3","2","1","1","0","0","2","5","5","5","4","5","1","6","14.29"
"310","Nick Schmaltz","ARI","C","5","105.43333333333","3","4","3","1","7","77.78","11","27.27","0.8","13","11","6","3","0","0","0","0","0","0","0","2","3","10","1","8","3","0","3","0.00"
"315","Adrian Kempe","L.A","R","3","50.7","6","1","1","0","7","77.78","16","37.50","1.38","24","20","16","7","1","0","2","1","1","0","0","0","1","0","4","1","1","0","0","-"
"421","Dillon Dube","CGY","C","5","74","4","3","3","0","7","77.78","17","23.53","1.81","24","20","17","8","2","1","19","4","2","1","1","2","3","1","4","8","1","3","0","100.00"
"554","Noah Dobson","NYI","D","6","122.25","1","6","6","0","7","63.64","14","7.14","0.99","40","20","12","1","1","1","0","0","0","0","0","1","2","3","5","11","9","0","0","-"
"620","Tim Stützle","OTT","L","4","89.516666666667","2","5","4","1","7","87.50","15","13.33","1.34","27","18","17","3","0","4","4","2","2","0","0","1","9","6","7","7","3","14","28","33.33"
"86","Brayden Schenn","STL","C","3","56.333333333333","3","3","2","1","6","85.71","6","50.00","1.67","15","12","12","9","1","0","0","0","0","0","0","0","0","2","6","0","3","16","9","64.00"
"119","Tyler Toffoli","CGY","R","5","77.533333333333","4","2","1","1","6","75.00","18","22.22","1.23","39","28","17","5","0","3","2","1","1","0","0","1","3","1","5","2","3","0","0","-"
"135","Zach Hyman","EDM","L","6","125.95","1","5","3","2","6","50.00","23","4.35","3.83","33","31","28","20","1","5","2","1","1","0","0","6","5","0","1","9","1","1","0","100.00"
"152","Ondrej Palat","N.J","L","5","85.7","2","4","3","1","6","75.00","8","25.00","0.92","13","10","7","4","0","3","0","0","0","0","0","1","4","4","9","3","7","0","2","0.00"
"160","Vincent Trocheck","NYR","C","6","109.4","1","5","3","2","6","54.55","15","6.67","2.07","26","21","18","11","1","3","6","3","3","0","0","0","3","6","18","11","3","59","41","59.00"
"173","Nikita Kucherov","T.B","R","6","124.95","2","4","3","1","6","100.00","14","14.29","1.87","35","24","22","13","6","3","2","1","1","0","0","0","7","5","5","9","4","0","0","-"
"180","Dougie Hamilton","N.J","D","5","110.16666666667","2","4","1","3","6","100.00","21","9.52","1.13","40","31","13","1","3","2","6","3","3","0","0","1","1","0","4","7","13","0","0","-"
"269","Tyler Bertuzzi","DET","L","6","100.35","2","4","2","2","6","42.86","10","20.00","1.14","17","14","11","6","0","1","2","1","1","0","0","1","6","3","5","6","3","1","0","100.00"
"324","Brayden Point","T.B","C","6","117.65","3","3","2","1","6","100.00","20","15.00","3.5","35","29","33","18","7","3","5","1","0","1","0","2","5","5","3","9","4","20","16","55.56"
"386","Anthony Cirelli","T.B","C","6","106.83333333333","3","3","2","1","6","85.71","17","17.65","1.72","22","20","19","10","0","0","10","1","0","0","1","1","1","3","2","9","4","54","48","52.94"
"435","Jordan Kyrou","STL","C","3","54.633333333333","2","4","3","1","6","85.71","10","20.00","1.14","22","17","16","4","3","1","0","0","0","0","0","1","1","5","0","3","1","0","0","-"
"466","Juuso Valimaki","ARI","D","5","113.46666666667","0","6","0","6","6","60.00","12","0.00","0.59","21","16","10","1","1","1","2","1","1","0","0","1","1","1","4","14","8","0","0","-"
