"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"21","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.94","2.92","9","8","1","0.889","1.00","0.61","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.44","0","5","37.65","8.00"
"71","Akira Schmid","N.J","4","193.71666666667","85","81","4","0.953","1.24","4.07","7.99","18","15","3","0.833","0.93","0.21","26","26","0","1.000","0.00","2.77","37","36","1","0.973","0.31","0.47","1","10","35.56","13.50"
"24","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.94","2.94","12","10","2","0.833","2.00","0.14","6","6","0","1.000","0.00","0.64","13","13","0","1.000","0.00","0.52","3","5","28.45","12.50"
"31","Linus Ullmark","BOS","16","902.15","461","431","30","0.935","2.00","13.75","38.87","119","102","17","0.857","1.13","4.24","113","106","7","0.938","0.47","5.05","188","182","6","0.968","0.40","1.47","23","63","38.88","21.27"
"42","Ilya Sorokin","NYI","17","964.03333333333","525","490","35","0.933","2.18","14.82","54.87","167","144","23","0.862","1.43","6.81","138","130","8","0.942","0.50","6.71","198","194","4","0.980","0.25","3.87","31","106","33.18","20.29"
"30","Connor Hellebuyck","WPG","17","1022.9333333333","563","524","39","0.931","2.29","14.42","54.63","161","137","24","0.851","1.41","4.74","150","144","6","0.960","0.35","9.99","223","214","9","0.960","0.53","-0.13","26","90","35.56","21.82"
"27","Matt Murray","TOR","7","418.86666666667","234","217","17","0.927","2.44","5.20","21.23","62","52","10","0.839","1.43","1.07","76","69","7","0.908","1.00","1.10","87","87","0","1.000","0.00","3.46","27","47","33.35","16.47"
"68","Alexandar Georgiev","COL","14","845.68333333333","474","439","35","0.926","2.48","9.98","41.88","134","117","17","0.873","1.21","6.92","108","99","9","0.917","0.64","2.51","205","196","9","0.956","0.64","-0.85","24","75","34.99","20.69"
"49","Sam Montembeault","MTL","8","484.73333333333","262","242","20","0.924","2.48","4.86","26.05","75","64","11","0.853","1.36","2.39","79","75","4","0.949","0.50","4.42","102","97","5","0.951","0.62","-0.94","9","47","31.54","22.95"
"40","Vitek Vanecek","N.J","15","822.51666666667","377","348","29","0.923","2.12","6.77","35.29","93","77","16","0.828","1.17","0.60","96","89","7","0.927","0.51","3.23","158","152","6","0.962","0.44","0.28","18","50","37.49","20.93"
"58","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"70","Kevin Lankinen","NSH","6","335.61666666667","180","166","14","0.922","2.50","3.08","17.74","50","44","6","0.880","1.07","2.92","42","39","3","0.929","0.54","1.48","75","70","5","0.933","0.89","-2.02","13","31","36.88","25.21"
"50","Ilya Samsonov","TOR","8","457.08333333333","214","197","17","0.921","2.23","3.31","20.73","64","56","8","0.875","1.05","3.42","56","48","8","0.857","1.05","-2.03","84","83","1","0.988","0.13","2.34","16","38","35.12","19.53"
"67","Logan Thompson","VGK","16","959.55","493","454","39","0.921","2.44","7.78","43.38","117","96","21","0.821","1.31","-0.12","129","118","11","0.915","0.69","2.75","214","208","6","0.972","0.38","2.51","39","74","37.90","22.26"
"14","Cam Talbot","OTT","10","501.95","258","237","21","0.919","2.51","3.48","23.07","68","56","12","0.824","1.43","0.14","72","65","7","0.903","0.84","0.68","95","93","2","0.979","0.24","1.78","22","37","39.53","22.90"
