"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"44","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"22","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.93","2.92","9","8","1","0.889","1.00","0.59","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"86","Jaxson Stauber","CHI","2","120","67","63","4","0.940","2.00","2.34","6.24","23","21","2","0.913","1.00","2.06","15","13","2","0.867","1.00","-0.40","26","26","0","1.000","0.00","1.01","3","9","32.21","20.75"
"32","Linus Ullmark","BOS","31","1802.4333333333","892","836","56","0.937","1.86","28.39","79.46","234","203","31","0.868","1.03","10.33","234","223","11","0.953","0.37","13.89","362","348","14","0.961","0.47","0.10","92","145","37.30","22.66"
"31","Connor Hellebuyck","WPG","38","2271.2","1205","1114","91","0.924","2.40","23.00","115.83","324","276","48","0.852","1.27","9.22","339","312","27","0.920","0.71","9.05","470","454","16","0.966","0.42","2.30","70","173","36.40","21.16"
"68","Jake Oettinger","DAL","37","2143.8166666667","1053","973","80","0.924","2.24","19.62","102.14","301","258","43","0.857","1.20","10.16","260","234","26","0.900","0.73","1.65","442","431","11","0.975","0.31","6.21","75","149","34.44","19.69"
"79","Kevin Lankinen","NSH","11","635.65","369","341","28","0.924","2.64","6.91","34.62","97","86","11","0.887","1.04","6.13","101","89","12","0.881","1.13","-1.26","146","141","5","0.966","0.47","0.69","25","64","35.58","23.07"
"63","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"46","Ilya Sorokin","NYI","37","2111.0166666667","1101","1015","86","0.922","2.44","18.16","113.88","346","291","55","0.841","1.56","6.11","278","257","21","0.924","0.60","8.57","424","414","10","0.976","0.28","6.51","74","223","34.19","19.99"
"65","Filip Gustavsson","MIN","19","1113.8333333333","541","499","42","0.922","2.26","9.18","49.91","137","115","22","0.839","1.19","2.20","156","142","14","0.910","0.75","2.59","218","212","6","0.972","0.32","2.49","50","81","35.74","20.86"
"37","Tristan Jarry","PIT","27","1583.6","886","816","70","0.921","2.65","13.82","75.44","235","194","41","0.826","1.55","0.50","231","216","15","0.935","0.57","9.57","366","352","14","0.962","0.53","0.25","44","118","37.09","20.59"
"54","Ilya Samsonov","TOR","22","1284.1666666667","595","548","47","0.921","2.20","9.29","59.38","173","155","18","0.896","0.84","12.55","160","138","22","0.863","1.03","-4.98","230","223","7","0.970","0.33","1.96","36","107","35.02","22.21"
"36","Juuse Saros","NSH","37","2190.1333333333","1243","1143","100","0.920","2.74","17.59","121.18","352","298","54","0.847","1.48","8.17","408","370","38","0.907","1.04","5.39","421","413","8","0.981","0.22","8.40","85","171","33.04","20.16"
"75","Alexandar Georgiev","COL","33","1970.7833333333","1056","970","86","0.919","2.62","13.90","94.94","299","254","45","0.849","1.37","7.81","231","208","23","0.900","0.70","1.57","459","441","18","0.961","0.55","-0.12","56","155","36.09","20.55"
