"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"68","Kevin Lankinen","NSH","1","60","40","39","1","0.975","1.00","2.68","4.87","10","9","1","0.900","1.00","0.69","21","21","0","1.000","0.00","2.18","7","7","0","1.000","0.00","0.26","2","8","30.38","10.00"
"3","Jaroslav Halak","NYR","2","119.41666666667","59","57","2","0.966","1.00","3.42","6.51","19","19","0","1.000","0.00","3.21","11","10","1","0.909","0.50","0.14","25","24","1","0.960","0.50","-0.09","2","11","34.47","25.50"
"63","Jeremy Swayman","BOS","4","182.36666666667","84","81","3","0.964","0.99","4.72","6.77","17","16","1","0.941","0.33","1.87","20","19","1","0.950","0.33","1.08","42","41","1","0.976","0.33","0.53","3","9","38.42","27.67"
"65","Alexandar Georgiev","COL","3","180","103","99","4","0.961","1.33","5.47","9.73","31","29","2","0.935","0.67","3.24","23","23","0","1.000","0.00","2.39","40","38","2","0.950","0.67","-0.54","3","11","34.95","22.25"
"34","Tristan Jarry","PIT","2","121.7","70","67","3","0.957","1.48","3.43","7.29","16","16","0","1.000","0.00","2.70","19","19","0","1.000","0.00","1.98","28","25","3","0.893","1.48","-1.98","3","18","37.21","29.00"
"4","Brian Elliott","T.B","1","60","39","37","2","0.949","2.00","1.59","3.76","14","12","2","0.857","2.00","0.37","10","10","0","1.000","0.00","1.04","15","15","0","1.000","0.00","0.55","1","5","28.21","11.00"
"19","Philipp Grubauer","SEA","2","124.65","56","53","3","0.946","1.44","2.15","5.29","15","13","2","0.867","0.96","0.53","10","9","1","0.900","0.48","0.04","30","30","0","1.000","0.00","1.09","6","12","33.77","14.67"
"50","Karel Vejmelka","ARI","4","237.86666666667","126","119","7","0.944","1.77","4.58","11.38","38","33","5","0.868","1.26","1.42","43","41","2","0.953","0.50","2.47","40","40","0","1.000","0.00","1.46","7","10","32.29","15.86"
"71","Jaxson Stauber","CHI","2","120","67","63","4","0.940","2.00","2.16","6.24","23","21","2","0.913","1.00","1.89","15","13","2","0.867","1.00","-0.44","26","26","0","1.000","0.00","0.95","3","9","32.21","20.75"
"38","Vitek Vanecek","N.J","5","309.86666666667","156","146","10","0.936","1.94","4.34","15.94","38","33","5","0.868","0.97","1.42","51","51","0","1.000","0.00","5.30","61","56","5","0.918","0.97","-2.78","15","29","33.31","24.50"
