"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"30","Antti Raanta","CAR","2","119.93333333333","50","49","1","0.980","0.50","3.97","5.66","12","12","0","1.000","0.00","2.25","13","12","1","0.923","0.50","0.36","19","19","0","1.000","0.00","0.72","4","11","40.42","37.00"
"51","Joseph Woll","TOR","2","119.58333333333","56","54","2","0.964","1.00","3.57","5.82","18","16","2","0.889","1.00","1.38","18","18","0","1.000","0.00","1.88","17","17","0","1.000","0.00","0.65","2","9","31.05","15.00"
"2","Marc-Andre Fleury","MIN","3","183.9","76","73","3","0.961","0.98","4.56","8.27","25","23","2","0.920","0.65","2.69","19","18","1","0.947","0.33","0.99","28","28","0","1.000","0.00","1.06","6","18","32.03","12.00"
"65","Akira Schmid","N.J","3","143.36666666667","62","59","3","0.952","1.26","3.17","5.45","20","17","3","0.850","1.26","0.75","12","12","0","1.000","0.00","1.26","28","28","0","1.000","0.00","1.06","2","8","33.84","13.67"
"29","Linus Ullmark","BOS","4","244.13333333333","143","136","7","0.951","1.72","7.22","12.09","45","40","5","0.889","1.23","3.44","42","40","2","0.952","0.49","2.39","42","42","0","1.000","0.00","1.60","6","15","36.31","15.43"
"53","Filip Gustavsson","MIN","5","310.05","154","146","8","0.948","1.55","7.31","13.3","41","36","5","0.878","0.97","2.69","40","39","1","0.975","0.19","3.18","68","66","2","0.971","0.39","0.58","8","28","34.95","15.75"
"59","Alexandar Georgiev","COL","4","244.63333333333","127","120","7","0.945","1.72","5.63","12.15","35","32","3","0.914","0.74","3.56","32","29","3","0.906","0.74","0.35","55","54","1","0.982","0.25","1.09","8","20","33.38","21.00"
"1","Craig Anderson","BUF","3","166.16666666667","103","97","6","0.942","2.17","4.24","10.24","34","31","3","0.912","1.08","3.38","24","22","2","0.917","0.72","0.51","42","41","1","0.976","0.36","0.60","3","20","34.31","20.83"
"38","Ilya Sorokin","NYI","5","303.56666666667","176","165","11","0.938","2.17","6.50","17.73","49","40","9","0.816","1.78","0.19","48","46","2","0.958","0.40","3.02","73","73","0","1.000","0.00","2.77","8","43","34.36","14.36"
"63","Kevin Lankinen","NSH","2","120","64","60","4","0.938","2.00","2.36","6.79","24","21","3","0.875","1.50","1.50","12","11","1","0.917","0.50","0.26","25","25","0","1.000","0.00","0.95","2","10","31.88","17.50"
"22","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.94","9.39","37","32","5","0.865","1.57","1.94","40","38","2","0.950","0.63","2.18","31","31","0","1.000","0.00","1.18","8","9","30.93","14.71"
