"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"329","David Pastrnak","BOS","R","9","176.13333333333","7","10","5","5","17","89.47","50","14.00","4.81","88","65","49","15","5","7","4","2","2","0","0","6","16","6","11","16","3","3","2","60.00"
"314","Leon Draisaitl","EDM","C","8","179.25","4","11","9","2","15","71.43","27","14.81","2.95","43","36","28","6","2","4","6","3","3","0","0","4","16","17","1","13","5","102","86","54.26"
"368","Connor McDavid","EDM","C","8","182.05","8","7","6","1","15","83.33","29","27.59","4.13","38","35","26","10","2","1","4","2","2","0","0","4","9","3","10","9","3","43","34","55.84"
"466","Jesper Bratt","N.J","L","8","137.91666666667","3","10","8","2","13","92.86","24","12.50","2.12","46","35","29","7","2","6","2","1","1","0","0","2","4","4","1","7","1","0","0","-"
"294","Valeri Nichushkin","COL","R","7","143.21666666667","7","5","2","3","12","75.00","26","26.92","2.53","42","30","22","13","2","0","0","0","0","0","0","1","1","1","12","6","5","0","1","0.00"
"407","Artemi Panarin","NYR","L","8","166.03333333333","4","8","3","5","12","92.31","25","16.00","2.58","49","37","22","4","1","4","4","2","2","0","0","4","9","2","3","5","2","0","0","-"
"17","Sidney Crosby","PIT","C","8","157.36666666667","4","7","3","4","11","84.62","27","14.81","3.23","42","33","28","12","2","6","4","2","2","0","0","2","7","9","11","10","4","64","74","46.38"
"126","Mats Zuccarello","MIN","R","7","144.8","5","6","4","2","11","78.57","29","17.24","2.27","48","39","23","7","1","4","4","2","2","0","0","2","8","4","5","1","4","3","4","42.86"
"184","Nikita Kucherov","T.B","R","8","181.9","2","9","6","3","11","78.57","23","8.70","2.46","46","34","27","8","2","6","4","2","2","0","0","6","7","7","5","5","5","0","0","-"
"185","Ryan Nugent-Hopkins","EDM","C","8","153.35","5","6","1","5","11","68.75","24","20.83","3","35","29","28","16","0","4","6","3","3","0","0","1","4","5","8","6","5","38","46","45.24"
"140","Kevin Hayes","PHI","C","7","130.85","1","9","7","2","10","71.43","15","6.67","1.08","26","20","12","4","0","5","0","0","0","0","0","2","7","3","3","8","1","49","68","41.88"
"255","Dominik Kubalik","DET","L","7","109.55","4","6","4","2","10","90.91","19","21.05","1.87","27","22","18","6","1","1","2","1","1","0","0","1","7","2","7","2","3","4","2","66.67"
"285","Nathan MacKinnon","COL","C","8","178.9","3","7","4","3","10","62.50","41","7.32","3.63","66","54","42","13","2","4","8","4","4","0","0","6","3","6","13","10","4","81","76","51.59"
"416","Kirill Kaprizov","MIN","L","7","151.36666666667","5","5","4","1","10","66.67","27","18.52","3.14","52","35","24","7","1","5","6","3","3","0","0","5","5","3","10","10","2","0","1","0.00"
"430","Matthew Tkachuk","FLA","L","8","170.45","4","6","3","3","10","83.33","39","10.26","5.36","70","49","43","22","4","10","18","9","9","0","0","7","8","0","5","8","3","6","6","50.00"
"513","Gabriel Vilardi","L.A","C","9","139.36666666667","6","4","3","1","10","90.91","23","26.09","3.46","39","31","31","18","1","6","2","1","1","0","0","6","2","2","4","14","3","6","14","30.00"
"545","Drake Batherson","OTT","R","7","128.08333333333","3","7","5","2","10","83.33","22","13.64","3.1","41","32","31","13","4","6","2","1","1","0","0","1","4","5","10","11","0","3","4","42.86"
"567","Brady Tkachuk","OTT","L","7","121.01666666667","5","5","2","3","10","90.91","27","18.52","2.92","38","34","29","16","0","4","13","5","4","1","0","3","4","1","18","6","1","31","24","56.36"
"7","Patrice Bergeron","BOS","C","9","164.08333333333","4","5","4","1","9","50.00","30","13.33","4.53","60","44","36","17","1","3","2","1","1","0","0","1","2","4","7","8","9","136","78","63.55"
"66","Steven Stamkos","T.B","C","8","168.18333333333","7","2","1","1","9","69.23","36","19.44","4.62","66","49","45","17","8","4","8","4","4","0","0","1","4","1","8","11","7","47","59","44.34"
"71","Erik Karlsson","S.J","D","10","236.78333333333","4","5","1","4","9","60.00","22","18.18","1.21","58","30","22","2","4","4","4","2","2","0","0","2","10","6","4","12","9","0","0","-"
"93","John Tavares","TOR","C","8","143.38333333333","3","6","4","2","9","100.00","30","10.00","4.14","45","38","33","19","0","7","0","0","0","0","0","2","6","9","10","16","4","84","59","58.74"
"99","Nazem Kadri","CGY","C","6","101.86666666667","4","5","3","2","9","69.23","21","19.05","3.36","41","31","25","14","1","7","2","1","1","0","0","4","2","8","6","6","4","40","50","44.44"
"146","Zach Hyman","EDM","L","8","157.66666666667","4","5","3","2","9","56.25","25","16.00","4.24","40","31","30","20","0","2","4","2","2","0","0","2","3","5","10","17","3","1","2","33.33"
"375","Mikko Rantanen","COL","R","8","171.61666666667","3","6","5","1","9","64.29","24","12.50","2.59","44","35","24","7","2","5","4","2","2","0","0","3","2","6","8","14","5","11","24","31.43"
"377","Sebastian Aho","CAR","C","7","129.3","4","5","5","0","9","81.82","18","22.22","2.99","34","30","27","14","1","2","4","2","2","0","0","3","4","4","6","4","3","67","46","59.29"
"385","Mathew Barzal","NYI","C","8","144.41666666667","0","9","6","3","9","90.00","21","0.00","2.3","30","27","21","11","0","5","6","3","3","0","0","0","6","6","4","5","4","18","39","31.58"
"418","Troy Terry","ANA","R","8","150.38333333333","4","5","3","2","9","81.82","22","18.18","2.74","50","32","35","13","2","6","8","4","4","0","0","3","4","6","4","13","2","0","0","-"
"512","Elias Pettersson","VAN","C","9","182.23333333333","4","5","1","4","9","64.29","24","16.67","2.88","52","39","27","6","1","2","2","1","1","0","0","3","6","8","9","10","11","46","55","45.54"
"524","Martin Necas","CAR","C","7","137.26666666667","4","5","5","0","9","75.00","17","23.53","2.02","38","26","20","11","2","3","6","3","3","0","0","1","5","6","3","9","0","24","21","53.33"
"577","Andrei Svechnikov","CAR","R","7","127.7","7","2","2","0","9","75.00","26","26.92","2.05","43","33","21","3","0","4","2","1","1","0","0","6","3","3","12","12","3","0","0","-"
"580","Rasmus Dahlin","BUF","D","7","176.11666666667","5","4","1","3","9","60.00","22","22.73","2.28","36","28","16","4","1","0","6","3","3","0","0","1","9","7","12","11","15","0","0","-"
"11","Evgeni Malkin","PIT","C","8","149.23333333333","4","4","2","2","8","72.73","33","12.12","3.87","52","40","34","13","2","5","6","3","3","0","0","3","10","13","2","8","2","58","47","55.24"
"14","David Krejci","BOS","C","8","133.75","2","6","3","3","8","80.00","11","18.18","1.74","22","18","14","10","0","0","4","2","2","0","0","3","5","0","5","11","5","47","37","55.95"
"54","Patrick Kane","CHI","R","7","137.21666666667","2","6","0","6","8","80.00","23","8.70","2.17","40","30","20","7","0","2","2","1","1","0","0","1","8","1","2","1","1","0","0","-"
"96","Evander Kane","EDM","L","8","162.83333333333","2","6","4","2","8","57.14","33","6.06","3.72","60","45","37","20","1","6","14","7","7","0","0","2","8","3","35","11","4","2","5","28.57"
"120","Anders Lee","NYI","L","8","132.76666666667","4","4","1","3","8","61.54","21","19.05","2.9","25","24","20","13","2","4","14","7","7","0","0","2","2","0","14","11","8","6","5","54.55"
"137","Brock Nelson","NYI","C","8","141.96666666667","2","6","3","3","8","61.54","21","9.52","2.19","36","28","24","6","1","1","6","3","3","0","0","2","6","6","5","5","6","63","65","49.22"
"144","Jaden Schwartz","SEA","C","9","158.13333333333","4","4","4","0","8","66.67","27","14.81","3.34","47","33","34","16","2","4","0","0","0","0","0","2","5","2","10","12","2","10","8","55.56"
"167","Johnny Gaudreau","CBJ","L","9","182.65","5","3","2","1","8","88.89","29","17.24","3.89","48","39","30","13","4","6","0","0","0","0","0","4","6","12","0","5","0","0","0","-"
"189","Mika Zibanejad","NYR","C","8","170.83333333333","4","4","3","1","8","80.00","42","9.52","5.49","66","61","38","11","1","2","0","0","0","0","0","4","9","4","5","4","3","69","63","52.27"
