"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"290","Valeri Nichushkin","COL","R","7","143.21666666667","7","5","2","3","12","75.00","26","26.92","2.53","42","30","22","13","2","0","0","0","0","0","0","1","1","1","12","6","5","0","1","0.00"
"325","David Pastrnak","BOS","R","7","141.08333333333","5","7","5","2","12","85.71","40","12.50","4.09","69","52","39","13","5","6","4","2","2","0","0","6","16","5","6","10","2","2","2","50.00"
"403","Artemi Panarin","NYR","L","7","146.53333333333","4","8","3","5","12","92.31","23","17.39","2.34","42","32","19","4","1","3","4","2","2","0","0","4","8","2","3","5","1","0","0","-"
"461","Jesper Bratt","N.J","L","7","121.81666666667","3","9","7","2","12","92.31","21","14.29","1.95","43","32","27","6","2","6","2","1","1","0","0","1","4","2","0","7","1","0","0","-"
"16","Sidney Crosby","PIT","C","7","133.96666666667","4","7","3","4","11","91.67","24","16.67","2.59","36","29","23","9","1","6","4","2","2","0","0","1","7","8","11","7","3","53","64","45.30"
"310","Leon Draisaitl","EDM","C","6","132.5","3","8","6","2","11","68.75","21","14.29","2.01","30","25","20","5","1","3","6","3","3","0","0","3","16","12","1","9","5","77","64","54.61"
"124","Mats Zuccarello","MIN","R","6","125.31666666667","4","6","4","2","10","83.33","22","18.18","1.7","38","30","18","5","1","4","2","1","1","0","0","2","7","1","4","0","3","3","4","42.86"
"181","Nikita Kucherov","T.B","R","7","159.63333333333","1","9","6","3","10","83.33","22","4.55","2.34","43","31","26","8","2","6","4","2","2","0","0","6","7","7","4","5","4","0","0","-"
"252","Dominik Kubalik","DET","L","6","92.233333333333","4","6","4","2","10","90.91","16","25.00","1.27","22","17","13","3","0","1","0","0","0","0","0","1","7","2","7","2","1","2","2","50.00"
"282","Nathan MacKinnon","COL","C","7","153.41666666667","3","7","4","3","10","62.50","34","8.82","2.89","56","46","34","12","2","3","8","4","4","0","0","5","3","6","12","9","3","79","68","53.74"
"364","Connor McDavid","EDM","C","6","139.76666666667","5","5","4","1","10","83.33","21","23.81","3.48","30","27","20","8","2","1","4","2","2","0","0","2","9","3","10","8","2","40","34","54.05"
"558","Brady Tkachuk","OTT","L","6","104.55","5","5","2","3","10","100.00","25","20.00","2.61","34","30","26","13","0","3","6","3","3","0","0","0","3","1","18","4","1","22","22","50.00"
"64","Steven Stamkos","T.B","C","7","148.58333333333","7","2","1","1","9","81.82","30","23.33","3.32","56","41","39","13","8","2","6","3","3","0","0","1","3","1","7","11","7","44","52","45.83"
"97","Nazem Kadri","CGY","C","6","101.86666666667","4","5","3","2","9","69.23","21","19.05","3.36","41","31","25","14","1","7","2","1","1","0","0","4","2","8","6","6","4","40","50","44.44"
"371","Mikko Rantanen","COL","R","7","147.43333333333","3","6","5","1","9","64.29","23","13.04","2.2","42","33","22","5","2","4","4","2","2","0","0","3","2","6","7","12","2","10","20","33.33"
"373","Sebastian Aho","CAR","C","6","111.25","4","5","5","0","9","81.82","16","25.00","2.58","28","24","23","12","1","2","4","2","2","0","0","3","3","3","6","4","3","56","43","56.57"
"426","Matthew Tkachuk","FLA","L","7","146","4","5","3","2","9","90.00","32","12.50","4.66","55","40","36","17","4","6","18","9","9","0","0","7","7","0","4","7","3","6","5","54.55"
"505","Gabriel Vilardi","L.A","C","8","124.73333333333","5","4","3","1","9","90.00","19","26.32","3.03","35","27","27","15","1","6","2","1","1","0","0","6","2","2","4","12","3","5","11","31.25"
"537","Drake Batherson","OTT","R","6","109.6","3","6","5","1","9","81.82","19","15.79","2.5","31","26","24","9","3","5","2","1","1","0","0","1","4","5","10","9","0","2","3","40.00"
"568","Andrei Svechnikov","CAR","R","6","110.4","7","2","2","0","9","81.82","23","30.43","1.98","36","30","17","2","0","3","2","1","1","0","0","5","2","2","9","11","2","0","0","-"
"571","Rasmus Dahlin","BUF","D","6","148.31666666667","5","4","1","3","9","64.29","19","26.32","1.98","29","23","12","3","1","0","6","3","3","0","0","1","7","4","11","11","13","0","0","-"
"13","David Krejci","BOS","C","7","126.86666666667","2","6","3","3","8","80.00","10","20.00","1.64","21","17","13","9","0","0","4","2","2","0","0","2","5","0","5","11","5","46","34","57.50"
"91","John Tavares","TOR","C","7","124.96666666667","3","5","4","1","8","100.00","27","11.11","3.87","42","35","31","18","0","6","0","0","0","0","0","2","5","8","10","15","3","74","53","58.27"
"137","Kevin Hayes","PHI","C","6","110.93333333333","1","7","6","1","8","72.73","13","7.69","0.99","21","17","10","3","0","2","0","0","0","0","0","2","5","2","1","7","0","40","56","41.67"
"164","Johnny Gaudreau","CBJ","L","8","164.26666666667","5","3","2","1","8","88.89","27","18.52","3.3","41","34","24","11","3","6","0","0","0","0","0","4","6","7","0","5","0","0","0","-"
"186","Mika Zibanejad","NYR","C","7","150.5","4","4","3","1","8","80.00","38","10.53","4.89","61","56","35","8","1","2","0","0","0","0","0","4","5","4","5","3","3","59","56","51.30"
"224","Shayne Gostisbehere","ARI","D","6","139.56666666667","4","4","4","0","8","80.00","23","17.39","1.43","39","29","11","3","1","4","4","2","2","0","0","3","5","5","3","7","11","0","0","-"
"318","Dylan Larkin","DET","C","6","123.78333333333","4","4","1","3","8","57.14","21","19.05","2.32","31","25","18","9","1","1","0","0","0","0","0","2","3","2","5","9","4","60","58","50.85"
"412","Kirill Kaprizov","MIN","L","6","132.53333333333","4","4","4","0","8","61.54","23","17.39","2.66","44","29","21","5","1","5","6","3","3","0","0","5","5","3","8","6","1","0","1","0.00"
"516","Martin Necas","CAR","C","6","118.43333333333","3","5","5","0","8","72.73","15","20.00","1.79","32","22","17","10","2","3","6","3","3","0","0","1","5","5","1","8","0","20","18","52.63"
"6","Patrice Bergeron","BOS","C","7","133.01666666667","4","3","2","1","7","53.85","26","15.38","4.07","50","38","32","16","1","2","2","1","1","0","0","0","2","3","6","8","9","108","64","62.79"
"7","Joe Pavelski","DAL","C","7","107.4","4","3","1","2","7","77.78","20","20.00","2.26","31","25","24","15","1","3","0","0","0","0","0","1","3","5","9","6","5","21","28","42.86"
"10","Evgeni Malkin","PIT","C","7","128.05","4","3","2","1","7","70.00","31","12.90","3.8","47","38","32","13","2","5","4","2","2","0","0","3","9","13","1","6","2","53","42","55.79"
"18","Anze Kopitar","L.A","C","8","157.5","1","6","4","2","7","77.78","14","7.14","1.35","24","17","16","7","1","0","2","1","1","0","0","0","8","3","8","14","13","99","65","60.37"
"118","Anders Lee","NYI","L","6","102.08333333333","4","3","1","2","7","63.64","18","22.22","2.68","21","20","18","12","2","3","12","6","6","0","0","1","2","0","11","8","4","4","3","57.14"
"182","Ryan Nugent-Hopkins","EDM","C","6","114.05","3","4","1","3","7","63.64","16","18.75","2.13","24","19","20","11","0","3","6","3","3","0","0","0","4","4","7","4","5","27","34","44.26"
"199","Jonathan Marchessault","VGK","C","8","132.2","5","2","0","2","7","77.78","25","20.00","3.18","46","34","23","2","2","1","0","0","0","0","0","0","6","2","12","10","1","0","3","0.00"
"223","Chandler Stephenson","VGK","C","8","147.91666666667","3","4","4","0","7","77.78","16","18.75","2.84","22","20","20","13","0","2","2","1","1","0","0","3","1","2","9","15","4","76","46","62.30"
"269","Andre Burakovsky","SEA","L","8","131.06666666667","3","4","3","1","7","63.64","22","13.64","1.68","35","27","16","5","0","2","4","2","2","0","0","1","3","6","4","11","0","0","4","0.00"
"313","William Nylander","TOR","R","7","132.46666666667","4","3","1","2","7","70.00","26","15.38","3.57","47","38","36","16","4","4","0","0","0","0","0","1","4","7","5","13","2","5","5","50.00"
"320","Alex Tuch","BUF","R","6","107.2","6","1","1","0","7","70.00","17","35.29","2.75","32","25","17","6","2","0","2","1","1","0","0","3","1","9","4","4","3","4","3","57.14"
"324","Jared McCann","SEA","L","8","114.98333333333","4","3","1","2","7","70.00","18","22.22","1.41","28","21","16","5","2","3","0","0","0","0","0","3","5","4","4","7","1","8","12","40.00"
"326","Adrian Kempe","L.A","C","8","143.96666666667","5","2","2","0","7","77.78","17","29.41","2.11","38","24","28","6","1","3","10","5","5","0","0","4","7","3","12","10","2","0","2","0.00"
"359","Rasmus Andersson","CGY","D","6","143.35","1","6","4","2","7","58.33","12","8.33","0.87","22","15","8","3","1","3","8","4","4","0","0","3","5","1","5","8","6","0","0","-"
"365","Jack Eichel","VGK","C","8","138.16666666667","3","4","1","3","7","63.64","26","11.54","2.96","43","35","22","9","0","3","0","0","0","0","0","3","4","1","5","9","4","49","60","44.95"
"382","Roope Hintz","DAL","C","7","111.51666666667","2","5","5","0","7","77.78","13","15.38","3.01","31","25","25","14","1","3","0","0","0","0","0","2","5","1","3","11","5","24","21","53.33"
"414","Troy Terry","ANA","R","6","111.08333333333","3","4","3","1","7","77.78","16","18.75","1.92","35","23","24","10","1","5","4","2","2","0","0","2","2","4","3","11","2","0","0","-"
"430","Adam Fox","NYR","D","7","170.38333333333","2","5","3","2","7","50.00","14","14.29","0.95","30","19","15","5","0","1","2","1","1","0","0","0","8","4","3","4","13","0","0","-"
"438","Clayton Keller","ARI","R","6","111.18333333333","2","5","2","3","7","63.64","11","18.18","1.24","22","17","14","2","0","3","0","0","0","0","0","1","5","5","0","4","1","2","4","33.33"
"501","Nico Hischier","N.J","C","6","114.43333333333","3","4","1","3","7","77.78","20","15.00","3.34","28","24","21","12","2","2","2","1","1","0","0","2","2","3","6","16","3","78","48","61.90"
"504","Elias Pettersson","VAN","C","7","142.68333333333","3","4","1","3","7","87.50","22","13.64","2.69","50","37","25","5","1","2","0","0","0","0","0","2","5","6","8","8","8","37","47","44.05"
"507","Nick Suzuki","MTL","C","7","138.15","3","4","2","2","7","58.33","18","16.67","1.28","23","19","16","6","0","4","2","1","1","0","0","4","7","4","7","7","6","38","36","51.35"
"511","Jason Robertson","DAL","L","7","114.01666666667","2","5","1","4","7","77.78","20","10.00","2.42","32","27","24","9","0","3","2","1","1","0","0","1","7","3","4","7","0","0","0","-"
"522","Cale Makar","COL","D","7","183.56666666667","0","7","4","3","7","50.00","15","0.00","0.79","39","23","13","1","0","3","4","2","2","0","0","4","5","5","10","6","12","0","0","-"
"2","Jeff Carter","PIT","C","7","116.96666666667","2","4","2","2","6","66.67","16","12.50","1.68","27","21","19","6","3","8","2","1","1","0","0","1","2","3","9","8","9","67","42","61.47"
"9","Alex Ovechkin","WSH","L","7","138.53333333333","3","3","3","0","6","75.00","27","11.11","2.82","58","42","23","6","0","5","2","1","1","0","0","0","5","2","29","7","2","0","0","-"
"69","Erik Karlsson","S.J","D","9","214.18333333333","3","3","1","2","6","50.00","15","20.00","0.76","47","22","17","1","4","2","0","0","0","0","0","2","10","5","3","12","9","0","0","-"
"71","John Carlson","WSH","D","7","169.7","2","4","2","2","6","42.86","22","9.09","1.12","50","34","14","0","1","2","2","1","1","0","0","2","8","1","12","11","18","0","0","-"
"84","Tyler Johnson","CHI","C","6","83.816666666667","2","4","4","0","6","100.00","12","16.67","1.69","19","17","17","5","1","0","6","3","3","0","0","0","2","2","13","2","3","0","3","0.00"
"127","Jason Zucker","PIT","L","6","94.166666666667","1","5","2","3","6","66.67","13","7.69","1.55","22","18","14","6","0","2","4","2","2","0","0","3","3","3","18","8","2","1","2","33.33"
"134","Brock Nelson","NYI","C","6","108.95","0","6","3","3","6","54.55","14","0.00","1.28","23","17","14","2","0","1","6","3","3","0","0","2","3","2","5","5","6","55","54","50.46"
"139","Vladimir Tarasenko","STL","R","4","68.016666666667","2","4","3","1","6","75.00","12","16.67","1.02","16","13","10","2","0","1","0","0","0","0","0","3","0","2","3","4","2","0","0","-"
"141","Jaden Schwartz","SEA","C","8","141.88333333333","3","3","3","0","6","60.00","25","12.00","2.89","40","29","29","13","2","3","0","0","0","0","0","2","4","2","9","11","2","10","7","58.82"
"143","Zach Hyman","EDM","L","6","118.73333333333","2","4","3","1","6","54.55","16","12.50","2.32","26","21","19","13","0","2","4","2","2","0","0","2","2","5","9","15","3","1","2","33.33"
"145","Taylor Hall","BOS","L","7","116.43333333333","4","2","2","0","6","75.00","16","25.00","1.96","27","20","19","10","1","5","8","4","4","0","0","2","4","2","2","18","2","1","1","50.00"
"147","Tyler Seguin","DAL","C","7","119.18333333333","2","4","3","1","6","75.00","17","11.76","2.35","30","27","22","11","2","3","2","1","1","0","0","1","4","3","10","1","1","53","52","50.48"
"149","Mikael Granlund","NSH","C","7","144","0","6","4","2","6","100.00","10","0.00","1.02","14","11","10","6","0","2","2","1","1","0","0","3","3","3","9","12","6","43","51","45.74"
"151","Bryan Rust","PIT","R","7","117.98333333333","3","3","2","1","6","75.00","23","13.04","3.23","33","29","26","15","1","5","2","1","1","0","0","2","2","2","5","6","2","0","0","-"
"156","Mark Stone","VGK","R","8","154.55","2","4","2","2","6","66.67","15","13.33","1.86","31","23","26","11","1","1","0","0","0","0","0","1","4","8","4","10","4","0","0","-"
"167","Vincent Trocheck","NYR","C","7","145.21666666667","2","4","2","2","6","50.00","27","7.41","2.74","41","35","30","16","1","5","2","1","1","0","0","1","4","5","15","11","4","71","51","58.20"
"188","Dougie Hamilton","N.J","D","7","149.75","2","4","0","4","6","66.67","22","9.09","1.25","48","30","21","3","3","7","6","3","3","0","0","0","5","2","6","8","5","0","0","-"
"255","Tyler Motte","OTT","L","6","96.1","2","4","3","1","6","85.71","14","14.29","2.34","24","17","15","10","2","2","0","0","0","0","0","3","4","1","17","7","9","3","8","27.27"
"271","Shea Theodore","VGK","D","8","164.16666666667","2","4","1","3","6","40.00","17","11.76","0.71","32","21","14","1","0","0","2","1","1","0","0","3","3","2","2","8","11","0","0","-"
"289","Bo Horvat","VAN","C","7","137.71666666667","4","2","1","1","6","60.00","20","20.00","2.76","30","23","23","11","2","1","2","1","1","0","0","2","2","3","4","7","4","92","71","56.44"
